Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	5.4775	3.1391	0.	293.17
2	4.728	2.8582	0.	587.87
3	6.2784	2.9431	0.	86.638
4	3.5818	2.4918	0.	66.009
5	5.7264	2.893	0.	434.16
6	5.2796	2.9226	0.	348.82
7	5.4813	2.5347	0.	-242.51
8	21.324	3.1515	0.	5.6532
9	18.648	3.3031	0.	4.2582
10	15.971	3.3031	0.	-3.0996
11	13.295	3.3031	0.	-12.101
12	10.619	3.1515	0.	38.311
13	7.9388	3.0225	0.	194.6
14	2.1852	3.6476	0.	357.51
15	2.1852	3.6476	0.1	918.43
16	7.9388	3.0225	0.1	345.85
17	10.619	3.1515	0.1	508.05
18	13.295	3.3031	0.1	355.25
19	15.971	3.3031	0.1	199.49
20	18.648	3.3031	0.1	96.458
21	21.324	3.1515	0.1	33.47
22	5.4813	2.5347	0.1	2918.2
23	5.2796	2.9226	0.1	1933.9
24	5.7264	2.893	0.1	1185.9
25	3.5818	2.4918	0.1	969.5
26	6.2784	2.9431	0.1	1035.1
27	4.728	2.8582	0.1	1197.6
28	5.4775	3.1391	0.1	1780.
29	5.2667	5.	0.1	1262.8
30	5.2667	4.5	0.1	1944.4
31	5.2667	4.	0.1	3494.3
32	5.1	4.	0.1	3676.
33	5.1	4.5	0.1	2359.6
34	5.1	5.	0.1	1814.4
35	5.2667	1.	0.1	1476.2
36	5.2667	1.5	0.1	553.88
37	5.2667	2.	0.1	5287.9
38	5.1	2.	0.1	4285.9
39	5.1	1.5	0.1	2164.5
40	5.1	1.	0.1	1178.3
41	5.2667	6.	0.1	516.6
42	7.9429	6.	0.1	519.1
43	10.619	6.	0.1	516.01
44	13.295	6.	0.1	351.5
45	15.971	6.	0.1	198.66
46	18.648	6.	0.1	96.082
47	21.324	6.	0.1	33.111
48	24.	6.	0.1	14.745
49	24.	3.	0.1	14.855
50	2.6226e-014	3.	0.1	1867.3
51	24.	0.	0.1	21.823
52	21.324	0.	0.1	35.203
53	18.648	0.	0.1	95.777
54	15.971	0.	0.1	199.11
55	13.295	0.	0.1	348.47
56	10.619	0.	0.1	504.86
57	7.9429	0.	0.1	497.52
58	5.2667	0.	0.1	501.71
59	5.1	0.	0.1	1073.9
60	2.55	1.0919e-030	0.1	852.82
61	0.	0.	0.1	1722.4
62	3.937e-014	6.	0.1	1621.6
63	2.55	6.	0.1	875.06
64	5.1	6.	0.1	1120.3
65	2.55	6.	0.	299.11
66	5.1	6.	0.	-118.3
67	3.937e-014	6.	0.	-707.06
68	2.55	1.0919e-030	0.	357.36
69	5.1	0.	0.	-248.34
70	0.	0.	0.	-789.74
71	7.9429	0.	0.	73.436
72	10.619	0.	0.	31.624
73	13.295	0.	0.	-11.239
74	15.971	0.	0.	0.66667
75	18.648	0.	0.	10.04
76	21.324	0.	0.	12.898
77	5.2667	0.	0.	-30.026
78	24.	0.	0.	4.9053
79	2.6226e-014	3.	0.	-918.18
80	24.	3.	0.	-1.916
81	24.	6.	0.	5.4889
82	21.324	6.	0.	10.309
83	18.648	6.	0.	8.0665
84	15.971	6.	0.	-0.92442
