Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	5.4775	3.1391	0.	-1780.
2	4.728	2.8582	0.	-1197.6
3	6.2784	2.9431	0.	-1035.1
4	3.5818	2.4918	0.	-969.5
5	5.7264	2.893	0.	-1185.9
6	5.2796	2.9226	0.	-1933.9
7	5.4813	2.5347	0.	-2918.2
8	21.324	3.1515	0.	-33.47
9	18.648	3.3031	0.	-96.458
10	15.971	3.3031	0.	-199.49
11	13.295	3.3031	0.	-355.25
12	10.619	3.1515	0.	-508.05
13	7.9388	3.0225	0.	-345.85
14	2.1852	3.6476	0.	-918.43
15	2.1852	3.6476	0.1	-357.51
16	7.9388	3.0225	0.1	-194.6
17	10.619	3.1515	0.1	-38.311
18	13.295	3.3031	0.1	12.101
19	15.971	3.3031	0.1	3.0996
20	18.648	3.3031	0.1	-4.2582
21	21.324	3.1515	0.1	-5.6532
22	5.4813	2.5347	0.1	242.51
23	5.2796	2.9226	0.1	-348.82
24	5.7264	2.893	0.1	-434.16
25	3.5818	2.4918	0.1	-66.009
26	6.2784	2.9431	0.1	-86.638
27	4.728	2.8582	0.1	-587.87
28	5.4775	3.1391	0.1	-293.17
29	5.2667	5.	0.1	210.01
30	5.2667	4.5	0.1	186.2
31	5.2667	4.	0.1	431.89
32	5.1	4.	0.1	144.71
33	5.1	4.5	0.1	37.04
34	5.1	5.	0.1	364.9
35	5.2667	1.	0.1	104.11
36	5.2667	1.5	0.1	-544.48
37	5.2667	2.	0.1	-15.273
38	5.1	2.	0.1	203.75
39	5.1	1.5	0.1	90.154
40	5.1	1.	0.1	60.999
41	5.2667	6.	0.1	124.41
42	7.9429	6.	0.1	-58.704
43	10.619	6.	0.1	-31.303
44	13.295	6.	0.1	12.05
45	15.971	6.	0.1	0.92442
46	18.648	6.	0.1	-8.0665
47	21.324	6.	0.1	-10.309
48	24.	6.	0.1	-5.4889
49	24.	3.	0.1	1.916
50	2.6226e-014	3.	0.1	918.18
51	24.	0.	0.1	-4.9053
52	21.324	0.	0.1	-12.898
53	18.648	0.	0.1	-10.04
54	15.971	0.	0.1	-0.66667
55	13.295	0.	0.1	11.239
56	10.619	0.	0.1	-31.624
57	7.9429	0.	0.1	-73.436
58	5.2667	0.	0.1	30.026
59	5.1	0.	0.1	248.34
60	2.55	1.0919e-030	0.1	-357.36
61	0.	0.	0.1	789.74
62	3.937e-014	6.	0.1	707.06
63	2.55	6.	0.1	-299.11
64	5.1	6.	0.1	118.3
65	2.55	6.	0.	-875.06
66	5.1	6.	0.	-1120.3
67	3.937e-014	6.	0.	-1621.6
68	2.55	1.0919e-030	0.	-852.82
69	5.1	0.	0.	-1073.9
70	0.	0.	0.	-1722.4
71	7.9429	0.	0.	-497.52
72	10.619	0.	0.	-504.86
73	13.295	0.	0.	-348.47
74	15.971	0.	0.	-199.11
75	18.648	0.	0.	-95.777
76	21.324	0.	0.	-35.203
77	5.2667	0.	0.	-501.71
78	24.	0.	0.	-21.823
79	2.6226e-014	3.	0.	-1867.3
80	24.	3.	0.	-14.855
81	24.	6.	0.	-14.745
82	21.324	6.	0.	-33.111
83	18.648	6.	0.	-96.082
84	15.971	6.	0.	-198.66
85	13.295	6.	0.	-351.5
86	10.619	6.	0.	-516.01
87	7.9429	6.	0.	-519.1
88	5.2667	6.	0.	-516.6
89	5.1	1.5	0.	-2164.5
90	5.1	1.	0.	-1178.3
91	5.1	2.	0.	-4285.9
92	5.2667	1.	0.	-1476.2
93	5.2667	1.5	0.	-553.88
94	5.2667	2.	0.	-5287.9
95	5.1	4.5	0.	-2359.6
96	5.1	5.	0.	-1814.4
97	5.1	4.	0.	-3676.
98	5.2667	5.	0.	-1262.8
99	5.2667	4.5	0.	-1944.4
100	5.2667	4.	0.	-3494.3
101	5.602	3.0161	0.	-1479.7
102	5.3786	3.0309	0.	-1856.6
103	5.4775	3.1391	5.e-002	-47.682
104	5.3721	3.5696	0.	-2610.
105	4.1549	2.675	0.	-1079.6
106	4.728	2.8582	5.e-002	-69.256
107	4.914	2.4291	0.	-2740.7
108	4.914	3.4291	0.	-2418.6
109	6.0024	2.918	0.	-1109.3
110	7.1086	2.9828	0.	-688.36
111	6.2784	2.9431	5.e-002	-40.148
112	5.7725	2.2215	0.	-751.83
113	5.7725	3.4715	0.	-2242.2
114	2.8835	3.0697	0.	-943.09
115	3.5818	2.4918	5.e-002	-51.683
116	3.0659	1.2459	0.	-909.91
117	4.3409	1.9959	0.	-1495.7
118	4.3409	1.7459	0.	-1033.3
119	4.3409	3.4959	0.	-1615.3
120	5.6039	2.7138	0.	-2043.7
121	5.7264	2.893	5.e-002	-103.21
122	5.3805	2.7287	0.	-2412.6
123	5.2796	2.9226	5.e-002	-26.673
124	5.1898	2.4613	0.	-3105.
125	5.1898	3.4613	0.	-2799.2
126	5.4813	2.5347	5.e-002	-70.105
127	5.374	2.0174	0.	-1708.5
128	5.374	2.2674	0.	-4061.6
129	19.986	3.2273	0.	-64.95
