Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	3.8266	2.65	0.	-1.8494e-004
2	4.6292	3.7078	0.	-1.5733e-004
3	4.7128	2.6473	0.	-1.5021e-004
4	5.2121	4.1583	0.	-9.7219e-005
5	2.2754	0.69546	0.	-1.1473e-004
6	2.329	1.7137	0.	-1.2874e-004
7	4.6273	0.58247	0.	-7.5062e-005
8	2.1354	5.1596	0.	-1.1353e-004
9	2.1452	4.3362	0.	-1.2336e-004
10	4.4686	5.4746	0.	-7.3851e-005
11	5.5514	3.2475	0.	-9.8882e-005
12	1.0381	4.9562	0.	-1.3039e-004
13	5.7965	2.1743	0.	-9.4833e-005
14	1.3567	2.7346	0.	-1.3675e-004
15	1.2279	1.298	0.	-1.2129e-004
16	5.5105	1.0946	0.	-8.6064e-005
17	6.8627	1.1273	0.	-8.2912e-005
18	8.04	1.1717	0.	-7.329e-005
19	9.1897	1.1843	0.	-6.4054e-005
20	10.348	1.181	0.	-5.4754e-005
21	11.506	1.1784	0.	-4.6136e-005
22	12.642	1.1755	0.	-3.8293e-005
23	13.783	1.175	0.	-3.1166e-005
24	14.913	1.1751	0.	-2.4797e-005
25	16.049	1.1756	0.	-1.9168e-005
26	17.18	1.1777	0.	-1.4281e-005
27	18.314	1.1802	0.	-1.0134e-005
28	19.446	1.1838	0.	-6.7289e-006
29	20.581	1.1856	0.	-4.0597e-006
30	21.718	1.1862	0.	-2.1176e-006
31	22.856	1.1992	0.	-8.9301e-007
32	1.0599	3.861	0.	-1.4248e-004
33	22.849	2.4033	0.	-1.0311e-006
34	22.85	3.6004	0.	-1.0315e-006
35	22.858	4.7972	0.	-8.9758e-007
36	21.715	4.8022	0.	-2.122e-006
37	20.578	4.7816	0.	-4.0747e-006
38	19.441	4.7432	0.	-6.7472e-006
39	18.306	4.7133	0.	-1.0164e-005
40	17.175	4.6973	0.	-1.4308e-005
41	16.044	4.6927	0.	-1.9188e-005
42	14.913	4.6909	0.	-2.4807e-005
43	13.779	4.6916	0.	-3.1177e-005
44	12.643	4.7258	0.	-3.8287e-005
45	11.496	4.7648	0.	-4.6208e-005
46	10.334	4.76	0.	-5.4962e-005
47	9.143	4.7565	0.	-6.4443e-005
48	7.8858	4.7433	0.	-7.6891e-005
49	6.4246	4.7099	0.	-8.9544e-005
50	5.5273	5.2468	0.	-7.7983e-005
51	6.6246	3.4774	0.	-8.6598e-005
52	6.8216	2.2806	0.	-8.4716e-005
53	7.9617	2.3601	0.	-7.362e-005
54	9.1388	2.3723	0.	-6.4065e-005
55	10.318	2.3616	0.	-5.469e-005
56	11.489	2.3592	0.	-4.6051e-005
57	12.638	2.3569	0.	-3.8189e-005
58	13.778	2.3552	0.	-3.1124e-005
59	14.912	2.3566	0.	-2.4776e-005
60	16.046	2.358	0.	-1.917e-005
61	17.178	2.3611	0.	-1.4297e-005
62	18.312	2.3644	0.	-1.0161e-005
63	19.445	2.368	0.	-6.7668e-006
64	20.58	2.3731	0.	-4.1259e-006
65	21.714	2.3897	0.	-2.2167e-006
66	21.707	3.5898	0.	-2.2271e-006
67	20.578	3.5769	0.	-4.1342e-006
68	19.438	3.5512	0.	-6.7912e-006
69	18.306	3.5399	0.	-1.0181e-005
70	17.175	3.5305	0.	-1.4311e-005
71	16.042	3.5243	0.	-1.9185e-005
72	14.911	3.522	0.	-2.4793e-005
73	13.775	3.5205	0.	-3.1139e-005
