Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	10.8	2.1818	0.	-1.1592e-003
2	10.8	2.3636	0.	-9.1926e-004
3	10.8	2.5455	0.	-8.123e-004
4	10.8	2.7273	0.	-7.5708e-004
5	10.8	2.9091	0.	-7.3354e-004
6	10.8	3.0909	0.	-7.3354e-004
7	10.8	3.2727	0.	-7.5708e-004
8	10.8	3.4545	0.	-8.123e-004
9	10.8	3.6364	0.	-9.1926e-004
10	10.8	3.8182	0.	-1.1592e-003
11	10.967	2.1818	0.	-1.1515e-003
12	10.967	2.3636	0.	-9.1632e-004
13	10.967	2.5455	0.	-8.0773e-004
14	10.967	2.7273	0.	-7.5209e-004
15	10.967	2.9091	0.	-7.2832e-004
16	10.967	3.0909	0.	-7.2832e-004
17	10.967	3.2727	0.	-7.5209e-004
18	10.967	3.4545	0.	-8.0773e-004
19	10.967	3.6364	0.	-9.1632e-004
20	10.967	3.8182	0.	-1.1515e-003
21	10.617	5.8182	0.	-6.4493e-005
22	10.617	5.6364	0.	-9.1923e-005
23	10.617	5.4545	0.	-1.2501e-004
24	10.617	5.2727	0.	-1.6135e-004
25	10.617	5.0909	0.	-2.0209e-004
26	10.617	4.9091	0.	-2.495e-004
27	10.617	4.7273	0.	-3.0759e-004
28	10.617	4.5455	0.	-3.838e-004
29	10.617	4.3636	0.	-4.9425e-004
30	10.617	4.1818	0.	-6.813e-004
31	10.617	4.	0.	-8.7174e-004
32	10.617	3.8182	0.	-8.6073e-004
33	10.617	3.6364	0.	-8.1168e-004
34	10.617	3.4545	0.	-7.5589e-004
35	10.617	3.2727	0.	-7.2302e-004
36	10.617	3.0909	0.	-7.0736e-004
37	10.617	2.9091	0.	-7.0736e-004
38	10.617	2.7273	0.	-7.2302e-004
39	10.617	2.5455	0.	-7.5589e-004
40	10.617	2.3636	0.	-8.1168e-004
41	10.617	2.1818	0.	-8.6073e-004
42	10.617	2.	0.	-8.7174e-004
43	10.617	1.8182	0.	-6.813e-004
44	10.617	1.6364	0.	-4.9425e-004
45	10.617	1.4545	0.	-3.838e-004
46	10.617	1.2727	0.	-3.0759e-004
47	10.617	1.0909	0.	-2.495e-004
48	10.617	0.90909	0.	-2.0209e-004
49	10.617	0.72727	0.	-1.6135e-004
50	10.617	0.54545	0.	-1.2501e-004
51	10.617	0.36364	0.	-9.1923e-005
52	10.617	0.18182	0.	-6.4493e-005
53	10.434	5.8182	0.	-1.0107e-004
54	10.434	5.6364	0.	-1.1648e-004
55	10.434	5.4545	0.	-1.4108e-004
56	10.434	5.2727	0.	-1.716e-004
57	10.434	5.0909	0.	-2.0756e-004
58	10.434	4.9091	0.	-2.5001e-004
59	10.434	4.7273	0.	-3.0136e-004
60	10.434	4.5455	0.	-3.6442e-004
61	10.434	4.3636	0.	-4.443e-004
62	10.434	4.1818	0.	-5.3514e-004
63	10.434	4.	0.	-6.0739e-004
64	10.434	3.8182	0.	-6.5959e-004
65	10.434	3.6364	0.	-6.7596e-004
66	10.434	3.4545	0.	-6.7299e-004
67	10.434	3.2727	0.	-6.6453e-004
68	10.434	3.0909	0.	-6.591e-004
69	10.434	2.9091	0.	-6.591e-004
70	10.434	2.7273	0.	-6.6453e-004
71	10.434	2.5455	0.	-6.7299e-004
72	10.434	2.3636	0.	-6.7596e-004
73	10.434	2.1818	0.	-6.5959e-004
74	10.434	2.	0.	-6.0739e-004
75	10.434	1.8182	0.	-5.3514e-004
76	10.434	1.6364	0.	-4.443e-004
77	10.434	1.4545	0.	-3.6442e-004
78	10.434	1.2727	0.	-3.0136e-004
79	10.434	1.0909	0.	-2.5001e-004
80	10.434	0.90909	0.	-2.0756e-004
81	10.434	0.72727	0.	-1.716e-004
82	10.434	0.54545	0.	-1.4108e-004
83	10.434	0.36364	0.	-1.1648e-004
84	10.434	0.18182	0.	-1.0107e-004
85	10.251	5.8182	0.	-1.3962e-004
86	10.251	5.6364	0.	-1.5123e-004
87	10.251	5.4545	0.	-1.7047e-004
88	10.251	5.2727	0.	-1.9601e-004
89	10.251	5.0909	0.	-2.2735e-004
90	10.251	4.9091	0.	-2.6463e-004
91	10.251	4.7273	0.	-3.084e-004
92	10.251	4.5455	0.	-3.592e-004
93	10.251	4.3636	0.	-4.1453e-004
94	10.251	4.1818	0.	-4.6993e-004
95	10.251	4.	0.	-5.1861e-004
96	10.251	3.8182	0.	-5.5643e-004
97	10.251	3.6364	0.	-5.8333e-004
98	10.251	3.4545	0.	-5.9704e-004
99	10.251	3.2727	0.	-6.0238e-004
100	10.251	3.0909	0.	-6.0386e-004
101	10.251	2.9091	0.	-6.0386e-004
102	10.251	2.7273	0.	-6.0238e-004
103	10.251	2.5455	0.	-5.9704e-004
104	10.251	2.3636	0.	-5.8333e-004
105	10.251	2.1818	0.	-5.5643e-004
106	10.251	2.	0.	-5.1861e-004
107	10.251	1.8182	0.	-4.6993e-004
108	10.251	1.6364	0.	-4.1453e-004
109	10.251	1.4545	0.	-3.592e-004
110	10.251	1.2727	0.	-3.084e-004
111	10.251	1.0909	0.	-2.6463e-004
112	10.251	0.90909	0.	-2.2735e-004
113	10.251	0.72727	0.	-1.9601e-004
114	10.251	0.54545	0.	-1.7047e-004
115	10.251	0.36364	0.	-1.5123e-004
116	10.251	0.18182	0.	-1.3962e-004
117	10.068	5.8182	0.	-1.7556e-004
118	10.068	5.6364	0.	-1.8573e-004
119	10.068	5.4545	0.	-2.0164e-004
120	10.068	5.2727	0.	-2.2292e-004
121	10.068	5.0909	0.	-2.4932e-004
122	10.068	4.9091	0.	-2.8056e-004
123	10.068	4.7273	0.	-3.1624e-004
124	10.068	4.5455	0.	-3.554e-004
125	10.068	4.3636	0.	-3.9603e-004
126	10.068	4.1818	0.	-4.3477e-004
127	10.068	4.	0.	-4.6953e-004
128	10.068	3.8182	0.	-4.9901e-004
129	10.068	3.6364	0.	-5.2223e-004
130	10.068	3.4545	0.	-5.3858e-004
131	10.068	3.2727	0.	-5.4823e-004
132	10.068	3.0909	0.	-5.5254e-004
133	10.068	2.9091	0.	-5.5254e-004
134	10.068	2.7273	0.	-5.4823e-004
135	10.068	2.5455	0.	-5.3858e-004
136	10.068	2.3636	0.	-5.2223e-004
137	10.068	2.1818	0.	-4.9901e-004
138	10.068	2.	0.	-4.6953e-004
139	10.068	1.8182	0.	-4.3477e-004
140	10.068	1.6364	0.	-3.9603e-004
