Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,10.8,2.1818,0,0.0011911,11903,0.00050402,1430.3,0.00033198,137.62,-0.0011592,-11066,0.59735
2,10.8,2.3636,0,0.00094333,9426.8,0.00040534,1129.2,0.00025114,-29.408,-0.00091926,-8823.3,0.59828
3,10.8,2.5455,0,0.00083252,8319.5,0.00035264,948.87,0.00022644,0.64296,-0.0008123,-7804.1,0.59894
4,10.8,2.7273,0,0.0007751,7745.7,0.00032606,853.14,0.00021207,-3.2825,-0.00075708,-7285.2,0.59937
5,10.8,2.9091,0,0.0007506,7500.8,0.00031438,810.03,0.00020634,-1.7202,-0.00073354,-7063.6,0.59957
6,10.8,3.0909,0,0.0007506,7500.8,0.00031438,810.03,0.00020634,-1.7202,-0.00073354,-7063.6,0.59957
7,10.8,3.2727,0,0.0007751,7745.7,0.00032606,853.14,0.00021207,-3.2825,-0.00075708,-7285.2,0.59937
8,10.8,3.4545,0,0.00083252,8319.5,0.00035264,948.87,0.00022644,0.64296,-0.0008123,-7804.1,0.59894
9,10.8,3.6364,0,0.00094333,9426.8,0.00040534,1129.2,0.00025114,-29.408,-0.00091926,-8823.3,0.59828
10,10.8,3.8182,0,0.0011911,11903,0.00050402,1430.3,0.00033198,137.62,-0.0011592,-11066,0.59735
11,10.967,2.1818,0,0.0011759,11751,0.00048026,1152.5,0.00033444,56.884,-0.0011515,-11108,0.61547
12,10.967,2.3636,0,0.00093815,9375.1,0.00039671,1042.5,0.00025384,-30.977,-0.00091632,-8823.1,0.61637
13,10.967,2.5455,0,0.00082654,8259.7,0.00034605,892.11,0.00022747,1.1532,-0.00080773,-7777,0.61702
14,10.967,2.7273,0,0.00076903,7685,0.00032051,809.47,0.00021235,-3.2613,-0.00075209,-7249.6,0.61744
15,10.967,2.9091,0,0.00074443,7439.1,0.00030916,770.97,0.00020634,-1.5731,-0.00072832,-7024.3,0.61764
16,10.967,3.0909,0,0.00074443,7439.1,0.00030916,770.97,0.00020634,-1.5731,-0.00072832,-7024.3,0.61764
17,10.967,3.2727,0,0.00076903,7685,0.00032051,809.47,0.00021235,-3.2613,-0.00075209,-7249.6,0.61744
