Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,16,2.1818,0,0.00067952,6790.5,0.00029402,902.05,0.00018574,88.501,-0.000659,-6258.5,1.1836
2,16,2.3636,0,0.00053588,5355.1,0.00023344,681.18,0.00014061,-16.253,-0.00052115,-4988.5,1.1841
3,16,2.5455,0,0.00047313,4728.1,0.00020308,572.32,0.00012695,0.29964,-0.00046079,-4415.7,1.1845
4,16,2.7273,0,0.0004406,4403,0.00018779,515.31,0.00011897,-1.8388,-0.00042958,-4123.4,1.1848
5,16,2.9091,0,0.00042674,4264.4,0.00018111,489.96,0.00011577,-0.98573,-0.00041629,-3998.7,1.1849
6,16,3.0909,0,0.00042674,4264.4,0.00018111,489.96,0.00011577,-0.98573,-0.00041629,-3998.7,1.1849
7,16,3.2727,0,0.0004406,4403,0.00018779,515.31,0.00011897,-1.8388,-0.00042958,-4123.4,1.1848
8,16,3.4545,0,0.00047313,4728.1,0.00020308,572.32,0.00012695,0.29964,-0.00046079,-4415.7,1.1845
9,16,3.6364,0,0.00053588,5355.1,0.00023344,681.18,0.00014061,-16.254,-0.00052115,-4988.5,1.1841
10,16,3.8182,0,0.00067952,6790.5,0.00029402,902.05,0.00018574,88.501,-0.000659,-6258.5,1.1836
11,16.167,2.1818,0,0.00066633,6658.7,0.0002721,642.75,0.00018859,15.283,-0.00065291,-6307.4,1.2053
12,16.167,2.3636,0,0.00053147,5311,0.00022552,599.88,0.00014326,-18.167,-0.00051886,-4993.1,1.2058
13,16.167,2.5455,0,0.00046778,4674.6,0.00019693,518.33,0.00012804,0.68111,-0.0004568,-4393.6,1.2062
14,16.167,2.7273,0,0.00043511,4348.1,0.00018259,473.39,0.00011933,-1.9021,-0.00042514,-4092.9,1.2064
15,16.167,2.9091,0,0.00042113,4208.4,0.0001762,452.26,0.00011589,-0.90828,-0.00041162,-3964.4,1.2066
16,16.167,3.0909,0,0.00042113,4208.4,0.0001762,452.26,0.00011589,-0.90828,-0.00041162,-3964.4,1.2066
17,16.167,3.2727,0,0.00043511,4348.1,0.00018259,473.39,0.00011933,-1.9021,-0.00042514,-4092.9,1.2064
18,16.167,3.4545,0,0.00046778,4674.6,0.00019693,518.33,0.00012804,0.68111,-0.0004568,-4393.6,1.2062
19,16.167,3.6364,0,0.00053147,5311,0.00022552,599.88,0.00014326,-18.167,-0.00051886,-4993.1,1.2058
20,16.167,3.8182,0,0.00066633,6658.7,0.0002721,642.75,0.00018859,15.283,-0.00065291,-6307.4,1.2053
21,15.816,5.8182,0,3.8727e-05,387.01,1.8313e-05,63.189,8.7782e-06,-8.455,-3.7295e-05,-354.63,1.1502
22,15.816,5.6364,0,5.7058e-05,570.19,3.0833e-05,147.41,1.0703e-05,-3.8364,-5.309e-05,-483.15,1.1512
23,15.816,5.4545,0,8.044e-05,803.84,4.8322e-05,273.24,1.1558e-05,-2.9794,-7.2197e-05,-632.29,1.1521
24,15.816,5.2727,0,0.00010695,1068.7,6.8617e-05,423.18,1.1939e-05,-2.6753,-9.3223e-05,-792.82,1.1531
25,15.816,5.0909,0,0.00013714,1370.4,9.1906e-05,597.17,1.2078e-05,-2.6332,-0.00011679,-970.89,1.1541
26,15.816,4.9091,0,0.00017244,1723.2,0.00011912,800.57,1.2108e-05,-3.4538,-0.00014417,-1177.7,1.155
27,15.816,4.7273,0,0.00021542,2152.7,0.00015191,1045,1.2515e-05,-2.2881,-0.00017763,-1431,1.156
28,15.816,4.5455,0,0.00027084,2706.6,0.00019334,1343.5,1.3127e-05,-10.527,-0.00022143,-1772.9,1.1569
29,15.816,4.3636,0,0.00034899,3487.5,0.0002498,1753,1.7814e-05,9.9459,-0.00028461,-2262.3,1.1578
30,15.816,4.1818,0,0.0004643,4639.8,0.00031642,2069.2,3.3228e-05,-58.557,-0.00039191,-3252.9,1.1587
31,15.816,4,0,0.00054459,5442.1,0.0003152,1560.1,7.3119e-05,-258.8,-0.00049914,-4558.5,1.1594
32,15.816,3.8182,0,0.00050825,5079,0.00023191,793.71,0.00012799,12.914,-0.00049001,-4630.5,1.16
33,15.816,3.6364,0,0.00047497,4746.5,0.0002075,614.95,0.00012461,-7.8096,-0.00046157,-4412.1,1.1605
34,15.816,3.4545,0,0.00044167,4413.6,0.00018854,522.62,0.00011931,2.4789,-0.00043043,-4128,1.1609
35,15.816,3.2727,0,0.00042237,4220.8,0.00017916,483.43,0.00011461,-1.5905,-0.00041208,-3959,1.1611
36,15.816,3.0909,0,0.0004132,4129.2,0.00017457,464.87,0.00011265,-0.36963,-0.00040333,-3877.2,1.1612
37,15.816,2.9091,0,0.0004132,4129.2,0.00017457,464.87,0.00011265,-0.36963,-0.00040333,-3877.2,1.1612
38,15.816,2.7273,0,0.00042237,4220.8,0.00017916,483.43,0.00011461,-1.5905,-0.00041208,-3959,1.1611
39,15.816,2.5455,0,0.00044167,4413.6,0.00018854,522.62,0.00011931,2.4789,-0.00043043,-4128,1.1609
40,15.816,2.3636,0,0.00047497,4746.5,0.0002075,614.95,0.00012461,-7.8096,-0.00046157,-4412.1,1.1605
41,15.816,2.1818,0,0.00050825,5079,0.00023191,793.71,0.00012799,12.914,-0.00049001,-4630.5,1.16
42,15.816,2,0,0.00054459,5442.1,0.0003152,1560.1,7.3119e-05,-258.8,-0.00049914,-4558.5,1.1594
