Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	17.821	3.272	0.	1.2747e-004
2	17.773	2.4983	0.	1.0783e-004
3	18.441	3.6049	0.	1.031e-004
4	20.309	3.8826	0.	2.447e-005
5	17.463	2.6644	0.	1.1661e-004
6	18.054	2.7178	0.	1.1426e-004
7	17.363	3.4972	0.	8.4141e-005
8	15.223	3.9667	0.	7.5313e-005
9	14.611	3.1539	0.	1.1312e-004
10	11.115	4.1781	0.	8.2621e-005
11	7.1953	4.2111	0.	1.3593e-004
12	3.5	3.4634	0.	2.6132e-004
13	5.4579	1.8166	0.	1.4632e-004
14	7.7143	2.5366	0.	1.5951e-004
15	10.286	2.5366	0.	1.2286e-004
16	12.844	1.7563	0.	9.3658e-005
17	15.429	1.2163	0.	5.9824e-005
18	19.129	3.7371	0.	5.6344e-005
19	19.954	2.0325	0.	2.8799e-005
20	16.633	4.4034	0.	5.0923e-005
21	15.888	2.0515	0.	7.349e-005
22	16.842	1.7482	0.	1.199e-004
23	18.695	2.9515	0.	9.4324e-005
24	19.09	2.7924	0.	5.9559e-005
25	16.277	5.1723	0.	8.9893e-005
26	13.749	4.879	0.	1.1293e-004
27	17.242	2.135	0.	7.2776e-005
28	16.775	2.2973	0.	1.1402e-004
29	17.149	2.9432	0.	7.1121e-005
30	22.034	3.1368	0.	1.3043e-005
31	22.034	3.1368	0.1	3.9253e-005
32	17.149	2.9432	0.1	1.4058e-004
33	16.775	2.2973	0.1	1.5857e-004
34	17.242	2.135	0.1	1.6256e-004
35	13.749	4.879	0.1	1.8042e-004
36	16.277	5.1723	0.1	1.2894e-004
37	19.09	2.7924	0.1	1.2772e-004
38	18.695	2.9515	0.1	1.409e-004
39	16.842	1.7482	0.1	1.5568e-004
40	15.888	2.0515	0.1	1.5898e-004
41	16.633	4.4034	0.1	1.3646e-004
42	19.954	2.0325	0.1	7.6555e-005
43	19.129	3.7371	0.1	1.2254e-004
44	15.429	1.2163	0.1	1.2703e-004
45	12.844	1.7563	0.1	1.6916e-004
46	10.286	2.5366	0.1	2.7371e-004
47	7.7143	2.5366	0.1	3.4756e-004
48	5.4579	1.8166	0.1	4.1876e-004
49	3.5	3.4634	0.1	4.2192e-004
50	7.1953	4.2111	0.1	3.6169e-004
51	11.115	4.1781	0.1	2.1134e-004
52	14.611	3.1539	0.1	1.845e-004
53	15.223	3.9667	0.1	1.4187e-004
54	17.363	3.4972	0.1	1.8751e-004
55	18.054	2.7178	0.1	2.8113e-004
56	17.463	2.6644	0.1	2.275e-004
57	20.309	3.8826	0.1	6.57e-005
58	18.441	3.6049	0.1	1.9912e-004
59	17.773	2.4983	0.1	2.6186e-004
60	17.821	3.272	0.1	2.7063e-004
61	18.167	1.	0.1	1.0809e-004
62	18.167	1.5	0.1	2.233e-004
63	18.167	2.	0.1	5.0068e-004
64	18.	2.	0.1	3.8974e-004
65	18.	1.5	0.1	1.7327e-004
66	18.	1.	0.1	1.9244e-004
67	18.167	5.	0.1	1.4162e-004
68	18.167	4.5	0.1	1.8821e-004
69	18.167	4.	0.1	5.371e-004
70	18.	4.	0.1	3.2756e-004
71	18.	4.5	0.1	1.8809e-004
72	18.	5.	0.1	9.4268e-005
73	18.167	6.	0.1	5.7839e-005
74	20.111	6.	0.1	5.2604e-005
75	22.056	6.	0.1	3.6322e-005
76	24.	6.	0.1	1.8848e-005
77	24.	3.	0.1	2.5719e-005
78	2.6226e-014	3.	0.1	4.9047e-004
79	3.937e-014	6.	0.1	4.8488e-004
80	3.5	6.	0.1	4.4651e-004
81	7.	6.	0.1	3.5878e-004
82	10.5	6.	0.1	2.5855e-004
83	14.	6.	0.1	1.7378e-004
84	16.25	6.	0.1	1.2654e-004
85	18.	6.	0.1	8.9737e-005
86	24.	0.	0.1	3.0505e-005
87	21.083	0.	0.1	4.5839e-005
88	18.167	0.	0.1	6.7041e-005
89	18.	0.	0.1	1.2271e-004
90	15.429	2.3917e-030	0.1	1.2113e-004
91	12.857	1.9931e-030	0.1	1.9806e-004
92	10.286	1.5945e-030	0.1	2.5758e-004
93	7.7143	1.1959e-030	0.1	3.8541e-004
94	5.1429	7.9724e-031	0.1	4.3916e-004
95	2.5714	3.9862e-031	0.1	4.5202e-004
96	0.	0.	0.1	4.2428e-004
97	2.5714	3.9862e-031	0.	2.6144e-004
98	5.1429	7.9724e-031	0.	1.683e-004
