Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	17.821	3.272	0.	181.91
2	17.773	2.4983	0.	237.81
3	18.441	3.6049	0.	75.615
4	20.309	3.8826	0.	-23.317
5	17.463	2.6644	0.	-26.224
6	18.054	2.7178	0.	-161.21
7	17.363	3.4972	0.	-573.78
8	15.223	3.9667	0.	-111.49
9	14.611	3.1539	0.	-317.82
10	11.115	4.1781	0.	-245.27
11	7.1953	4.2111	0.	-414.73
12	3.5	3.4634	0.	-743.73
13	5.4579	1.8166	0.	-689.13
14	7.7143	2.5366	0.	-496.48
15	10.286	2.5366	0.	-209.72
16	12.844	1.7563	0.	-256.54
17	15.429	1.2163	0.	-156.95
18	19.129	3.7371	0.	-19.772
19	19.954	2.0325	0.	-44.57
20	16.633	4.4034	0.	-251.02
21	15.888	2.0515	0.	192.73
22	16.842	1.7482	0.	-129.79
23	18.695	2.9515	0.	15.147
24	19.09	2.7924	0.	-71.396
25	16.277	5.1723	0.	-94.226
26	13.749	4.879	0.	-95.164
27	17.242	2.135	0.	-283.82
28	16.775	2.2973	0.	499.63
29	17.149	2.9432	0.	-45.312
30	22.034	3.1368	0.	-3.2401
31	22.034	3.1368	0.1	3.2401
32	17.149	2.9432	0.1	45.312
33	16.775	2.2973	0.1	-499.63
34	17.242	2.135	0.1	283.82
35	13.749	4.879	0.1	95.164
36	16.277	5.1723	0.1	94.226
37	19.09	2.7924	0.1	71.396
38	18.695	2.9515	0.1	-15.147
39	16.842	1.7482	0.1	129.79
40	15.888	2.0515	0.1	-192.73
41	16.633	4.4034	0.1	251.02
42	19.954	2.0325	0.1	44.57
43	19.129	3.7371	0.1	19.772
44	15.429	1.2163	0.1	156.95
45	12.844	1.7563	0.1	256.54
46	10.286	2.5366	0.1	209.72
47	7.7143	2.5366	0.1	496.48
48	5.4579	1.8166	0.1	689.13
49	3.5	3.4634	0.1	743.73
50	7.1953	4.2111	0.1	414.73
51	11.115	4.1781	0.1	245.27
52	14.611	3.1539	0.1	317.82
53	15.223	3.9667	0.1	111.49
54	17.363	3.4972	0.1	573.78
55	18.054	2.7178	0.1	161.21
56	17.463	2.6644	0.1	26.224
57	20.309	3.8826	0.1	23.317
58	18.441	3.6049	0.1	-75.615
59	17.773	2.4983	0.1	-237.81
