Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.8933	2.8786	0.	2.6676e-004
2	4.0675	2.0875	0.	1.3121e-004
3	4.0236	4.699	0.	1.1043e-004
4	1.7976	0.84024	0.	1.1183e-004
5	1.9549	2.4907	0.	1.6579e-004
6	4.0328	0.59823	0.	9.3866e-005
7	1.8251	5.0206	0.	1.1275e-004
8	3.8412	5.4747	0.	7.5778e-005
9	4.3487	4.0264	0.	1.1568e-004
10	1.109	3.4521	0.	1.5663e-004
11	4.9959	2.0378	0.	1.0169e-004
12	0.92287	4.8036	0.	1.3591e-004
13	4.0868	2.8447	0.	1.6273e-004
14	0.89938	2.1917	0.	1.6019e-004
15	0.87563	1.0643	0.	1.4032e-004
16	5.0345	1.0502	0.	8.7647e-005
17	6.2175	1.0989	0.	9.0924e-005
18	7.3443	1.1509	0.	8.0379e-005
19	8.4627	1.164	0.	7.0377e-005
20	9.5914	1.1776	0.	6.0945e-005
21	10.72	1.1694	0.	5.2097e-005
22	11.831	1.1684	0.	4.3948e-005
23	12.936	1.1685	0.	3.652e-005
24	14.043	1.1682	0.	2.9776e-005
25	15.146	1.1688	0.	2.3736e-005
26	16.25	1.1698	0.	1.8396e-005
27	17.352	1.1726	0.	1.3763e-005
28	18.455	1.1772	0.	9.8357e-006
29	19.557	1.1839	0.	6.6144e-006
30	20.662	1.1884	0.	4.1033e-006
31	21.774	1.188	0.	2.2943e-006
32	22.888	1.1948	0.	1.2186e-006
33	22.876	2.3927	0.	1.5603e-006
34	22.878	3.6019	0.	1.5613e-006
35	22.887	4.7978	0.	1.223e-006
36	21.771	4.7922	0.	2.3027e-006
37	20.656	4.7904	0.	4.1145e-006
38	19.548	4.7372	0.	6.6512e-006
39	18.444	4.6951	0.	9.874e-006
40	17.344	4.6735	0.	1.3799e-005
41	16.245	4.6655	0.	1.8416e-005
42	15.145	4.664	0.	2.3736e-005
43	14.044	4.6641	0.	2.9753e-005
44	12.939	4.6647	0.	3.6476e-005
45	11.835	4.6643	0.	4.3871e-005
46	10.707	4.7087	0.	5.2077e-005
47	9.5671	4.7421	0.	6.1029e-005
48	8.3953	4.7488	0.	7.0714e-005
49	7.1469	4.7266	0.	8.197e-005
50	5.7666	4.648	0.	9.2495e-005
51	4.8653	5.2211	0.	8.9338e-005
52	5.9997	3.4077	0.	9.1488e-005
53	6.1433	2.2257	0.	9.1745e-005
54	7.2395	2.3023	0.	8.0357e-005
55	8.3986	2.3547	0.	7.0207e-005
56	9.5525	2.3517	0.	6.0739e-005
57	10.694	2.3446	0.	5.1988e-005
58	11.816	2.3384	0.	4.387e-005
59	12.933	2.3434	0.	3.6462e-005
60	14.04	2.3442	0.	2.976e-005
61	15.143	2.3457	0.	2.3751e-005
62	16.247	2.3487	0.	1.8435e-005
63	17.35	2.3539	0.	1.3818e-005
64	18.453	2.3608	0.	9.906e-006
65	19.557	2.3686	0.	6.7156e-006
66	20.661	2.3766	0.	4.2455e-006
67	21.768	2.386	0.	2.5255e-006
68	21.766	3.5918	0.	2.5285e-006
69	20.661	3.578	0.	4.2538e-006
70	19.558	3.5547	0.	6.7193e-006
71	18.447	3.5288	0.	9.9279e-006
72	17.346	3.5147	0.	1.3835e-005
73	16.244	3.5064	0.	1.8448e-005
74	15.141	3.5024	0.	2.376e-005
75	14.038	3.5013	0.	2.9764e-005
76	12.932	3.5006	0.	3.6463e-005
77	11.812	3.508	0.	4.3877e-005
78	10.69	3.5144	0.	5.1988e-005
79	9.5326	3.5443	0.	6.0959e-005
80	8.3499	3.5327	0.	7.0634e-005
81	7.1692	3.5275	0.	8.0643e-005
82	3.6812	5.0592	0.	6.4449e-005
83	1.819	1.7073	0.	1.3059e-004
84	2.2175	2.9851	0.	2.0039e-004
85	1.9677	4.0918	0.	1.6307e-004
86	2.4804	3.9405	0.	2.6726e-004
87	2.711	3.8446	0.	4.0253e-004
88	3.6463	1.0371	0.	7.8945e-005
89	3.7918	1.5128	0.	1.3005e-004
90	3.2857	3.6228	0.	2.0776e-004
91	2.9695	3.4659	0.	2.7667e-004
92	2.7554	3.5081	0.	3.0841e-004
93	3.8963	3.5253	0.	1.8335e-004
94	3.3183	2.8609	0.	2.1192e-004
95	5.0429	3.1629	0.	1.0213e-004
96	2.5331	3.2326	0.	2.2268e-004
97	2.5331	3.2326	0.1	2.2268e-004
98	5.0429	3.1629	0.1	1.0213e-004
99	3.3183	2.8609	0.1	2.1192e-004
100	3.8963	3.5253	0.1	1.8335e-004
101	2.7554	3.5081	0.1	3.0841e-004
102	2.9695	3.4659	0.1	2.7667e-004
103	3.2857	3.6228	0.1	2.0776e-004
104	3.7918	1.5128	0.1	1.3005e-004
105	3.6463	1.0371	0.1	7.8945e-005
106	2.711	3.8446	0.1	4.0253e-004
107	2.4804	3.9405	0.1	2.6726e-004
108	1.9677	4.0918	0.1	1.6307e-004
109	2.2175	2.9851	0.1	2.0039e-004
110	1.819	1.7073	0.1	1.3059e-004
111	3.6812	5.0592	0.1	6.4449e-005
112	7.1692	3.5275	0.1	8.0643e-005
113	8.3499	3.5327	0.1	7.0634e-005
114	9.5326	3.5443	0.1	6.0959e-005
115	10.69	3.5144	0.1	5.1988e-005
116	11.812	3.508	0.1	4.3877e-005
117	12.932	3.5006	0.1	3.6463e-005
118	14.038	3.5013	0.1	2.9764e-005
119	15.141	3.5024	0.1	2.376e-005
120	16.244	3.5064	0.1	1.8448e-005
121	17.346	3.5147	0.1	1.3835e-005
122	18.447	3.5288	0.1	9.9279e-006
123	19.558	3.5547	0.1	6.7193e-006
124	20.661	3.578	0.1	4.2538e-006
125	21.766	3.5918	0.1	2.5285e-006
126	21.768	2.386	0.1	2.5255e-006
127	20.661	2.3766	0.1	4.2455e-006
128	19.557	2.3686	0.1	6.7156e-006
129	18.453	2.3608	0.1	9.906e-006
130	17.35	2.3539	0.1	1.3818e-005
131	16.247	2.3487	0.1	1.8435e-005
132	15.143	2.3457	0.1	2.3751e-005
133	14.04	2.3442	0.1	2.976e-005
134	12.933	2.3434	0.1	3.6462e-005
135	11.816	2.3384	0.1	4.387e-005
136	10.694	2.3446	0.1	5.1988e-005
137	9.5525	2.3517	0.1	6.0739e-005
138	8.3986	2.3547	0.1	7.0207e-005
139	7.2395	2.3023	0.1	8.0357e-005
140	6.1433	2.2257	0.1	9.1745e-005
141	5.9997	3.4077	0.1	9.1488e-005
142	4.8653	5.2211	0.1	8.9338e-005
143	5.7666	4.648	0.1	9.2495e-005
144	7.1469	4.7266	0.1	8.197e-005
145	8.3953	4.7488	0.1	7.0714e-005
146	9.5671	4.7421	0.1	6.1029e-005
147	10.707	4.7087	0.1	5.2077e-005
148	11.835	4.6643	0.1	4.3871e-005
149	12.939	4.6647	0.1	3.6476e-005
150	14.044	4.6641	0.1	2.9753e-005
151	15.145	4.664	0.1	2.3736e-005
152	16.245	4.6655	0.1	1.8416e-005
153	17.344	4.6735	0.1	1.3799e-005
154	18.444	4.6951	0.1	9.874e-006
155	19.548	4.7372	0.1	6.6512e-006
156	20.656	4.7904	0.1	4.1145e-006
157	21.771	4.7922	0.1	2.3027e-006
158	22.887	4.7978	0.1	1.223e-006
159	22.878	3.6019	0.1	1.5613e-006
160	22.876	2.3927	0.1	1.5603e-006
161	22.888	1.1948	0.1	1.2186e-006
162	21.774	1.188	0.1	2.2943e-006
163	20.662	1.1884	0.1	4.1033e-006
