Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	7.161	2.3725	0.	-1.4386
2	6.0476	3.2265	0.	308.35
3	7.0129	1.7764	0.	-28.849
4	7.2104	3.3804	0.	-19.533
5	4.4032	0.56788	0.	159.27
6	6.4889	0.4867	0.	117.86
7	4.5763	4.6656	0.	209.43
8	6.6971	4.6833	0.	108.96
9	6.2886	5.0514	0.	81.312
10	4.461	1.5083	0.	243.47
11	4.6226	5.4036	0.	170.65
12	3.6968	3.3014	0.	16.36
13	6.4705	5.4595	0.	99.26
14	3.5609	1.0735	0.	40.617
15	3.4393	2.2704	0.	57.379
16	3.7183	5.209	0.	-4.5988
17	2.752	4.7022	0.	-36.993
18	1.2789	4.754	0.	256.59
19	1.1377	1.1939	0.	262.85
20	2.289	1.1535	0.	-43.332
21	7.52	0.72591	0.	-9.1964
22	8.4421	1.2295	0.	-14.583
23	9.8726	1.216	0.	7.5478
24	11.146	1.2169	0.	-3.6577
25	12.368	1.2115	0.	0.14606
26	13.561	1.206	0.	3.0842
27	14.748	1.1957	0.	5.4287
28	15.918	1.1872	0.	6.8638
29	17.067	1.1903	0.	7.7333
30	18.224	1.1921	0.	8.1637
31	19.372	1.1907	0.	8.3988
32	20.537	1.1926	0.	8.3914
33	21.691	1.1935	0.	8.1662
34	22.845	1.196	0.	7.5886
35	1.2688	3.5704	0.	304.18
36	1.185	2.3668	0.	303.87
37	22.84	2.3947	0.	10.601
38	22.838	3.5999	0.	10.586
39	22.84	4.8059	0.	7.5688
40	21.682	4.8064	0.	8.1366
41	20.526	4.8076	0.	8.3404
42	19.374	4.7951	0.	8.435
43	18.22	4.796	0.	8.1518
44	17.07	4.785	0.	7.7958
45	15.916	4.7791	0.	6.9639
46	14.75	4.7818	0.	5.401
47	13.569	4.7902	0.	3.0145
48	12.378	4.7793	0.	8.4292e-002
49	11.16	4.7784	0.	-3.2872
50	9.8705	4.771	0.	4.9257
51	8.3862	4.7156	0.	-3.6967
52	7.5173	5.2468	0.	21.85
53	2.4956	3.4727	0.	-84.991
54	2.3553	2.3036	0.	-90.571
55	8.5087	3.516	0.	-23.027
56	8.5042	2.4109	0.	-28.402
57	9.7898	2.3851	0.	7.0824
58	11.069	2.4043	0.	-2.858
59	12.314	2.4019	0.	-0.65454
60	13.535	2.3915	0.	2.332
61	14.732	2.3894	0.	5.9001
62	15.906	2.3751	0.	7.9447
63	17.065	2.3792	0.	9.2062
64	18.219	2.3842	0.	9.8879
65	19.368	2.3896	0.	10.279
66	20.525	2.3909	0.	10.448
67	21.681	2.3923	0.	10.566
68	21.675	3.5995	0.	10.574
69	20.523	3.5972	0.	10.409
70	19.362	3.5948	0.	10.204
71	18.216	3.5887	0.	9.8124
72	17.062	3.5823	0.	9.0914
73	15.902	3.5765	0.	7.9739
74	14.738	3.5723	0.	6.0658
75	13.543	3.5866	0.	2.4748
76	12.317	3.5866	0.	-0.5079
77	11.061	3.5958	0.	-2.5379
78	9.7863	3.5795	0.	5.4403
79	6.9558	4.0974	0.	-48.952
80	4.7038	1.0228	0.	210.55
81	4.4041	2.2412	0.	31.649
82	4.8068	5.038	0.	238.61
83	4.0754	4.1366	0.	-58.253
84	6.2685	0.9074	0.	124.93
85	6.5695	1.2512	0.	124.8
86	5.348	2.6034	0.	462.27
87	5.0136	3.1137	0.	233.01
88	5.8574	2.5957	0.	409.48
89	5.8574	2.5957	0.1	1214.7
90	5.0136	3.1137	0.1	1500.
91	5.348	2.6034	0.1	1530.2
92	6.5695	1.2512	0.1	862.79
93	6.2685	0.9074	0.1	526.39
94	4.0754	4.1366	0.1	1358.1
95	4.8068	5.038	0.1	612.11
96	4.4041	2.2412	0.1	1302.5
97	4.7038	1.0228	0.1	589.19
98	6.9558	4.0974	0.1	1011.9
99	9.7863	3.5795	0.1	592.19
100	11.061	3.5958	0.1	493.56
101	12.317	3.5866	0.1	402.22
102	13.543	3.5866	0.1	323.2
103	14.738	3.5723	0.1	254.51
104	15.902	3.5765	0.1	195.55
105	17.062	3.5823	0.1	144.65
106	18.216	3.5887	0.1	101.76
107	19.362	3.5948	0.1	66.807
108	20.523	3.5972	0.1	39.337
109	21.675	3.5995	0.1	19.599
110	21.681	2.3923	0.1	19.512
111	20.525	2.3909	0.1	39.3
112	19.368	2.3896	0.1	66.554
113	18.219	2.3842	0.1	101.68
114	17.065	2.3792	0.1	144.42
115	15.906	2.3751	0.1	195.41
116	14.732	2.3894	0.1	254.99
117	13.535	2.3915	0.1	323.73
118	12.314	2.4019	0.1	402.29
119	11.069	2.4043	0.1	493.37
120	9.7898	2.3851	0.1	590.11
121	8.5042	2.4109	0.1	713.48
122	8.5087	3.516	0.1	724.52
123	2.3553	2.3036	0.1	1415.2
124	2.4956	3.4727	0.1	1397.4
125	7.5173	5.2468	0.1	717.04
126	8.3862	4.7156	0.1	698.3
127	9.8705	4.771	0.1	590.38
128	11.16	4.7784	0.1	487.88
129	12.378	4.7793	0.1	398.98
130	13.569	4.7902	0.1	322.66
131	14.75	4.7818	0.1	254.66
132	15.916	4.7791	0.1	195.36
133	17.07	4.785	0.1	144.65
134	18.22	4.796	0.1	101.83
135	19.374	4.7951	0.1	66.549
136	20.526	4.8076	0.1	39.144
137	21.682	4.8064	0.1	19.169
138	22.84	4.8059	0.1	6.8211
139	22.838	3.5999	0.1	7.3432
140	22.84	2.3947	0.1	7.3189
141	1.185	2.3668	0.1	1399.9
142	1.2688	3.5704	0.1	1390.5
143	22.845	1.196	0.1	6.7568
144	21.691	1.1935	0.1	19.049
145	20.537	1.1926	0.1	38.903
146	19.372	1.1907	0.1	66.561
147	18.224	1.1921	0.1	101.69
148	17.067	1.1903	0.1	144.67
149	15.918	1.1872	0.1	195.46
150	14.748	1.1957	0.1	254.8
151	13.561	1.206	0.1	323.13
152	12.368	1.2115	0.1	399.68
153	11.146	1.2169	0.1	488.73
154	9.8726	1.216	0.1	587.51
155	8.4421	1.2295	0.1	694.64
156	7.52	0.72591	0.1	684.45
157	2.289	1.1535	0.1	1389.7
158	1.1377	1.1939	0.1	1334.4
159	1.2789	4.754	0.1	1343.2
160	2.752	4.7022	0.1	1314.9
161	3.7183	5.209	0.1	1042.1
162	3.4393	2.2704	0.1	1293.3
163	3.5609	1.0735	0.1	1126.3
164	6.4705	5.4595	0.1	552.37
165	3.6968	3.3014	0.1	1396.5
166	4.6226	5.4036	0.1	799.16
167	4.461	1.5083	0.1	1009.3
168	6.2886	5.0514	0.1	600.89
169	6.6971	4.6833	0.1	830.97
170	4.5763	4.6656	0.1	1132.1
171	6.4889	0.4867	0.1	562.95
172	4.4032	0.56788	0.1	799.5
173	7.2104	3.3804	0.1	1076.1
174	7.0129	1.7764	0.1	977.16
175	6.0476	3.2265	0.1	1174.6
176	7.161	2.3725	0.1	1078.1
177	5.5667	5.5	0.1	465.82
178	5.5667	5.	0.1	976.92
179	5.5667	4.5	0.1	1021.3
180	5.5667	4.	0.1	2757.8
181	5.4	4.	0.1	2683.8
182	5.4	4.5	0.1	1321.6
183	5.4	5.	0.1	956.47
184	5.4	5.5	0.1	432.21
185	5.5667	0.5	0.1	428.05
186	5.5667	1.	0.1	886.17
187	5.5667	1.5	0.1	1036.7
188	5.5667	2.	0.1	2982.6
189	5.4	2.	0.1	3497.4
190	5.4	1.5	0.1	1361.3
191	5.4	1.	0.1	965.94
192	5.4	0.5	0.1	581.45
193	5.5667	6.	0.1	416.39
194	6.7188	6.	0.1	541.06
195	7.8708	6.	0.1	651.48
196	9.0229	6.	0.1	628.84
197	10.175	6.	0.1	566.69
198	11.327	6.	0.1	479.56
199	12.479	6.	0.1	393.26
200	13.631	6.	0.1	319.11
201	14.783	6.	0.1	252.39
202	15.935	6.	0.1	193.81
203	17.087	6.	0.1	142.9
204	18.24	6.	0.1	99.882
205	19.392	6.	0.1	64.589
206	20.544	6.	0.1	37.056
207	21.696	6.	0.1	16.992
208	22.848	6.	0.1	4.4188
209	24.	6.	0.1	-0.25184
210	24.	4.8	0.1	2.2698
211	24.	3.6	0.1	3.1958
212	24.	2.4	0.1	3.1817
213	24.	1.2	0.1	2.2549
214	1.049e-014	1.2	0.1	1960.2
215	2.0981e-014	2.4	0.1	2064.8
216	3.1471e-014	3.6	0.1	2074.5
217	4.1961e-014	4.8	0.1	1966.1
218	24.	0.	0.1	-0.24494
219	22.848	0.	0.1	4.4308
220	21.696	0.	0.1	17.024
221	20.544	0.	0.1	37.109
222	19.392	0.	0.1	64.577
223	18.24	0.	0.1	99.873
224	17.087	0.	0.1	142.77
225	15.935	0.	0.1	193.93
226	14.783	0.	0.1	252.57
227	13.631	0.	0.1	318.87
228	12.479	0.	0.1	393.03
229	11.327	0.	0.1	477.29
230	10.175	0.	0.1	562.91
231	9.0229	0.	0.1	623.88
232	7.8708	0.	0.1	635.99
233	6.7188	0.	0.1	539.64
234	5.5667	0.	0.1	418.94
235	5.4	0.	0.1	530.88
236	4.32	1.844e-030	0.1	745.57
237	3.24	1.383e-030	0.1	1177.7
238	2.16	9.2202e-031	0.1	1481.3
239	1.08	4.6101e-031	0.1	1341.9
240	0.	0.	0.1	1373.1
241	3.937e-014	6.	0.1	1405.9
242	1.08	6.	0.1	1306.6
243	2.16	6.	0.1	1456.6
244	3.24	6.	0.1	1141.5
245	4.32	6.	0.1	806.49
246	5.4	6.	0.1	570.77
247	4.32	6.	0.	-55.698
248	3.24	6.	0.	29.572
249	2.16	6.	0.	34.86
250	1.08	6.	0.	193.77
251	5.4	6.	0.	-31.015
252	3.937e-014	6.	0.	-635.36
253	1.08	4.6101e-031	0.	177.14
254	2.16	9.2202e-031	0.	-37.294
255	3.24	1.383e-030	0.	24.322
256	4.32	1.844e-030	0.	3.7803
257	5.4	0.	0.	-47.113
258	0.	0.	0.	-588.63
259	6.7188	0.	0.	-18.935
260	7.8708	0.	0.	36.175
261	9.0229	0.	0.	51.201
262	10.175	0.	0.	3.1033
263	11.327	0.	0.	4.8185
264	12.479	0.	0.	8.7726
265	13.631	0.	0.	9.2533
266	14.783	0.	0.	9.0838
267	15.935	0.	0.	9.5314
268	17.087	0.	0.	10.23
269	18.24	0.	0.	10.4
270	19.392	0.	0.	10.48
271	20.544	0.	0.	9.9262
272	21.696	0.	0.	9.1551
273	22.848	0.	0.	7.5701
274	5.5667	0.	0.	-24.243
275	24.	0.	0.	5.0553
276	4.1961e-014	4.8	0.	-965.6
277	3.1471e-014	3.6	0.	-1023.6
278	2.0981e-014	2.4	0.	-1019.
279	1.049e-014	1.2	0.	-963.53
280	24.	1.2	0.	6.7133
281	24.	2.4	0.	10.017
282	24.	3.6	0.	9.9998
283	24.	4.8	0.	6.7164
284	24.	6.	0.	5.0665
285	22.848	6.	0.	7.5408
286	21.696	6.	0.	9.229
287	20.544	6.	0.	10.148
288	19.392	6.	0.	10.417
289	18.24	6.	0.	10.569
290	17.087	6.	0.	10.276
291	15.935	6.	0.	9.6483
292	14.783	6.	0.	9.0376
293	13.631	6.	0.	9.0046
294	12.479	6.	0.	8.2461
295	11.327	6.	0.	3.4242
296	10.175	6.	0.	6.011
297	9.0229	6.	0.	52.282
298	7.8708	6.	0.	48.405
299	6.7188	6.	0.	-2.048
300	5.5667	6.	0.	-44.18
301	5.4	1.5	0.	469.21
302	5.4	1.	0.	223.39
303	5.4	0.5	0.	-99.598
304	5.4	2.	0.	51.894
305	5.5667	0.5	0.	-73.944
306	5.5667	1.	0.	273.37
307	5.5667	1.5	0.	538.85
308	5.5667	2.	0.	-210.68
309	5.4	4.5	0.	846.55
310	5.4	5.	0.	335.9
311	5.4	5.5	0.	-90.004
312	5.4	4.	0.	69.35
313	5.5667	5.5	0.	-78.149
314	5.5667	5.	0.	359.54
315	5.5667	4.5	0.	377.82
316	5.5667	4.	0.	-244.68
317	7.087	2.0745	0.	-23.472
318	7.1857	2.8765	0.	-10.985
319	7.8326	2.3917	0.	-15.55
320	6.5092	2.4841	0.	123.21
321	7.161	2.3725	5.e-002	23.978
322	6.629	3.3035	0.	81.422
323	5.5306	3.1701	0.	262.97
324	5.9525	2.9111	0.	335.55
325	6.0476	3.2265	5.e-002	41.89
326	5.8071	3.6133	0.	11.589
327	7.7275	1.5029	0.	-21.97
328	6.7912	1.5138	0.	42.579
329	7.0129	1.7764	5.e-002	57.802
330	6.2898	1.8882	0.	-175.57
331	7.8596	3.4482	0.	-21.592
332	7.0831	3.7389	0.	-37.883
333	7.2104	3.3804	5.e-002	24.383
334	3.982	0.82071	0.	47.723
335	4.5535	0.79535	0.	176.23
336	4.4032	0.56788	5.e-002	42.545
337	4.3616	0.28394	0.	77.501
338	4.9016	0.53394	0.	-28.304
339	7.0045	0.6063	0.	29.865
340	6.3787	0.69705	0.	120.81
341	6.4889	0.4867	5.e-002	31.6
342	6.6038	0.24335	0.	45.346
343	6.0278	0.49335	0.	-27.035
344	4.1473	4.9373	0.	96.602
345	4.6915	4.8518	0.	178.57
346	4.3259	4.4011	0.	68.11
347	4.5763	4.6656	5.e-002	120.45
348	4.9882	4.5828	0.	394.57
349	6.4928	4.8674	0.	76.99
350	7.1072	4.9651	0.	48.102
351	6.8264	4.3904	0.	27.326
352	6.6971	4.6833	5.e-002	73.811
353	6.1319	4.5917	0.	178.29
354	6.3795	5.2555	0.	89.486
355	6.2886	5.0514	5.e-002	9.8903
356	5.9276	5.0257	0.	177.36
357	4.011	1.2909	0.	99.079
358	4.5824	1.2655	0.	210.3
359	4.4326	1.8747	0.	113.38
360	4.461	1.5083	5.e-002	52.955
361	4.9305	1.5041	0.	285.3
362	4.1704	5.3063	0.	53.624
363	4.7147	5.2208	0.	200.73
364	4.6226	5.4036	5.e-002	54.109
365	4.4713	5.7018	0.	35.883
366	5.0113	5.4518	0.	-18.9
367	3.568	2.7859	0.	36.377
368	3.0962	3.3871	0.	-34.365
369	3.8861	3.719	0.	-29.729
370	4.3552	3.2076	0.	64.847
371	3.6968	3.3014	5.e-002	7.2509
372	6.9939	5.3531	0.	50.364
373	6.4705	5.4595	5.e-002	31.441
374	6.5946	5.7297	0.	34.607
375	6.0186	5.4797	0.	-36.052
376	3.5001	1.672	0.	48.678
377	2.9249	1.1135	0.	-1.5215
378	3.5609	1.0735	5.e-002	21.602
379	3.4005	0.53677	0.	21.673
380	2.8973	2.287	0.	-16.912
381	3.9217	2.2558	0.	42.75
382	3.4393	2.2704	5.e-002	16.608
383	3.2351	4.9556	0.	-21.325
384	3.7183	5.209	5.e-002	31.736
385	3.4791	5.6045	0.	1.6092
386	2.0155	4.7281	0.	109.3
387	2.6238	4.0875	0.	-61.215
388	3.4137	4.4194	0.	-52.403
