Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	5.1	6.	0.1	-6.4472e-006
2	3.937e-014	6.	0.1	1.9157e-006
3	2.55	6.	0.1	-3.8981e-005
4	5.1	6.	0.	5.2231e-006
5	3.937e-014	6.	0.	-4.0805e-020
6	2.55	6.	0.	3.8937e-005
7	5.1	0.	0.1	-5.1514e-006
8	5.1	0.	0.	9.1995e-006
9	0.	0.	0.1	-5.1102e-020
10	2.55	0.	0.1	-3.5442e-005
11	0.	0.	0.	-2.4426e-006
12	2.55	0.	0.	3.5226e-005
13	5.2667	0.	0.1	-4.0175e-006
14	5.2667	0.	0.	1.2768e-006
15	24.	0.	0.	-1.9661e-007
16	8.3889	0.	0.	2.0863e-005
17	11.511	0.	0.	1.3401e-005
18	14.633	0.	0.	8.2407e-006
19	17.756	0.	0.	4.3786e-006
20	20.878	0.	0.	7.301e-007
21	24.	0.	0.1	8.476e-008
22	8.3889	0.	0.1	-2.0885e-005
23	11.511	0.	0.1	-1.2907e-005
24	14.633	0.	0.1	-8.2222e-006
25	17.756	0.	0.1	-4.5088e-006
26	20.878	0.	0.1	-8.8703e-007
27	5.1	4.	0.1	-6.8452e-005
28	1.9685e-014	3.	0.1	3.0797e-007
29	5.1	2.	0.1	-6.9073e-005
30	5.2667	2.	0.1	-5.5686e-005
31	24.	6.	0.1	1.4944e-007
32	24.	3.	0.1	8.5765e-007
33	5.2667	6.	0.1	-1.2218e-006
34	20.878	6.	0.1	-9.032e-007
35	17.756	6.	0.1	-4.4698e-006
36	14.633	6.	0.1	-7.3829e-006
37	11.511	6.	0.1	-1.2759e-005
38	8.3889	6.	0.1	-2.0419e-005
39	5.2667	4.	0.1	-7.8091e-005
40	5.1	4.	0.	8.2739e-005
41	5.2667	4.	0.	5.9848e-005
42	5.2667	6.	0.	5.08e-006
43	24.	6.	0.	-2.1677e-008
44	20.878	6.	0.	8.9368e-007
45	17.756	6.	0.	4.4085e-006
46	14.633	6.	0.	8.5102e-006
47	11.511	6.	0.	1.2651e-005
48	8.3889	6.	0.	2.0072e-005
49	24.	3.	0.	-8.534e-007
50	5.2667	2.	0.	9.7589e-005
51	5.1	2.	0.	8.349e-005
52	1.9685e-014	3.	0.	7.7393e-007
53	5.1	5.	0.1	-1.7368e-005
54	5.1	4.5	0.1	-1.6564e-005
55	5.1	1.	0.1	-1.8143e-005
56	5.1	1.5	0.1	-2.3686e-005
57	5.2667	1.	0.1	-3.3586e-006
58	5.2667	1.5	0.1	-3.0444e-005
59	5.2667	5.	0.1	-9.4483e-006
60	5.2667	4.5	0.1	-6.8883e-006
61	5.1	5.	0.	1.5549e-005
62	5.1	4.5	0.	2.3251e-005
63	5.2667	5.	0.	1.1334e-005
64	5.2667	4.5	0.	1.5609e-005
65	6.8278	6.	0.	2.1245e-005
66	5.2667	1.	0.	6.0364e-006
67	5.2667	1.5	0.	2.1865e-005
68	5.1	1.	0.	1.9053e-005
69	5.1	1.5	0.	3.3744e-005
70	6.8278	6.	0.1	-2.0839e-005
71	3.825	6.	0.1	-2.9625e-005
72	4.4625	6.	0.1	-2.3125e-005
73	1.275	6.	0.1	-3.6682e-005
74	0.6375	6.	0.1	-3.2772e-005
75	3.825	6.	0.	2.9416e-005
76	4.4625	6.	0.	2.3218e-005
77	1.275	6.	0.	3.5427e-005
78	0.6375	6.	0.	3.0266e-005
79	1.275	0.	0.1	-3.364e-005
80	0.6375	0.	0.1	-3.3555e-005
81	3.825	0.	0.1	-2.9369e-005
82	4.4625	0.	0.1	-1.7885e-005
83	1.275	0.	0.	3.3426e-005
84	0.6375	0.	0.	3.1703e-005
85	3.825	0.	0.	3.2907e-005
86	4.4625	0.	0.	2.2127e-005
87	6.8278	0.	0.	2.263e-005
88	6.0472	0.	0.	1.5952e-005
89	9.95	0.	0.	1.829e-005
90	13.072	0.	0.	9.8039e-006
91	16.194	0.	0.	6.0195e-006
92	19.317	0.	0.	2.0134e-006
93	22.439	0.	0.	1.1665e-007
94	23.219	0.	0.	-1.4722e-007
95	6.8278	0.	0.1	-2.3586e-005
96	6.0472	0.	0.1	-1.5733e-005
97	9.95	0.	0.1	-1.8459e-005
98	13.072	0.	0.1	-9.8824e-006
99	16.194	0.	0.1	-5.9601e-006
100	19.317	0.	0.1	-1.7425e-006
101	22.439	0.	0.1	-8.0718e-008
102	23.219	0.	0.1	1.1758e-007
103	2.9528e-014	4.5	0.1	-2.2838e-017
104	3.4449e-014	5.25	0.1	-9.9668e-020
105	9.8425e-015	1.5	0.1	3.9531e-006
106	4.9213e-015	0.75	0.1	-7.575e-019
107	24.	1.5	0.1	3.4575e-007
108	24.	0.75	0.1	6.7408e-007
109	24.	5.25	0.1	8.6308e-007
110	22.439	6.	0.1	-4.5424e-007
111	23.219	6.	0.1	-1.7276e-007
112	19.317	6.	0.1	-1.9977e-006
113	16.194	6.	0.1	-5.9205e-006
114	13.072	6.	0.1	-1.0086e-005
115	9.95	6.	0.1	-1.6404e-005
116	22.439	6.	0.	9.0881e-008
117	23.219	6.	0.	8.1628e-008
118	19.317	6.	0.	1.8929e-006
119	16.194	6.	0.	5.9854e-006
120	13.072	6.	0.	1.0147e-005
121	9.95	6.	0.	1.6557e-005
122	24.	1.5	0.	-3.747e-007
123	24.	0.75	0.	-6.7799e-007
124	24.	4.5	0.	-6.9604e-007
125	24.	5.25	0.	-9.5699e-007
126	2.9528e-014	4.5	0.	-6.2504e-007
127	3.4449e-014	5.25	0.	-1.5819e-006
128	9.8425e-015	1.5	0.	1.2006e-006
129	4.9213e-015	0.75	0.	-1.2247e-006
130	5.1	5.5	0.1	-6.639e-006
131	5.1	5.75	0.1	-5.0465e-006
132	5.1	4.75	0.1	-2.2196e-005
133	5.1	4.25	0.1	-5.634e-005
134	5.1	0.5	0.1	-1.5719e-005
135	5.1	0.25	0.1	-4.3859e-006
136	5.1	1.25	0.1	-1.1287e-005
137	5.1	1.75	0.1	-3.9297e-005
138	5.2667	0.5	0.1	-1.0005e-005
139	5.2667	0.25	0.1	-3.3354e-006
140	5.2667	1.75	0.1	-1.339e-006
141	5.2667	1.25	0.1	-2.9469e-005
142	5.2667	5.5	0.1	-1.2906e-005
143	5.2667	5.75	0.1	-6.9865e-006
144	5.2667	4.25	0.1	-5.7695e-005
145	5.2667	4.75	0.1	-1.3447e-005
146	5.1	5.5	0.	7.1028e-006
147	5.1	5.75	0.	6.3186e-006
148	5.1	4.25	0.	6.0346e-005
149	5.1	4.75	0.	2.066e-005
150	5.2667	5.5	0.	1.1124e-005
151	5.2667	5.75	0.	5.2304e-006
152	5.2667	4.75	0.	1.3781e-005
153	5.2667	4.25	0.	2.7747e-005
154	7.6083	6.	0.	2.2789e-005
155	6.0472	6.	0.	1.6721e-005
156	5.6569	6.	0.	4.7251e-006
157	5.2667	0.5	0.	8.7993e-006
158	5.2667	0.25	0.	8.1684e-007
159	5.2667	1.25	0.	2.6387e-005
160	5.2667	1.75	0.	3.5057e-005
161	5.1	0.5	0.	1.5849e-005
162	5.1	0.25	0.	2.7039e-006
163	5.1	1.75	0.	3.153e-005
164	5.1	1.25	0.	2.2994e-005
165	7.6083	6.	0.1	-2.2971e-005
166	6.0472	6.	0.1	-1.5552e-005
167	5.6569	6.	0.1	-4.8931e-006
168	3.1875	6.	0.1	-3.5496e-005
169	4.7813	6.	0.1	-1.239e-005
170	4.1438	6.	0.1	-2.3102e-005
171	1.9125	6.	0.1	-3.7901e-005
172	0.95625	6.	0.1	-3.3493e-005
173	0.31875	6.	0.1	-1.4142e-005
174	3.1875	6.	0.	3.622e-005
175	4.7813	6.	0.	1.2041e-005
176	4.1438	6.	0.	2.4609e-005
177	1.9125	6.	0.	3.8588e-005
178	0.95625	6.	0.	3.3321e-005
179	0.31875	6.	0.	1.2785e-005
180	1.9125	0.	0.1	-3.461e-005
181	0.31875	0.	0.1	-1.9454e-005
182	0.95625	0.	0.1	-3.2012e-005
183	3.1875	0.	0.1	-3.5534e-005
184	4.1438	0.	0.1	-2.5064e-005
185	4.7813	0.	0.1	-3.8258e-006
186	1.9125	0.	0.	3.5135e-005
187	0.31875	0.	0.	2.2955e-005
188	0.95625	0.	0.	3.1766e-005
189	3.1875	0.	0.	3.5311e-005
190	4.1438	0.	0.	2.3643e-005
191	4.7813	0.	0.	5.8322e-006
192	7.6083	0.	0.	2.2208e-005
193	5.6569	0.	0.	1.2187e-005
194	5.4618	0.	0.	2.7895e-006
195	6.4375	0.	0.	2.0315e-005
196	9.1694	0.	0.	1.9563e-005
197	10.731	0.	0.	1.6088e-005
198	12.292	0.	0.	1.1489e-005
199	13.853	0.	0.	9.2045e-006
200	15.414	0.	0.	7.2184e-006
201	16.975	0.	0.	5.1347e-006
202	18.536	0.	0.	2.9834e-006
203	20.097	0.	0.	1.6387e-006
204	21.658	0.	0.	2.8232e-007
205	22.829	0.	0.	-3.5296e-007
206	23.61	0.	0.	-3.0182e-007
207	23.805	0.	0.	-2.717e-007
208	7.6083	0.	0.1	-2.2623e-005
209	5.6569	0.	0.1	-1.2736e-005
210	5.4618	0.	0.1	-3.0128e-006
211	6.4375	0.	0.1	-2.0664e-005
212	9.1694	0.	0.1	-1.9517e-005
213	10.731	0.	0.1	-1.6188e-005
214	12.292	0.	0.1	-1.1518e-005
215	13.853	0.	0.1	-9.8172e-006
216	15.414	0.	0.1	-7.0732e-006
217	16.975	0.	0.1	-5.0481e-006
218	18.536	0.	0.1	-2.9443e-006
219	20.097	0.	0.1	-1.5798e-006
220	21.658	0.	0.1	-2.9884e-007
221	22.829	0.	0.1	4.7598e-007
222	23.61	0.	0.1	2.8366e-007
223	23.805	0.	0.1	2.8105e-007
224	2.4606e-014	3.75	0.1	3.0446e-006
225	3.6909e-014	5.625	0.1	-2.3711e-018
226	3.814e-014	5.8125	0.1	6.0004e-009
227	3.1988e-014	4.875	0.1	6.8504e-006
228	1.4764e-014	2.25	0.1	-1.3953e-017
229	7.3819e-015	1.125	0.1	2.6664e-019
230	2.4606e-015	0.375	0.1	-5.9889e-006
231	1.2303e-015	0.1875	0.1	-7.0887e-007
232	24.	2.25	0.1	4.021e-007
233	24.	0.375	0.1	4.8771e-007
234	24.	0.1875	0.1	2.3002e-007
235	24.	1.125	0.1	9.0494e-007
236	24.	3.75	0.1	5.316e-007
237	24.	4.875	0.1	9.9578e-007
238	24.	5.625	0.1	3.1062e-007
239	24.	5.8125	0.1	7.3779e-008
240	21.658	6.	0.1	-4.3321e-007
241	23.61	6.	0.1	8.5119e-008
242	23.805	6.	0.1	9.6841e-008
243	22.829	6.	0.1	1.7976e-007
244	20.097	6.	0.1	-1.3832e-006
245	18.536	6.	0.1	-2.8847e-006
246	16.975	6.	0.1	-5.0837e-006
247	15.414	6.	0.1	-7.1614e-006
248	13.853	6.	0.1	-9.968e-006
249	12.292	6.	0.1	-1.1594e-005
250	10.731	6.	0.1	-1.624e-005
251	9.1694	6.	0.1	-1.7738e-005
252	21.658	6.	0.	6.3438e-007
253	23.61	6.	0.	-6.761e-008
254	23.805	6.	0.	-8.6128e-008
255	22.829	6.	0.	3.4323e-008
256	20.097	6.	0.	1.3647e-006
257	18.536	6.	0.	2.7264e-006
258	16.975	6.	0.	5.0428e-006
259	15.414	6.	0.	7.2289e-006
260	13.853	6.	0.	1.0104e-005
261	12.292	6.	0.	1.1955e-005
262	10.731	6.	0.	1.6183e-005
263	9.1694	6.	0.	1.7891e-005
264	24.	2.25	0.	-3.8799e-007
265	24.	0.375	0.	-4.0601e-007
266	24.	0.1875	0.	-1.2306e-007
267	24.	1.125	0.	-9.9252e-007
268	24.	3.75	0.	-6.3705e-007
269	24.	5.625	0.	-4.1983e-007
270	24.	5.8125	0.	-1.5352e-007
271	2.4606e-014	3.75	0.	7.0168e-007
272	3.6909e-014	5.625	0.	3.215e-006
273	3.814e-014	5.8125	0.	8.3954e-010
274	3.1988e-014	4.875	0.	1.6715e-006
275	1.4764e-014	2.25	0.	-3.7102e-008
276	7.3819e-015	1.125	0.	-1.0456e-006
