Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	5.1	6.	0.1	3.0956e-002
2	3.937e-014	6.	0.1	0.
3	2.55	6.	0.1	7.7521e-003
4	5.1	6.	0.	3.0957e-002
5	3.937e-014	6.	0.	0.
6	2.55	6.	0.	7.7521e-003
7	5.1	0.	0.1	3.1037e-002
8	5.1	0.	0.	3.1037e-002
9	0.	0.	0.1	0.
10	2.55	0.	0.1	7.7417e-003
11	0.	0.	0.	0.
12	2.55	0.	0.	7.7417e-003
13	5.2667	0.	0.1	3.455e-002
14	5.2667	0.	0.	3.4551e-002
15	24.	0.	0.	0.54691
16	8.3889	0.	0.	0.10029
17	11.511	0.	0.	0.17853
18	14.633	0.	0.	0.26529
19	17.756	0.	0.	0.35714
20	20.878	0.	0.	0.4516
21	24.	0.	0.1	0.54691
22	8.3889	0.	0.1	0.10029
23	11.511	0.	0.1	0.17853
24	14.633	0.	0.1	0.26529
25	17.756	0.	0.1	0.35714
26	20.878	0.	0.1	0.4516
27	5.1	4.	0.1	3.5749e-002
28	1.9685e-014	3.	0.1	0.
29	5.1	2.	0.1	3.5763e-002
30	5.2667	2.	0.1	3.834e-002
31	24.	6.	0.1	0.5469
32	24.	3.	0.1	0.54713
33	5.2667	6.	0.1	3.4459e-002
34	20.878	6.	0.1	0.45157
35	17.756	6.	0.1	0.35713
36	14.633	6.	0.1	0.26527
37	11.511	6.	0.1	0.17851
38	8.3889	6.	0.1	0.10032
39	5.2667	4.	0.1	3.8323e-002
40	5.1	4.	0.	3.5748e-002
41	5.2667	4.	0.	3.8322e-002
42	5.2667	6.	0.	3.4459e-002
43	24.	6.	0.	0.5469
44	20.878	6.	0.	0.45157
45	17.756	6.	0.	0.35713
46	14.633	6.	0.	0.26527
47	11.511	6.	0.	0.17851
48	8.3889	6.	0.	0.10032
49	24.	3.	0.	0.54713
50	5.2667	2.	0.	3.8341e-002
51	5.1	2.	0.	3.5764e-002
52	1.9685e-014	3.	0.	0.
53	5.1	5.	0.1	3.3296e-002
54	5.1	4.5	0.1	3.4506e-002
55	5.1	1.	0.1	3.3354e-002
56	5.1	1.5	0.1	3.4581e-002
57	5.2667	1.	0.1	3.6319e-002
58	5.2667	1.5	0.1	3.7269e-002
59	5.2667	5.	0.1	3.6243e-002
60	5.2667	4.5	0.1	3.724e-002
61	5.1	5.	0.	3.3296e-002
62	5.1	4.5	0.	3.4506e-002
63	5.2667	5.	0.	3.6243e-002
64	5.2667	4.5	0.	3.7241e-002
65	6.8278	6.	0.	6.5869e-002
66	5.2667	1.	0.	3.6319e-002
67	5.2667	1.5	0.	3.7269e-002
68	5.1	1.	0.	3.3354e-002
69	5.1	1.5	0.	3.4582e-002
70	6.8278	6.	0.1	6.5869e-002
71	3.825	6.	0.1	1.7899e-002
72	4.4625	6.	0.1	2.4174e-002
73	1.275	6.	0.1	1.6482e-003
74	0.6375	6.	0.1	3.1446e-004
75	3.825	6.	0.	1.7899e-002
76	4.4625	6.	0.	2.4174e-002
77	1.275	6.	0.	1.6482e-003
78	0.6375	6.	0.	3.144e-004
79	1.275	0.	0.1	1.6643e-003
80	0.6375	0.	0.1	3.193e-004
81	3.825	0.	0.1	1.7915e-002
82	4.4625	0.	0.1	2.4237e-002
83	1.275	0.	0.	1.6643e-003
