Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,0.45,2,0,0.0016382,16370,0.00058677,-64.662,0.00045479,-1056.3,-0.001655,-16908,0.0016447
2,0.3,2,0,0.001049,10483,0.00045057,-138.21,0.00014002,-2471.6,-0.0010738,-11591,0.00071952
3,0.15,2,0,0.00093909,9384.5,0.00051127,1114.6,2.293e-05,-2554.6,-0.00090812,-9550.1,0.00019171
4,0.76667,2.1818,0,0.0021425,21411,0.00076265,764.11,0.00068252,162.02,-0.0021262,-20941,0.0074215
5,0.76667,2.3636,0,0.0016808,16797,0.00059923,-19.488,0.00047603,-945.16,-0.0016953,-17260,0.008267
6,0.76667,2.5455,0,0.0014966,14955,0.00058488,9.5188,0.00033325,-1881.1,-0.0015194,-15801,0.0087983
7,0.76667,2.7273,0,0.0014043,14034,0.00058138,7.9748,0.00025045,-2478.5,-0.0014297,-15103,0.0091066
8,0.76667,2.9091,0,0.0013666,13656,0.00058225,10.234,0.00021139,-2776.3,-0.0013921,-14824,0.0092481
9,0.76667,3.0909,0,0.0013666,13656,0.00058225,10.234,0.00021139,-2776.3,-0.0013921,-14824,0.0092481
10,0.76667,3.2727,0,0.0014043,14034,0.00058138,7.9748,0.00025045,-2478.5,-0.0014297,-15103,0.0091066
11,0.76667,3.4545,0,0.0014966,14955,0.00058488,9.5188,0.00033325,-1881.1,-0.0015194,-15801,0.0087983
12,0.76667,3.6364,0,0.0016808,16797,0.00059923,-19.488,0.00047603,-945.16,-0.0016953,-17260,0.008267
13,0.76667,3.8182,0,0.0021425,21411,0.00076265,764.11,0.00068252,162.02,-0.0021262,-20941,0.0074215
14,0.45,4,0,0.0016382,16370,0.00058677,-64.662,0.00045479,-1056.3,-0.001655,-16908,0.0016447
15,0.3,4,0,0.001049,10483,0.00045057,-138.21,0.00014002,-2471.6,-0.0010738,-11591,0.00071952
16,0.15,4,0,0.00093909,9384.5,0.00051127,1114.6,2.293e-05,-2554.6,-0.00090812,-9550.1,0.00019171
17,0.15,0.18182,0,3.4874e-06,34.849,1.8621e-06,7.4014,5.3049e-07,-2.6039,-3.2962e-06,-31.356,3.2479e-07
18,0.15,0.36364,0,6.4315e-06,64.271,2.9883e-06,2.6541,7.5704e-07,-14.11,-6.4602e-06,-68.338,6.7919e-07
19,0.15,0.54545,0,1.3614e-05,136.04,6.9369e-06,8.7053,5.9639e-07,-38.935,-1.3487e-05,-144.75,1.8501e-06
20,0.15,0.72727,0,2.719e-05,271.71,1.4143e-05,21.297,9.6571e-07,-77.713,-2.676e-05,-286.04,4.1575e-06
21,0.15,0.90909,0,5.1725e-05,516.89,2.7199e-05,46.841,1.8686e-06,-143.48,-5.0668e-05,-538.23,8.628e-06
22,0.15,1.0909,0,9.4182e-05,941.17,4.9928e-05,94.908,3.5542e-06,-253.52,-9.1908e-05,-970.79,1.6836e-05
23,0.15,1.2727,0,0.00016431,1642,8.7671e-05,179.11,6.4154e-06,-431.41,-0.00015985,-1680.7,3.0999e-05
24,0.15,1.4545,0,0.00027498,2747.9,0.00014727,315.27,1.1219e-05,-706.94,-0.00026698,-2797.2,5.3751e-05
25,0.15,1.6364,0,0.00043818,4378.8,0.0002354,505.89,1.6557e-05,-1138.4,-0.00042513,-4457.1,8.7281e-05
26,0.15,1.8182,0,0.00066263,6621.7,0.00035901,771.89,1.8654e-05,-1785.4,-0.00064171,-6747.1,0.00013287
27,0.3,0.18182,0,6.024e-06,60.198,2.5519e-06,6.5289,1.6054e-06,-0.58228,-5.8912e-06,-56.909,8.7216e-07
28,0.3,0.36364,0,1.0212e-05,102.04,4.0999e-06,1.1001,2.1699e-06,-13.402,-1.0343e-05,-107.42,3.388e-06
29,0.3,0.54545,0,1.9354e-05,193.4,7.981e-06,-0.22521,3.4789e-06,-34.052,-1.9713e-05,-208.31,8.0885e-06
30,0.3,0.72727,0,3.5926e-05,359.01,1.4706e-05,-1.9889,6.5132e-06,-63.543,-3.6643e-05,-387.8,1.7038e-05
