Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	0.45	2.	0.	16370
2	0.3	2.	0.	10483
3	0.15	2.	0.	9384.5
4	0.76667	2.1818	0.	21411
5	0.76667	2.3636	0.	16797
6	0.76667	2.5455	0.	14955
7	0.76667	2.7273	0.	14034
8	0.76667	2.9091	0.	13656
9	0.76667	3.0909	0.	13656
10	0.76667	3.2727	0.	14034
11	0.76667	3.4545	0.	14955
12	0.76667	3.6364	0.	16797
13	0.76667	3.8182	0.	21411
14	0.45	4.	0.	16370
15	0.3	4.	0.	10483
16	0.15	4.	0.	9384.5
17	0.15	0.18182	0.	34.849
18	0.15	0.36364	0.	64.271
19	0.15	0.54545	0.	136.04
20	0.15	0.72727	0.	271.71
21	0.15	0.90909	0.	516.89
22	0.15	1.0909	0.	941.17
23	0.15	1.2727	0.	1642.
24	0.15	1.4545	0.	2747.9
25	0.15	1.6364	0.	4378.8
26	0.15	1.8182	0.	6621.7
27	0.3	0.18182	0.	60.198
28	0.3	0.36364	0.	102.04
29	0.3	0.54545	0.	193.4
30	0.3	0.72727	0.	359.01
31	0.3	0.90909	0.	643.49
32	0.3	1.0909	0.	1113.4
33	0.3	1.2727	0.	1867.7
34	0.3	1.4545	0.	3042.7
35	0.3	1.6364	0.	4820.3
36	0.3	1.8182	0.	7518.4
37	0.45	0.18182	0.	63.119
38	0.45	0.36364	0.	128.84
39	0.45	0.54545	0.	248.75
40	0.45	0.72727	0.	456.59
41	0.45	0.90909	0.	807.56
42	0.45	1.0909	0.	1383.3
43	0.45	1.2727	0.	2314.5
44	0.45	1.4545	0.	3790.1
45	0.45	1.6364	0.	6302.6
46	0.45	1.8182	0.	10645
47	0.6	2.1818	0.	21555
48	0.45	2.1818	0.	17032
49	0.3	2.1818	0.	13030
50	0.15	2.1818	0.	12299
51	0.6	2.3636	0.	17322
52	0.45	2.3636	0.	16276
53	0.3	2.3636	0.	14101
54	0.15	2.3636	0.	14812
55	0.6	2.5455	0.	15508
56	0.45	2.5455	0.	15445
57	0.3	2.5455	0.	14544
58	0.15	2.5455	0.	16579
59	0.6	2.7273	0.	14643
60	0.45	2.7273	0.	15061
61	0.3	2.7273	0.	14755
62	0.15	2.7273	0.	17667
63	0.6	2.9091	0.	14299
64	0.45	2.9091	0.	14916
65	0.3	2.9091	0.	14869
66	0.15	2.9091	0.	18173
67	0.6	3.0909	0.	14299
68	0.45	3.0909	0.	14916
69	0.3	3.0909	0.	14869
70	0.15	3.0909	0.	18173
71	0.6	3.2727	0.	14643
72	0.45	3.2727	0.	15061
73	0.3	3.2727	0.	14755
74	0.15	3.2727	0.	17667
75	0.6	3.4545	0.	15508
76	0.45	3.4545	0.	15445
77	0.3	3.4545	0.	14544
78	0.15	3.4545	0.	16579
79	0.6	3.6364	0.	17322
80	0.45	3.6364	0.	16276
81	0.3	3.6364	0.	14101
82	0.15	3.6364	0.	14812
83	0.6	3.8182	0.	21555
84	0.45	3.8182	0.	17032
85	0.3	3.8182	0.	13030
86	0.15	3.8182	0.	12299
87	0.45	4.1818	0.	10645
88	0.3	4.1818	0.	7518.4
89	0.15	4.1818	0.	6621.7
90	0.45	4.3636	0.	6302.6
91	0.3	4.3636	0.	4820.3
92	0.15	4.3636	0.	4378.8
93	0.45	4.5455	0.	3790.1
94	0.3	4.5455	0.	3042.7
95	0.15	4.5455	0.	2747.9
96	0.45	4.7273	0.	2314.5
97	0.3	4.7273	0.	1867.7
98	0.15	4.7273	0.	1642.
99	0.45	4.9091	0.	1383.3
100	0.3	4.9091	0.	1113.4
101	0.15	4.9091	0.	941.17
102	0.45	5.0909	0.	807.56
103	0.3	5.0909	0.	643.49
104	0.15	5.0909	0.	516.89
105	0.45	5.2727	0.	456.59
106	0.3	5.2727	0.	359.01
107	0.15	5.2727	0.	271.71
108	0.45	5.4545	0.	248.75
109	0.3	5.4545	0.	193.4
110	0.15	5.4545	0.	136.04
111	0.45	5.6364	0.	128.84
112	0.3	5.6364	0.	102.04
113	0.15	5.6364	0.	64.271
114	0.45	5.8182	0.	63.119
115	0.3	5.8182	0.	60.198
116	0.15	5.8182	0.	34.849
117	0.95106	5.8182	0.	1147.5
118	1.1355	5.8182	0.	1746.6
119	1.3198	5.8182	0.	2379.4
120	1.5042	5.8182	0.	2952.3
121	1.6886	5.8182	0.	3449.3
122	1.873	5.8182	0.	3868.2
123	2.0574	5.8182	0.	4211.7
124	2.2418	5.8182	0.	4486.4
125	2.4262	5.8182	0.	4700.
126	2.6106	5.8182	0.	4861.3
127	2.795	5.8182	0.	4978.5
128	2.9794	5.8182	0.	5059.3
129	3.1638	5.8182	0.	5110.3
130	3.3481	5.8182	0.	5137.3
131	3.5325	5.8182	0.	5145.1
132	3.7169	5.8182	0.	5137.8
133	3.9013	5.8182	0.	5118.6
134	4.0857	5.8182	0.	5090.1
135	4.2701	5.8182	0.	5054.4
136	4.4545	5.8182	0.	5013.2
137	4.6389	5.8182	0.	4967.8
138	4.8233	5.8182	0.	4919.1
139	5.0077	5.8182	0.	4868.1
140	5.1921	5.8182	0.	4815.4
141	5.3765	5.8182	0.	4761.4
142	5.5608	5.8182	0.	4706.5
143	5.7452	5.8182	0.	4651.1
144	5.9296	5.8182	0.	4595.2
145	6.114	5.8182	0.	4539.1
146	6.2984	5.8182	0.	4483.
147	6.4828	5.8182	0.	4426.8
