Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	7.8977	2.7675	0.	1505.8
2	8.5037	3.458	0.	2018.9
3	6.3946	3.007	0.	-23.214
4	9.1342	3.7203	0.	684.34
5	6.0317	1.5175	0.	561.85
6	8.0945	3.2939	0.	2072.9
7	8.3409	2.7532	0.	2216.7
8	18.722	2.6487	0.	10.972
9	13.444	2.2974	0.	101.68
10	10.824	3.985	0.	425.32
11	3.1407	2.951	0.	1287.
12	9.613	2.3249	0.	242.03
13	9.0976	2.7671	0.	272.73
14	7.5524	3.2298	0.	2246.9
15	10.387	1.3302	0.	221.
16	5.7644	4.1614	0.	172.65
17	5.7644	4.1614	0.1	4143.5
18	10.387	1.3302	0.1	2538.6
19	7.5524	3.2298	0.1	4874.3
20	9.0976	2.7671	0.1	4323.7
21	9.613	2.3249	0.1	2909.
22	3.1407	2.951	0.1	2989.1
23	10.824	3.985	0.1	2046.9
24	13.444	2.2974	0.1	1802.1
25	18.722	2.6487	0.1	1174.1
26	8.3409	2.7532	0.1	6699.7
27	8.0945	3.2939	0.1	8259.8
28	6.0317	1.5175	0.1	4159.3
29	9.1342	3.7203	0.1	4157.2
30	6.3946	3.007	0.1	3533.3
31	8.5037	3.458	0.1	5437.7
32	7.8977	2.7675	0.1	7769.6
33	8.1667	5.	0.1	4658.1
34	8.1667	4.5	0.1	5694.5
35	8.1667	4.	0.1	19303
36	8.	4.	0.1	16168
37	8.	4.5	0.1	9693.3
38	8.	5.	0.1	4487.7
39	8.1667	1.	0.1	3443.
40	8.1667	1.5	0.1	6517.8
41	8.1667	2.	0.1	15463
42	8.	2.	0.1	13257
43	8.	1.5	0.1	4353.8
44	8.	1.	0.1	3822.2
45	8.1667	6.	0.1	2234.2
46	10.806	6.	0.1	1710.1
47	13.444	6.	0.1	1886.3
48	18.722	6.	0.1	1164.2
49	24.	6.	0.1	799.41
50	24.	3.	0.1	729.47
51	2.6226e-014	3.	0.1	7132.1
52	24.	0.	0.1	711.22
53	18.722	0.	0.1	1192.2
54	13.444	0.	0.1	1688.1
55	10.806	0.	0.1	2131.2
56	8.1667	0.	0.1	2488.6
57	8.	0.	0.1	3700.1
