Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	2.8363	3.6752	0.	2.7358e-004
2	1.5212	2.2163	0.	3.0956e-004
3	1.5419	4.2455	0.	3.0937e-004
4	3.1897	4.8604	0.	1.8577e-004
5	1.2307	1.8748	0.	2.7201e-004
6	3.4026	1.401	0.	2.0309e-004
7	3.5569	3.5585	0.	2.043e-004
8	6.1935	4.0345	0.	1.496e-004
9	21.504	2.4371	0.	2.4757e-005
10	7.0336	2.1418	0.	1.4762e-004
11	8.279	1.9731	0.	1.3099e-004
12	9.4742	1.9257	0.	1.1732e-004
13	10.708	2.0603	0.	1.0665e-004
14	11.796	2.2854	0.	9.5534e-005
15	12.904	2.4329	0.	8.5819e-005
16	14.097	2.4456	0.	7.5978e-005
17	15.325	2.4462	0.	6.6045e-005
18	16.561	2.4467	0.	5.623e-005
19	17.799	2.4472	0.	4.6972e-005
20	19.038	2.4476	0.	3.851e-005
21	20.279	2.4498	0.	3.0899e-005
22	20.196	3.663	0.	3.1166e-005
23	18.937	3.6652	0.	3.9015e-005
24	17.677	3.6613	0.	4.7801e-005
25	16.415	3.6582	0.	5.7195e-005
26	15.159	3.6546	0.	6.7005e-005
27	13.902	3.6572	0.	7.6988e-005
28	12.618	3.6406	0.	8.822e-005
29	11.269	3.5716	0.	1.0077e-004
30	9.8291	3.8918	0.	1.1554e-004
31	8.5505	3.877	0.	1.2377e-004
32	7.318	3.8595	0.	1.4518e-004
33	2.3354	2.9949	0.	4.6367e-004
34	1.8454	3.0019	0.	4.7646e-004
35	22.727	4.8342	0.	1.6679e-005
36	21.464	4.8464	0.	2.2607e-005
37	20.163	4.8484	0.	3.0574e-005
38	18.887	4.8346	0.	3.9147e-005
39	17.611	4.8334	0.	4.8344e-005
40	16.337	4.832	0.	5.8006e-005
41	15.067	4.8313	0.	6.7772e-005
42	13.78	4.8279	0.	7.8231e-005
43	12.492	4.8095	0.	8.9323e-005
44	11.211	4.8216	0.	1.0182e-004
45	9.9193	4.8934	0.	1.1366e-004
46	8.6014	4.9411	0.	1.2692e-004
47	7.3489	4.9646	0.	1.367e-004
48	6.0936	5.0045	0.	1.5798e-004
49	4.7755	4.987	0.	1.6195e-004
50	3.4732	5.3701	0.	1.8014e-004
51	2.869	4.3559	0.	2.666e-004
52	22.786	1.2106	0.	1.659e-005
53	22.754	2.4197	0.	2.0399e-005
54	22.738	3.6356	0.	2.034e-005
55	3.4603	0.71293	0.	1.7273e-004
56	4.6892	0.92742	0.	1.6286e-004
57	5.8589	1.0723	0.	1.4665e-004
58	7.011	1.0845	0.	1.4352e-004
59	8.21	1.0039	0.	1.2999e-004
60	9.4661	0.97682	0.	1.1775e-004
61	10.689	1.0408	0.	1.0541e-004
62	11.886	1.1277	0.	9.6081e-005
63	13.083	1.1199	0.	8.5324e-005
64	14.296	1.1199	0.	7.5336e-005
65	15.509	1.1199	0.	6.5553e-005
66	16.722	1.1199	0.	5.6015e-005
67	17.935	1.1199	0.	4.6797e-005
68	19.148	1.1199	0.	3.7825e-005
69	20.35	1.1729	0.	2.9637e-005
70	21.554	1.2211	0.	2.2469e-005
71	0.88245	0.76909	0.	2.4849e-004
72	0.96899	1.4974	0.	3.546e-004
73	1.3124	5.1881	0.	1.2849e-004
74	1.3727	2.8489	0.	3.734e-004
75	0.79934	2.7473	0.	4.5692e-004
76	0.64815	4.956	0.	2.7914e-004
77	1.3696	3.6865	0.	2.8979e-004
78	3.2082	1.8873	0.	2.1954e-004
79	2.9537	2.3949	0.	2.786e-004
80	3.4742	4.121	0.	2.0902e-004
81	21.467	3.6519	0.	2.4763e-005
82	2.7381	2.9955	0.	3.4487e-004
83	4.6244	1.8357	0.	1.7168e-004
84	5.8073	2.1349	0.	1.5441e-004
85	10.569	2.8229	0.	1.1432e-004
86	3.9337	4.4849	0.	1.9716e-004
87	3.4894	2.9465	0.	2.5545e-004
88	5.109	3.9653	0.	1.6986e-004
89	9.5938	2.9	0.	1.1661e-004
90	8.4343	2.9127	0.	1.2685e-004
91	7.185	2.9861	0.	1.4503e-004
92	4.2772	2.6824	0.	1.952e-004
93	5.7358	3.0672	0.	1.6949e-004
94	4.3685	3.6979	0.	1.8231e-004
95	0.7131	3.8399	0.	3.979e-004
96	1.3561	4.6021	0.	2.1456e-004
97	1.3561	4.6021	0.1	6.3885e-004
98	0.7131	3.8399	0.1	6.5612e-004
99	4.3685	3.6979	0.1	4.9418e-004
100	5.7358	3.0672	0.1	4.3474e-004
101	4.2772	2.6824	0.1	4.9865e-004
102	7.185	2.9861	0.1	4.1418e-004
103	8.4343	2.9127	0.1	3.7757e-004
104	9.5938	2.9	0.1	3.4538e-004
105	5.109	3.9653	0.1	4.9023e-004
106	3.4894	2.9465	0.1	6.6761e-004
107	3.9337	4.4849	0.1	5.3359e-004
108	10.569	2.8229	0.1	3.3294e-004
109	5.8073	2.1349	0.1	4.4876e-004
110	4.6244	1.8357	0.1	4.7644e-004
111	2.7381	2.9955	0.1	9.766e-004
112	21.467	3.6519	0.1	5.6349e-005
113	3.4742	4.121	0.1	5.2237e-004
114	2.9537	2.3949	0.1	7.7794e-004
115	3.2082	1.8873	0.1	5.893e-004
116	1.3696	3.6865	0.1	8.418e-004
117	0.64815	4.956	0.1	4.6013e-004
118	0.79934	2.7473	0.1	7.9127e-004
119	1.3727	2.8489	0.1	1.0015e-003
120	1.3124	5.1881	0.1	4.0755e-004
121	0.96899	1.4974	0.1	6.0556e-004
122	0.88245	0.76909	0.1	4.53e-004
123	21.554	1.2211	0.1	5.3352e-005
124	20.35	1.1729	0.1	7.9208e-005
125	19.148	1.1199	0.1	1.0594e-004
126	17.935	1.1199	0.1	1.3384e-004
127	16.722	1.1199	0.1	1.6267e-004
128	15.509	1.1199	0.1	1.924e-004
129	14.296	1.1199	0.1	2.2291e-004
130	13.083	1.1199	0.1	2.5409e-004
131	11.886	1.1277	0.1	2.8595e-004
132	10.689	1.0408	0.1	3.1797e-004
133	9.4661	0.97682	0.1	3.5285e-004
134	8.21	1.0039	0.1	3.8894e-004
135	7.011	1.0845	0.1	4.2272e-004
136	5.8589	1.0723	0.1	4.4545e-004
137	4.6892	0.92742	0.1	4.594e-004
138	3.4603	0.71293	0.1	3.9257e-004
139	22.738	3.6356	0.1	3.1208e-005
140	22.754	2.4197	0.1	3.1068e-005
141	22.786	1.2106	0.1	2.8899e-005
142	2.869	4.3559	0.1	5.8686e-004
143	3.4732	5.3701	0.1	4.0482e-004
144	4.7755	4.987	0.1	4.4921e-004
145	6.0936	5.0045	0.1	4.4739e-004
146	7.3489	4.9646	0.1	4.1115e-004
147	8.6014	4.9411	0.1	3.7748e-004
148	9.9193	4.8934	0.1	3.393e-004
149	11.211	4.8216	0.1	3.027e-004
150	12.492	4.8095	0.1	2.699e-004
151	13.78	4.8279	0.1	2.3645e-004
152	15.067	4.8313	0.1	2.0339e-004
153	16.337	4.832	0.1	1.7187e-004
154	17.611	4.8334	0.1	1.4141e-004
155	18.887	4.8346	0.1	1.1189e-004
156	20.163	4.8484	0.1	8.3225e-005
157	21.464	4.8464	0.1	5.5432e-005
158	22.727	4.8342	0.1	2.9812e-005
159	1.8454	3.0019	0.1	9.5905e-004
160	2.3354	2.9949	0.1	9.5963e-004
161	7.318	3.8595	0.1	4.1252e-004
162	8.5505	3.877	0.1	3.745e-004
163	9.8291	3.8918	0.1	3.4346e-004
164	11.269	3.5716	0.1	2.9884e-004
165	12.618	3.6406	0.1	2.6538e-004
166	13.902	3.6572	0.1	2.3241e-004
167	15.159	3.6546	0.1	2.0062e-004
168	16.415	3.6582	0.1	1.6969e-004
169	17.677	3.6613	0.1	1.3966e-004
170	18.937	3.6652	0.1	1.1069e-004
171	20.196	3.663	0.1	8.2973e-005
172	20.279	2.4498	0.1	8.1227e-005
173	19.038	2.4476	0.1	1.0845e-004
174	17.799	2.4472	0.1	1.3681e-004
175	16.561	2.4467	0.1	1.662e-004
176	15.325	2.4462	0.1	1.9641e-004
177	14.097	2.4456	0.1	2.2713e-004
178	12.904	2.4329	0.1	2.579e-004
179	11.796	2.2854	0.1	2.8634e-004
180	10.708	2.0603	0.1	3.174e-004
181	9.4742	1.9257	0.1	3.5093e-004
182	8.279	1.9731	0.1	3.8427e-004
183	7.0336	2.1418	0.1	4.2045e-004
184	21.504	2.4371	0.1	5.5437e-005
185	6.1935	4.0345	0.1	4.3778e-004
186	3.5569	3.5585	0.1	6.0267e-004
187	3.4026	1.401	0.1	4.5865e-004
188	1.2307	1.8748	0.1	6.4531e-004
189	3.1897	4.8604	0.1	4.0748e-004
190	1.5419	4.2455	0.1	7.1397e-004
