Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.3644,3.2785,0,0.00020536,2052.1,0.00010674,506.2,4.4758e-05,40.523,-0.00019205,-1738.8,0.039667
2,4.7967,2.3842,0,0.00020428,2041.3,0.00010146,399.47,4.3358e-05,-37.09,-0.00019458,-1824.8,0.031239
3,6.09,3.6671,0,0.0001304,1303.1,4.567e-05,-14.099,3.7191e-05,-77.807,-0.00013185,-1347.9,0.051903
4,3.7801,0.74402,0,0.00010644,1063.7,4.5121e-05,128.46,2.9581e-05,11.707,-0.00010357,-988.77,0.018002
5,6.4275,1.4141,0,8.4694e-05,846.35,3.5816e-05,114.73,2.4901e-05,32.71,-8.1887e-05,-769.65,0.057961
6,5.9128,4.7743,0,8.2763e-05,827.06,5.2718e-05,318.22,9.0865e-06,-9.6054,-7.2484e-05,-622.49,0.047447
7,6.6678,2.6072,0,0.00010414,1040.7,4.1228e-05,80.268,2.9897e-05,-4.8732,-0.0001026,-1000.4,0.063176
8,6.8677,3.3906,0,9.2459e-05,923.96,3.5832e-05,13.201,2.2374e-05,-87.918,-9.3314e-05,-957.16,0.067079
9,3.4295,2.0335,0,0.00013035,1302.6,5.4646e-05,84.35,3.0249e-05,-98.96,-0.00012963,-1300.2,0.015978
10,7.6595,3.1192,0,7.7567e-05,775.13,2.8241e-05,-13.734,1.9704e-05,-77.876,-7.8926e-05,-818.95,0.083661
11,8.7353,3.5603,0,6.7186e-05,671.4,2.4442e-05,-4.0374,1.785e-05,-53.565,-6.8029e-05,-698.83,0.10756
12,21.679,2.431,0,2.6558e-06,26.54,1.7577e-06,10.684,1.8432e-07,-1.1373,-2.2878e-06,-19.712,0.46991
13,2.3898,2.7534,0,0.00012323,1231.4,4.8859e-05,-82.6,1.781e-05,-315.89,-0.00012833,-1414,0.0080043
14,9.9454,2.302,0,5.6711e-05,566.72,1.984e-05,0.0093108,1.6786e-05,-22.934,-5.7066e-05,-577.83,0.13658
15,11.127,2.3825,0,4.8076e-05,480.43,1.6239e-05,-0.3815,1.5196e-05,-8.2171,-4.8218e-05,-484.68,0.16641
16,12.297,2.3334,0,4.0191e-05,401.64,1.3327e-05,0.21519,1.3175e-05,-0.92152,-4.0203e-05,-401.99,0.19726
17,13.463,2.2462,0,3.2935e-05,329.12,1.1277e-05,4.516,1.059e-05,-0.64855,-3.2866e-05,-327.16,0.22908
18,14.633,2.2462,0,2.6311e-05,262.93,9.3023e-06,6.8344,8.2541e-06,-1.0411,-2.6203e-05,-259.94,0.26195
19,15.804,2.2462,0,2.04e-05,203.86,7.5004e-06,8.4636,6.1936e-06,-1.3551,-2.0261e-05,-200.13,0.29555
20,16.975,2.2462,0,1.5272e-05,152.61,5.8772e-06,9.4531,4.4665e-06,-1.146,-1.5103e-05,-148.18,0.32969
21,18.146,2.2462,0,1.0896e-05,108.89,4.4696e-06,9.7955,2.9788e-06,-1.406,-1.071e-05,-104.26,0.36425
22,19.341,2.3414,0,7.2856e-06,72.805,3.3091e-06,10.364,1.7633e-06,-1.2505,-7.0607e-06,-67.551,0.39983
23,20.501,2.3881,0,4.5583e-06,45.551,2.4216e-06,10.613,8.1964e-07,-1.4239,-4.281e-06,-39.748,0.43454
24,21.676,3.6231,0,2.6512e-06,26.494,1.7543e-06,10.63,1.8061e-07,-1.1936,-2.2846e-06,-19.717,0.46964
25,20.494,3.6778,0,4.5739e-06,45.707,2.4088e-06,10.433,8.4399e-07,-1.3243,-4.304e-06,-40.004,0.43414
26,19.317,3.7538,0,7.3379e-06,73.329,3.3123e-06,10.046,1.7765e-06,-1.4937,-7.124e-06,-68.368,0.39889
27,18.146,3.7538,0,1.0892e-05,108.85,4.4734e-06,9.9239,2.9803e-06,-1.2946,-1.0702e-05,-104.1,0.36404
28,16.975,3.7538,0,1.5277e-05,152.66,5.8739e-06,9.3899,4.471e-06,-1.1507,-1.5109e-05,-148.27,0.32948
29,15.804,3.7538,0,2.0413e-05,203.99,7.496e-06,8.3905,6.2065e-06,-1.2982,-2.0275e-05,-200.27,0.29533
30,14.633,3.7538,0,2.6304e-05,262.86,9.3279e-06,7.1125,8.2299e-06,-1.1374,-2.6193e-05,-259.78,0.26174
31,13.465,3.6623,0,3.2913e-05,328.9,1.1289e-05,4.6282,1.056e-05,-0.84748,-3.2845e-05,-326.98,0.22897
32,12.3,3.5878,0,4.0224e-05,401.96,1.3304e-05,-0.027423,1.3221e-05,-0.64802,-4.0235e-05,-402.3,0.19717
33,11.11,3.5817,0,4.8245e-05,482.12,1.6319e-05,-0.22855,1.5223e-05,-8.4647,-4.8388e-05,-486.41,0.16581
34,9.9174,3.5717,0,5.6949e-05,569.1,1.9825e-05,-0.95751,1.6938e-05,-22.653,-5.732e-05,-580.6,0.13574
35,8.7986,2.2816,0,6.6273e-05,662.28,2.4349e-05,4.2459,1.7961e-05,-43.75,-6.6815e-05,-680.72,0.10916
36,4.719,3.01,0,0.0001957,1955.7,9.2825e-05,379.47,4.9843e-05,56.52,-0.00018627,-1717.6,0.03047
37,5.4856,2.4377,0,0.00021977,2196.2,9.9285e-05,357.66,5.8662e-05,52.434,-0.0002112,-1975.2,0.041476
38,22.836,4.8066,0,1.2634e-06,12.625,1.019e-06,7.69,-1.0148e-07,-0.72914,-9.13e-07,-6.8266,0.50434
39,21.671,4.8152,0,2.4333e-06,24.316,1.4853e-06,8.2472,2.9331e-07,-0.70863,-2.1779e-06,-19.277,0.46928
40,20.503,4.8402,0,4.4211e-06,44.18,2.1583e-06,8.3129,9.796e-07,-0.54369,-4.2218e-06,-39.625,0.43418
41,19.324,4.8669,0,7.2512e-06,72.462,3.1026e-06,8.374,1.9252e-06,-0.47313,-7.0762e-06,-68.105,0.39887
42,18.146,4.8769,0,1.0853e-05,108.46,4.2935e-06,8.2516,3.1106e-06,-0.63633,-1.0696e-05,-104.38,0.36375
