Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	1.9	2.1818	0.	6.5625e-004
2	1.9	2.3636	0.	5.1539e-004
3	1.9	2.5455	0.	4.687e-004
4	1.9	2.7273	0.	4.4221e-004
5	1.9	2.9091	0.	4.3183e-004
6	1.9	3.0909	0.	4.3183e-004
7	1.9	3.2727	0.	4.4221e-004
8	1.9	3.4545	0.	4.687e-004
9	1.9	3.6364	0.	5.1539e-004
10	1.9	3.8182	0.	6.5625e-004
11	2.0667	2.1818	0.	6.4465e-004
12	2.0667	2.3636	0.	5.0306e-004
13	2.0667	2.5455	0.	4.5888e-004
14	2.0667	2.7273	0.	4.3342e-004
15	2.0667	2.9091	0.	4.2334e-004
16	2.0667	3.0909	0.	4.2334e-004
17	2.0667	3.2727	0.	4.3342e-004
18	2.0667	3.4545	0.	4.5888e-004
19	2.0667	3.6364	0.	5.0306e-004
20	2.0667	3.8182	0.	6.4465e-004
21	0.17273	0.18182	0.	9.2141e-005
22	0.17273	0.36364	0.	3.6591e-005
23	0.17273	0.54545	0.	1.672e-005
24	0.17273	0.72727	0.	8.5924e-006
25	0.17273	0.90909	0.	5.1973e-006
26	0.17273	1.0909	0.	3.5598e-006
27	0.17273	1.2727	0.	2.7322e-006
28	0.17273	1.4545	0.	2.2615e-006
29	0.17273	1.6364	0.	1.9509e-006
30	0.17273	1.8182	0.	1.7386e-006
31	0.17273	2.	0.	1.6443e-006
32	0.17273	2.1818	0.	1.7065e-006
33	0.17273	2.3636	0.	1.9256e-006
34	0.17273	2.5455	0.	2.2391e-006
35	0.17273	2.7273	0.	2.5403e-006
36	0.17273	2.9091	0.	2.723e-006
37	0.17273	3.0909	0.	2.723e-006
38	0.17273	3.2727	0.	2.5403e-006
39	0.17273	3.4545	0.	2.2391e-006
40	0.17273	3.6364	0.	1.9256e-006
41	0.17273	3.8182	0.	1.7065e-006
42	0.17273	4.	0.	1.6443e-006
43	0.17273	4.1818	0.	1.7387e-006
44	0.17273	4.3636	0.	1.951e-006
45	0.17273	4.5455	0.	2.2615e-006
46	0.17273	4.7273	0.	2.7322e-006
47	0.17273	4.9091	0.	3.5598e-006
48	0.17273	5.0909	0.	5.1973e-006
49	0.17273	5.2727	0.	8.5924e-006
50	0.17273	5.4545	0.	1.672e-005
51	0.17273	5.6364	0.	3.6591e-005
52	0.17273	5.8182	0.	9.2141e-005
53	0.34545	0.18182	0.	1.1305e-004
54	0.34545	0.36364	0.	8.9344e-005
55	0.34545	0.54545	0.	5.3971e-005
56	0.34545	0.72727	0.	3.3573e-005
57	0.34545	0.90909	0.	2.2452e-005
58	0.34545	1.0909	0.	1.6441e-005
59	0.34545	1.2727	0.	1.3089e-005
60	0.34545	1.4545	0.	1.1066e-005
61	0.34545	1.6364	0.	9.6932e-006
62	0.34545	1.8182	0.	8.7327e-006
63	0.34545	2.	0.	8.2221e-006
64	0.34545	2.1818	0.	8.2682e-006
65	0.34545	2.3636	0.	8.8557e-006
66	0.34545	2.5455	0.	9.7704e-006
67	0.34545	2.7273	0.	1.0667e-005
68	0.34545	2.9091	0.	1.1214e-005
69	0.34545	3.0909	0.	1.1214e-005
70	0.34545	3.2727	0.	1.0667e-005
71	0.34545	3.4545	0.	9.7704e-006
72	0.34545	3.6364	0.	8.8557e-006
73	0.34545	3.8182	0.	8.2682e-006
74	0.34545	4.	0.	8.2221e-006
75	0.34545	4.1818	0.	8.7327e-006
76	0.34545	4.3636	0.	9.6933e-006
