Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	1.8605	2.8617	0.	-10729
2	0.9535	3.6165	0.	-6969.6
3	3.0606	2.4612	0.	-5728.9
4	4.3597	2.3745	0.	-3540.
5	2.1723	2.437	0.	-12970
6	2.227	2.9528	0.	-9842.5
7	17.511	2.8732	0.	-1564.8
8	11.458	2.8435	0.	-2659.5
9	5.7382	3.7667	0.	-3234.2
10	2.5	2.3594	0.	-8046.9
11	2.2995	2.5322	0.	-9447.9
12	2.2995	2.5322	0.1	-1141.7
13	2.5	2.3594	0.1	-523.21
14	5.7382	3.7667	0.1	-18.848
15	11.458	2.8435	0.1	-82.406
16	17.511	2.8732	0.1	-64.181
17	2.227	2.9528	0.1	-2937.7
18	2.1723	2.437	0.1	-1152.8
19	4.3597	2.3745	0.1	-436.03
20	3.0606	2.4612	0.1	-1205.9
21	0.9535	3.6165	0.1	-851.11
22	1.8605	2.8617	0.1	-160.61
23	2.1667	1.	0.1	101.77
24	2.1667	1.5	0.1	-376.74
25	2.1667	2.	0.1	659.91
26	2.	2.	0.1	1546.5
27	2.	1.5	0.1	-355.46
28	2.	1.	0.1	-1771.9
29	2.1667	5.	0.1	300.13
30	2.1667	4.5	0.1	930.53
31	2.1667	4.	0.1	1560.
32	2.	4.	0.1	1328.3
33	2.	4.5	0.1	-1482.9
34	2.	5.	0.1	448.8
35	2.1667	6.	0.1	25.039
36	5.8056	6.	0.1	-496.74
37	9.4444	6.	0.1	-268.39
38	16.722	6.	0.1	-126.93
39	24.	6.	0.1	-195.79
40	24.	3.	0.1	-131.27
41	2.6226e-014	3.	0.1	3469.2
42	3.937e-014	6.	0.1	1828.
43	1.	6.	0.1	-1074.1
44	2.	6.	0.1	828.9
45	24.	0.	0.1	-63.823
46	18.178	0.	0.1	-184.98
47	12.356	0.	0.1	-105.68
48	7.9889	0.	0.1	-415.76
49	5.0778	0.	0.1	-1238.4
50	2.1667	0.	0.1	705.13
