Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	21.6	2.1818	0.	2.0062e-004
2	21.6	2.3636	0.	1.5145e-004
3	21.6	2.5455	0.	1.3298e-004
4	21.6	2.7273	0.	1.2353e-004
5	21.6	2.9091	0.	1.1954e-004
6	21.6	3.0909	0.	1.1954e-004
7	21.6	3.2727	0.	1.2353e-004
8	21.6	3.4545	0.	1.3298e-004
9	21.6	3.6364	0.	1.5145e-004
10	21.6	3.8182	0.	2.0062e-004
11	21.767	2.1818	0.	1.8958e-004
12	21.767	2.3636	0.	1.4743e-004
13	21.767	2.5455	0.	1.2832e-004
14	21.767	2.7273	0.	1.188e-004
15	21.767	2.9091	0.	1.1473e-004
16	21.767	3.0909	0.	1.1473e-004
17	21.767	3.2727	0.	1.188e-004
18	21.767	3.4545	0.	1.2832e-004
19	21.767	3.6364	0.	1.4743e-004
20	21.767	3.8182	0.	1.8958e-004
21	21.415	5.8182	0.	1.2684e-005
22	21.415	5.6364	0.	1.903e-005
23	21.415	5.4545	0.	2.7206e-005
24	21.415	5.2727	0.	3.6551e-005
25	21.415	5.0909	0.	4.7178e-005
26	21.415	4.9091	0.	5.9497e-005
27	21.415	4.7273	0.	7.4274e-005
28	21.415	4.5455	0.	9.3056e-005
29	21.415	4.3636	0.	1.1876e-004
30	21.415	4.1818	0.	1.5693e-004
31	21.415	4.	0.	1.7725e-004
32	21.415	3.8182	0.	1.5447e-004
33	21.415	3.6364	0.	1.3872e-004
34	21.415	3.4545	0.	1.2806e-004
35	21.415	3.2727	0.	1.2221e-004
36	21.415	3.0909	0.	1.1948e-004
37	21.415	2.9091	0.	1.1948e-004
38	21.415	2.7273	0.	1.2221e-004
39	21.415	2.5455	0.	1.2806e-004
40	21.415	2.3636	0.	1.3872e-004
41	21.415	2.1818	0.	1.5447e-004
42	21.415	2.	0.	1.7725e-004
43	21.415	1.8182	0.	1.5693e-004
44	21.415	1.6364	0.	1.1876e-004
45	21.415	1.4545	0.	9.3056e-005
46	21.415	1.2727	0.	7.4274e-005
47	21.415	1.0909	0.	5.9497e-005
48	21.415	0.90909	0.	4.7178e-005
49	21.415	0.72727	0.	3.6551e-005
50	21.415	0.54545	0.	2.7206e-005
51	21.415	0.36364	0.	1.903e-005
52	21.415	0.18182	0.	1.2684e-005
53	21.231	5.8182	0.	2.055e-005
54	21.231	5.6364	0.	2.4503e-005
55	21.231	5.4545	0.	3.0615e-005
56	21.231	5.2727	0.	3.8352e-005
57	21.231	5.0909	0.	4.7548e-005
58	21.231	4.9091	0.	5.831e-005
59	21.231	4.7273	0.	7.1019e-005
60	21.231	4.5455	0.	8.5889e-005
61	21.231	4.3636	0.	1.0353e-004
62	21.231	4.1818	0.	1.1944e-004
63	21.231	4.	0.	1.2571e-004
64	21.231	3.8182	0.	1.2528e-004
65	21.231	3.6364	0.	1.2215e-004
66	21.231	3.4545	0.	1.1922e-004
67	21.231	3.2727	0.	1.1699e-004
68	21.231	3.0909	0.	1.1581e-004
69	21.231	2.9091	0.	1.1581e-004
70	21.231	2.7273	0.	1.1699e-004
71	21.231	2.5455	0.	1.1922e-004
72	21.231	2.3636	0.	1.2215e-004
73	21.231	2.1818	0.	1.2528e-004
74	21.231	2.	0.	1.2571e-004
75	21.231	1.8182	0.	1.1944e-004
76	21.231	1.6364	0.	1.0353e-004
77	21.231	1.4545	0.	8.5889e-005
78	21.231	1.2727	0.	7.1019e-005
79	21.231	1.0909	0.	5.831e-005
80	21.231	0.90909	0.	4.7548e-005
81	21.231	0.72727	0.	3.8352e-005
82	21.231	0.54545	0.	3.0615e-005
83	21.231	0.36364	0.	2.4503e-005
84	21.231	0.18182	0.	2.055e-005
85	21.046	5.8182	0.	2.9336e-005
86	21.046	5.6364	0.	3.2693e-005
87	21.046	5.4545	0.	3.7685e-005
88	21.046	5.2727	0.	4.4218e-005
89	21.046	5.0909	0.	5.2169e-005
90	21.046	4.9091	0.	6.1476e-005
91	21.046	4.7273	0.	7.2068e-005
92	21.046	4.5455	0.	8.3725e-005
93	21.046	4.3636	0.	9.5232e-005
94	21.046	4.1818	0.	1.045e-004
95	21.046	4.	0.	1.0961e-004
96	21.046	3.8182	0.	1.1112e-004
97	21.046	3.6364	0.	1.1153e-004
98	21.046	3.4545	0.	1.1144e-004
99	21.046	3.2727	0.	1.1118e-004
100	21.046	3.0909	0.	1.1099e-004
101	21.046	2.9091	0.	1.1099e-004
102	21.046	2.7273	0.	1.1118e-004
103	21.046	2.5455	0.	1.1144e-004
104	21.046	2.3636	0.	1.1153e-004
105	21.046	2.1818	0.	1.1112e-004
106	21.046	2.	0.	1.0961e-004
107	21.046	1.8182	0.	1.045e-004
108	21.046	1.6364	0.	9.5232e-005
109	21.046	1.4545	0.	8.3725e-005
110	21.046	1.2727	0.	7.2068e-005
111	21.046	1.0909	0.	6.1476e-005
112	21.046	0.90909	0.	5.2169e-005
