Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	5.0401	3.3271	0.	337.11
2	5.8928	1.8106	0.	-43.053
3	2.5199	2.6089	0.	-54.759
4	3.4609	4.1247	0.	36.298
5	6.1643	3.4711	0.	14.462
6	3.2903	0.51013	0.	125.67
7	3.1396	1.3181	0.	135.14
8	5.2171	0.60151	0.	143.3
9	3.173	5.4025	0.	69.579
10	3.4359	4.8459	0.	269.44
11	3.647	4.4939	0.	244.59
12	5.5133	4.7252	0.	141.07
13	5.1073	5.0658	0.	95.516
14	6.1124	2.5521	0.	2.8445
15	2.3734	0.75923	0.	-42.977
16	5.2917	5.4593	0.	113.41
17	2.1355	5.1428	0.	-59.185
18	2.7497	3.4753	0.	-12.213
19	1.1359	4.8821	0.	319.37
20	1.5207	1.3177	0.	254.88
21	6.2128	0.77064	0.	-31.189
22	7.192	1.2022	0.	-12.246
23	8.7079	1.2112	0.	11.215
24	9.985	1.2135	0.	-6.105
25	11.211	1.2152	0.	0.71719
26	12.4	1.2058	0.	1.4605
27	13.583	1.214	0.	4.5863
28	14.752	1.2215	0.	6.4468
29	15.908	1.22	0.	7.7312
30	17.064	1.2088	0.	8.2488
31	18.227	1.1938	0.	8.379
32	19.38	1.1926	0.	8.5505
33	20.534	1.1909	0.	8.4817
34	21.689	1.1958	0.	8.2302
35	22.843	1.1961	0.	7.6255
36	1.4421	3.7723	0.	247.78
37	1.2857	2.52	0.	320.76
38	22.838	2.3948	0.	10.645
39	22.839	3.6017	0.	10.63
40	22.839	4.8056	0.	7.5835
41	21.684	4.7988	0.	8.2084
42	20.525	4.7995	0.	8.4392
43	19.371	4.791	0.	8.5347
44	18.219	4.7872	0.	8.4851
45	17.07	4.81	0.	8.1273
46	15.912	4.8292	0.	7.4968
47	14.743	4.8268	0.	6.4349
48	13.576	4.8124	0.	4.6137
49	12.402	4.803	0.	1.5108
50	11.209	4.799	0.	-0.15549
51	9.9936	4.7898	0.	-3.9061
52	8.7212	4.7789	0.	7.5079
53	7.2632	4.7644	0.	-13.227
54	6.3656	5.2709	0.	4.0675
55	7.4323	3.5558	0.	-17.863
56	7.4036	2.4211	0.	-7.4871
57	8.6475	2.3819	0.	1.5202
58	9.9201	2.4082	0.	-2.0321
59	11.165	2.4135	0.	-7.3743e-003
60	12.379	2.4169	0.	0.41271
61	13.563	2.4228	0.	4.8234
62	14.736	2.4605	0.	7.156
63	15.889	2.4423	0.	8.6547
64	17.053	2.4103	0.	9.5232
65	18.222	2.3944	0.	10.041
66	19.375	2.3966	0.	10.39
67	20.529	2.3997	0.	10.585
68	21.682	2.3999	0.	10.681
69	21.675	3.5987	0.	10.625
70	20.521	3.5964	0.	10.513
71	19.368	3.5907	0.	10.363
72	18.216	3.587	0.	10.013
73	17.051	3.6072	0.	9.5018
74	15.899	3.6319	0.	8.6106
75	14.733	3.6357	0.	7.3318
76	13.564	3.6306	0.	4.8958
77	12.377	3.6127	0.	0.57746
78	11.169	3.6128	0.	-0.44022
79	9.9264	3.6042	0.	-1.1956
