Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	5.0401	3.3271	0.	-1229.7
2	5.8928	1.8106	0.	-1059.7
3	2.5199	2.6089	0.	-1672.5
4	3.4609	4.1247	0.	-1601.4
5	6.1643	3.4711	0.	-1157.6
6	3.2903	0.51013	0.	-860.11
7	3.1396	1.3181	0.	-1207.8
8	5.2171	0.60151	0.	-674.73
9	3.173	5.4025	0.	-881.34
10	3.4359	4.8459	0.	-1020.1
11	3.647	4.4939	0.	-1082.8
12	5.5133	4.7252	0.	-916.87
13	5.1073	5.0658	0.	-604.43
14	6.1124	2.5521	0.	-1173.9
15	2.3734	0.75923	0.	-1242.6
16	5.2917	5.4593	0.	-627.85
17	2.1355	5.1428	0.	-1292.
18	2.7497	3.4753	0.	-1615.7
19	1.1359	4.8821	0.	-1289.6
20	1.5207	1.3177	0.	-1296.4
21	6.2128	0.77064	0.	-777.54
22	7.192	1.2022	0.	-811.
23	8.7079	1.2112	0.	-695.89
24	9.985	1.2135	0.	-579.46
25	11.211	1.2152	0.	-482.33
26	12.4	1.2058	0.	-398.14
27	13.583	1.214	0.	-321.7
28	14.752	1.2215	0.	-254.4
29	15.908	1.22	0.	-195.54
30	17.064	1.2088	0.	-144.89
31	18.227	1.1938	0.	-101.75
32	19.38	1.1926	0.	-66.397
33	20.534	1.1909	0.	-38.94
34	21.689	1.1958	0.	-19.077
35	22.843	1.1961	0.	-6.7863
36	1.4421	3.7723	0.	-1387.5
37	1.2857	2.52	0.	-1373.1
38	22.838	2.3948	0.	-7.34
39	22.839	3.6017	0.	-7.3472
40	22.839	4.8056	0.	-6.8457
41	21.684	4.7988	0.	-19.174
42	20.525	4.7995	0.	-39.184
43	19.371	4.791	0.	-66.695
44	18.219	4.7872	0.	-101.81
45	17.07	4.81	0.	-144.56
46	15.912	4.8292	0.	-195.63
47	14.743	4.8268	0.	-254.83
48	13.576	4.8124	0.	-322.17
49	12.402	4.803	0.	-397.86
50	11.209	4.799	0.	-482.6
51	9.9936	4.7898	0.	-579.61
52	8.7212	4.7789	0.	-689.98
53	7.2632	4.7644	0.	-801.47
54	6.3656	5.2709	0.	-781.12
55	7.4323	3.5558	0.	-835.52
56	7.4036	2.4211	0.	-835.4
57	8.6475	2.3819	0.	-690.17
58	9.9201	2.4082	0.	-580.53
59	11.165	2.4135	0.	-483.71
60	12.379	2.4169	0.	-397.94
61	13.563	2.4228	0.	-321.84
62	14.736	2.4605	0.	-254.73
63	15.889	2.4423	0.	-196.17
64	17.053	2.4103	0.	-144.97
65	18.222	2.3944	0.	-101.78
66	19.375	2.3966	0.	-66.527
67	20.529	2.3997	0.	-39.168
68	21.682	2.3999	0.	-19.48
69	21.675	3.5987	0.	-19.625
70	20.521	3.5964	0.	-39.367
71	19.368	3.5907	0.	-66.717
72	18.216	3.587	0.	-101.86
