Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,21.2,2.1818,0,0.00023161,2314.5,0.00011115,448.46,5.6418e-05,37.239,-0.00022059,-2044.1,1.8664
2,21.2,2.3636,0,0.0001769,1767.8,8.1773e-05,284.09,4.3299e-05,-4.9819,-0.00017037,-1610.4,1.8666
3,21.2,2.5455,0,0.00015568,1555.7,7.0541e-05,234.59,3.9307e-05,-0.096136,-0.00015036,-1425.2,1.8668
4,21.2,2.7273,0,0.00014479,1446.9,6.501e-05,210.41,3.6922e-05,-0.62799,-0.00014006,-1330.4,1.8668
5,21.2,2.9091,0,0.00014018,1400.8,6.2647e-05,200.17,3.5956e-05,-0.37849,-0.0001357,-1290.1,1.8669
6,21.2,3.0909,0,0.00014018,1400.8,6.2647e-05,200.17,3.5956e-05,-0.37849,-0.0001357,-1290.1,1.8669
7,21.2,3.2727,0,0.00014479,1446.9,6.501e-05,210.41,3.6922e-05,-0.62799,-0.00014006,-1330.4,1.8668
8,21.2,3.4545,0,0.00015568,1555.7,7.0541e-05,234.59,3.9307e-05,-0.096136,-0.00015036,-1425.2,1.8668
9,21.2,3.6364,0,0.0001769,1767.8,8.1773e-05,284.09,4.3299e-05,-4.9819,-0.00017037,-1610.4,1.8666
10,21.2,3.8182,0,0.00023161,2314.5,0.00011115,448.46,5.6418e-05,37.239,-0.00022059,-2044.1,1.8664
11,21.367,2.1818,0,0.00022018,2200.2,9.1988e-05,225.08,5.9736e-05,-17.259,-0.00021564,-2086.3,1.8896
12,21.367,2.3636,0,0.00017282,1727,7.5006e-05,215.36,4.544e-05,-6.7857,-0.00016819,-1612,1.8898
13,21.367,2.5455,0,0.00015098,1508.8,6.5401e-05,190.07,4.0126e-05,0.16159,-0.00014685,-1404.7,1.8899
