Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	0.18	2.	0.	-8.8468e-004
2	0.36	2.	0.	-9.3034e-004
3	0.54	2.	0.	-1.1166e-003
4	0.72	2.	0.	-1.6315e-003
5	1.0667	2.1818	0.	-2.1518e-003
6	1.0667	2.3636	0.	-1.7033e-003
7	1.0667	2.5455	0.	-1.5103e-003
8	1.0667	2.7273	0.	-1.4103e-003
9	1.0667	2.9091	0.	-1.3677e-003
10	1.0667	3.0909	0.	-1.3677e-003
11	1.0667	3.2727	0.	-1.4103e-003
12	1.0667	3.4545	0.	-1.5103e-003
13	1.0667	3.6364	0.	-1.7033e-003
14	1.0667	3.8182	0.	-2.1518e-003
15	0.18	4.	0.	-8.8468e-004
16	0.36	4.	0.	-9.3034e-004
17	0.54	4.	0.	-1.1166e-003
18	0.72	4.	0.	-1.6315e-003
19	0.72	5.8182	0.	-5.3367e-005
20	0.72	5.6364	0.	-8.3981e-005
21	0.72	5.4545	0.	-1.2579e-004
22	0.72	5.2727	0.	-1.7895e-004
23	0.72	5.0909	0.	-2.4734e-004
24	0.72	4.9091	0.	-3.363e-004
25	0.72	4.7273	0.	-4.5407e-004
26	0.72	4.5455	0.	-6.1399e-004
27	0.72	4.3636	0.	-8.4873e-004
28	0.72	4.1818	0.	-1.2258e-003
29	0.54	5.8182	0.	-6.8285e-005
30	0.54	5.6364	0.	-8.6125e-005
31	0.54	5.4545	0.	-1.1863e-004
32	0.54	5.2727	0.	-1.6397e-004
33	0.54	5.0909	0.	-2.2429e-004
34	0.54	4.9091	0.	-3.0321e-004
35	0.54	4.7273	0.	-4.0595e-004
36	0.54	4.5455	0.	-5.3854e-004
37	0.54	4.3636	0.	-7.0855e-004
38	0.54	4.1818	0.	-9.1972e-004
39	0.36	5.8182	0.	-7.2499e-005
40	0.36	5.6364	0.	-8.4711e-005
41	0.36	5.4545	0.	-1.1089e-004
42	0.36	5.2727	0.	-1.5048e-004
43	0.36	5.0909	0.	-2.0485e-004
44	0.36	4.9091	0.	-2.7635e-004
45	0.36	4.7273	0.	-3.6775e-004
46	0.36	4.5455	0.	-4.8202e-004
47	0.36	4.3636	0.	-6.1794e-004
48	0.36	4.1818	0.	-7.7141e-004
49	0.18	5.8182	0.	-5.5132e-005
50	0.18	5.6364	0.	-7.139e-005
51	0.18	5.4545	0.	-9.9899e-005
52	0.18	5.2727	0.	-1.3898e-004
53	0.18	5.0909	0.	-1.9162e-004
54	0.18	4.9091	0.	-2.6102e-004
55	0.18	4.7273	0.	-3.4972e-004
56	0.18	4.5455	0.	-4.5876e-004
57	0.18	4.3636	0.	-5.8715e-004
58	0.18	4.1818	0.	-7.3081e-004
59	0.18	3.8182	0.	-1.0391e-003
60	0.36	3.8182	0.	-1.0745e-003
61	0.54	3.8182	0.	-1.2832e-003
62	0.72	3.8182	0.	-1.6717e-003
63	0.9	3.8182	0.	-2.1925e-003
64	0.18	3.6364	0.	-1.1795e-003
65	0.36	3.6364	0.	-1.1848e-003
66	0.54	3.6364	0.	-1.3514e-003
67	0.72	3.6364	0.	-1.5828e-003
68	0.9	3.6364	0.	-1.7468e-003
69	0.18	3.4545	0.	-1.2921e-003
70	0.36	3.4545	0.	-1.2519e-003
71	0.54	3.4545	0.	-1.364e-003
72	0.72	3.4545	0.	-1.4747e-003
73	0.9	3.4545	0.	-1.5446e-003
74	0.18	3.2727	0.	-1.3687e-003
75	0.36	3.2727	0.	-1.2879e-003
76	0.54	3.2727	0.	-1.3574e-003
77	0.72	3.2727	0.	-1.4128e-003
78	0.9	3.2727	0.	-1.4424e-003
79	0.18	3.0909	0.	-1.4071e-003
80	0.36	3.0909	0.	-1.3033e-003
81	0.54	3.0909	0.	-1.3516e-003
82	0.72	3.0909	0.	-1.3837e-003
83	0.9	3.0909	0.	-1.3988e-003
84	0.18	2.9091	0.	-1.4071e-003
85	0.36	2.9091	0.	-1.3033e-003
86	0.54	2.9091	0.	-1.3516e-003
87	0.72	2.9091	0.	-1.3837e-003
88	0.9	2.9091	0.	-1.3988e-003
89	0.18	2.7273	0.	-1.3687e-003
90	0.36	2.7273	0.	-1.2879e-003
91	0.54	2.7273	0.	-1.3574e-003
92	0.72	2.7273	0.	-1.4128e-003
93	0.9	2.7273	0.	-1.4424e-003
94	0.18	2.5455	0.	-1.2921e-003
95	0.36	2.5455	0.	-1.2519e-003
96	0.54	2.5455	0.	-1.364e-003
97	0.72	2.5455	0.	-1.4747e-003
98	0.9	2.5455	0.	-1.5446e-003
99	0.18	2.3636	0.	-1.1795e-003
100	0.36	2.3636	0.	-1.1848e-003
101	0.54	2.3636	0.	-1.3514e-003
102	0.72	2.3636	0.	-1.5828e-003
103	0.9	2.3636	0.	-1.7468e-003
104	0.18	2.1818	0.	-1.0391e-003
105	0.36	2.1818	0.	-1.0745e-003
106	0.54	2.1818	0.	-1.2832e-003
107	0.72	2.1818	0.	-1.6717e-003
108	0.9	2.1818	0.	-2.1925e-003
109	1.2516	5.8182	0.	-1.1066e-004
110	1.4366	5.8182	0.	-1.7136e-004
111	1.6215	5.8182	0.	-2.3377e-004
112	1.8065	5.8182	0.	-2.8997e-004
113	1.9914	5.8182	0.	-3.3863e-004
114	2.1763	5.8182	0.	-3.7956e-004
115	2.3613	5.8182	0.	-4.1309e-004
116	2.5462	5.8182	0.	-4.3987e-004
117	2.7312	5.8182	0.	-4.6069e-004
118	2.9161	5.8182	0.	-4.7641e-004
119	3.1011	5.8182	0.	-4.8784e-004
120	3.286	5.8182	0.	-4.9573e-004
121	3.471	5.8182	0.	-5.0072e-004
122	3.6559	5.8182	0.	-5.0338e-004
123	3.8409	5.8182	0.	-5.0416e-004
124	4.0258	5.8182	0.	-5.0347e-004
125	4.2108	5.8182	0.	-5.016e-004
126	4.3957	5.8182	0.	-4.9882e-004
127	4.5806	5.8182	0.	-4.9532e-004
128	4.7656	5.8182	0.	-4.9128e-004
129	4.9505	5.8182	0.	-4.8681e-004
130	5.1355	5.8182	0.	-4.8202e-004
131	5.3204	5.8182	0.	-4.7699e-004
132	5.5054	5.8182	0.	-4.7178e-004
133	5.6903	5.8182	0.	-4.6643e-004
134	5.8753	5.8182	0.	-4.61e-004
135	6.0602	5.8182	0.	-4.555e-004
136	6.2452	5.8182	0.	-4.4995e-004
