Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	0.18	2.	0.	-2515.6
2	0.36	2.	0.	-2670.3
3	0.54	2.	0.	-1759.8
4	0.72	2.	0.	-978.56
5	1.0667	2.1818	0.	235.32
6	1.0667	2.3636	0.	-196.35
7	1.0667	2.5455	0.	-789.45
8	1.0667	2.7273	0.	-1152.8
9	1.0667	2.9091	0.	-1327.9
10	1.0667	3.0909	0.	-1327.9
11	1.0667	3.2727	0.	-1152.8
12	1.0667	3.4545	0.	-789.45
13	1.0667	3.6364	0.	-196.35
14	1.0667	3.8182	0.	235.32
15	0.18	4.	0.	-2515.6
16	0.36	4.	0.	-2670.3
17	0.54	4.	0.	-1759.8
18	0.72	4.	0.	-978.56
19	0.72	5.8182	0.	-24.087
20	0.72	5.6364	0.	-21.863
21	0.72	5.4545	0.	-23.559
22	0.72	5.2727	0.	-26.92
23	0.72	5.0909	0.	-31.781
24	0.72	4.9091	0.	-39.864
25	0.72	4.7273	0.	-45.777
26	0.72	4.5455	0.	-76.801
27	0.72	4.3636	0.	-46.717
28	0.72	4.1818	0.	-358.96
29	0.54	5.8182	0.	-10.133
30	0.54	5.6364	0.	-44.14
31	0.54	5.4545	0.	-91.087
32	0.54	5.2727	0.	-131.23
33	0.54	5.0909	0.	-162.81
34	0.54	4.9091	0.	-188.43
35	0.54	4.7273	0.	-213.22
36	0.54	4.5455	0.	-278.3
37	0.54	4.3636	0.	-451.6
38	0.54	4.1818	0.	-889.86
39	0.36	5.8182	0.	-8.5421
40	0.36	5.6364	0.	-84.129
41	0.36	5.4545	0.	-212.83
42	0.36	5.2727	0.	-336.22
43	0.36	5.0909	0.	-465.63
44	0.36	4.9091	0.	-617.98
45	0.36	4.7273	0.	-814.9
46	0.36	4.5455	0.	-1085.3
47	0.36	4.3636	0.	-1490.3
48	0.36	4.1818	0.	-2058.5
49	0.18	5.8182	0.	8.8337
50	0.18	5.6364	0.	-118.56
51	0.18	5.4545	0.	-252.92
52	0.18	5.2727	0.	-382.57
53	0.18	5.0909	0.	-531.27
54	0.18	4.9091	0.	-716.24
55	0.18	4.7273	0.	-950.5
56	0.18	4.5455	0.	-1246.3
57	0.18	4.3636	0.	-1614.9
58	0.18	4.1818	0.	-2054.7
59	0.18	3.8182	0.	-2935.5
60	0.36	3.8182	0.	-3167.9
61	0.54	3.8182	0.	-2278.6
62	0.72	3.8182	0.	-1358.4
63	0.9	3.8182	0.	-401.88
64	0.18	3.6364	0.	-3288.6
65	0.36	3.6364	0.	-3513.5
66	0.54	3.6364	0.	-2536.5
67	0.72	3.6364	0.	-1505.5
68	0.9	3.6364	0.	-598.11
69	0.18	3.4545	0.	-3575.4
