Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Elastic Strain (in/in)
1	5.8061	3.5986	0.	6.1351e-005
2	6.4827	1.7842	0.	3.6329e-005
3	4.6378	2.8074	0.	9.4511e-005
4	5.9192	4.7122	0.	4.5982e-005
5	3.6569	0.60671	0.	5.1302e-005
6	5.7836	0.59969	0.	3.1178e-005
7	3.8098	4.2944	0.	5.8967e-005
8	5.7922	5.4712	0.	3.348e-005
9	6.289	4.0962	0.	3.4256e-005
10	3.6945	5.3561	0.	5.1793e-005
11	6.78	2.4488	0.	4.0864e-005
12	3.7937	1.5381	0.	5.6909e-005
13	2.5606	3.5332	0.	5.0137e-005
14	7.9515	3.5216	0.	2.465e-005
15	2.6303	4.7595	0.	4.4895e-005
16	2.6215	1.1406	0.	4.354e-005
17	6.7467	0.80134	0.	2.6049e-005
18	7.7269	1.243	0.	2.6345e-005
19	9.1931	1.1968	0.	2.3272e-005
20	10.439	1.1951	0.	1.7587e-005
21	11.61	1.1877	0.	1.5034e-005
22	12.757	1.1756	0.	1.2675e-005
23	13.904	1.1739	0.	1.0527e-005
24	15.019	1.1732	0.	8.6252e-006
25	16.148	1.1733	0.	6.8722e-006
26	17.262	1.1751	0.	5.3526e-006
27	18.384	1.1791	0.	4.0374e-006
28	19.5	1.185	0.	2.9561e-006
29	20.62	1.189	0.	2.0899e-006
30	21.744	1.189	0.	1.4381e-006
31	22.874	1.1951	0.	9.9622e-007
32	1.3148	3.5669	0.	8.651e-005
33	1.3316	2.3717	0.	8.6348e-005
34	1.2932	1.2015	0.	7.7055e-005
35	22.863	2.3932	0.	1.3405e-006
36	22.865	3.6014	0.	1.3415e-006
37	22.871	4.797	0.	9.9917e-007
38	21.743	4.7929	0.	1.4421e-006
39	20.614	4.7916	0.	2.0841e-006
40	19.493	4.7441	0.	2.9611e-006
41	18.374	4.7055	0.	4.0448e-006
42	17.259	4.686	0.	5.3515e-006
43	16.143	4.6792	0.	6.8756e-006
44	15.026	4.6794	0.	8.61e-006
45	13.905	4.7183	0.	1.0515e-005
46	12.768	4.7565	0.	1.2642e-005
47	11.619	4.7552	0.	1.4994e-005
48	10.441	4.7566	0.	1.7749e-005
49	9.1918	4.7551	0.	2.2717e-005
50	7.7066	4.7047	0.	2.5982e-005
51	6.8369	5.2368	0.	2.8182e-005
52	2.6129	2.3365	0.	4.8413e-005
53	7.9959	2.3739	0.	2.5791e-005
54	9.1623	2.3568	0.	2.278e-005
55	10.383	2.3689	0.	1.8213e-005
56	11.576	2.3588	0.	1.5103e-005
57	12.745	2.3553	0.	1.2591e-005
58	13.897	2.3534	0.	1.0581e-005
59	15.015	2.3531	0.	8.7311e-006
60	16.144	2.3548	0.	7.0293e-006
61	17.26	2.3586	0.	5.5358e-006
62	18.382	2.3641	0.	4.2405e-006
63	19.499	2.3708	0.	3.175e-006
64	20.618	2.3783	0.	2.3313e-006
65	21.739	2.3875	0.	1.7228e-006
66	21.738	3.5909	0.	1.728e-006
67	20.618	3.5801	0.	2.3405e-006
68	19.501	3.559	0.	3.1753e-006
69	18.375	3.5352	0.	4.2568e-006
