Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	17.685	3.4926	0.	-2.4842e-004
2	17.903	2.5351	0.	-2.6012e-004
3	18.445	3.6003	0.	-2.114e-004
4	20.307	3.867	0.	-6.9172e-005
5	17.302	3.2382	0.	-1.4589e-004
6	18.091	2.8415	0.	-2.9533e-004
7	17.665	3.7899	0.	-1.6799e-004
8	16.26	4.3203	0.	-1.325e-004
9	13.569	3.811	0.	-1.773e-004
10	12.906	1.8522	0.	-2.1582e-004
11	7.0636	4.1662	0.	-4.0039e-004
12	3.5	3.6134	0.	-4.386e-004
13	5.4304	1.8438	0.	-4.3682e-004
14	7.7143	2.3866	0.	-3.8582e-004
15	10.286	2.3866	0.	-3.191e-004
16	19.123	3.7726	0.	-1.2754e-004
17	19.97	1.9752	0.	-7.6695e-005
18	17.569	4.2693	0.	-1.408e-004
19	16.789	2.9704	0.	-1.4657e-004
20	16.296	2.3431	0.	-1.8101e-004
21	18.692	2.9209	0.	-1.5338e-004
22	19.084	2.6423	0.	-1.3207e-004
23	22.035	3.1332	0.	-4.0022e-005
24	15.66	1.3869	0.	-1.3703e-004
25	10.438	4.1853	0.	-3.1608e-004
26	10.438	4.1853	0.1	-1.1588e-004
27	15.66	1.3869	0.1	-6.0307e-005
28	22.035	3.1332	0.1	-1.4486e-005
29	19.084	2.6423	0.1	-6.9751e-005
30	18.692	2.9209	0.1	-1.1169e-004
31	16.296	2.3431	0.1	-1.1434e-004
32	16.789	2.9704	0.1	-6.4522e-005
33	17.569	4.2693	0.1	-1.7867e-004
34	19.97	1.9752	0.1	-2.7292e-005
35	19.123	3.7726	0.1	-7.0422e-005
36	10.286	2.3866	0.1	-1.1393e-004
37	7.7143	2.3866	0.1	-1.5694e-004
38	5.4304	1.8438	0.1	-1.5747e-004
39	3.5	3.6134	0.1	-2.6684e-004
40	7.0636	4.1662	0.1	-1.4379e-004
41	12.906	1.8522	0.1	-1.0222e-004
42	13.569	3.811	0.1	-6.5272e-005
43	16.26	4.3203	0.1	-1.3142e-004
44	17.665	3.7899	0.1	-1.8144e-004
45	18.091	2.8415	0.1	-1.324e-004
46	17.302	3.2382	0.1	-1.5371e-004
47	20.307	3.867	0.1	-2.5926e-005
48	18.445	3.6003	0.1	-1.3091e-004
49	17.903	2.5351	0.1	-1.1656e-004
50	17.685	3.4926	0.1	-1.3681e-004
51	18.167	1.	0.1	-4.0446e-005
52	18.167	1.5	0.1	-8.4619e-005
53	18.167	2.	0.1	-1.6845e-004
54	18.	2.	0.1	-1.783e-004
55	18.	1.5	0.1	-7.9658e-005
56	18.	1.	0.1	-8.6126e-005
57	18.167	5.	0.1	-5.2199e-005
58	18.167	4.5	0.1	-8.6311e-005
59	18.167	4.	0.1	-2.7049e-004
60	18.	4.	0.1	-4.4287e-004
61	18.	4.5	0.1	-3.767e-005
62	18.	5.	0.1	-1.0012e-004
63	18.167	6.	0.1	-1.5205e-005
64	20.111	6.	0.1	-2.5579e-005
65	22.056	6.	0.1	-1.6172e-005
66	24.	6.	0.1	-1.1451e-005
67	24.	3.	0.1	-1.2476e-005
68	2.6226e-014	3.	0.1	-3.18e-006
69	3.937e-014	6.	0.1	-1.7485e-005
70	3.5	6.	0.1	-2.7596e-004
71	7.	6.	0.1	-1.3811e-004
72	10.5	6.	0.1	-1.2655e-004
73	14.	6.	0.1	-8.9287e-005
74	16.25	6.	0.1	-7.2576e-005
75	18.	6.	0.1	-5.7944e-005
76	24.	0.	0.1	-1.3098e-005
77	21.083	0.	0.1	-1.5855e-005
78	18.167	0.	0.1	-2.1962e-005
79	18.	0.	0.1	-5.7456e-005
80	15.429	2.3917e-030	0.1	-5.7153e-005
81	12.857	1.9931e-030	0.1	-9.7761e-005
82	10.286	1.5945e-030	0.1	-1.0724e-004
83	7.7143	1.1959e-030	0.1	-1.554e-004
84	5.1429	7.9724e-031	0.1	-1.6865e-004
