NodeIndex,X,Y,Z,Weight,StrainValue,CutLocation
903,5.1091,6,0.05,0.138510405442506,3.4541e-06,2.72
205,5.1091,6,0.1,0.0701031993150816,9.4955e-05,2.72
547,4.9325,5.6427,0,0.017838448301616,9.7841e-05,2.72
310,7.3316,6,0,0.276979892945283,8.1529e-05,2.72
907,7.3316,6,0.05,0.270742331118087,2.0077e-07,2.72
207,7.3316,6,0.1,0.254288445053519,8.1529e-05,2.72
1061,6.776,6,0,0.19798933088311,8.6285e-05,2.72
1059,8.9984,6,0,0.330116813096182,6.6954e-05,2.72
908,8.9984,6,0.1,0.295733379320394,6.6954e-05,2.72
308,9.554,6,0,0.187998727458163,6.1733e-05,2.72
911,9.554,6,0.05,0.18615108012526,1.2841e-06,2.72
1057,11.221,6,0,0.430046842603007,4.8867e-05,2.72
912,11.221,6,0.1,0.331491173728323,4.8867e-05,2.72
307,10.665,6,0,0.119622225183825,5.311e-05,2.72
913,10.665,6,0.05,0.118839758484845,1.3935e-06,2.72
303,15.11,6,0,0.365463006889432,2.4042e-05,2.72
921,15.11,6,0.05,0.319472146625652,9.247e-07,2.72
214,15.11,6,0.1,0.244481862321722,2.4042e-05,2.72
1053,15.666,6,0,0.0705829841631947,2.1317e-05,2.72
301,17.333,6,0,0.276392429748618,1.3899e-05,2.72
925,17.333,6,0.05,0.270240200323635,7.0062e-07,2.72
216,17.333,6,0.1,0.253988310697322,1.3899e-05,2.72
1052,16.777,6,0,0.199379059230424,1.6245e-05,2.72
1048,21.222,6,0,0.770962844624525,3.1201e-06,2.72
930,21.222,6,0.1,0.165650451172321,3.1201e-06,2.72
298,20.666,6,0,0.0317625141980171,4.0841e-06,2.72
931,20.666,6,0.05,0.0316241900051363,3.8729e-07,2.72
308,5.127,6,0,0.554879342384877,9.3742e-05,2.74
889,5.127,6,0.05,0.263650317342982,2.336e-06,2.74
201,5.127,6,0.1,0.144638096701294,9.3742e-05,2.74
538,4.9557,5.6197,0,0.0368322435708474,9.6389e-05,2.74
306,7.3474,6,0,0.26944452704642,8.1919e-05,2.74
893,7.3474,6,0.05,0.264104805096365,1.4356e-06,2.74
203,7.3474,6,0.1,0.249809211921938,8.1919e-05,2.74
1047,6.7923,6,0,0.216641455935277,8.7064e-05,2.74
1045,9.0126,6,0,0.34519536116783,6.6791e-05,2.74
894,9.0126,6,0.1,0.304548145837716,6.6791e-05,2.74
304,9.5677,6,0,0.175930407078735,6.1887e-05,2.74
897,9.5677,6,0.05,0.174326085915719,1.4232e-06,2.74
1043,11.233,6,0,0.411959879938798,4.8717e-05,2.74
898,11.233,6,0.1,0.329270579663964,4.8717e-05,2.74
303,10.678,6,0,0.129835696757964,5.2894e-05,2.74
899,10.678,6,0.05,0.128933843639274,1.403e-06,2.74
299,15.119,6,0,0.377181439084529,2.394e-05,2.74
907,15.119,6,0.05,0.32095730659312,9.7525e-07,2.74
210,15.119,6,0.1,0.237406198276261,2.394e-05,2.74
1039,15.674,6,0,0.06445505604609,2.1243e-05,2.74
297,17.339,6,0,0.273400054001805,1.3873e-05,2.74
911,17.339,6,0.05,0.267606630004183,7.3121e-07,2.74
212,17.339,6,0.1,0.252212895404044,1.3873e-05,2.74
1038,16.784,6,0,0.206780420589968,1.6208e-05,2.74
1034,21.225,6,0,0.748228434363302,3.1149e-06,2.74
916,21.225,6,0.1,0.181472050998275,3.1149e-06,2.74
294,20.669,6,0,0.0352273274182376,4.0662e-06,2.74
917,20.669,6,0.05,0.0350721872201854,3.7104e-07,2.74
308,5.1449,6,0,0.456661860522574,9.3535e-05,2.76
889,5.1449,6,0.05,0.30511505367375,2.3314e-06,2.76
201,5.1449,6,0.1,0.187051391009227,9.3535e-05,2.76
538,4.9738,5.6197,0,0.0511716947944498,9.6185e-05,2.76
306,7.3632,6,0,0.261748709777253,8.1763e-05,2.76
893,7.3632,6,0.05,0.257149765892525,1.4323e-06,2.76
203,7.3632,6,0.1,0.244683334853993,8.1763e-05,2.76
1047,6.8086,6,0,0.236418189476229,8.689e-05,2.76
1045,9.0268,6,0,0.360958809092017,6.6665e-05,2.76
894,9.0268,6,0.1,0.312597205887866,6.6665e-05,2.76
304,9.5814,6,0,0.163917319703034,6.177e-05,2.76
897,9.5814,6,0.05,0.162526665317083,1.4218e-06,2.76
1043,11.245,6,0,0.395313259317262,4.8626e-05,2.76
898,11.245,6,0.1,0.325426929511823,4.8626e-05,2.76
303,10.691,6,0,0.14014773252079,5.2795e-05,2.76
899,10.691,6,0.05,0.139112078650125,1.4018e-06,2.76
299,15.127,6,0,0.389697378092979,2.3896e-05,2.76
907,15.127,6,0.05,0.321512007710679,9.7416e-07,2.76
210,15.127,6,0.1,0.229770056933298,2.3896e-05,2.76
1039,15.682,6,0,0.0590205572630433,2.1204e-05,2.76
297,17.345,6,0,0.270377547211504,1.3848e-05,2.76
911,17.345,6,0.05,0.264917018160923,7.3035e-07,2.76
212,17.345,6,0.1,0.250328414993858,1.3848e-05,2.76
1038,16.791,6,0,0.214377019633714,1.6179e-05,2.76
1034,21.227,6,0,0.733727609277927,3.1102e-06,2.76
916,21.227,6,0.1,0.191257732621703,3.1102e-06,2.76
294,20.673,6,0,0.0375913575910906,4.0598e-06,2.76
917,20.673,6,0.05,0.0374233005092794,3.7067e-07,2.76
205,5.1628,6,0,0.408204157932116,8.8879e-05,2.78
905,5.1628,6,0.05,0.319348362525048,5.7691e-06,2.78
277,5.1628,6,0.1,0.217093026121517,8.8879e-05,2.78
538,4.968,5.5561,0,0.0553544534213193,9.5792e-05,2.78
906,6.8249,6,0,0.256600759790089,8.6238e-05,2.78
207,7.3789,6,0,0.25310458593852,8.1265e-05,2.78
909,7.3789,6,0.05,0.249132711343748,2.7198e-06,2.78
1031,6.8249,6,0.1,0.241161942927644,8.6238e-05,2.78
910,9.0411,6,0,0.377712039285863,6.6151e-05,2.78
1033,9.0411,6,0.1,0.319675998984462,6.6151e-05,2.78
209,9.5951,6,0,0.151906967963865,6.173e-05,2.78
913,9.5951,6,0.05,0.150704993765809,1.1973e-06,2.78
914,11.257,6,0,0.380044245387117,4.8494e-05,2.78
1035,11.257,6,0.1,0.320544596854836,4.8494e-05,2.78
210,10.703,6,0,0.150294575631681,5.267e-05,2.78
915,10.703,6,0.05,0.149116582126366,1.3589e-06,2.78
214,15.135,6,0,0.40477035216176,2.3889e-05,2.78
923,15.135,6,0.05,0.320830691201727,9.2349e-07,2.78
286,15.135,6,0.1,0.220595126594561,2.3889e-05,2.78
922,15.689,6,0,0.0538038300419513,2.1187e-05,2.78
216,17.352,6,0,0.267036477027422,1.3823e-05,2.78
927,17.352,6,0.05,0.261930458260904,6.9857e-07,2.78
288,17.352,6,0.1,0.248207924940451,1.3823e-05,2.78
924,16.798,6,0,0.222825139771223,1.6152e-05,2.78
932,21.23,6,0,0.713473968970884,3.1026e-06,2.78
1044,21.23,6,0.1,0.205015236390419,3.1026e-06,2.78
219,20.676,6,0,0.0408477463151284,4.0571e-06,2.78
933,20.676,6,0.05,0.0406630483235686,3.8432e-07,2.78
316,5.1807,6,0,0.370145212623687,9.3015e-05,2.8
919,5.1807,6,0.05,0.314646766826009,3.744e-06,2.8
209,5.1807,6,0.1,0.232455265219249,9.3015e-05,2.8
547,5.0086,5.6508,0,0.0827527553310562,9.7446e-05,2.8
1077,6.8412,6,0,0.271977376562667,8.5595e-05,2.8
920,6.8412,6,0.1,0.253696993421522,8.5595e-05,2.8
314,7.3947,6,0,0.238845419254897,8.207e-05,2.8
923,7.3947,6,0.05,0.235480210760914,2.2766e-06,2.8
1075,9.0553,6,0,0.395574303939075,6.6063e-05,2.8
924,9.0553,6,0.1,0.325424206404002,6.6063e-05,2.8
312,9.6088,6,0,0.14001859535221,6.1549e-05,2.8
927,9.6088,6,0.05,0.138982894304714,1.3542e-06,2.8
1073,11.269,6,0,0.365343976725942,4.847e-05,2.8
928,11.269,6,0.1,0.314423148601934,4.847e-05,2.8
311,10.716,6,0,0.160789406423657,5.2602e-05,2.8
929,10.716,6,0.05,0.159443468248467,1.3485e-06,2.8
307,15.144,6,0,0.426036435054464,2.3827e-05,2.8
937,15.144,6,0.05,0.317796622131966,9.8605e-07,2.8
218,15.144,6,0.1,0.208162837455321,2.3827e-05,2.8
1069,15.697,6,0,0.0480041053582488,2.1125e-05,2.8
305,17.358,6,0,0.264147288555752,1.3792e-05,2.8
941,17.358,6,0.05,0.259322380160068,7.4734e-07,2.8
220,17.358,6,0.1,0.246293843286265,1.3792e-05,2.8
1068,16.804,6,0,0.230236487997916,1.6105e-05,2.8
1064,21.232,6,0,0.700606122977111,3.0841e-06,2.8
946,21.232,6,0.1,0.213527740543712,3.0841e-06,2.8
302,20.679,6,0,0.0430314701252736,4.0202e-06,2.8
947,20.679,6,0.05,0.0428346663539029,3.6779e-07,2.8
203,5.1986,6,0,0.350624411365452,8.7889e-05,2.82
896,5.1986,6,0.05,0.312714943750305,4.6227e-06,2.82
275,5.1986,6,0.1,0.24617504593281,8.7889e-05,2.82
524,4.998,5.6318,0,0.0904855989514333,9.0105e-05,2.82
897,6.8575,6,0,0.287641966445087,8.5439e-05,2.82
1022,6.8575,6,0.1,0.265919415506343,8.5439e-05,2.82
205,7.4105,6,0,0.22464791260204,8.1004e-05,2.82
900,7.4105,6,0.05,0.22179070544653,1.4323e-06,2.82
901,9.0695,6,0,0.415047255908941,6.5944e-05,2.82
1024,9.0695,6,0.1,0.32944508092188,6.5944e-05,2.82
207,9.6225,6,0,0.128198028156489,6.1184e-05,2.82
904,9.6225,6,0.05,0.12730963501269,1.2225e-06,2.82
905,11.281,6,0,0.351607878354712,4.8386e-05,2.82
1026,11.281,6,0.1,0.307760760146601,4.8386e-05,2.82
208,10.728,6,0,0.17107802683388,5.2479e-05,2.82
906,10.728,6,0.05,0.169553334664807,1.1312e-06,2.82
212,15.152,6,0,0.450387071510062,2.381e-05,2.82
914,15.152,6,0.05,0.311907382025875,9.1335e-07,2.82
284,15.152,6,0.1,0.194896478280928,2.381e-05,2.82
913,15.705,6,0,0.0428090681831346,2.1115e-05,2.82
214,17.364,6,0,0.261015661125562,1.3768e-05,2.82
918,17.364,6,0.05,0.25645662631866,6.9403e-07,2.82
286,17.364,6,0.1,0.244091260870146,1.3768e-05,2.82
915,16.811,6,0,0.238436451685632,1.6093e-05,2.82
923,21.235,6,0,0.682513270818446,3.095e-06,2.82
1035,21.235,6,0.1,0.225468548897443,3.095e-06,2.82
217,20.682,6,0,0.046115761541787,4.0499e-06,2.82
924,20.682,6,0.05,0.0459024187423232,3.8377e-07,2.82
211,5.2165,6,0,0.336300801298616,8.734e-05,2.84
924,5.2165,6,0.05,0.309040564119931,1.4587e-06,2.84
283,5.2165,6,0.1,0.255183922170454,8.734e-05,2.84
546,5.0409,5.6106,0,0.0994747124109986,8.8241e-05,2.84
925,6.8739,6,0,0.303730659845981,8.6361e-05,2.84
1050,6.8739,6,0.1,0.277775043546825,8.6361e-05,2.84
213,7.4263,6,0,0.210461238710316,8.0576e-05,2.84
928,7.4263,6,0.05,0.208033057896878,1.9105e-06,2.84
929,9.0837,6,0,0.436705744181258,6.5823e-05,2.84
1052,9.0837,6,0.1,0.3311291651434,6.5823e-05,2.84
215,9.6361,6,0,0.116461541041687,6.1136e-05,2.84
932,9.6361,6,0.05,0.115703549633655,1.2858e-06,2.84
933,11.294,6,0,0.337327824130151,4.8171e-05,2.84
1054,11.294,6,0.1,0.299837709526575,4.8171e-05,2.84
216,10.741,6,0,0.182288573485375,5.2259e-05,2.84
934,10.741,6,0.05,0.1805458928579,1.261e-06,2.84
220,15.161,6,0,0.48676001396216,2.3756e-05,2.84
942,15.161,6,0.05,0.299372886919403,9.2341e-07,2.84
292,15.161,6,0.1,0.176861951858156,2.3756e-05,2.84
941,15.713,6,0,0.0370051472602809,2.1072e-05,2.84
222,17.371,6,0,0.257561974868893,1.3744e-05,2.84
946,17.371,6,0.05,0.253286989104696,6.8797e-07,2.84
943,16.818,6,0,0.247515231168331,1.6065e-05,2.84
294,17.371,6,0.1,0.24163580485808,1.3744e-05,2.84
951,21.238,6,0,0.665581652491652,3.1052e-06,2.84
1063,21.238,6,0.1,0.236426424110223,3.1052e-06,2.84
225,20.685,6,0,0.0491108792129765,4.0693e-06,2.84
952,20.685,6,0.05,0.0488810441851493,3.8746e-07,2.84
318,5.2344,6,0,0.319869575559174,9.1817e-05,2.86
924,5.2344,6,0.05,0.299795537085775,8.8938e-07,2.86
211,5.2344,6,0.1,0.256627013009536,9.1817e-05,2.86
543,5.0454,5.6568,0,0.123707874345515,9.0077e-05,2.86
1082,6.8902,6,0,0.320225826037286,8.6711e-05,2.86
925,6.8902,6,0.1,0.289068299312071,8.6711e-05,2.86
316,7.4421,6,0,0.196385204041574,8.1565e-05,2.86
928,7.4421,6,0.05,0.194320670609069,2.4479e-06,2.86
1080,9.0979,6,0,0.46146625693787,6.6262e-05,2.86
929,9.0979,6,0.1,0.32967873296896,6.6262e-05,2.86
314,9.6498,6,0,0.104748121016799,6.1638e-05,2.86
932,9.6498,6,0.05,0.104106889076371,8.8512e-07,2.86
1078,11.306,6,0,0.324229318983332,4.8122e-05,2.86
933,11.306,6,0.1,0.29167870764995,4.8122e-05,2.86
313,10.754,6,0,0.19303826505944,5.2286e-05,2.86
934,10.754,6,0.05,0.191053708307278,1.3998e-06,2.86
309,15.169,6,0,0.531197381672875,2.3713e-05,2.86
942,15.169,6,0.05,0.279908972398886,9.2125e-07,2.86
220,15.169,6,0.1,0.15728689193235,2.3713e-05,2.86
1074,15.721,6,0,0.0316067539958896,2.1033e-05,2.86
1073,16.825,6,0,0.255782977849385,1.6035e-05,2.86
307,17.377,6,0,0.253936169345062,1.3719e-05,2.86
946,17.377,6,0.05,0.249897692382412,6.8607e-07,2.86
943,16.825,6,0.1,0.240383160423141,1.6035e-05,2.86
1069,21.24,6,0,0.654762734929039,3.1002e-06,2.86
951,21.24,6,0.1,0.243172774976754,3.1002e-06,2.86
304,20.688,6,0,0.0511533386663301,4.0632e-06,2.86
952,20.688,6,0.05,0.0509111514278761,3.8712e-07,2.86
213,5.3748,6,0,0.261910939381878,8.8331e-05,2.88
925,5.3748,6,0.05,0.257680288982227,1.3586e-06,2.88
283,5.3748,6,0.1,0.24612125164195,8.8331e-05,2.88
922,4.7928,6,0,0.234287519993945,7.3693e-05,2.88
926,7.1209,6,0,0.781904145371921,8.5165e-05,2.88
1047,7.1209,6,0.1,0.159961663941193,8.5165e-05,2.88
214,6.5389,6,0,0.0291245707329768,9.1525e-05,2.88
927,6.5389,6,0.05,0.0290096199539099,3.3993e-06,2.88
930,9.4491,6,0,0.292755717036713,6.3724e-05,2.88
1049,9.4491,6,0.1,0.271681257443099,6.3724e-05,2.88
216,8.867,6,0,0.218995342684221,6.9121e-05,2.88
931,8.867,6,0.05,0.216567682835968,1.0628e-06,2.88
218,11.195,6,0,0.361175177694078,4.8975e-05,2.88
935,11.195,6,0.05,0.319610496213541,1.3206e-06,2.88
288,11.195,6,0.1,0.248759209293741,4.8975e-05,2.88
932,10.613,6,0,0.07045511679864,5.3657e-05,2.88
940,15.269,6,0,0.544574281211871,2.3305e-05,2.88
1054,15.269,6,0.1,0.309277500995442,2.3305e-05,2.88
221,14.687,6,0,0.0732468331454572,2.6289e-05,2.88
941,14.687,6,0.05,0.0729013846472298,9.797e-07,2.88
223,17.016,6,0,0.374369234220729,1.5165e-05,2.88
945,17.016,6,0.05,0.321692819107786,7.4778e-07,2.88
293,17.016,6,0.1,0.240791328851119,1.5165e-05,2.88
944,17.598,6,0,0.0631466178203666,1.2973e-05,2.88
950,21.09,6,0,0.453567178977876,3.3678e-06,2.88
1059,21.09,6,0.1,0.33561253170288,3.3678e-06,2.88
227,21.672,6,0,0.105704215439758,2.3574e-06,2.88
953,21.672,6,0.05,0.105116073879485,2.6346e-07,2.88
995,4.8111,6,0,0.25604312868217,8.2726e-05,2.9
292,5.3926,6,0,0.25280539944046,9.4502e-05,2.9
841,5.3926,6,0.05,0.249193285364752,1.7352e-06,2.9
838,4.8111,6,0.1,0.241958186512618,8.2726e-05,2.9
993,7.137,6,0,0.674466424506073,8.3254e-05,2.9
842,7.137,6,0.1,0.234045839774137,8.3254e-05,2.9
291,6.5556,6,0,0.0458399296596706,8.9577e-05,2.9
843,6.5556,6,0.05,0.0456478060601203,2.5161e-06,2.9
991,9.463,6,0,0.27962537616631,6.3285e-05,2.9
846,9.463,6,0.1,0.261369405582013,6.3285e-05,2.9
289,8.8815,6,0,0.230899447195416,6.8329e-05,2.9
847,8.8815,6,0.05,0.228105771056262,1.6963e-06,2.9
287,11.207,6,0,0.349368644567214,4.8818e-05,2.9
851,11.207,6,0.05,0.316516362115895,1.377e-06,2.9
194,11.207,6,0.1,0.255249075661422,4.8818e-05,2.9
990,10.626,6,0,0.078865917655469,5.3535e-05,2.9
986,15.278,6,0,0.519804659284813,2.3258e-05,2.9
856,15.278,6,0.1,0.3196963945694,2.3258e-05,2.9
284,14.696,6,0,0.0804459591750319,2.6228e-05,2.9
857,14.696,6,0.05,0.0800529869707552,9.7027e-07,2.9
282,17.022,6,0,0.382896350476085,1.5135e-05,2.9
861,17.022,6,0.05,0.322352449851219,7.542e-07,2.9
199,17.022,6,0.1,0.235493431146633,1.5135e-05,2.9
984,17.604,6,0,0.0592577685260632,1.2949e-05,2.9
981,21.093,6,0,0.458540540746105,3.3495e-06,2.9
866,21.093,6,0.1,0.335010170485444,3.3495e-06,2.9
278,21.674,6,0,0.103510206455344,2.3413e-06,2.9
869,21.674,6,0.05,0.102939082313108,2.5467e-07,2.9
1051,4.8294,6,0,0.272445319826705,7.6213e-05,2.92
894,4.8294,6,0.1,0.255553546316442,7.6213e-05,2.92
308,5.4104,6,0,0.237511931524183,8.8194e-05,2.92
897,5.4104,6,0.05,0.23448920233267,1.5633e-06,2.92
1049,7.1531,6,0,0.598893062790943,8.4613e-05,2.92
898,7.1531,6,0.1,0.280870674360895,8.4613e-05,2.92
307,6.5722,6,0,0.0602524093107227,9.046e-05,2.92
899,6.5722,6,0.05,0.0599838535374396,2.4912e-06,2.92
1047,9.4769,6,0,0.266695647919307,6.2882e-05,2.92
902,9.4769,6,0.1,0.250839220024656,6.2882e-05,2.92
305,8.8959,6,0,0.242841252577627,6.7889e-05,2.92
903,8.8959,6,0.05,0.23962387947841,1.3368e-06,2.92
303,11.22,6,0,0.338799078318456,4.8724e-05,2.92
907,11.22,6,0.05,0.312737610755498,1.3033e-06,2.92
210,11.22,6,0.1,0.260272661472217,4.8724e-05,2.92
1046,10.639,6,0,0.0881906494538287,5.3303e-05,2.92
1042,15.286,6,0,0.500341629056487,2.3215e-05,2.92
912,15.286,6,0.1,0.326242389974227,2.3215e-05,2.92
300,14.705,6,0,0.0869280406037538,2.6182e-05,2.92
913,14.705,6,0.05,0.0864879403655323,9.9864e-07,2.92
298,17.029,6,0,0.39436169338957,1.51e-05,2.92
917,17.029,6,0.05,0.322432344475935,7.8181e-07,2.92
215,17.029,6,0.1,0.228304628348888,1.51e-05,2.92
1040,17.61,6,0,0.0549013337856081,1.2914e-05,2.92
1037,21.095,6,0,0.462084272340398,3.3501e-06,2.92
922,21.095,6,0.1,0.334612748936151,3.3501e-06,2.92
294,21.676,6,0,0.101930354192735,2.3519e-06,2.92
925,21.676,6,0.05,0.101372624530716,2.5865e-07,2.92
1058,4.8478,6,0,0.289171614835664,7.5387e-05,2.94
901,4.8478,6,0.1,0.268811321556753,7.5387e-05,2.94
310,5.4281,6,0,0.22227699256798,8.7703e-05,2.94
904,5.4281,6,0.05,0.219740071039603,1.1366e-06,2.94
1056,7.1693,6,0,0.543439811241392,8.4661e-05,2.94
905,7.1693,6,0.1,0.309540369848477,8.4661e-05,2.94
309,6.5889,6,0,0.0736849519057494,9.1202e-05,2.94
906,6.5889,6,0.05,0.0733348670043813,3.3081e-06,2.94
307,8.9104,6,0,0.25465568004649,6.7746e-05,2.94
1054,9.4907,6,0,0.253692070662068,6.2748e-05,2.94
910,8.9104,6,0.05,0.250943003265912,8.9122e-07,2.94
210,8.9104,6,0.1,0.24070924602553,6.7746e-05,2.94
305,11.232,6,0,0.330443251277972,4.8633e-05,2.94
914,11.232,6,0.05,0.309017127564885,1.3329e-06,2.94
212,11.232,6,0.1,0.263393721004154,4.8633e-05,2.94
1053,10.651,6,0,0.0971459001529893,5.3198e-05,2.94
1049,15.294,6,0,0.482922474822235,2.3169e-05,2.94
919,15.294,6,0.1,0.330758436464709,2.3169e-05,2.94
302,14.714,6,0,0.0934047585047136,2.6132e-05,2.94
920,14.714,6,0.05,0.0929143302083422,9.7376e-07,2.94
300,17.036,6,0,0.407978579581129,1.5081e-05,2.94
924,17.036,6,0.05,0.321497064667456,7.4313e-07,2.94
217,17.036,6,0.1,0.219922361384763,1.5081e-05,2.94
1047,17.616,6,0,0.0506019943666519,1.2903e-05,2.94
1044,21.098,6,0,0.467549848278181,3.3496e-06,2.94
929,21.098,6,0.1,0.333864647601618,3.3496e-06,2.94
296,21.679,6,0,0.0995617630989034,2.3376e-06,2.94
932,21.679,6,0.05,0.0990237410212969,2.6008e-07,2.94
922,4.8661,6,0,0.306283541172844,7.506e-05,2.96
1045,4.8661,6,0.1,0.28162475866584,7.506e-05,2.96
213,5.4459,6,0,0.207111073374756,8.4829e-05,2.96
925,5.4459,6,0.05,0.20498062678656,1.267e-06,2.96
926,7.1854,6,0,0.501503206826218,8.1513e-05,2.96
1047,7.1854,6,0.1,0.325682486628241,8.1513e-05,2.96
214,6.6056,6,0,0.0866269697875384,8.6326e-05,2.96
927,6.6056,6,0.05,0.0861873367580035,2.6793e-06,2.96
216,8.9248,6,0,0.261284489973165,6.7423e-05,2.96
931,8.9248,6,0.05,0.257075924067305,1.1545e-06,2.96
286,8.9248,6,0.1,0.245574281820938,6.7423e-05,2.96
930,9.5046,6,0,0.236065304138591,6.2548e-05,2.96
218,11.244,6,0,0.322964153710285,4.8538e-05,2.96
935,11.244,6,0.05,0.305095730501982,1.3633e-06,2.96
288,11.244,6,0.1,0.265273055846722,4.8538e-05,2.96
932,10.664,6,0,0.106667059941012,5.3111e-05,2.96
940,15.303,6,0,0.46551304490838,2.3127e-05,2.96
1054,15.303,6,0.1,0.333995503964526,2.3127e-05,2.96
221,14.723,6,0,0.100519588313551,2.609e-05,2.96
941,14.723,6,0.05,0.0999718628135428,9.783e-07,2.96
223,17.042,6,0,0.421898353477631,1.5051e-05,2.96
945,17.042,6,0.05,0.319550015706838,7.4226e-07,2.96
293,17.042,6,0.1,0.211674035984683,1.5051e-05,2.96
944,17.622,6,0,0.0468775948308478,1.2876e-05,2.96
950,21.101,6,0,0.473018117593659,3.3462e-06,2.96
1059,21.101,6,0.1,0.332789341351356,3.3462e-06,2.96
227,21.681,6,0,0.0973571593384037,2.3434e-06,2.96
953,21.681,6,0.05,0.0968353817165807,2.6262e-07,2.96
1030,4.8844,6,0,0.323914074795956,8.3623e-05,2.98
873,4.8844,6,0.1,0.293845006093442,8.3623e-05,2.98
302,5.4637,6,0,0.192015052312367,9.4783e-05,2.98
876,5.4637,6,0.05,0.190225866798234,1.877e-06,2.98
1028,7.2015,6,0,0.468151394379004,8.4263e-05,2.98
877,7.2015,6,0.1,0.33348805118625,8.4263e-05,2.98
301,6.6222,6,0,0.0994503276045819,9.0739e-05,2.98
878,6.6222,6,0.05,0.0989102268301638,2.1782e-06,2.98
299,8.9393,6,0,0.267788307304848,6.7607e-05,2.98
882,8.9393,6,0.05,0.262994995694277,9.1261e-07,2.98
202,8.9393,6,0.1,0.250025451429844,6.7607e-05,2.98
1026,9.5185,6,0,0.219191245571032,6.2596e-05,2.98
297,11.256,6,0,0.316159971246326,4.8494e-05,2.98
886,11.256,6,0.05,0.301073540805768,1.3259e-06,2.98
204,11.256,6,0.1,0.2661684843677,4.8494e-05,2.98
1025,10.677,6,0,0.116598003580206,5.3045e-05,2.98
1021,15.311,6,0,0.451268003076321,2.3087e-05,2.98
891,15.311,6,0.1,0.335274633343829,2.3087e-05,2.98
294,14.732,6,0,0.107031513550154,2.6043e-05,2.98
892,14.732,6,0.05,0.106425850029696,9.6944e-07,2.98
292,17.049,6,0,0.441503085929784,1.5026e-05,2.98
896,17.049,6,0.05,0.315265362060979,7.4554e-07,2.98
209,17.049,6,0.1,0.200586367572836,1.5026e-05,2.98
1019,17.628,6,0,0.0426451844364013,1.2858e-05,2.98
1016,21.104,6,0,0.478700035183868,3.33e-06,2.98
901,21.104,6,0.1,0.331515010520365,3.33e-06,2.98
288,21.683,6,0,0.0951453486079739,2.3271e-06,2.98
904,21.683,6,0.05,0.094639605687793,2.555e-07,2.98
1037,4.9028,6,0,0.342312075013154,7.2398e-05,3
880,4.9028,6,0.1,0.305301336167423,7.2398e-05,3
304,5.4815,6,0,0.176943489364597,7.9994e-05,3
883,5.4815,6,0.05,0.175443099454826,2.8911e-06,3
1035,7.2176,6,0,0.440449147634985,8.29e-05,3
884,7.2176,6,0.1,0.335539197426349,8.29e-05,3
303,6.6389,6,0,0.112333159318747,8.7863e-05,3
885,6.6389,6,0.05,0.111678495619919,7.6039e-07,3
301,8.9537,6,0,0.274158164355119,6.6807e-05,3
889,8.9537,6,0.05,0.268677840329258,6.2007e-07,3
204,8.9537,6,0.1,0.25401972371314,6.6807e-05,3
1033,9.5324,6,0,0.203144271602483,6.2292e-05,3
299,11.269,6,0,0.309431802751048,4.8502e-05,3
893,11.269,6,0.05,0.296718028924064,1.3225e-06,3
206,11.269,6,0.1,0.266303888654335,4.8502e-05,3
1032,10.69,6,0,0.127546279670554,5.3153e-05,3
1028,15.319,6,0,0.438102287791732,2.3041e-05,3
898,15.319,6,0.1,0.335401522600341,2.3041e-05,3
296,14.741,6,0,0.113582074612673,2.599e-05,3
899,14.741,6,0.05,0.112914114995254,9.6331e-07,3
294,17.056,6,0,0.466034581157981,1.4995e-05,3
903,17.056,6,0.05,0.307875444297285,7.3824e-07,3
211,17.056,6,0.1,0.187690121415611,1.4995e-05,3
1026,17.634,6,0,0.0383998531291226,1.2829e-05,3
1023,21.106,6,0,0.482737996284416,3.3322e-06,3
908,21.106,6,0.1,0.330632085267747,3.3322e-06,3
290,21.685,6,0,0.0935615910324413,2.3253e-06,3
911,21.685,6,0.05,0.0930683274153953,2.5918e-07,3
1058,4.9211,6,0,0.361600248950555,7.8425e-05,3.02
901,4.9211,6,0.1,0.315636690611944,7.8425e-05,3.02
310,5.4993,6,0,0.162009227491245,8.786e-05,3.02
904,5.4993,6,0.05,0.160753832946256,3.771e-06,3.02
1056,7.2337,6,0,0.41656014091769,8.258e-05,3.02
905,7.2337,6,0.1,0.333577159142365,8.258e-05,3.02
309,6.6556,6,0,0.125324236815246,8.815e-05,3.02
906,6.6556,6,0.05,0.124538463124699,2.86e-06,3.02
307,8.9681,6,0,0.280469584739842,6.6677e-05,3.02
910,8.9681,6,0.05,0.274169220549394,1.215e-06,3.02
210,8.9681,6,0.1,0.257544571259511,6.6677e-05,3.02
1054,9.5463,6,0,0.187816623451253,6.2012e-05,3.02
305,11.281,6,0,0.303479709851142,4.8295e-05,3.02
914,11.281,6,0.05,0.292523608873931,1.2943e-06,3.02
212,11.281,6,0.1,0.265634395423398,4.8295e-05,3.02
1053,10.703,6,0,0.138362285851529,5.282e-05,3.02
1049,15.328,6,0,0.424597164250862,2.3007e-05,3.02
919,15.328,6,0.1,0.334592914444011,2.3007e-05,3.02
302,14.75,6,0,0.120774304498023,2.5945e-05,3.02
920,14.75,6,0.05,0.120035616807104,9.6901e-07,3.02
300,17.062,6,0,0.492447966089012,1.4976e-05,3.02
924,17.062,6,0.05,0.297972024411395,7.4509e-07,3.02
217,17.062,6,0.1,0.174926263737773,1.4976e-05,3.02
