Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.188	3.5727	0.	1.5405e-003
2	2.4337	3.9887	0.	1.2268e-003
3	2.7216	0.61325	0.	2.9122e-004
4	1.7386	3.7556	0.	1.3934e-003
5	2.4347	3.5616	0.	1.2962e-003
6	2.3965	3.3678	0.	1.2662e-003
7	2.6834	3.9863	0.	9.0051e-004
8	1.4999	3.6652	0.	1.0463e-003
9	2.6243	3.2687	0.	1.0805e-003
10	2.7106	3.7727	0.	9.5068e-004
11	1.9101	3.2056	0.	1.3245e-003
12	2.4932	3.0523	0.	1.1589e-003
13	2.9716	3.717	0.	7.8831e-004
14	2.9197	3.9846	0.	7.5097e-004
15	1.37	3.2197	0.	9.8902e-004
16	2.2514	2.9946	0.	1.2772e-003
17	1.6892	2.2411	0.	1.2771e-003
18	0.9786	4.3998	0.	6.1339e-004
19	2.6918	5.1149	0.	3.9066e-004
20	3.2383	3.8198	0.	6.7496e-004
21	1.6453	3.0086	0.	1.176e-003
22	2.3983	2.7011	0.	1.251e-003
23	1.408	0.88175	0.	4.2068e-004
24	1.483	1.2253	0.	5.5126e-004
25	1.5178	1.8061	0.	8.6463e-004
26	1.4365	2.2535	0.	9.7885e-004
27	1.0504	4.8721	0.	4.9468e-004
28	3.0676	4.1959	0.	6.3958e-004
29	1.9557	2.7641	0.	1.3288e-003
30	0.817	0.65212	0.	4.3792e-004
31	3.3857	0.68971	0.	4.2079e-004
32	3.7464	0.73015	0.	4.5525e-004
33	4.1235	0.7433	0.	4.7205e-004
34	4.506	0.74472	0.	4.7738e-004
35	4.8958	0.74472	0.	4.7503e-004
36	5.2857	0.74472	0.	4.6871e-004
37	5.6756	0.74472	0.	4.5996e-004
38	6.0655	0.74472	0.	4.4994e-004
39	6.4554	0.74472	0.	4.3922e-004
40	6.8452	0.74472	0.	4.2818e-004
41	7.2351	0.74472	0.	4.1698e-004
42	7.625	0.74472	0.	4.0574e-004
43	8.0149	0.74472	0.	3.9451e-004
44	8.4048	0.74472	0.	3.8333e-004
45	8.7946	0.74472	0.	3.7219e-004
46	9.1845	0.74472	0.	3.6112e-004
47	9.5744	0.74472	0.	3.5012e-004
48	9.9643	0.74472	0.	3.392e-004
49	10.354	0.74472	0.	3.2835e-004
50	10.744	0.74472	0.	3.1758e-004
51	11.134	0.74472	0.	3.0689e-004
52	11.524	0.74472	0.	2.9627e-004
53	11.914	0.74472	0.	2.8574e-004
54	12.304	0.74472	0.	2.753e-004
