Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	2.188	3.5727	0.	942.11
2	2.4337	3.9887	0.	1313.4
3	2.7216	0.61325	0.	235.65
4	1.7386	3.7556	0.	186.25
5	2.4347	3.5616	0.	361.23
6	2.3965	3.3678	0.	287.23
7	2.6834	3.9863	0.	399.43
8	1.4999	3.6652	0.	-2.4876
9	2.6243	3.2687	0.	-48.097
10	2.7106	3.7727	0.	20.339
11	1.9101	3.2056	0.	114.03
12	2.4932	3.0523	0.	-21.68
13	2.9716	3.717	0.	12.717
14	2.9197	3.9846	0.	33.432
15	1.37	3.2197	0.	-57.812
16	2.2514	2.9946	0.	217.93
17	1.6892	2.2411	0.	-24.008
18	0.9786	4.3998	0.	77.805
19	2.6918	5.1149	0.	704.1
20	3.2383	3.8198	0.	20.73
21	1.6453	3.0086	0.	50.085
22	2.3983	2.7011	0.	170.84
23	1.408	0.88175	0.	193.13
24	1.483	1.2253	0.	363.76
25	1.5178	1.8061	0.	228.7
26	1.4365	2.2535	0.	49.868
27	1.0504	4.8721	0.	65.76
28	3.0676	4.1959	0.	103.47
29	1.9557	2.7641	0.	215.33
30	0.817	0.65212	0.	-201.93
31	3.3857	0.68971	0.	217.56
32	3.7464	0.73015	0.	139.65
33	4.1235	0.7433	0.	76.977
34	4.506	0.74472	0.	26.867
35	4.8958	0.74472	0.	1.7888
36	5.2857	0.74472	0.	0.79466
37	5.6756	0.74472	0.	0.30542
38	6.0655	0.74472	0.	0.23178
39	6.4554	0.74472	0.	0.17741
40	6.8452	0.74472	0.	0.15546
41	7.2351	0.74472	0.	0.13698
42	7.625	0.74472	0.	0.11677
43	8.0149	0.74472	0.	9.4188e-002
44	8.4048	0.74472	0.	7.6133e-002
45	8.7946	0.74472	0.	6.3051e-002
46	9.1845	0.74472	0.	4.4411e-002
47	9.5744	0.74472	0.	2.81e-002
48	9.9643	0.74472	0.	1.5886e-002
49	10.354	0.74472	0.	8.7226e-003
50	10.744	0.74472	0.	0.49228
51	11.134	0.74472	0.	2.5693
52	11.524	0.74472	0.	4.4072
53	11.914	0.74472	0.	6.0203
54	12.304	0.74472	0.	7.4439
55	12.693	0.74472	0.	8.7097
56	13.083	0.74472	0.	9.8465
57	13.473	0.74472	0.	10.881
58	13.863	0.74472	0.	11.836
59	14.253	0.74472	0.	12.734
60	14.643	0.74472	0.	13.593
61	15.033	0.74472	0.	14.433
62	15.423	0.74472	0.	15.269
63	15.813	0.74472	0.	16.119
64	16.202	0.74472	0.	17.
65	16.592	0.74472	0.	17.928
66	16.982	0.74472	0.	18.922
67	17.372	0.74472	0.	19.998
68	17.762	0.74472	0.	21.178
69	18.152	0.74472	0.	22.482
70	18.542	0.74472	0.	23.933
71	18.932	0.74472	0.	25.556
72	19.321	0.74472	0.	27.375
73	19.711	0.74472	0.	29.419
74	20.101	0.74472	0.	31.713
75	20.491	0.74472	0.	34.331
76	20.881	0.74472	0.	37.313
77	21.271	0.74472	0.	41.031
78	21.671	0.75192	0.	45.049
79	22.067	0.76345	0.	50.219
80	22.466	0.78504	0.	57.108
81	22.855	0.7877	0.	64.675
82	0.71649	4.8357	0.	-217.99
83	0.70484	2.7961	0.	-319.35
84	0.70513	2.398	0.	-278.76
85	0.69783	1.966	0.	-287.45
86	0.80843	1.4685	0.	-213.73
87	0.9291	0.95089	0.	-165.09
88	23.251	1.1966	0.	100.72
89	23.255	1.6	0.	120.14
90	23.255	2.	0.	134.17
91	23.255	2.4	0.	143.17
92	23.255	2.8	0.	147.7
93	23.26	3.1954	0.	148.02
94	23.266	3.5961	0.	144.13
95	23.25	4.0097	0.	134.82
96	23.221	4.4203	0.	116.85
97	23.219	4.8301	0.	98.307
98	22.817	5.2385	0.	62.611
99	22.417	5.2496	0.	54.552
100	22.015	5.2553	0.	48.806
101	21.618	5.2553	0.	44.144
102	21.221	5.2553	0.	40.242
103	20.824	5.2553	0.	36.813
104	20.427	5.2553	0.	33.873
105	20.03	5.2553	0.	31.272
106	19.633	5.2553	0.	28.971
107	19.236	5.2553	0.	26.943
108	18.839	5.2553	0.	25.142
109	18.442	5.2553	0.	23.54
110	18.045	5.2553	0.	22.107
111	17.648	5.2553	0.	20.819
112	17.252	5.2553	0.	19.653
113	16.855	5.2553	0.	18.586
114	16.458	5.2553	0.	17.599
115	16.061	5.2553	0.	16.673
116	15.664	5.2553	0.	15.79
117	15.267	5.2553	0.	14.932
118	14.87	5.2553	0.	14.082
119	14.473	5.2553	0.	13.221
120	14.076	5.2553	0.	12.331
121	13.679	5.2553	0.	11.393
122	13.282	5.2553	0.	10.385
123	12.885	5.2553	0.	9.2827
124	12.488	5.2553	0.	8.0612
125	12.091	5.2553	0.	6.6909
126	11.694	5.2553	0.	5.1392
127	11.297	5.2553	0.	3.3703
128	10.9	5.2553	0.	1.3498
129	10.503	5.2553	0.	9.1781e-003
130	10.106	5.2553	0.	7.0129e-003
131	9.7091	5.2553	0.	1.8767e-002
132	9.3121	5.2553	0.	3.3785e-002
133	8.9152	5.2553	0.	5.0939e-002
134	8.5182	5.2553	0.	6.9625e-002
135	8.1212	5.2553	0.	8.9551e-002
136	7.7242	5.2553	0.	0.11092
137	7.3273	5.2553	0.	0.13219
138	6.9303	5.2553	0.	0.15376
139	6.5333	5.2553	0.	0.18014
140	6.1364	5.2553	0.	0.24911
141	5.7394	5.2553	0.	0.33451
142	5.3424	5.2553	0.	0.70947
143	4.9455	5.2553	0.	1.5664
