Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	3.0066	2.8529	0.	5.569e-002
2	3.3616	2.9279	0.	7.2219e-002
3	1.582	2.6881	0.	1.4219e-002
4	5.4246	2.7044	0.	0.21038
5	1.5066	1.0098	0.	1.0119e-002
6	2.2651	0.42782	0.	2.0623e-002
7	1.8924	5.0346	0.	1.6498e-002
8	3.9413	5.0585	0.	9.3063e-002
9	4.5515	4.5563	0.	0.13887
10	4.3219	0.63804	0.	0.12225
11	1.4031	3.6726	0.	1.0688e-002
12	0.90892	4.956	0.	3.6796e-003
13	4.1513	5.4592	0.	0.10402
14	5.1653	1.0315	0.	0.18711
15	0.79019	4.0075	0.	3.2465e-003
16	6.8599	2.8978	0.	0.33428
17	6.1727	1.36	0.	0.27125
18	7.3345	1.4902	0.	0.37824
19	8.5774	1.5036	0.	0.50448
20	9.7771	1.5114	0.	0.6373
21	10.975	1.5056	0.	0.77974
22	12.151	1.5051	0.	0.92823
23	13.336	1.5111	0.	1.0856
24	14.521	1.5359	0.	1.2499
25	15.698	1.4972	0.	1.4191
26	16.913	1.3429	0.	1.5991
27	18.166	1.2247	0.	1.7897
28	19.366	1.1962	0.	1.976
29	20.537	1.1863	0.	2.1607
30	21.691	1.1934	0.	2.3445
31	22.845	1.196	0.	2.5298
32	22.841	2.3948	0.	2.5283
33	22.83	3.5941	0.	2.5251
34	22.843	4.8057	0.	2.5251
35	21.684	4.8067	0.	2.3391
36	20.524	4.7872	0.	2.1543
37	19.37	4.7827	0.	1.9724
38	18.252	4.8078	0.	1.7986
39	17.139	4.8713	0.	1.6286
40	15.969	4.8892	0.	1.454
41	14.935	4.6342	0.	1.3047
42	13.886	4.5146	0.	1.1574
43	12.726	4.5041	0.	1.0001
44	11.554	4.4949	0.	0.84826
45	10.368	4.491	0.	0.70279
46	9.1699	4.4849	0.	0.56526
47	7.8994	4.4595	0.	0.43073
48	6.4668	4.4004	0.	0.29455
49	5.1544	5.1681	0.	0.18021
50	16.931	2.5345	0.	1.6017
51	18.162	2.4195	0.	1.7889
52	19.378	2.3897	0.	1.9775
53	20.53	2.3921	0.	2.159
54	21.684	2.3952	0.	2.3426
55	21.678	3.5929	0.	2.3404
56	20.524	3.5855	0.	2.1565
57	19.371	3.5818	0.	1.975
58	18.214	3.6	0.	1.7954
59	17.102	3.6967	0.	1.6259
60	16.213	3.8994	0.	1.4927
61	15.528	3.0687	0.	1.3938
62	14.235	3.0356	0.	1.2094
63	13.026	3.0139	0.	1.0437
64	11.843	3.0013	0.	0.88875
65	10.653	2.9997	0.	0.74099
66	9.4409	2.9966	0.	0.59964
67	8.1638	2.9938	0.	0.46187
68	5.0608	3.7876	0.	0.18027
69	1.9086	1.7983	0.	1.9525e-002
70	2.5765	3.2402	0.	3.9215e-002
71	3.9343	2.9614	0.	0.10406
72	3.9017	1.1051	0.	9.5964e-002
73	4.7367	1.7987	0.	0.15701
74	3.9711	2.089	0.	0.10519
75	3.6691	1.5305	0.	8.3415e-002
76	2.517	2.3579	0.	3.7266e-002
77	2.517	2.3579	0.1	3.7266e-002
78	3.6691	1.5305	0.1	8.3415e-002
79	3.9711	2.089	0.1	0.10519
80	4.7367	1.7987	0.1	0.15701
81	3.9017	1.1051	0.1	9.5964e-002
82	3.9343	2.9614	0.1	0.10406
83	2.5765	3.2402	0.1	3.9215e-002
84	1.9086	1.7983	0.1	1.9525e-002
85	5.0608	3.7876	0.1	0.18027
86	8.1638	2.9938	0.1	0.46187
87	9.4409	2.9966	0.1	0.59964
88	10.653	2.9997	0.1	0.74099
89	11.843	3.0013	0.1	0.88875
90	13.026	3.0139	0.1	1.0437
91	14.235	3.0356	0.1	1.2094
92	15.528	3.0687	0.1	1.3938
93	16.213	3.8994	0.1	1.4927
94	17.102	3.6967	0.1	1.6259
95	18.214	3.6	0.1	1.7954
96	19.371	3.5818	0.1	1.975
97	20.524	3.5855	0.1	2.1565
98	21.678	3.5929	0.1	2.3404
99	21.684	2.3952	0.1	2.3426
100	20.53	2.3921	0.1	2.159
101	19.378	2.3897	0.1	1.9775
102	18.162	2.4195	0.1	1.7889
103	16.931	2.5345	0.1	1.6017
104	5.1544	5.1681	0.1	0.18021
105	6.4668	4.4004	0.1	0.29455
106	7.8994	4.4595	0.1	0.43073
107	9.1699	4.4849	0.1	0.56526
108	10.368	4.491	0.1	0.70279
109	11.554	4.4949	0.1	0.84826
110	12.726	4.5041	0.1	1.0001
111	13.886	4.5146	0.1	1.1574
112	14.935	4.6342	0.1	1.3047
113	15.969	4.8892	0.1	1.454
114	17.139	4.8713	0.1	1.6286
115	18.252	4.8078	0.1	1.7986
116	19.37	4.7827	0.1	1.9724
117	20.524	4.7872	0.1	2.1543
118	21.684	4.8067	0.1	2.3391
119	22.843	4.8057	0.1	2.5251
120	22.83	3.5941	0.1	2.5251
121	22.841	2.3948	0.1	2.5283
122	22.845	1.196	0.1	2.5298
123	21.691	1.1934	0.1	2.3445
124	20.537	1.1863	0.1	2.1607
125	19.366	1.1962	0.1	1.976
126	18.166	1.2247	0.1	1.7897
127	16.913	1.3429	0.1	1.5991
128	15.698	1.4972	0.1	1.4191
129	14.521	1.5359	0.1	1.2499
130	13.336	1.5111	0.1	1.0856
131	12.151	1.5051	0.1	0.92823
