Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	3.0066	2.8529	0.	-8856.5
2	3.3616	2.9279	0.	-9331.5
3	1.582	2.6881	0.	-7038.7
4	5.4246	2.7044	0.	-5022.4
5	1.5066	1.0098	0.	-5410.6
6	2.2651	0.42782	0.	-4345.5
7	1.8924	5.0346	0.	-5844.5
8	3.9413	5.0585	0.	-4287.2
9	4.5515	4.5563	0.	-5744.7
10	4.3219	0.63804	0.	-3298.3
11	1.4031	3.6726	0.	-6340.8
12	0.90892	4.956	0.	-5110.
13	4.1513	5.4592	0.	-3263.3
14	5.1653	1.0315	0.	-4696.5
15	0.79019	4.0075	0.	-6330.5
16	6.8599	2.8978	0.	-4220.5
17	6.1727	1.36	0.	-4514.
18	7.3345	1.4902	0.	-4071.9
19	8.5774	1.5036	0.	-3791.3
20	9.7771	1.5114	0.	-3439.5
21	10.975	1.5056	0.	-3104.3
22	12.151	1.5051	0.	-2784.3
23	13.336	1.5111	0.	-2470.8
24	14.521	1.5359	0.	-2165.9
25	15.698	1.4972	0.	-1837.6
26	16.913	1.3429	0.	-1590.2
27	18.166	1.2247	0.	-1274.
28	19.366	1.1962	0.	-998.05
29	20.537	1.1863	0.	-734.33
30	21.691	1.1934	0.	-482.77
31	22.845	1.196	0.	-240.16
32	22.841	2.3948	0.	-245.71
33	22.83	3.5941	0.	-248.34
34	22.843	4.8057	0.	-241.11
35	21.684	4.8067	0.	-484.3
36	20.524	4.7872	0.	-736.69
37	19.37	4.7827	0.	-995.8
38	18.252	4.8078	0.	-1254.2
39	17.139	4.8713	0.	-1519.1
40	15.969	4.8892	0.	-1798.3
41	14.935	4.6342	0.	-2067.3
42	13.886	4.5146	0.	-2318.2
43	12.726	4.5041	0.	-2629.9
44	11.554	4.4949	0.	-2944.1
45	10.368	4.491	0.	-3272.3
46	9.1699	4.4849	0.	-3617.4
47	7.8994	4.4595	0.	-3943.6
48	6.4668	4.4004	0.	-3962.9
49	5.1544	5.1681	0.	-5308.
50	16.931	2.5345	0.	-1571.6
51	18.162	2.4195	0.	-1265.6
52	19.378	2.3897	0.	-991.4
53	20.53	2.3921	0.	-735.89
54	21.684	2.3952	0.	-488.28
55	21.678	3.5929	0.	-489.39
56	20.524	3.5855	0.	-737.65
57	19.371	3.5818	0.	-993.1
58	18.214	3.6	0.	-1255.1
59	17.102	3.6967	0.	-1492.8
60	16.213	3.8994	0.	-1807.7
61	15.528	3.0687	0.	-1871.4
62	14.235	3.0356	0.	-2233.6
63	13.026	3.0139	0.	-2541.9
64	11.843	3.0013	0.	-2858.
65	10.653	2.9997	0.	-3180.1
66	9.4409	2.9966	0.	-3517.3
67	8.1638	2.9938	0.	-3886.7
68	5.0608	3.7876	0.	-4707.
69	1.9086	1.7983	0.	-6647.9
70	2.5765	3.2402	0.	-9484.7
71	3.9343	2.9614	0.	-6942.5
72	3.9017	1.1051	0.	-4360.8
73	4.7367	1.7987	0.	-5191.7
74	3.9711	2.089	0.	-7341.5
75	3.6691	1.5305	0.	-7327.9
76	2.517	2.3579	0.	-5523.5
77	2.517	2.3579	0.1	-1896.1
78	3.6691	1.5305	0.1	-1470.7
79	3.9711	2.089	0.1	203.99
80	4.7367	1.7987	0.1	-286.16
81	3.9017	1.1051	0.1	-992.97
82	3.9343	2.9614	0.1	-763.84
83	2.5765	3.2402	0.1	-440.15
84	1.9086	1.7983	0.1	549.64
85	5.0608	3.7876	0.1	-230.76
86	8.1638	2.9938	0.1	-26.967
87	9.4409	2.9966	0.1	-6.2196
88	10.653	2.9997	0.1	-0.50161
89	11.843	3.0013	0.1	-2.7398
90	13.026	3.0139	0.1	3.7213
91	14.235	3.0356	0.1	-13.634
92	15.528	3.0687	0.1	0.24531
93	16.213	3.8994	0.1	-22.308
94	17.102	3.6967	0.1	-19.528
95	18.214	3.6	0.1	-23.531
96	19.371	3.5818	0.1	-43.118
97	20.524	3.5855	0.1	-54.52
98	21.678	3.5929	0.1	-80.803
99	21.684	2.3952	0.1	-81.255
100	20.53	2.3921	0.1	-54.627
101	19.378	2.3897	0.1	-38.51
102	18.162	2.4195	0.1	-33.431
103	16.931	2.5345	0.1	-58.026
104	5.1544	5.1681	0.1	-58.178
105	6.4668	4.4004	0.1	-201.22
106	7.8994	4.4595	0.1	-45.787
107	9.1699	4.4849	0.1	3.4771
108	10.368	4.491	0.1	-1.2607
109	11.554	4.4949	0.1	0.5838
110	12.726	4.5041	0.1	1.0814
111	13.886	4.5146	0.1	-9.2011
112	14.935	4.6342	0.1	-35.343
113	15.969	4.8892	0.1	-7.6977
114	17.139	4.8713	0.1	-9.2816
115	18.252	4.8078	0.1	-32.16
116	19.37	4.7827	0.1	-28.696
117	20.524	4.7872	0.1	-41.832
118	21.684	4.8067	0.1	-56.988
119	22.843	4.8057	0.1	-83.958
120	22.83	3.5941	0.1	-123.67
121	22.841	2.3948	0.1	-123.58
122	22.845	1.196	0.1	-84.049
123	21.691	1.1934	0.1	-56.432
124	20.537	1.1863	0.1	-39.778
125	19.366	1.1962	0.1	-25.934
126	18.166	1.2247	0.1	-19.1
127	16.913	1.3429	0.1	-5.5402
128	15.698	1.4972	0.1	-34.401
129	14.521	1.5359	0.1	-11.57
130	13.336	1.5111	0.1	-1.1835
131	12.151	1.5051	0.1	-0.34852
132	10.975	1.5056	0.1	3.3983
133	9.7771	1.5114	0.1	6.0201
134	8.5774	1.5036	0.1	18.127
135	7.3345	1.4902	0.1	-28.424
136	6.1727	1.36	0.1	112.27
137	6.8599	2.8978	0.1	-19.347
138	0.79019	4.0075	0.1	-1323.8
139	5.1653	1.0315	0.1	56.457
140	4.1513	5.4592	0.1	-179.38
141	0.90892	4.956	0.1	-763.15
142	1.4031	3.6726	0.1	-896.23
143	4.3219	0.63804	0.1	-225.14
144	4.5515	4.5563	0.1	-336.57
145	3.9413	5.0585	0.1	-667.2
146	1.8924	5.0346	0.1	563.46
147	2.2651	0.42782	0.1	206.34
148	1.5066	1.0098	0.1	-1379.5
149	5.4246	2.7044	0.1	1.9523
150	1.582	2.6881	0.1	-817.43
151	3.3616	2.9279	0.1	-3002.5
152	3.0066	2.8529	0.1	-1898.
153	3.2467	4.	0.	-15034
154	3.2467	4.5	0.	-4622.9
155	3.2467	5.	0.	-2448.2
156	3.2467	5.5	0.	-1080.4
157	3.08	4.	0.	-22345
158	3.08	5.5	0.	-2041.8
159	3.08	5.	0.	-5398.6
160	3.08	4.5	0.	-10749
161	3.2467	2.	0.	-17064
162	3.2467	1.5	0.	-4922.9
163	3.2467	1.	0.	-2151.3
164	3.2467	0.5	0.	-2388.
165	3.08	2.	0.	-20900
166	3.08	0.5	0.	-1430.4
167	3.08	1.	0.	-3662.5
168	3.08	1.5	0.	-5910.
169	3.2467	6.	0.	-738.31
170	4.3996	6.	0.	-3431.9
171	5.5526	6.	0.	-4470.7
172	6.7056	6.	0.	-4109.3
173	7.8585	6.	0.	-4015.
174	9.0115	6.	0.	-3689.4
175	10.164	6.	0.	-3345.
176	11.317	6.	0.	-3021.2
177	12.47	6.	0.	-2704.
178	13.623	6.	0.	-2399.8
179	14.776	6.	0.	-2096.4
180	15.929	6.	0.	-1821.5
181	17.082	6.	0.	-1537.
182	18.235	6.	0.	-1258.6
183	19.388	6.	0.	-985.77
184	20.541	6.	0.	-729.35
185	21.694	6.	0.	-475.79
186	22.847	6.	0.	-223.46
187	24.	6.	0.	-12.557
188	24.	4.8	0.	-3.1062
189	24.	3.6	0.	-3.3256
190	24.	2.4	0.	-3.6006
191	24.	1.2	0.	-2.9909
192	0.	1.2	0.	-5918.
193	0.	2.4	0.	-8738.3
194	0.	3.6	0.	-7008.5
195	0.	4.8	0.	-6920.3
196	24.	0.	0.	-13.579
197	3.2467	0.	0.	-175.1
198	22.847	0.	0.	-222.83
199	21.694	0.	0.	-475.29
200	20.541	0.	0.	-730.06
201	19.388	0.	0.	-990.76
202	18.235	0.	0.	-1270.3
203	17.082	0.	0.	-1542.9
204	15.929	0.	0.	-1799.3
205	14.776	0.	0.	-2090.2
206	13.623	0.	0.	-2398.8
207	12.47	0.	0.	-2704.3
208	11.317	0.	0.	-3018.6
209	10.164	0.	0.	-3333.4
210	9.0115	0.	0.	-3660.3
211	7.8585	0.	0.	-3962.4
