Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	22.2	2.1818	0.	2.0032
2	22.2	2.3636	0.	2.0033
3	22.2	2.5455	0.	2.0034
4	22.2	2.7273	0.	2.0034
5	22.2	2.9091	0.	2.0035
6	22.2	3.0909	0.	2.0035
7	22.2	3.2727	0.	2.0034
8	22.2	3.4545	0.	2.0034
9	22.2	3.6364	0.	2.0033
10	22.2	3.8182	0.	2.0032
11	22.548	2.	0.	2.0517
12	22.73	2.	0.	2.0771
13	22.911	2.	0.	2.1026
14	23.093	2.	0.	2.1281
15	23.274	2.	0.	2.1535
16	23.456	2.	0.	2.179
17	23.637	2.	0.	2.2045
18	23.819	2.	0.	2.23
19	23.819	4.	0.	2.23
20	23.637	4.	0.	2.2045
21	23.456	4.	0.	2.179
22	23.274	4.	0.	2.1535
23	23.093	4.	0.	2.1281
24	22.911	4.	0.	2.1026
25	22.73	4.	0.	2.0771
26	22.548	4.	0.	2.0517
27	22.015	5.8182	0.	1.9741
28	22.015	5.6364	0.	1.9744
29	22.015	5.4545	0.	1.9748
30	22.015	5.2727	0.	1.9751
31	22.015	5.0909	0.	1.9755
32	22.015	4.9091	0.	1.9758
33	22.015	4.7273	0.	1.9762
34	22.015	4.5455	0.	1.9765
35	22.015	4.3636	0.	1.9768
36	22.015	4.1818	0.	1.9771
37	22.015	4.	0.	1.9773
38	22.015	3.8182	0.	1.9775
39	22.015	3.6364	0.	1.9776
40	22.015	3.4545	0.	1.9777
41	22.015	3.2727	0.	1.9778
42	22.015	3.0909	0.	1.9778
43	22.015	2.9091	0.	1.9778
44	22.015	2.7273	0.	1.9778
45	22.015	2.5455	0.	1.9777
46	22.015	2.3636	0.	1.9776
47	22.015	2.1818	0.	1.9775
48	22.015	2.	0.	1.9773
49	22.015	1.8182	0.	1.9771
50	22.015	1.6364	0.	1.9768
51	22.015	1.4545	0.	1.9765
52	22.015	1.2727	0.	1.9762
53	22.015	1.0909	0.	1.9758
54	22.015	0.90909	0.	1.9755
55	22.015	0.72727	0.	1.9751
56	22.015	0.54545	0.	1.9748
57	22.015	0.36364	0.	1.9744
58	22.015	0.18182	0.	1.9741
59	21.83	5.8182	0.	1.9487
60	21.83	5.6364	0.	1.949
61	21.83	5.4545	0.	1.9494
62	21.83	5.2727	0.	1.9497
63	21.83	5.0909	0.	1.9501
64	21.83	4.9091	0.	1.9504
65	21.83	4.7273	0.	1.9507
66	21.83	4.5455	0.	1.951
67	21.83	4.3636	0.	1.9513
68	21.83	4.1818	0.	1.9515
69	21.83	4.	0.	1.9517
70	21.83	3.8182	0.	1.9519
71	21.83	3.6364	0.	1.952
72	21.83	3.4545	0.	1.9521
73	21.83	3.2727	0.	1.9521
74	21.83	3.0909	0.	1.9522
75	21.83	2.9091	0.	1.9522
76	21.83	2.7273	0.	1.9521
77	21.83	2.5455	0.	1.9521
78	21.83	2.3636	0.	1.952
79	21.83	2.1818	0.	1.9519
80	21.83	2.	0.	1.9517
81	21.83	1.8182	0.	1.9515
82	21.83	1.6364	0.	1.9513
83	21.83	1.4545	0.	1.951
84	21.83	1.2727	0.	1.9507
85	21.83	1.0909	0.	1.9504
86	21.83	0.90909	0.	1.9501
87	21.83	0.72727	0.	1.9497
88	21.83	0.54545	0.	1.9494
89	21.83	0.36364	0.	1.949
90	21.83	0.18182	0.	1.9487
91	21.645	5.8182	0.	1.9233
92	21.645	5.6364	0.	1.9236
93	21.645	5.4545	0.	1.924
94	21.645	5.2727	0.	1.9243
95	21.645	5.0909	0.	1.9246
96	21.645	4.9091	0.	1.9249
97	21.645	4.7273	0.	1.9252
98	21.645	4.5455	0.	1.9255
99	21.645	4.3636	0.	1.9258
100	21.645	4.1818	0.	1.926
101	21.645	4.	0.	1.9262
102	21.645	3.8182	0.	1.9263
103	21.645	3.6364	0.	1.9264
104	21.645	3.4545	0.	1.9265
105	21.645	3.2727	0.	1.9266
106	21.645	3.0909	0.	1.9266
107	21.645	2.9091	0.	1.9266
108	21.645	2.7273	0.	1.9266
109	21.645	2.5455	0.	1.9265
110	21.645	2.3636	0.	1.9264
111	21.645	2.1818	0.	1.9263
112	21.645	2.	0.	1.9262
113	21.645	1.8182	0.	1.926
114	21.645	1.6364	0.	1.9258
115	21.645	1.4545	0.	1.9255
116	21.645	1.2727	0.	1.9252
117	21.645	1.0909	0.	1.9249
118	21.645	0.90909	0.	1.9246
119	21.645	0.72727	0.	1.9243
120	21.645	0.54545	0.	1.924
121	21.645	0.36364	0.	1.9236
122	21.645	0.18182	0.	1.9233
123	21.46	5.8182	0.	1.8979
124	21.46	5.6364	0.	1.8982
125	21.46	5.4545	0.	1.8986
126	21.46	5.2727	0.	1.8989
127	21.46	5.0909	0.	1.8992
128	21.46	4.9091	0.	1.8995
129	21.46	4.7273	0.	1.8998
130	21.46	4.5455	0.	1.9001
131	21.46	4.3636	0.	1.9003
132	21.46	4.1818	0.	1.9005
133	21.46	4.	0.	1.9007
134	21.46	3.8182	0.	1.9008
135	21.46	3.6364	0.	1.9009
136	21.46	3.4545	0.	1.901
137	21.46	3.2727	0.	1.9011
138	21.46	3.0909	0.	1.9011
139	21.46	2.9091	0.	1.9011
140	21.46	2.7273	0.	1.9011
141	21.46	2.5455	0.	1.901
142	21.46	2.3636	0.	1.9009
143	21.46	2.1818	0.	1.9008
144	21.46	2.	0.	1.9007
145	21.46	1.8182	0.	1.9005
146	21.46	1.6364	0.	1.9003
147	21.46	1.4545	0.	1.9001
148	21.46	1.2727	0.	1.8998
149	21.46	1.0909	0.	1.8995
150	21.46	0.90909	0.	1.8992
151	21.46	0.72727	0.	1.8989
152	21.46	0.54545	0.	1.8986
153	21.46	0.36364	0.	1.8982
154	21.46	0.18182	0.	1.8979
155	21.275	5.8182	0.	1.8725
156	21.275	5.6364	0.	1.8729
157	21.275	5.4545	0.	1.8732
158	21.275	5.2727	0.	1.8735
159	21.275	5.0909	0.	1.8738
160	21.275	4.9091	0.	1.8741
161	21.275	4.7273	0.	1.8744
162	21.275	4.5455	0.	1.8747
163	21.275	4.3636	0.	1.8749
164	21.275	4.1818	0.	1.8751
165	21.275	4.	0.	1.8752
166	21.275	3.8182	0.	1.8754
167	21.275	3.6364	0.	1.8755
168	21.275	3.4545	0.	1.8756
169	21.275	3.2727	0.	1.8756
170	21.275	3.0909	0.	1.8757
171	21.275	2.9091	0.	1.8757
172	21.275	2.7273	0.	1.8756
173	21.275	2.5455	0.	1.8756
174	21.275	2.3636	0.	1.8755
175	21.275	2.1818	0.	1.8754
176	21.275	2.	0.	1.8752
177	21.275	1.8182	0.	1.8751
178	21.275	1.6364	0.	1.8749
179	21.275	1.4545	0.	1.8747
180	21.275	1.2727	0.	1.8744
181	21.275	1.0909	0.	1.8741
182	21.275	0.90909	0.	1.8738
183	21.275	0.72727	0.	1.8735
184	21.275	0.54545	0.	1.8732
185	21.275	0.36364	0.	1.8729
186	21.275	0.18182	0.	1.8725
187	21.09	5.8182	0.	1.8472
188	21.09	5.6364	0.	1.8475
189	21.09	5.4545	0.	1.8479
190	21.09	5.2727	0.	1.8482
191	21.09	5.0909	0.	1.8485
192	21.09	4.9091	0.	1.8488
193	21.09	4.7273	0.	1.8491
194	21.09	4.5455	0.	1.8493
195	21.09	4.3636	0.	1.8495
196	21.09	4.1818	0.	1.8497
197	21.09	4.	0.	1.8499
198	21.09	3.8182	0.	1.85
199	21.09	3.6364	0.	1.8501
200	21.09	3.4545	0.	1.8502
201	21.09	3.2727	0.	1.8502
202	21.09	3.0909	0.	1.8503
203	21.09	2.9091	0.	1.8503
204	21.09	2.7273	0.	1.8502
205	21.09	2.5455	0.	1.8502
206	21.09	2.3636	0.	1.8501
207	21.09	2.1818	0.	1.85
208	21.09	2.	0.	1.8499
209	21.09	1.8182	0.	1.8497
210	21.09	1.6364	0.	1.8495
211	21.09	1.4545	0.	1.8493
212	21.09	1.2727	0.	1.8491
213	21.09	1.0909	0.	1.8488
214	21.09	0.90909	0.	1.8485
215	21.09	0.72727	0.	1.8482
216	21.09	0.54545	0.	1.8479
217	21.09	0.36364	0.	1.8475
218	21.09	0.18182	0.	1.8472
219	20.905	5.8182	0.	1.8219
220	20.905	5.6364	0.	1.8222
221	20.905	5.4545	0.	1.8226
222	20.905	5.2727	0.	1.8229
223	20.905	5.0909	0.	1.8232
224	20.905	4.9091	0.	1.8235
225	20.905	4.7273	0.	1.8237
226	20.905	4.5455	0.	1.824
227	20.905	4.3636	0.	1.8242
228	20.905	4.1818	0.	1.8244
229	20.905	4.	0.	1.8245
230	20.905	3.8182	0.	1.8247
231	20.905	3.6364	0.	1.8248
232	20.905	3.4545	0.	1.8248
233	20.905	3.2727	0.	1.8249
234	20.905	3.0909	0.	1.8249
235	20.905	2.9091	0.	1.8249
236	20.905	2.7273	0.	1.8249
237	20.905	2.5455	0.	1.8248
238	20.905	2.3636	0.	1.8248
239	20.905	2.1818	0.	1.8247
240	20.905	2.	0.	1.8245
241	20.905	1.8182	0.	1.8244
242	20.905	1.6364	0.	1.8242
243	20.905	1.4545	0.	1.824
244	20.905	1.2727	0.	1.8237
245	20.905	1.0909	0.	1.8235
246	20.905	0.90909	0.	1.8232
247	20.905	0.72727	0.	1.8229
248	20.905	0.54545	0.	1.8226
249	20.905	0.36364	0.	1.8222
250	20.905	0.18182	0.	1.8219
251	20.72	5.8182	0.	1.7966
252	20.72	5.6364	0.	1.797
