Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.7379,2.6196,0,0.00018005,1799.3,7.2118e-05,154.36,5.1669e-05,0.71403,-0.00017692,-1716.8,0.013004
2,2.8128,3.3907,0,0.00017079,1706.7,6.9461e-05,216.85,5.3818e-05,99.313,-0.00016511,-1545.6,0.014149
3,4.0824,1.5742,0,0.0001101,1100.2,4.343e-05,16.306,2.5288e-05,-120,-0.00011123,-1145.7,0.030172
4,3.8507,3.442,0,0.00013519,1350.9,5.404e-05,-19.142,2.5847e-05,-230.97,-0.00013819,-1463.5,0.027808
5,0.89407,0.8172,0,9.6737e-05,966.7,4.9593e-05,181.07,1.6516e-05,-67.463,-9.2376e-05,-885.63,0.0006689
6,3.3259,0.60107,0,8.8535e-05,884.74,3.7594e-05,103.05,2.4119e-05,1.8103,-8.6315e-05,-827.95,0.017683
7,0.94602,5.0113,0,0.00011813,1180.5,5.9754e-05,266.79,2.6567e-05,17.435,-0.0001113,-1018.5,0.00088612
8,3.3029,4.7227,0,0.0001313,1312.1,5.9995e-05,193.15,3.1724e-05,-19.267,-0.00012705,-1212.2,0.019692
9,2.9018,5.0646,0,8.4682e-05,846.23,3.8661e-05,129.66,2.1028e-05,-2.8311,-8.1742e-05,-775,0.014016
10,3.7168,2.6253,0,0.00014008,1399.9,5.7056e-05,-25.513,2.4169e-05,-272.61,-0.00014351,-1532.5,0.025572
11,5.0483,2.2494,0,9.8584e-05,985.16,3.8128e-05,-23.503,2.0341e-05,-157.14,-0.00010097,-1068.7,0.046634
12,3.0874,5.4601,0,9.0733e-05,906.7,4.1546e-05,148.98,2.3294e-05,11.841,-8.7215e-05,-818.48,0.015984
13,5.1636,3.4753,0,9.8239e-05,981.71,3.4828e-05,-38.905,2.4597e-05,-115.78,-0.00010064,-1056.8,0.049195
