Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	2.7379	2.6196	0.	154.36
2	2.8128	3.3907	0.	216.85
3	4.0824	1.5742	0.	16.306
4	3.8507	3.442	0.	-19.142
5	0.89407	0.8172	0.	181.07
6	3.3259	0.60107	0.	103.05
7	0.94602	5.0113	0.	266.79
8	3.3029	4.7227	0.	193.15
9	2.9018	5.0646	0.	129.66
10	3.7168	2.6253	0.	-25.513
11	5.0483	2.2494	0.	-23.503
12	3.0874	5.4601	0.	148.98
13	5.1636	3.4753	0.	-38.905
14	4.4393	0.85459	0.	37.977
15	5.4841	1.0956	0.	2.2903
16	6.6314	1.1807	0.	1.7855
17	7.8333	1.176	0.	-1.7195
18	9.0238	1.1743	0.	-1.1307
19	10.201	1.1728	0.	0.39864
20	11.352	1.1754	0.	3.876
21	12.508	1.1773	0.	5.9034
22	13.653	1.1779	0.	7.1752
23	14.804	1.1789	0.	7.8679
24	15.949	1.1813	0.	8.3202
25	17.097	1.1842	0.	8.5481
26	18.243	1.1869	0.	8.7001
27	19.391	1.186	0.	8.6732
28	20.544	1.1944	0.	8.577
29	21.69	1.1939	0.	8.2624
30	22.849	1.1973	0.	7.6628
31	22.841	2.3978	0.	10.711
32	22.835	3.5989	0.	10.683
33	22.845	4.7973	0.	7.6975
34	21.688	4.8044	0.	8.2364
35	20.538	4.7926	0.	8.567
36	19.384	4.7872	0.	8.5891
37	18.235	4.7539	0.	8.6634
38	17.089	4.7269	0.	8.5279
39	15.946	4.7105	0.	8.2691
40	14.8	4.7047	0.	7.8717
41	13.657	4.7024	0.	7.1856
42	12.506	4.7027	0.	5.9525
43	11.355	4.7305	0.	3.5914
44	10.184	4.7557	0.	-0.25889
45	8.9954	4.7431	0.	0.25014
46	7.7804	4.733	0.	-5.9004
47	6.4949	4.7363	0.	11.472
48	4.9713	4.6878	0.	-24.53
49	4.1442	5.2612	0.	13.755
50	6.4835	2.3346	0.	7.8538
51	7.7476	2.3615	0.	-1.8631
52	8.9776	2.3492	0.	-0.63202
53	10.18	2.3491	0.	-0.983
54	11.345	2.3571	0.	3.5661
55	12.502	2.3584	0.	6.5166
56	13.653	2.3617	0.	8.362
57	14.801	2.3635	0.	9.3867
58	15.948	2.3675	0.	10.009
59	17.095	2.3711	0.	10.393
60	18.241	2.3755	0.	10.596
61	19.388	2.3804	0.	10.66
62	20.535	2.3895	0.	10.71
63	21.685	2.3954	0.	10.772
64	21.679	3.5933	0.	10.719
65	20.527	3.5897	0.	10.674
66	18.234	3.5598	0.	10.547
67	17.09	3.5489	0.	10.337
68	15.945	3.5402	0.	9.9925
69	14.798	3.5335	0.	9.3786
70	13.653	3.5311	0.	8.2861
71	12.5	3.528	0.	6.5682
72	11.346	3.5272	0.	3.6421
73	10.175	3.5206	0.	-1.4884
74	8.979	3.5288	0.	1.4072
75	7.7093	3.5442	0.	-4.099
76	6.3846	3.5183	0.	10.233
77	19.385	3.5814	0.	10.614
78	3.6853	4.1711	0.	-23.127
79	1.016	1.3599	0.	376.29
80	1.26	4.1673	0.	350.25
81	2.2066	3.4707	0.	-191.08
82	3.1048	1.1347	0.	235.39
83	3.2192	2.0062	0.	-29.528
84	2.0373	3.1507	0.	-100.83
85	2.8898	1.549	0.	88.769
86	1.8252	3.9067	0.	1355.1
87	1.9212	4.0484	0.	540.02
88	1.8729	4.3181	0.	1005.4
89	1.8729	4.3181	0.1	1904.3
90	1.9212	4.0484	0.1	4203.4
91	1.8252	3.9067	0.1	2202.
92	2.8898	1.549	0.1	1361.1
93	2.0373	3.1507	0.1	3073.1
94	3.2192	2.0062	0.1	1650.
95	3.1048	1.1347	0.1	1004.7
96	2.2066	3.4707	0.1	3517.5
97	1.26	4.1673	0.1	1485.1
98	1.016	1.3599	0.1	1052.7
99	3.6853	4.1711	0.1	1407.6
100	19.385	3.5814	0.1	66.341
101	6.3846	3.5183	0.1	902.66
102	7.7093	3.5442	0.1	777.92
103	8.979	3.5288	0.1	661.05
104	10.175	3.5206	0.1	561.41
105	11.346	3.5272	0.1	471.13
106	12.5	3.528	0.1	390.03
107	13.653	3.5311	0.1	316.85
108	14.798	3.5335	0.1	251.43
109	15.945	3.5402	0.1	193.68
110	17.09	3.5489	0.1	143.65
111	18.234	3.5598	0.1	101.22
112	20.527	3.5897	0.1	39.237
113	21.679	3.5933	0.1	19.583
114	21.685	2.3954	0.1	19.454
115	20.535	2.3895	0.1	39.062
116	19.388	2.3804	0.1	66.222
117	18.241	2.3755	0.1	100.93
118	17.095	2.3711	0.1	143.39
119	15.948	2.3675	0.1	193.53
120	14.801	2.3635	0.1	251.31
121	13.653	2.3617	0.1	316.73
122	12.502	2.3584	0.1	390.03
123	11.345	2.3571	0.1	471.2
124	10.18	2.3491	0.1	561.21
125	8.9776	2.3492	0.1	660.9
126	7.7476	2.3615	0.1	772.26
127	6.4835	2.3346	0.1	896.28
128	4.1442	5.2612	0.1	1028.3
129	4.9713	4.6878	0.1	1034.
130	6.4949	4.7363	0.1	901.22
131	7.7804	4.733	0.1	773.72
132	8.9954	4.7431	0.1	662.68
133	10.184	4.7557	0.1	562.93
134	11.355	4.7305	0.1	472.02
135	12.506	4.7027	0.1	390.46
