Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,7.9613,3.4918,0,0.0010314,10307,0.00043011,1095.6,0.00028534,7.799,-0.0010084,-9712.5,0.34364
2,8.2112,3.5489,0,0.0010436,10428,0.00043331,1122.5,0.00029344,71.542,-0.0010193,-9791.7,0.36606
3,7.438,5.3795,0,0.00023435,2341.9,9.7475e-05,247.5,6.5149e-05,4.6154,-0.00022911,-2206.4,0.28798
4,7.7325,3.9467,0,0.00091574,9151.1,0.00043515,1375.2,0.00019134,-456.76,-0.00088625,-8553.3,0.32172
5,7.7218,3.7008,0,0.00093071,9300.7,0.00037448,803.9,0.00026458,-21.897,-0.00091466,-8882.2,0.32223
6,8.4879,3.4796,0,0.00086184,8612.5,0.00033018,547.52,0.00025604,-9.5484,-0.00085134,-8330,0.39283
7,8.7125,4.1701,0,0.00053426,5339,0.00021571,481.57,0.00015245,6.2597,-0.00052438,-5079.2,0.41279
8,8.412,3.2676,0,0.00086043,8598.3,0.00033055,548.6,0.00025419,-25.111,-0.00085008,-8322.2,0.38596
9,7.4744,3.9285,0,0.00068913,6886.5,0.0002817,706.08,0.0001985,80.978,-0.0006736,-6471.7,0.30124
10,8.5921,3.1162,0,0.00077901,7784.7,0.00028917,390.07,0.00023795,5.1799,-0.00077157,-7580,0.40376
11,7.4633,3.6668,0,0.00073128,7307.8,0.00027675,439.39,0.00022093,19.971,-0.00072257,-7069.1,0.30149
12,7.2322,4.8238,0,0.00038301,3827.5,0.00017429,575.63,9.5126e-05,-19.208,-0.00037006,-3514.4,0.27759
13,7.079,4.4295,0,0.0004701,4697.8,0.00019917,532.23,0.00012745,-6.644,-0.00045883,-4411.7,0.26898
14,7.237,4.1644,0,0.00054585,5454.7,0.00022621,568.12,0.00015247,14.093,-0.00053383,-5142.5,0.28196
15,8.159,2.9363,0,0.00091851,9178.7,0.00038229,946.43,0.00025261,-27.96,-0.00089899,-8680.6,0.36237
16,6.9646,4.2277,0,0.00049205,4917.1,0.00018726,294.74,0.00014673,-9.7524,-0.0004865,-4767.6,0.26174
17,7.6958,2.2232,0,0.00090608,9054.5,0.00036877,831.95,0.00025466,-25.465,-0.0008893,-8620.8,0.31969
18,8.7122,1.578,0,0.00045187,4515.6,0.00020517,704.23,0.0001156,31.269,-0.00043558,-4110.1,0.41149
