Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	7.4584	2.8389	0.	-4888.4
2	7.4313	4.0272	0.	-5481.3
3	9.2719	3.2194	0.	-3945.6
4	9.8835	5.0742	0.	-2653.6
5	6.162	3.1047	0.	-4760.
6	7.692	3.5354	0.	-5873.6
7	7.8618	3.0387	0.	-6786.9
8	2.7124	2.744	0.	-4141.1
9	4.6034	3.1981	0.	-4946.4
10	4.7467	4.4397	0.	-4657.5
11	6.1221	3.872	0.	-4329.9
12	10.032	4.2556	0.	-3107.7
13	21.899	3.0338	0.	-445.51
14	19.869	2.4385	0.	-783.5
15	17.517	4.072	0.	-1625.1
16	14.953	4.5498	0.	-1973.1
17	12.58	4.9788	0.	-2411.5
18	10.233	2.5054	0.	-3186.4
19	10.602	1.3669	0.	-2749.2
20	12.688	1.7188	0.	-2465.6
21	15.051	1.6262	0.	-1929.7
22	17.971	1.4826	0.	-1431.8
23	17.188	2.7186	0.	-1724.3
24	7.0677	4.4567	0.	-4541.2
25	6.5988	2.4085	0.	-4939.3
26	5.7463	2.0296	0.	-4404.1
27	7.3206	3.5483	0.	-5599.
28	11.659	3.9235	0.	-2646.3
29	6.2222	5.0512	0.	-3816.
30	5.1653	1.1264	0.	-4417.2
31	14.818	3.1202	0.	-1977.8
32	14.818	3.1202	0.1	-98.228
33	5.1653	1.1264	0.1	-61.591
34	6.2222	5.0512	0.1	-75.037
35	11.659	3.9235	0.1	-31.036
36	7.3206	3.5483	0.1	-924.89
37	5.7463	2.0296	0.1	-31.66
38	6.5988	2.4085	0.1	201.03
39	7.0677	4.4567	0.1	-1062.4
40	17.188	2.7186	0.1	166.58
41	17.971	1.4826	0.1	-29.121
42	15.051	1.6262	0.1	-68.017
43	12.688	1.7188	0.1	-84.914
44	10.602	1.3669	0.1	-118.47
45	10.233	2.5054	0.1	37.195
46	12.58	4.9788	0.1	-94.333
47	14.953	4.5498	0.1	-98.376
48	17.517	4.072	0.1	-38.059
49	19.869	2.4385	0.1	-46.027
50	21.899	3.0338	0.1	-98.334
51	10.032	4.2556	0.1	-164.91
52	6.1221	3.872	0.1	-225.83
53	4.7467	4.4397	0.1	463.44
54	4.6034	3.1981	0.1	325.06
55	2.7124	2.744	0.1	-1214.8
56	7.8618	3.0387	0.1	-1313.2
57	7.692	3.5354	0.1	-1238.5
58	6.162	3.1047	0.1	-131.26
59	9.8835	5.0742	0.1	-338.87
60	9.2719	3.2194	0.1	-607.52
61	7.4313	4.0272	0.1	57.796
62	7.4584	2.8389	0.1	-1103.9
63	8.1667	5.	0.1	-42.448
64	8.1667	4.5	0.1	-812.21
65	8.1667	4.	0.1	548.42
66	8.	4.	0.1	-1480.4
67	8.	4.5	0.1	-478.51
68	8.	5.	0.1	-388.77
69	8.1667	1.	0.1	268.6
70	8.1667	1.5	0.1	120.9
71	8.1667	2.	0.1	1490.3
72	8.	2.	0.1	844.61
73	8.	1.5	0.1	-1011.5
74	8.	1.	0.1	147.75
75	8.1667	6.	0.1	25.357
76	10.429	6.	0.1	-228.95
77	12.69	6.	0.1	-126.79
78	14.952	6.	0.1	-135.33
79	17.214	6.	0.1	21.799
80	19.476	6.	0.1	-48.628
81	21.738	6.	0.1	-89.867
82	24.	6.	0.1	-26.371
83	24.	3.	0.1	-30.654
84	2.6226e-014	3.	0.1	3635.6
85	24.	0.	0.1	-87.085
86	21.738	0.	0.1	-87.318
87	19.476	0.	0.1	-28.602
88	17.214	0.	0.1	22.63
89	14.952	0.	0.1	-69.848
90	12.69	0.	0.1	-112.54
91	10.429	0.	0.1	-225.79
92	8.1667	0.	0.1	-197.77
93	8.	0.	0.1	-288.56
94	5.3333	8.0879e-031	0.1	197.35
95	2.6667	4.0439e-031	0.1	-1116.3
96	0.	0.	0.1	2930.2
97	3.937e-014	6.	0.1	3334.
98	2.6667	6.	0.1	-1131.9
99	5.3333	6.	0.1	-503.19
100	8.	6.	0.1	-416.41
101	5.3333	6.	0.	-3700.1
102	2.6667	6.	0.	-4168.9
103	8.	6.	0.	-3520.9
104	3.937e-014	6.	0.	-7218.2
105	2.6667	4.0439e-031	0.	-4319.8
106	5.3333	8.0879e-031	0.	-4306.2
107	8.	0.	0.	-3550.2
108	0.	0.	0.	-6601.3
109	10.429	0.	0.	-2432.8
110	12.69	0.	0.	-2528.7
