Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Stress (psi)
1	2.6622	3.3716	0.	-50.633
2	1.8893	3.213	0.	-395.31
3	0.99933	3.7536	0.	335.34
4	3.5899	3.4997	0.	-652.96
5	3.2403	1.7493	0.	-213.28
6	2.6169	2.2854	0.	1313.5
7	2.1489	3.5186	0.	1380.2
8	17.711	2.9698	0.	-6.7321
9	10.15	3.2077	0.	-479.97
10	6.687	1.6186	0.	-129.56
11	4.7705	4.5632	0.	-387.43
12	4.7705	4.5632	0.1	387.43
13	6.687	1.6186	0.1	129.56
14	10.15	3.2077	0.1	479.97
15	17.711	2.9698	0.1	6.7321
16	2.1489	3.5186	0.1	-1380.2
17	2.6169	2.2854	0.1	-1313.5
18	3.2403	1.7493	0.1	213.28
19	3.5899	3.4997	0.1	652.96
20	0.99933	3.7536	0.1	-335.34
21	1.8893	3.213	0.1	395.31
22	2.6622	3.3716	0.1	50.633
23	2.1667	1.	0.1	1175.
24	2.1667	1.5	0.1	482.44
25	2.1667	2.	0.1	-551.46
26	2.	2.	0.1	7514.5
27	2.	1.5	0.1	3845.7
28	2.	1.	0.1	2663.6
29	2.1667	5.	0.1	763.66
30	2.1667	4.5	0.1	1654.2
31	2.1667	4.	0.1	3830.8
32	2.	4.	0.1	4746.1
33	2.	4.5	0.1	2515.
34	2.	5.	0.1	1117.3
35	2.1667	6.	0.1	68.135
36	5.5781	6.	0.1	411.6
37	10.354	6.	0.1	241.21
38	17.177	6.	0.1	64.864
39	24.	6.	0.1	94.036
40	24.	3.	0.1	200.3
41	2.6226e-014	3.	0.1	3639.
42	3.937e-014	6.	0.1	1729.6
43	1.	6.	0.1	-285.28
44	2.	6.	0.1	2264.6
45	24.	0.	0.1	319.94
46	18.542	0.	0.1	11.69
47	13.083	0.	0.1	101.98
48	7.625	0.	0.1	351.
49	4.8958	0.	0.1	-191.33
50	2.1667	0.	0.1	434.39
51	2.	0.	0.1	1113.9
52	0.	0.	0.1	2745.6
53	2.	0.	0.	-1113.9
54	0.	0.	0.	-2745.6
55	4.8958	0.	0.	191.33
56	7.625	0.	0.	-351.
57	13.083	0.	0.	-101.98
58	18.542	0.	0.	-11.69
