Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	8.3	2.1818	0.	1.4559e-003
2	8.3	2.3636	0.	1.1536e-003
3	8.3	2.5455	0.	1.0174e-003
4	8.3	2.7273	0.	9.4683e-004
5	8.3	2.9091	0.	9.167e-004
6	8.3	3.0909	0.	9.167e-004
7	8.3	3.2727	0.	9.4683e-004
8	8.3	3.4545	0.	1.0174e-003
9	8.3	3.6364	0.	1.1536e-003
10	8.3	3.8182	0.	1.4559e-003
11	8.4667	2.1818	0.	1.4399e-003
12	8.4667	2.3636	0.	1.1479e-003
13	8.4667	2.5455	0.	1.0113e-003
14	8.4667	2.7273	0.	9.4076e-004
15	8.4667	2.9091	0.	9.106e-004
16	8.4667	3.0909	0.	9.106e-004
17	8.4667	3.2727	0.	9.4076e-004
18	8.4667	3.4545	0.	1.0113e-003
19	8.4667	3.6364	0.	1.1479e-003
20	8.4667	3.8182	0.	1.4399e-003
21	8.1156	5.8182	0.	8.3352e-005
22	8.1156	5.6364	0.	1.2165e-004
23	8.1156	5.4545	0.	1.7013e-004
24	8.1156	5.2727	0.	2.2466e-004
25	8.1156	5.0909	0.	2.865e-004
26	8.1156	4.9091	0.	3.5875e-004
27	8.1156	4.7273	0.	4.4693e-004
28	8.1156	4.5455	0.	5.6085e-004
29	8.1156	4.3636	0.	7.228e-004
30	8.1156	4.1818	0.	9.6066e-004
31	8.1156	4.	0.	1.1361e-003
32	8.1156	3.8182	0.	1.0805e-003
33	8.1156	3.6364	0.	1.0148e-003
34	8.1156	3.4545	0.	9.4262e-004
35	8.1156	3.2727	0.	9.0051e-004
36	8.1156	3.0909	0.	8.8048e-004
37	8.1156	2.9091	0.	8.8048e-004
38	8.1156	2.7273	0.	9.0051e-004
39	8.1156	2.5455	0.	9.4262e-004
40	8.1156	2.3636	0.	1.0148e-003
41	8.1156	2.1818	0.	1.0805e-003
42	8.1156	2.	0.	1.1361e-003
43	8.1156	1.8182	0.	9.6066e-004
44	8.1156	1.6364	0.	7.228e-004
45	8.1156	1.4545	0.	5.6085e-004
46	8.1156	1.2727	0.	4.4693e-004
47	8.1156	1.0909	0.	3.5875e-004
48	8.1156	0.90909	0.	2.865e-004
49	8.1156	0.72727	0.	2.2466e-004
50	8.1156	0.54545	0.	1.7013e-004
51	8.1156	0.36364	0.	1.2165e-004
52	8.1156	0.18182	0.	8.3352e-005
53	7.9311	5.8182	0.	1.2734e-004
54	7.9311	5.6364	0.	1.4768e-004
55	7.9311	5.4545	0.	1.8193e-004
56	7.9311	5.2727	0.	2.2538e-004
57	7.9311	5.0909	0.	2.7697e-004
58	7.9311	4.9091	0.	3.3759e-004
59	7.9311	4.7273	0.	4.0975e-004
60	7.9311	4.5455	0.	4.9518e-004
61	7.9311	4.3636	0.	5.9694e-004
62	7.9311	4.1818	0.	7.0118e-004
63	7.9311	4.	0.	7.6923e-004
64	7.9311	3.8182	0.	8.2066e-004
65	7.9311	3.6364	0.	8.3669e-004
66	7.9311	3.4545	0.	8.3241e-004
67	7.9311	3.2727	0.	8.215e-004
68	7.9311	3.0909	0.	8.1462e-004
69	7.9311	2.9091	0.	8.1462e-004
70	7.9311	2.7273	0.	8.215e-004
71	7.9311	2.5455	0.	8.3241e-004
72	7.9311	2.3636	0.	8.3669e-004
73	7.9311	2.1818	0.	8.2066e-004
74	7.9311	2.	0.	7.6923e-004
75	7.9311	1.8182	0.	7.0118e-004
76	7.9311	1.6364	0.	5.9694e-004
77	7.9311	1.4545	0.	4.9518e-004
78	7.9311	1.2727	0.	4.0975e-004
79	7.9311	1.0909	0.	3.3759e-004
80	7.9311	0.90909	0.	2.7697e-004
81	7.9311	0.72727	0.	2.2538e-004
82	7.9311	0.54545	0.	1.8193e-004
83	7.9311	0.36364	0.	1.4768e-004
84	7.9311	0.18182	0.	1.2734e-004
85	7.7467	5.8182	0.	1.7447e-004
86	7.7467	5.6364	0.	1.8936e-004
87	7.7467	5.4545	0.	2.1519e-004
