Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,3.4974,2.6451,0,0.00022492,2247.7,0.00011718,552.33,4.8245e-05,34.379,-0.00021042,-1909.1,0.018041
2,4.005,3.2953,0,0.00021302,2128.7,0.00011604,554.2,3.8409e-05,-29.064,-0.000198,-1805.4,0.024209
3,5.4,2.7036,0,0.00012258,1224.9,4.75e-05,13.522,2.9283e-05,-123.35,-0.00012387,-1274.1,0.045999
4,2.7088,3.0495,0,0.00017102,1709.1,7.6515e-05,65.797,2.5723e-05,-315.83,-0.00017205,-1801.8,0.010613
5,3.2184,3.2493,0,0.00021869,2185.4,8.5128e-05,199.49,6.8303e-05,73.071,-0.00021378,-2046.4,0.015139
6,4.8833,4.4717,0,0.00010726,1071.9,5.3002e-05,225.63,2.4936e-05,14.752,-0.00010161,-936.04,0.036335
7,2.7532,0.64446,0,9.6349e-05,962.82,3.9323e-05,84.326,2.6483e-05,-12.152,-9.4757e-05,-923.1,0.0093287
8,2.4069,1.7623,0,0.00012603,1259.5,4.8183e-05,-20.403,2.7997e-05,-172.08,-0.00012862,-1348.8,0.0080449
9,4.8876,0.64089,0,6.9742e-05,696.94,2.8193e-05,58.3,1.9401e-05,-7.7563,-6.8647e-05,-669.31,0.035682
10,2.722,5.1879,0,0.00010379,1037.2,3.9079e-05,64.213,3.1885e-05,10.159,-0.00010242,-998.98,0.0091928
11,3.0744,3.9038,0,0.00017405,1739.3,6.7874e-05,94.325,4.8026e-05,-54.799,-0.0001729,-1714.7,0.013342
12,3.2966,3.6549,0,0.00020313,2029.9,8.7405e-05,149.1,4.4594e-05,-172.57,-0.00020161,-2022.4,0.015647
13,4.7109,5.4731,0,8.1799e-05,817.43,4.0747e-05,193.72,2.0561e-05,42.046,-7.6725e-05,-688.92,0.031953
14,4.8978,3.743,0,0.00012457,1244.8,4.4008e-05,37.834,3.9643e-05,5.0369,-0.00012381,-1223,0.037241
15,1.8292,4.9251,0,0.00012303,1229.4,4.4031e-05,-46.002,3.0315e-05,-149.06,-0.00012602,-1323.7,0.0043397
