Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,7.9731,2.7267,0,0.00079349,7929.4,0.00031731,798.08,0.00023984,215.96,-0.00077464,-7406.4,0.3055
2,8.0785,3.7264,0,0.001199,11981,0.00049049,1165.1,0.00033857,23.676,-0.0011747,-11346,0.31021
3,7.5238,2.4256,0,0.00067696,6765,0.0002678,509.72,0.00019356,-48.075,-0.00066738,-6516.9,0.27175
4,6.9774,1.7116,0,0.00039135,3910.8,0.00022587,1298.9,7.3375e-05,153.16,-0.00035384,-3056.8,0.23373
5,7.998,3.7193,0,0.001054,10533,0.00044727,816.05,0.00024749,-685.02,-0.0010437,-10386,0.30391
6,8.5138,3.2825,0,0.00070265,7021.6,0.00037873,1728.5,0.00012464,-180.58,-0.00065656,-6050.2,0.3493
7,20.042,3,0,8.8196e-05,881.35,3.3941e-05,26.141,2.3085e-05,-55.427,-8.841e-05,-893.15,1.7323
8,16.083,3.0425,0,0.00017319,1730.7,6.2061e-05,9.9043,4.961e-05,-83.642,-0.00017425,-1765.7,1.1971
9,12.655,3.0225,0,0.00024495,2447.8,9.1805e-05,76.511,6.8918e-05,-95.453,-0.00024482,-2452.8,0.77703
10,9.1995,4.2636,0,0.00031655,3163.3,0.00017902,974.97,5.9153e-05,74.344,-0.00028893,-2541,0.40711
11,3.4636,2.9775,0,0.00051709,5167.3,0.00030245,1334.8,4.5674e-05,-594.57,-0.00047672,-4519.6,0.058978
12,9.2212,2.7806,0,0.00044579,4454.8,0.00025326,1607.3,0.0001057,498.65,-0.00039949,-3297.2,0.41517
13,7.5112,3.2748,0,0.00070102,7005.4,0.00031003,1167.8,0.00020223,357.87,-0.00067154,-6207.3,0.27004
14,7.8276,3.1978,0,0.00086784,8672.4,0.00040235,1558.4,0.00022651,237.24,-0.00082971,-7698.8,0.29355
15,8.1069,3.3319,0,0.00089044,8898.3,0.0004753,2179.8,0.00016666,-139.21,-0.00083275,-7648.4,0.31495
