Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,2.7256,3.0963,0,0.00028303,2828.3,9.5881e-05,-32.464,8.6181e-05,-105.35,-0.0002853,-2896.5,0.011562
2,3.8117,2.908,0,0.00014468,1445.8,6.8775e-05,275.09,3.601e-05,28.908,-0.00013792,-1277.9,0.024237
3,1.8253,0.82454,0,0.00010825,1081.8,3.6009e-05,-67.281,2.9006e-05,-119.9,-0.00011134,-1174.4,0.0039628
4,1.8678,2.5338,0,0.0001435,1434,5.3204e-05,-87.515,2.8698e-05,-271.64,-0.00014872,-1604.7,0.0051818
5,4.132,0.62871,0,7.5648e-05,755.96,3.0924e-05,75.601,2.1605e-05,5.5779,-7.4023e-05,-712.93,0.026111
6,2.0098,5.0214,0,0.00012487,1247.9,4.2911e-05,12.789,3.9487e-05,-12.94,-0.00012486,-1247.8,0.0050687
7,4.4587,4.5772,0,0.00011873,1186.5,5.0242e-05,156.81,3.4466e-05,38.28,-0.00011497,-1084.5,0.033416
8,3.8832,5.01,0,7.6404e-05,763.51,3.3648e-05,96.283,1.9277e-05,-11.688,-7.4389e-05,-715.46,0.024248
9,1.1058,4.5264,0,0.00013722,1371.3,7.974e-05,308.38,8.1091e-06,-229.82,-0.00012772,-1250.4,0.0016965
10,4.0539,5.4554,0,8.0642e-05,805.87,3.2363e-05,96.999,2.5673e-05,46.736,-7.8079e-05,-732.82,0.026325
11,0.88128,2.106,0,0.00015648,1563.7,9.2545e-05,348.69,4.9668e-06,-309.34,-0.00014505,-1436.5,0.0011108
12,0.88256,1.0328,0,0.0001372,1371.1,7.7875e-05,295.42,1.1006e-05,-207.01,-0.00012861,-1256,0.00095997
13,0.93129,3.2309,0,0.00016219,1620.7,9.6431e-05,380.2,6.1081e-06,-298.45,-0.00014976,-1469.6,0.0013067
14,5.1925,0.96185,0,9.2464e-05,924,3.4172e-05,38.022,2.7731e-05,-10.373,-9.1898e-05,-909.22,0.044112
15,6.1519,1.2399,0,9.1237e-05,911.74,3.0521e-05,-8.3834,2.8638e-05,-22.537,-9.1755e-05,-927.12,0.061983
16,7.3473,1.3147,0,8.0529e-05,804.74,2.9563e-05,9.2839,2.2259e-05,-45.593,-8.1007e-05,-821.49,0.086229
17,8.649,1.2523,0,6.8618e-05,685.71,2.2919e-05,-7.651,2.1475e-05,-18.498,-6.9057e-05,-698.72,0.11511
18,9.9105,1.2109,0,5.8288e-05,582.48,1.9325e-05,-2.3726,1.8866e-05,-5.8238,-5.8427e-05,-586.57,0.14536
19,11.15,1.199,0,4.8854e-05,488.2,1.6183e-05,-0.003203,1.6019e-05,-1.2334,-4.8875e-05,-488.82,0.17693
20,12.34,1.1942,0,4.0416e-05,403.88,1.3681e-05,3.6004,1.3084e-05,-0.88661,-4.0368e-05,-402.5,0.20864
21,13.524,1.1828,0,3.2847e-05,328.24,1.1352e-05,5.8035,1.0502e-05,-0.58058,-3.2754e-05,-325.59,0.24133
22,14.688,1.1814,0,2.614e-05,261.22,9.266e-06,7.2715,8.2038e-06,-0.70976,-2.6019e-05,-257.85,0.27434
23,15.851,1.1823,0,2.0245e-05,202.31,7.3745e-06,7.9842,6.2281e-06,-0.62914,-2.0106e-05,-198.49,0.30805
24,17.011,1.1853,0,1.5123e-05,151.13,5.7191e-06,8.3987,4.5118e-06,-0.67224,-1.4972e-05,-147.06,0.34218
25,18.176,1.1864,0,1.0776e-05,107.69,4.2912e-06,8.5496,3.0721e-06,-0.6104,-1.0612e-05,-103.43,0.37687
26,19.338,1.1897,0,7.215e-06,72.1,3.1182e-06,8.6236,1.8859e-06,-0.63559,-7.0343e-06,-67.658,0.41176
27,20.5,1.1915,0,4.4347e-06,44.316,2.1827e-06,8.5013,9.6393e-07,-0.65575,-4.2296e-06,-39.678,0.44682
28,21.672,1.1968,0,2.445e-06,24.433,1.485e-06,8.2316,3.0565e-07,-0.62972,-2.1919e-06,-19.396,0.48229
29,22.835,1.1964,0,1.2638e-06,12.629,1.0145e-06,7.6424,-9.2045e-08,-0.67148,-9.1966e-07,-6.8899,0.51756
30,22.832,2.3954,0,1.5957e-06,15.946,1.3564e-06,10.676,-2.3722e-07,-1.2982,-1.0528e-06,-7.4258,0.51787
31,22.831,3.6017,0,1.5952e-06,15.941,1.355e-06,10.66,-2.351e-07,-1.2867,-1.0541e-06,-7.4401,0.51821
32,22.831,4.8044,0,1.2645e-06,12.637,1.0134e-06,7.6191,-9.0531e-08,-0.67552,-9.2224e-07,-6.9247,0.51853
33,21.667,4.7994,0,2.4513e-06,24.496,1.4887e-06,8.2526,3.0672e-07,-0.62844,-2.1976e-06,-19.445,0.48325
34,20.501,4.8006,0,4.4439e-06,44.408,2.1879e-06,8.5236,9.6488e-07,-0.66596,-4.2382e-06,-39.76,0.44794
