Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	3.8153	4.6832	0.	2.5079e-002
2	1.6728	0.77418	0.	3.0173e-003
3	1.8448	1.9634	0.	4.6117e-003
4	3.6145	1.5411	0.	2.0255e-002
5	1.8624	5.0342	0.	4.3677e-003
6	3.6677	5.4738	0.	2.231e-002
7	4.4125	4.1789	0.	3.4274e-002
8	0.8271	2.0446	0.	9.4375e-004
9	1.1641	3.0435	0.	2.1176e-003
10	5.0518	3.4815	0.	4.4549e-002
11	1.15	4.3847	0.	1.9712e-003
12	4.2913	2.2963	0.	3.1246e-002
13	4.64	1.1856	0.	3.5123e-002
14	5.9037	1.3355	0.	5.7672e-002
15	7.0959	1.4655	0.	8.1712e-002
16	8.2781	1.5287	0.	0.10776
17	9.4399	1.5565	0.	0.13527
18	10.592	1.5624	0.	0.16416
19	11.729	1.5456	0.	0.19404
20	12.862	1.5269	0.	0.22496
21	13.977	1.5127	0.	0.25631
22	15.079	1.4291	0.	0.28795
23	16.168	1.2854	0.	0.31974
24	17.311	1.187	0.	0.35364
25	18.416	1.2021	0.	0.38685
26	19.534	1.1912	0.	0.42067
27	20.642	1.191	0.	0.45433
28	21.76	1.192	0.	0.48842
29	22.879	1.1951	0.	0.52257
30	22.867	2.3931	0.	0.52319
31	22.864	3.6011	0.	0.52403
32	22.872	4.7954	0.	0.52516
33	21.748	4.7929	0.	0.49087
34	20.634	4.7966	0.	0.45691
35	19.513	4.7923	0.	0.42285
36	18.407	4.791	0.	0.38939
37	17.309	4.8034	0.	0.3564
38	16.163	4.721	0.	0.32228
39	15.074	4.5696	0.	0.29027
40	13.979	4.5063	0.	0.2587
41	12.862	4.5301	0.	0.22727
42	11.731	4.5356	0.	0.19638
43	10.576	4.5413	0.	0.16603
44	9.3954	4.5209	0.	0.13644
45	8.1403	4.4773	0.	0.1069
46	6.6575	4.364	0.	7.5004e-002
47	5.5853	4.9361	0.	5.4272e-002
48	4.6854	5.2795	0.	3.845e-002
49	5.5793	2.5797	0.	5.321e-002
50	6.8768	2.9315	0.	7.884e-002
51	8.1414	3.0247	0.	0.1063
52	9.3803	3.0417	0.	0.13539
53	10.566	3.0493	0.	0.16501
54	11.721	3.0416	0.	0.19533
55	12.87	3.0365	0.	0.22662
56	14.02	3.0207	0.	0.25894
57	15.135	2.997	0.	0.29102
58	16.288	2.3791	0.	0.32432
59	17.339	2.395	0.	0.35558
60	18.42	2.3888	0.	0.38802
61	19.514	2.3875	0.	0.42109
62	20.631	2.3928	0.	0.45501
63	21.74	2.39	0.	0.4888
64	21.736	3.5946	0.	0.4896
65	20.625	3.5969	0.	0.45575
66	19.52	3.5922	0.	0.42221
67	18.41	3.5868	0.	0.38864
68	17.337	3.5927	0.	0.35645
69	16.286	3.6211	0.	0.32521
70	0.80119	1.0049	0.	7.1489e-004
71	3.4925	5.0666	0.	2.0139e-002
72	1.6792	1.4997	0.	3.5609e-003
73	3.1224	2.4432	0.	1.5622e-002
74	3.2847	1.0052	0.	1.4412e-002
75	2.1945	4.1658	0.	7.1417e-003
76	2.4615	4.1722	0.	9.0167e-003
77	2.6135	3.8989	0.	1.0679e-002
78	3.4715	3.2734	0.	2.0622e-002
79	2.9414	3.6055	0.	1.4268e-002
80	2.7732	3.4027	0.	1.255e-002
81	3.6373	0.53914	0.	1.8251e-002
82	2.1597	3.3981	0.	7.3718e-003
