Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	3.8153	4.6832	0.	165.13
2	1.6728	0.77418	0.	-17.341
3	1.8448	1.9634	0.	-100.19
4	3.6145	1.5411	0.	358.06
5	1.8624	5.0342	0.	-10.825
6	3.6677	5.4738	0.	150.44
7	4.4125	4.1789	0.	-34.894
8	0.8271	2.0446	0.	392.64
9	1.1641	3.0435	0.	278.87
10	5.0518	3.4815	0.	-16.953
11	1.15	4.3847	0.	267.16
12	4.2913	2.2963	0.	52.427
13	4.64	1.1856	0.	50.41
14	5.9037	1.3355	0.	-3.8599
15	7.0959	1.4655	0.	-2.5125
16	8.2781	1.5287	0.	3.4883
17	9.4399	1.5565	0.	0.27347
18	10.592	1.5624	0.	0.58778
19	11.729	1.5456	0.	4.2986
20	12.862	1.5269	0.	5.9312
21	13.977	1.5127	0.	6.5604
22	15.079	1.4291	0.	7.5483
23	16.168	1.2854	0.	7.9986
24	17.311	1.187	0.	7.758
25	18.416	1.2021	0.	8.5108
26	19.534	1.1912	0.	8.8374
27	20.642	1.191	0.	8.7326
28	21.76	1.192	0.	8.3629
29	22.879	1.1951	0.	7.7281
30	22.867	2.3931	0.	10.752
31	22.864	3.6011	0.	10.754
32	22.872	4.7954	0.	7.7175
33	21.748	4.7929	0.	8.3608
34	20.634	4.7966	0.	8.6231
35	19.513	4.7923	0.	8.7245
36	18.407	4.791	0.	8.391
37	17.309	4.8034	0.	7.7129
38	16.163	4.721	0.	7.9317
39	15.074	4.5696	0.	7.5204
40	13.979	4.5063	0.	6.5001
41	12.862	4.5301	0.	6.0681
42	11.731	4.5356	0.	4.6612
43	10.576	4.5413	0.	2.679
44	9.3954	4.5209	0.	-2.6034
45	8.1403	4.4773	0.	-0.4082
46	6.6575	4.364	0.	-16.1
47	5.5853	4.9361	0.	-18.51
48	4.6854	5.2795	0.	-19.962
49	5.5793	2.5797	0.	-2.3551
50	6.8768	2.9315	0.	-21.665
51	8.1414	3.0247	0.	2.0506
52	9.3803	3.0417	0.	-1.4993
53	10.566	3.0493	0.	-0.34768
54	11.721	3.0416	0.	3.7123
55	12.87	3.0365	0.	5.5561
56	14.02	3.0207	0.	8.6238
57	15.135	2.997	0.	8.0165
58	16.288	2.3791	0.	13.283
59	17.339	2.395	0.	11.273
60	18.42	2.3888	0.	11.092
61	19.514	2.3875	0.	10.904
62	20.631	2.3928	0.	10.724
63	21.74	2.39	0.	10.834
64	21.736	3.5946	0.	10.8
65	20.625	3.5969	0.	10.783
66	19.52	3.5922	0.	10.968
67	18.41	3.5868	0.	11.105
68	17.337	3.5927	0.	11.092
69	16.286	3.6211	0.	13.318
70	0.80119	1.0049	0.	273.58
71	3.4925	5.0666	0.	160.2
72	1.6792	1.4997	0.	-148.89
73	3.1224	2.4432	0.	234.13
74	3.2847	1.0052	0.	296.52
75	2.1945	4.1658	0.	466.7
76	2.4615	4.1722	0.	1225.8
77	2.6135	3.8989	0.	468.29
78	3.4715	3.2734	0.	152.53
79	2.9414	3.6055	0.	152.9
80	2.7732	3.4027	0.	-147.
81	3.6373	0.53914	0.	224.
82	2.1597	3.3981	0.	118.47
83	2.1597	3.3981	0.1	2196.7
84	3.6373	0.53914	0.1	815.45
85	2.7732	3.4027	0.1	3000.9
86	2.9414	3.6055	0.1	2410.2
87	3.4715	3.2734	0.1	1569.8
88	2.6135	3.8989	0.1	5165.1
89	2.4615	4.1722	0.1	1531.2
90	2.1945	4.1658	0.1	1833.6
91	3.2847	1.0052	0.1	542.33
92	3.1224	2.4432	0.1	1732.8
93	1.6792	1.4997	0.1	1295.
94	3.4925	5.0666	0.1	682.06
95	0.80119	1.0049	0.1	1199.4
96	16.286	3.6211	0.1	176.86
97	17.337	3.5927	0.1	133.58
98	18.41	3.5868	0.1	94.968
99	19.52	3.5922	0.1	62.472
100	20.625	3.5969	0.1	37.277
101	21.736	3.5946	0.1	18.652
102	21.74	2.39	0.1	18.578
103	20.631	2.3928	0.1	37.086
104	19.514	2.3875	0.1	62.755
105	18.42	2.3888	0.1	94.574
106	17.339	2.395	0.1	133.39
107	16.288	2.3791	0.1	176.86
108	15.135	2.997	0.1	227.36
109	14.02	3.0207	0.1	296.21
110	12.87	3.0365	0.1	366.71
111	11.721	3.0416	0.1	444.21
112	10.566	3.0493	0.1	530.85
113	9.3803	3.0417	0.1	627.96
114	8.1414	3.0247	0.1	729.31
115	6.8768	2.9315	0.1	854.01
116	5.5793	2.5797	0.1	1071.4
117	4.6854	5.2795	0.1	929.89
118	5.5853	4.9361	0.1	1016.1
119	6.6575	4.364	0.1	891.51
120	8.1403	4.4773	0.1	739.94
121	9.3954	4.5209	0.1	626.54
122	10.576	4.5413	0.1	530.53
123	11.731	4.5356	0.1	444.43
124	12.862	4.5301	0.1	367.17
125	13.979	4.5063	0.1	298.39
126	15.074	4.5696	0.1	238.23
127	16.163	4.721	0.1	183.43
128	17.309	4.8034	0.1	135.9
129	18.407	4.791	0.1	95.457
130	19.513	4.7923	0.1	62.683
131	20.634	4.7966	0.1	36.852
132	21.748	4.7929	0.1	18.126
133	22.872	4.7954	0.1	6.4859
134	22.864	3.6011	0.1	7.0589
135	22.867	2.3931	0.1	7.0307
136	22.879	1.1951	0.1	6.4046
137	21.76	1.192	0.1	17.976
138	20.642	1.191	0.1	36.614
139	19.534	1.1912	0.1	62.075
140	18.416	1.2021	0.1	95.237
141	17.311	1.187	0.1	135.7
142	16.168	1.2854	0.1	183.3
143	15.079	1.4291	0.1	238.08
144	13.977	1.5127	0.1	298.57
145	12.862	1.5269	0.1	367.36
146	11.729	1.5456	0.1	444.3
147	10.592	1.5624	0.1	529.71
148	9.4399	1.5565	0.1	624.49
149	8.2781	1.5287	0.1	725.12
150	7.0959	1.4655	0.1	835.76
151	5.9037	1.3355	0.1	969.3
152	4.64	1.1856	0.1	1050.9
153	4.2913	2.2963	0.1	1391.1
154	1.15	4.3847	0.1	1250.4
155	5.0518	3.4815	0.1	1257.
156	1.1641	3.0435	0.1	1448.2
157	0.8271	2.0446	0.1	1464.2
158	4.4125	4.1789	0.1	1273.7
159	3.6677	5.4738	0.1	758.49
160	1.8624	5.0342	0.1	1214.1
161	3.6145	1.5411	0.1	1029.3
162	1.8448	1.9634	0.1	1488.8
163	1.6728	0.77418	0.1	1096.1
164	3.8153	4.6832	0.1	1178.5
165	2.8267	5.5	0.1	523.5
166	2.8267	5.	0.1	1127.2
167	2.8267	4.5	0.1	1343.8
168	2.8267	4.	0.1	3144.1
169	2.66	4.	0.1	5888.9
170	2.66	4.5	0.1	687.03
171	2.66	5.	0.1	683.75
172	2.66	5.5	0.1	603.28
173	2.8267	0.5	0.1	488.92
174	2.8267	1.	0.1	878.65
175	2.8267	1.5	0.1	1345.
176	2.8267	2.	0.1	5552.7
177	2.66	2.	0.1	4073.4
178	2.66	1.5	0.1	3162.1
