Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	17.671	2.644	0.	-2061.1
2	17.263	3.6229	0.	-2315.3
3	19.013	2.432	0.	-1523.2
4	16.694	2.1423	0.	-1958.8
5	17.101	5.2857	0.	-989.88
6	19.805	4.417	0.	-899.99
7	19.8	2.8072	0.	-990.52
8	16.45	3.3815	0.	-2013.3
9	2.6562	2.5672	0.	-5675.
10	4.0342	2.4432	0.	-5000.3
11	5.3589	2.4273	0.	-4657.2
12	6.7846	2.3857	0.	-4255.1
13	8.2224	2.4061	0.	-3854.4
14	9.6501	2.3972	0.	-3455.5
15	11.042	2.3231	0.	-3042.7
16	18.405	3.0413	0.	-1876.7
17	17.853	3.4738	0.	-2285.9
18	16.003	5.2844	0.	-1624.3
19	14.783	5.2051	0.	-2063.4
20	13.079	3.8053	0.	-2579.4
21	11.751	4.6768	0.	-2786.6
22	9.8308	4.7939	0.	-3408.5
23	8.1515	4.7952	0.	-3901.9
24	6.5829	4.8062	0.	-4379.5
25	5.0054	4.8465	0.	-4829.1
26	3.4113	4.8667	0.	-5463.
27	1.689	4.4552	0.	-5205.5
28	1.3082	2.863	0.	-5436.2
29	1.3284	1.4052	0.	-5332.6
30	2.6885	1.3036	0.	-5628.
31	4.0758	1.2315	0.	-5038.4
32	5.4725	1.209	0.	-4697.6
33	6.8646	1.2055	0.	-4274.8
34	8.2778	1.199	0.	-3853.4
35	9.6678	1.1928	0.	-3439.2
36	11.046	1.1545	0.	-3063.4
37	12.415	1.0852	0.	-2719.1
38	13.803	0.98174	0.	-2348.1
39	15.187	0.86406	0.	-1932.3
40	16.649	0.81068	0.	-1172.5
41	19.1	5.4364	0.	-647.06
42	19.076	4.8533	0.	-885.67
43	18.788	4.4407	0.	-1171.1
44	22.864	4.519	0.	-242.67
45	21.739	4.593	0.	-458.54
46	20.555	4.7497	0.	-638.11
47	22.659	1.4714	0.	-288.74
48	22.794	2.9668	0.	-260.05
49	19.676	0.8421	0.	-657.67
50	21.272	1.4686	0.	-539.24
51	19.106	1.8789	0.	-1079.
52	17.115	4.6725	0.	-1554.9
53	17.256	4.1292	0.	-2039.4
54	16.596	1.5303	0.	-1661.4
55	16.806	2.6547	0.	-2122.8
56	19.042	3.2569	0.	-1763.6
57	16.127	4.6527	0.	-1693.9
58	19.011	3.9363	0.	-1472.4
59	3.7592	3.7828	0.	-5072.
60	19.495	1.4193	0.	-789.3
61	16.58	4.0451	0.	-1836.7
62	15.661	3.8476	0.	-1839.1
63	14.872	3.4684	0.	-2052.3
64	2.727	3.5516	0.	-5900.
65	21.721	3.1136	0.	-478.93
66	17.032	3.1651	0.	-2208.
67	15.917	2.9501	0.	-1907.2
68	15.289	1.699	0.	-1966.5
69	13.886	1.9583	0.	-2369.3
70	15.524	2.4038	0.	-1933.6
71	13.995	4.1873	0.	-2266.3
72	14.238	2.8168	0.	-2247.8
73	11.198	3.539	0.	-3087.3
74	19.836	3.6031	0.	-1065.9
75	20.772	3.2509	0.	-741.55
76	9.7256	3.5901	0.	-3431.7
77	8.1823	3.6165	0.	-3864.4
78	6.6774	3.6214	0.	-4290.2
79	5.1693	3.6164	0.	-4683.9
80	12.463	2.1717	0.	-2660.1
81	12.508	3.0702	0.	-2606.2
82	16.7	3.6986	0.	-1787.
83	17.537	3.0782	0.	-2247.4
84	15.108	4.4707	0.	-2002.1
85	19.811	2.322	0.	-851.01
86	20.457	2.124	0.	-807.42
87	13.301	5.0739	0.	-2496.
88	13.301	5.0739	0.1	-135.48
89	20.457	2.124	0.1	-38.176
