Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	17.671	2.644	0.	569.57
2	17.263	3.6229	0.	207.93
3	19.013	2.432	0.	-8.6926
4	16.694	2.1423	0.	-7.5849
5	17.101	5.2857	0.	293.53
6	19.805	4.417	0.	30.808
7	19.8	2.8072	0.	54.946
8	16.45	3.3815	0.	261.37
9	2.6562	2.5672	0.	-322.91
10	4.0342	2.4432	0.	52.901
11	5.3589	2.4273	0.	27.818
12	6.7846	2.3857	0.	20.98
13	8.2224	2.4061	0.	4.6824
14	9.6501	2.3972	0.	-9.2193
15	11.042	2.3231	0.	23.769
16	18.405	3.0413	0.	706.17
17	17.853	3.4738	0.	581.3
18	16.003	5.2844	0.	125.51
19	14.783	5.2051	0.	72.06
20	13.079	3.8053	0.	127.06
21	11.751	4.6768	0.	9.8785
22	9.8308	4.7939	0.	15.104
23	8.1515	4.7952	0.	-6.8933
24	6.5829	4.8062	0.	-19.116
25	5.0054	4.8465	0.	15.681
26	3.4113	4.8667	0.	-158.21
27	1.689	4.4552	0.	960.3
28	1.3082	2.863	0.	1290.4
29	1.3284	1.4052	0.	1042.2
30	2.6885	1.3036	0.	-218.83
31	4.0758	1.2315	0.	57.72
32	5.4725	1.209	0.	-14.966
33	6.8646	1.2055	0.	-9.0771
34	8.2778	1.199	0.	-1.5417
35	9.6678	1.1928	0.	-3.8924
36	11.046	1.1545	0.	7.9761
37	12.415	1.0852	0.	-1.1255
38	13.803	0.98174	0.	24.188
39	15.187	0.86406	0.	76.807
40	16.649	0.81068	0.	395.43
41	19.1	5.4364	0.	117.15
42	19.076	4.8533	0.	23.515
43	18.788	4.4407	0.	112.03
44	22.864	4.519	0.	34.776
45	21.739	4.593	0.	18.044
46	20.555	4.7497	0.	9.1989
47	22.659	1.4714	0.	30.039
48	22.794	2.9668	0.	43.118
49	19.676	0.8421	0.	80.9
50	21.272	1.4686	0.	14.452
51	19.106	1.8789	0.	12.267
52	17.115	4.6725	0.	262.31
53	17.256	4.1292	0.	49.155
54	16.596	1.5303	0.	207.26
55	16.806	2.6547	0.	41.403
56	19.042	3.2569	0.	-33.004
57	16.127	4.6527	0.	112.55
58	19.011	3.9363	0.	-0.7299
