Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	10.5	2.1818	0.	-1.1893e-003
2	10.5	2.3636	0.	-9.4344e-004
3	10.5	2.5455	0.	-8.3369e-004
4	10.5	2.7273	0.	-7.7701e-004
5	10.5	2.9091	0.	-7.5285e-004
6	10.5	3.0909	0.	-7.5285e-004
7	10.5	3.2727	0.	-7.7701e-004
8	10.5	3.4545	0.	-8.3369e-004
9	10.5	3.6364	0.	-9.4344e-004
10	10.5	3.8182	0.	-1.1893e-003
11	10.667	2.1818	0.	-1.1823e-003
12	10.667	2.3636	0.	-9.4067e-004
13	10.667	2.5455	0.	-8.2917e-004
14	10.667	2.7273	0.	-7.7204e-004
15	10.667	2.9091	0.	-7.4764e-004
16	10.667	3.0909	0.	-7.4764e-004
17	10.667	3.2727	0.	-7.7204e-004
18	10.667	3.4545	0.	-8.2917e-004
19	10.667	3.6364	0.	-9.4067e-004
20	10.667	3.8182	0.	-1.1823e-003
21	10.316	5.8182	0.	-6.6463e-005
22	10.316	5.6364	0.	-9.4528e-005
23	10.316	5.4545	0.	-1.2845e-004
24	10.316	5.2727	0.	-1.6573e-004
25	10.316	5.0909	0.	-2.0752e-004
26	10.316	4.9091	0.	-2.5615e-004
27	10.316	4.7273	0.	-3.1574e-004
28	10.316	4.5455	0.	-3.939e-004
29	10.316	4.3636	0.	-5.0702e-004
30	10.316	4.1818	0.	-6.9828e-004
31	10.316	4.	0.	-8.9088e-004
32	10.316	3.8182	0.	-8.8158e-004
33	10.316	3.6364	0.	-8.3213e-004
34	10.316	3.4545	0.	-7.7521e-004
35	10.316	3.2727	0.	-7.416e-004
36	10.316	3.0909	0.	-7.2558e-004
37	10.316	2.9091	0.	-7.2558e-004
38	10.316	2.7273	0.	-7.416e-004
39	10.316	2.5455	0.	-7.7521e-004
40	10.316	2.3636	0.	-8.3213e-004
41	10.316	2.1818	0.	-8.8158e-004
42	10.316	2.	0.	-8.9088e-004
43	10.316	1.8182	0.	-6.9828e-004
44	10.316	1.6364	0.	-5.0702e-004
45	10.316	1.4545	0.	-3.939e-004
46	10.316	1.2727	0.	-3.1574e-004
47	10.316	1.0909	0.	-2.5615e-004
48	10.316	0.90909	0.	-2.0752e-004
49	10.316	0.72727	0.	-1.6573e-004
50	10.316	0.54545	0.	-1.2845e-004
51	10.316	0.36364	0.	-9.4528e-005
52	10.316	0.18182	0.	-6.6463e-005
53	10.132	5.8182	0.	-1.0427e-004
54	10.132	5.6364	0.	-1.1998e-004
55	10.132	5.4545	0.	-1.4514e-004
56	10.132	5.2727	0.	-1.7638e-004
57	10.132	5.0909	0.	-2.1322e-004
58	10.132	4.9091	0.	-2.567e-004
59	10.132	4.7273	0.	-3.0928e-004
60	10.132	4.5455	0.	-3.7377e-004
61	10.132	4.3636	0.	-4.5533e-004
62	10.132	4.1818	0.	-5.4768e-004
63	10.132	4.	0.	-6.2137e-004
64	10.132	3.8182	0.	-6.7475e-004
65	10.132	3.6364	0.	-6.9201e-004
66	10.132	3.4545	0.	-6.8936e-004
67	10.132	3.2727	0.	-6.8091e-004
68	10.132	3.0909	0.	-6.7544e-004
69	10.132	2.9091	0.	-6.7544e-004
70	10.132	2.7273	0.	-6.8091e-004
71	10.132	2.5455	0.	-6.8936e-004
72	10.132	2.3636	0.	-6.9201e-004
73	10.132	2.1818	0.	-6.7475e-004
74	10.132	2.	0.	-6.2137e-004
75	10.132	1.8182	0.	-5.4768e-004
76	10.132	1.6364	0.	-4.5533e-004
77	10.132	1.4545	0.	-3.7377e-004
78	10.132	1.2727	0.	-3.0928e-004
79	10.132	1.0909	0.	-2.567e-004
80	10.132	0.90909	0.	-2.1322e-004
81	10.132	0.72727	0.	-1.7638e-004
82	10.132	0.54545	0.	-1.4514e-004
83	10.132	0.36364	0.	-1.1998e-004
84	10.132	0.18182	0.	-1.0427e-004
85	9.9474	5.8182	0.	-1.4399e-004
86	9.9474	5.6364	0.	-1.5582e-004
87	9.9474	5.4545	0.	-1.7545e-004
88	9.9474	5.2727	0.	-2.0155e-004
89	9.9474	5.0909	0.	-2.3357e-004
90	9.9474	4.9091	0.	-2.7167e-004
91	9.9474	4.7273	0.	-3.1636e-004
92	9.9474	4.5455	0.	-3.6817e-004
93	9.9474	4.3636	0.	-4.245e-004
94	9.9474	4.1818	0.	-4.8085e-004
95	9.9474	4.	0.	-5.3045e-004
96	9.9474	3.8182	0.	-5.6911e-004
97	9.9474	3.6364	0.	-5.9674e-004
98	9.9474	3.4545	0.	-6.1097e-004
99	9.9474	3.2727	0.	-6.1661e-004
100	9.9474	3.0909	0.	-6.1822e-004
101	9.9474	2.9091	0.	-6.1822e-004
102	9.9474	2.7273	0.	-6.1661e-004
103	9.9474	2.5455	0.	-6.1097e-004
104	9.9474	2.3636	0.	-5.9674e-004
105	9.9474	2.1818	0.	-5.6911e-004
106	9.9474	2.	0.	-5.3045e-004
107	9.9474	1.8182	0.	-4.8085e-004
108	9.9474	1.6364	0.	-4.245e-004
109	9.9474	1.4545	0.	-3.6817e-004
110	9.9474	1.2727	0.	-3.1636e-004
111	9.9474	1.0909	0.	-2.7167e-004
112	9.9474	0.90909	0.	-2.3357e-004
113	9.9474	0.72727	0.	-2.0155e-004
114	9.9474	0.54545	0.	-1.7545e-004
115	9.9474	0.36364	0.	-1.5582e-004
116	9.9474	0.18182	0.	-1.4399e-004
117	9.7632	5.8182	0.	-1.8097e-004
118	9.7632	5.6364	0.	-1.9132e-004
119	9.7632	5.4545	0.	-2.0753e-004
120	9.7632	5.2727	0.	-2.2922e-004
121	9.7632	5.0909	0.	-2.5613e-004
122	9.7632	4.9091	0.	-2.8797e-004
123	9.7632	4.7273	0.	-3.2431e-004
