Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,3.1599,3.3729,0,0.00015469,1545.9,6.5283e-05,293.03,5.3662e-05,205.72,-0.00014602,-1294.6,0.017304
2,3.3092,2.6196,0,0.00014636,1462.6,6.0643e-05,85.53,3.441e-05,-111.57,-0.00014581,-1465.6,0.018449
3,4.1544,3.3543,0,0.00012151,1214.3,4.8289e-05,-16.58,2.384e-05,-200.27,-0.00012415,-1312.2,0.030451
4,0.91185,0.81703,0,9.3373e-05,933.09,4.8102e-05,181.31,1.6142e-05,-58.818,-8.8941e-05,-848.37,0.0007052
5,3.4169,0.78775,0,9.5608e-05,955.42,4.0924e-05,114.48,2.5751e-05,0.48321,-9.3141e-05,-892.83,0.016891
6,1.4706,3.9549,0,0.00017953,1794.1,0.00011196,532.39,6.9974e-06,-256.3,-0.00016132,-1520.9,0.0031942
7,3.3697,4.7196,0,0.00012419,1241,5.486e-05,170.75,3.2416e-05,2.1106,-0.00012038,-1146,0.020029
8,2.9331,5.0599,0,7.8907e-05,788.53,3.721e-05,130.94,1.831e-05,-11.07,-7.5903e-05,-718.94,0.014389
9,0.80687,4.3355,0,0.00012962,1295.3,5.6578e-05,354.7,5.1883e-05,319.42,-0.00011812,-957.89,0.00093949
10,3.1259,5.4603,0,8.4537e-05,844.79,3.7003e-05,116.48,2.2731e-05,9.2427,-8.1886e-05,-776.81,0.016493
11,4.2379,2.1761,0,0.00011376,1136.8,4.8679e-05,30.307,2.0172e-05,-183.89,-0.00011485,-1198.4,0.03054
12,5.3305,3.4955,0,9.781e-05,977.42,3.4752e-05,-28.559,2.5321e-05,-99.421,-9.9794e-05,-1039.5,0.049231
13,4.482,1.0382,0,0.00010625,1061.8,3.8763e-05,32.379,3.1693e-05,-20.743,-0.00010596,-1055,0.032479
14,5.5421,1.1722,0,9.8167e-05,981,3.5044e-05,-2.5141,2.759e-05,-58.521,-9.9086e-05,-1010.3,0.050117
15,6.7085,1.2028,0,8.6235e-05,861.76,2.9622e-05,-4.1765,2.6084e-05,-30.766,-8.6799e-05,-878.92,0.071879
16,7.8876,1.208,0,7.5729e-05,756.76,2.5748e-05,0.16399,2.3717e-05,-15.1,-7.5971e-05,-764.12,0.096233
17,9.0563,1.2011,0,6.5515e-05,654.69,2.1837e-05,-0.89926,2.117e-05,-5.9055,-6.5629e-05,-658.08,0.12244
18,10.222,1.1821,0,5.6008e-05,559.7,1.8553e-05,0.45998,1.8406e-05,-0.64002,-5.6011e-05,-559.79,0.15033
19,11.375,1.1815,0,4.7232e-05,471.99,1.5946e-05,3.8282,1.5329e-05,-0.805,-4.7179e-05,-470.46,0.17947
20,12.521,1.2133,0,3.9262e-05,392.35,1.3514e-05,6.2807,1.2586e-05,-0.69338,-3.9162e-05,-389.51,0.20968
21,13.673,1.1937,0,3.1984e-05,319.62,1.119e-05,7.3006,1.0144e-05,-0.5535,-3.1862e-05,-316.17,0.24101
22,14.819,1.1965,0,2.5495e-05,254.77,9.1131e-06,8.0333,7.957e-06,-0.65358,-2.5358e-05,-250.97,0.27306
23,15.97,1.1827,0,1.9706e-05,196.93,7.2262e-06,8.373,6.035e-06,-0.57722,-1.9558e-05,-192.87,0.30589
24,17.115,1.183,0,1.4715e-05,147.05,5.6085e-06,8.7074,4.3624e-06,-0.65556,-1.4555e-05,-142.8,0.33907
25,18.261,1.1913,0,1.0492e-05,104.85,4.222e-06,8.8584,2.9627e-06,-0.60292,-1.032e-05,-100.4,0.37265
26,19.407,1.1916,0,7.0309e-06,70.26,3.0725e-06,8.8341,1.8165e-06,-0.6031,-6.8431e-06,-65.668,0.40649
27,20.555,1.1921,0,4.333e-06,43.3,2.156e-06,8.6302,9.2801e-07,-0.59624,-4.1219e-06,-38.539,0.44056
28,21.703,1.1931,0,2.401e-06,23.993,1.4728e-06,8.2835,2.8893e-07,-0.6119,-2.1434e-06,-18.887,0.47474
29,22.851,1.1958,0,1.2507e-06,12.499,1.0097e-06,7.6687,-9.4909e-08,-0.63082,-9.0349e-07,-6.7062,0.50899
30,22.846,2.3945,0,1.5874e-06,15.863,1.355e-06,10.724,-2.4193e-07,-1.2751,-1.0386e-06,-7.2613,0.50992
31,22.835,3.5936,0,1.5926e-06,15.915,1.3556e-06,10.689,-2.3881e-07,-1.291,-1.0478e-06,-7.3694,0.51064
32,22.848,4.8066,0,1.2529e-06,12.52,1.0112e-06,7.67,-9.6123e-08,-0.65006,-9.0519e-07,-6.7291,0.51208
33,21.695,4.8079,0,2.4106e-06,24.089,1.4761e-06,8.275,2.915e-07,-0.62572,-2.1537e-06,-18.998,0.4777
34,20.544,4.8085,0,4.3483e-06,43.453,2.156e-06,8.549,9.3522e-07,-0.62314,-4.1402e-06,-38.758,0.44343
35,19.395,4.8087,0,7.0635e-06,70.587,3.0706e-06,8.6451,1.8327e-06,-0.65556,-6.8815e-06,-66.131,0.40932
36,18.248,4.7946,0,1.0536e-05,105.29,4.2213e-06,8.6786,2.9873e-06,-0.59317,-1.0368e-05,-100.94,0.37544
37,17.096,4.7847,0,1.4792e-05,147.82,5.6183e-06,8.5464,4.401e-06,-0.60039,-1.4636e-05,-143.64,0.34168
38,15.952,4.7801,0,1.978e-05,197.67,7.2467e-06,8.2938,6.0589e-06,-0.63115,-1.9635e-05,-193.68,0.30853
39,14.815,4.7935,0,2.5498e-05,254.8,9.0942e-06,7.8611,7.977e-06,-0.53276,-2.5363e-05,-251.04,0.27611
40,13.668,4.807,0,3.1985e-05,319.63,1.12e-05,7.3262,1.013e-05,-0.71519,-3.1865e-05,-316.25,0.24407
41,12.526,4.8306,0,3.9227e-05,392,1.3479e-05,6.0013,1.2589e-05,-0.68607,-3.9132e-05,-389.3,0.21296
42,11.368,4.8192,0,4.7272e-05,472.4,1.5965e-05,3.929,1.5342e-05,-0.75545,-4.7216e-05,-470.79,0.18248
43,10.203,4.8165,0,5.6069e-05,560.3,1.8554e-05,0.05286,1.842e-05,-0.95356,-5.6084e-05,-560.75,0.15307
44,9.0299,4.8141,0,6.5674e-05,656.28,2.1926e-05,0.14829,2.1256e-05,-4.8876,-6.5753e-05,-658.64,0.12498
45,7.8257,4.7924,0,7.5939e-05,758.86,2.5536e-05,-3.8523,2.3897e-05,-16.165,-7.6272e-05,-768.8,0.098033
46,6.5743,4.7726,0,8.797e-05,879.1,3.1081e-05,7.3825,2.6194e-05,-29.34,-8.8286e-05,-889.5,0.07238
47,5.1378,4.7822,0,9.6859e-05,967.92,3.3059e-05,-28.175,2.7479e-05,-70.105,-9.8463e-05,-1016.4,0.046348
48,4.1273,5.2602,0,0.00010525,1051.8,3.8016e-05,34.588,3.2298e-05,-8.3705,-0.00010474,-1038,0.030338
49,5.4526,2.3248,0,9.7555e-05,974.88,3.7705e-05,6.032,2.3032e-05,-104.22,-9.8757e-05,-1019.3,0.050251
50,6.6394,2.3897,0,8.5522e-05,854.63,3.083e-05,1.7286,2.3874e-05,-50.535,-8.6232e-05,-877.83,0.072241
51,7.8323,2.4107,0,7.5107e-05,750.55,2.594e-05,-0.28717,2.2787e-05,-23.976,-7.5492e-05,-762.4,0.096746
52,9.0261,2.4068,0,6.5158e-05,651.13,2.1922e-05,-0.59532,2.0735e-05,-9.5174,-6.5325e-05,-656.14,0.12339
53,10.196,2.4155,0,5.5874e-05,558.36,1.8447e-05,-0.76474,1.8354e-05,-1.4684,-5.5912e-05,-559.47,0.15133
54,11.35,2.4171,0,4.7242e-05,472.09,1.5923e-05,3.2971,1.5327e-05,-1.1862,-4.7204e-05,-471.02,0.18036
55,12.502,2.4155,0,3.9289e-05,392.62,1.353e-05,6.1529,1.2571e-05,-1.0501,-3.9197e-05,-390.02,0.21063
56,13.649,2.4039,0,3.2071e-05,320.49,1.1321e-05,8.1231,1.0073e-05,-1.2477,-3.1944e-05,-316.95,0.24177
57,14.815,2.3853,0,2.5508e-05,254.91,9.2306e-06,9.1169,7.8662e-06,-1.1343,-2.5357e-05,-250.76,0.27426
58,15.958,2.3888,0,1.9787e-05,197.73,7.4103e-06,9.904,5.9286e-06,-1.2294,-1.9616e-05,-193.16,0.30681
59,17.102,2.39,0,1.4809e-05,147.99,5.7945e-06,10.255,4.2638e-06,-1.2463,-1.4622e-05,-143.15,0.33991
60,18.245,2.3921,0,1.0597e-05,105.89,4.4206e-06,10.5,2.855e-06,-1.2629,-1.039e-05,-100.78,0.37337
61,19.391,2.3893,0,7.16e-06,71.551,3.2847e-06,10.57,1.7084e-06,-1.2733,-6.9279e-06,-66.163,0.40718
