Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.6444	3.3412	0.	9.4677e-004
2	1.8757	3.2207	0.	1.1783e-003
3	0.99436	3.7449	0.	6.6263e-004
4	3.767	3.4115	0.	4.9352e-004
5	3.3709	1.6925	0.	4.8201e-004
6	2.6354	2.2818	0.	7.725e-004
7	2.1395	3.51	0.	1.3489e-003
8	17.713	2.9588	0.	1.3949e-004
9	10.153	3.3456	0.	2.2761e-004
10	6.8128	1.6926	0.	3.6023e-004
11	4.9465	4.5851	0.	3.8048e-004
12	4.9465	4.5851	0.1	3.8048e-004
13	6.8128	1.6926	0.1	3.6023e-004
14	10.153	3.3456	0.1	2.2761e-004
15	17.713	2.9588	0.1	1.3949e-004
16	2.1395	3.51	0.1	1.3489e-003
17	2.6354	2.2818	0.1	7.725e-004
18	3.3709	1.6925	0.1	4.8201e-004
19	3.767	3.4115	0.1	4.9352e-004
20	0.99436	3.7449	0.1	6.6263e-004
21	1.8757	3.2207	0.1	1.1783e-003
22	2.6444	3.3412	0.1	9.4677e-004
23	2.1667	1.	0.1	4.1452e-004
24	2.1667	1.5	0.1	7.1916e-004
25	2.1667	2.	0.1	2.4962e-003
26	2.	2.	0.1	1.9339e-003
27	2.	1.5	0.1	1.1259e-003
28	2.	1.	0.1	8.2889e-004
29	2.1667	5.	0.1	5.2649e-004
30	2.1667	4.5	0.1	1.061e-003
31	2.1667	4.	0.1	2.2657e-003
32	2.	4.	0.1	1.8706e-003
33	2.	4.5	0.1	1.153e-003
34	2.	5.	0.1	4.557e-004
35	2.1667	6.	0.1	3.9974e-004
36	5.5781	6.	0.1	3.3198e-004
37	10.354	6.	0.1	2.2518e-004
38	17.177	6.	0.1	1.4399e-004
39	24.	6.	0.1	9.0624e-005
40	24.	3.	0.1	9.0528e-005
41	2.6226e-014	3.	0.1	3.7118e-004
42	3.937e-014	6.	0.1	1.7635e-004
43	1.	6.	0.1	4.0458e-004
44	2.	6.	0.1	2.8569e-004
45	24.	0.	0.1	1.0862e-004
46	18.542	0.	0.1	1.242e-004
47	13.083	0.	0.1	1.9725e-004
48	7.625	0.	0.1	3.3094e-004
49	4.8958	0.	0.1	3.9601e-004
50	2.1667	0.	0.1	4.514e-004
51	2.	0.	0.1	4.444e-004
52	0.	0.	0.1	2.8204e-004
53	2.	0.	0.	4.444e-004
54	0.	0.	0.	2.8204e-004
55	4.8958	0.	0.	3.9601e-004
56	7.625	0.	0.	3.3094e-004
57	13.083	0.	0.	1.9725e-004
58	18.542	0.	0.	1.242e-004
59	2.1667	0.	0.	4.514e-004
60	24.	0.	0.	1.0862e-004
61	1.	6.	0.	4.0458e-004
62	2.	6.	0.	2.8569e-004
63	3.937e-014	6.	0.	1.7635e-004
64	2.6226e-014	3.	0.	3.7118e-004
65	24.	3.	0.	9.0528e-005
66	24.	6.	0.	9.0624e-005
67	17.177	6.	0.	1.4399e-004
68	10.354	6.	0.	2.2518e-004
69	5.5781	6.	0.	3.3198e-004
70	2.1667	6.	0.	3.9974e-004
71	2.	4.5	0.	1.153e-003
72	2.	5.	0.	4.557e-004
73	2.	4.	0.	1.8706e-003
74	2.1667	5.	0.	5.2649e-004
75	2.1667	4.5	0.	1.061e-003
