Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	5.5284	2.9783	0.	-1.9099e-004
2	4.8438	2.5594	0.	-1.52e-004
3	6.4731	4.4372	0.	-8.4552e-005
4	4.283	0.55222	0.	-7.9446e-005
5	6.3485	0.59644	0.	-5.4816e-005
6	3.4564	4.5957	0.	-1.1726e-004
7	6.4318	5.4145	0.	-5.7554e-005
8	6.5017	3.5953	0.	-1.1484e-004
9	4.6945	1.4572	0.	-1.1906e-004
10	4.2288	5.4279	0.	-8.6359e-005
11	3.4312	0.80029	0.	-1.1882e-004
12	3.5682	2.304	0.	-1.2784e-004
13	3.1979	5.2012	0.	-1.1868e-004
14	2.9764	1.7273	0.	-1.3232e-004
15	2.1531	4.9593	0.	-1.3282e-004
16	1.1287	4.7991	0.	-1.347e-004
17	1.2023	1.19	0.	-1.341e-004
18	2.313	0.97983	0.	-1.2734e-004
19	7.3073	1.022	0.	-7.6949e-005
20	8.1339	1.9919	0.	-6.9592e-005
21	9.5139	2.0181	0.	-6.1381e-005
22	10.714	1.9381	0.	-5.1557e-005
23	11.843	1.8687	0.	-4.3121e-005
24	12.949	1.8315	0.	-3.5933e-005
25	14.03	1.8359	0.	-2.9452e-005
26	15.129	1.8187	0.	-2.3552e-005
27	16.208	1.8259	0.	-1.8304e-005
28	17.363	1.9338	0.	-1.3548e-005
29	18.486	1.9504	0.	-9.5617e-006
30	19.599	1.9749	0.	-6.3809e-006
31	20.688	2.0596	0.	-3.9356e-006
32	21.737	1.9028	0.	-2.1933e-006
33	22.783	1.5683	0.	-8.5156e-007
34	1.2631	3.6316	0.	-1.3906e-004
35	1.5649	2.3875	0.	-1.3092e-004
36	22.902	2.9489	0.	-1.0763e-006
37	23.399	3.6052	0.	-4.7676e-007
38	22.967	4.7149	0.	-8.5196e-007
39	21.895	3.9226	0.	-1.7697e-006
40	20.691	3.9883	0.	-3.9229e-006
41	19.566	3.9449	0.	-6.4573e-006
42	18.461	3.8801	0.	-9.6706e-006
43	17.37	3.9447	0.	-1.3512e-005
44	16.276	3.9199	0.	-1.8002e-005
45	15.181	3.913	0.	-2.327e-005
46	14.092	3.9157	0.	-2.9075e-005
47	12.998	3.9207	0.	-3.555e-005
48	11.892	3.9325	0.	-4.2797e-005
49	10.742	3.9286	0.	-5.1527e-005
50	9.5289	3.9575	0.	-6.1437e-005
51	8.1818	3.9755	0.	-6.9349e-005
52	7.2942	5.002	0.	-8.073e-005
53	2.5712	3.9234	0.	-1.2506e-004
54	6.1392	4.9662	0.	-5.9967e-005
55	4.5153	1.0561	0.	-1.0036e-004
56	4.4037	1.8103	0.	-1.4452e-004
57	4.4743	4.953	0.	-9.944e-005
58	6.1033	0.99993	0.	-5.6911e-005
59	6.56	1.5771	0.	-7.8898e-005
60	6.61	2.4689	0.	-9.4657e-005
61	5.02	3.3811	0.	-1.6913e-004
62	4.5081	3.708	0.	-1.3937e-004
63	3.9409	3.1325	0.	-1.3849e-004
64	3.75	3.7362	0.	-1.3299e-004
65	4.1257	4.2004	0.	-1.3615e-004
66	4.6131	4.5257	0.	-1.2645e-004
67	3.6851	1.3577	0.	-1.0822e-004
68	2.8222	2.9332	0.	-1.3035e-004
69	2.8222	2.9332	0.1	-5.0152e-005
70	3.6851	1.3577	0.1	-4.4265e-005
71	4.6131	4.5257	0.1	-4.9089e-005
72	4.1257	4.2004	0.1	-5.6833e-005
73	3.75	3.7362	0.1	-4.9943e-005
74	3.9409	3.1325	0.1	-5.0461e-005
75	4.5081	3.708	0.1	-6.0173e-005
76	5.02	3.3811	0.1	-7.0166e-005
77	6.61	2.4689	0.1	-3.2385e-005
78	6.56	1.5771	0.1	-3.3962e-005
79	6.1033	0.99993	0.1	-3.065e-005
80	4.4743	4.953	0.1	-5.2601e-005
81	4.4037	1.8103	0.1	-5.2795e-005
82	4.5153	1.0561	0.1	-5.3708e-005
83	6.1392	4.9662	0.1	-3.6466e-005
84	2.5712	3.9234	0.1	-4.7377e-005
85	7.2942	5.002	0.1	-3.1974e-005
86	8.1818	3.9755	0.1	-2.4517e-005
87	9.5289	3.9575	0.1	-2.255e-005
88	10.742	3.9286	0.1	-1.7899e-005
89	11.892	3.9325	0.1	-1.4486e-005
90	12.998	3.9207	0.1	-1.1734e-005
91	14.092	3.9157	0.1	-9.8552e-006
92	15.181	3.913	0.1	-8.1637e-006
