Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	18.	2.2	0.	4788.7
2	18.	2.4	0.	3775.3
3	18.	2.6	0.	3355.5
4	18.	2.8	0.	3155.8
5	18.	3.	0.	3097.2
6	18.	3.2	0.	3155.8
7	18.	3.4	0.	3355.5
8	18.	3.6	0.	3775.3
9	18.	3.8	0.	4788.7
10	18.167	2.2	0.	4713.2
11	18.167	2.4	0.	3727.4
12	18.167	2.6	0.	3303.9
13	18.167	2.8	0.	3102.8
14	18.167	3.	0.	3043.6
15	18.167	3.2	0.	3102.8
16	18.167	3.4	0.	3303.9
17	18.167	3.6	0.	3727.4
18	18.167	3.8	0.	4713.2
19	0.2	0.2	0.	4192.5
20	0.2	0.4	0.	4725.3
21	0.2	0.6	0.	5384.
22	0.2	0.8	0.	5887.5
23	0.2	1.	0.	6258.9
24	0.2	1.2	0.	6535.4
25	0.2	1.4	0.	6744.
26	0.2	1.6	0.	6903.1
27	0.2	1.8	0.	7025.1
28	0.2	2.	0.	7118.3
29	0.2	2.2	0.	7188.5
30	0.2	2.4	0.	7239.6
31	0.2	2.6	0.	7274.4
32	0.2	2.8	0.	7294.7
33	0.2	3.	0.	7301.3
34	0.2	3.2	0.	7294.7
35	0.2	3.4	0.	7274.4
36	0.2	3.6	0.	7239.6
37	0.2	3.8	0.	7188.5
38	0.2	4.	0.	7118.3
39	0.2	4.2	0.	7025.1
40	0.2	4.4	0.	6903.1
41	0.2	4.6	0.	6744.
42	0.2	4.8	0.	6535.4
43	0.2	5.	0.	6258.9
44	0.2	5.2	0.	5887.5
45	0.2	5.4	0.	5384.
46	0.2	5.6	0.	4725.3
47	0.2	5.8	0.	4192.5
48	0.4	0.2	0.	5119.
49	0.4	0.4	0.	4866.4
50	0.4	0.6	0.	4929.
51	0.4	0.8	0.	5122.2
52	0.4	1.	0.	5332.6
53	0.4	1.2	0.	5522.1
54	0.4	1.4	0.	5681.6
55	0.4	1.6	0.	5812.
56	0.4	1.8	0.	5916.6
57	0.4	2.	0.	5999.1
58	0.4	2.2	0.	6062.7
59	0.4	2.4	0.	6109.7
60	0.4	2.6	0.	6142.1
61	0.4	2.8	0.	6161.1
62	0.4	3.	0.	6167.3
63	0.4	3.2	0.	6161.1
64	0.4	3.4	0.	6142.1
65	0.4	3.6	0.	6109.7
66	0.4	3.8	0.	6062.7
67	0.4	4.	0.	5999.1
68	0.4	4.2	0.	5916.6
69	0.4	4.4	0.	5812.
70	0.4	4.6	0.	5681.6
71	0.4	4.8	0.	5522.1
72	0.4	5.	0.	5332.6
73	0.4	5.2	0.	5122.2
74	0.4	5.4	0.	4929.
75	0.4	5.6	0.	4866.4
76	0.4	5.8	0.	5119.
77	0.6	0.2	0.	5637.5
78	0.6	0.4	0.	5409.7
79	0.6	0.6	0.	5346.4
80	0.6	0.8	0.	5391.9
81	0.6	1.	0.	5496.
82	0.6	1.2	0.	5618.8
83	0.6	1.4	0.	5738.6
84	0.6	1.6	0.	5845.8
85	0.6	1.8	0.	5937.4
86	0.6	2.	0.	6012.7
87	0.6	2.2	0.	6072.5
88	0.6	2.4	0.	6117.7
89	0.6	2.6	0.	6149.2
90	0.6	2.8	0.	6167.9
91	0.6	3.	0.	6174.
92	0.6	3.2	0.	6167.9
93	0.6	3.4	0.	6149.2
94	0.6	3.6	0.	6117.7
95	0.6	3.8	0.	6072.5
96	0.6	4.	0.	6012.7
97	0.6	4.2	0.	5937.4
98	0.6	4.4	0.	5845.8
99	0.6	4.6	0.	5738.6
100	0.6	4.8	0.	5618.8
101	0.6	5.	0.	5496.
102	0.6	5.2	0.	5391.9
103	0.6	5.4	0.	5346.4
104	0.6	5.6	0.	5409.7
105	0.6	5.8	0.	5637.5
106	0.8	0.2	0.	5872.4
107	0.8	0.4	0.	5638.2
108	0.8	0.6	0.	5512.2
109	0.8	0.8	0.	5465.6
110	0.8	1.	0.	5479.7
111	0.8	1.2	0.	5530.4
112	0.8	1.4	0.	5597.7
113	0.8	1.6	0.	5668.3
114	0.8	1.8	0.	5734.8
115	0.8	2.	0.	5793.2
116	0.8	2.2	0.	5841.7
117	0.8	2.4	0.	5879.6
118	0.8	2.6	0.	5906.6
119	0.8	2.8	0.	5922.7
120	0.8	3.	0.	5928.1
121	0.8	3.2	0.	5922.7
122	0.8	3.4	0.	5906.6
123	0.8	3.6	0.	5879.6
124	0.8	3.8	0.	5841.7
125	0.8	4.	0.	5793.2
126	0.8	4.2	0.	5734.8
127	0.8	4.4	0.	5668.3
128	0.8	4.6	0.	5597.7
129	0.8	4.8	0.	5530.4
130	0.8	5.	0.	5479.7
131	0.8	5.2	0.	5465.6
132	0.8	5.4	0.	5512.2
133	0.8	5.6	0.	5638.2
134	0.8	5.8	0.	5872.4
135	1.	0.2	0.	5997.
136	1.	0.4	0.	5787.3
137	1.	0.6	0.	5650.7
138	1.	0.8	0.	5566.5
139	1.	1.	0.	5530.6
140	1.	1.2	0.	5531.7
141	1.	1.4	0.	5556.5
142	1.	1.6	0.	5593.6
143	1.	1.8	0.	5634.8
144	1.	2.	0.	5674.8
145	1.	2.2	0.	5710.2
146	1.	2.4	0.	5738.9
147	1.	2.6	0.	5760.1
148	1.	2.8	0.	5772.9
149	1.	3.	0.	5777.2
150	1.	3.2	0.	5772.9
151	1.	3.4	0.	5760.1
152	1.	3.6	0.	5738.9
153	1.	3.8	0.	5710.2
154	1.	4.	0.	5674.8
155	1.	4.2	0.	5634.8
156	1.	4.4	0.	5593.6
157	1.	4.6	0.	5556.5
158	1.	4.8	0.	5531.7
159	1.	5.	0.	5530.6
160	1.	5.2	0.	5566.5
161	1.	5.4	0.	5650.7
162	1.	5.6	0.	5787.3
163	1.	5.8	0.	5997.
164	1.2	0.2	0.	6047.7
165	1.2	0.4	0.	5858.
166	1.2	0.6	0.	5721.6
167	1.2	0.8	0.	5621.3
168	1.2	1.	0.	5557.2
169	1.2	1.2	0.	5525.2
170	1.2	1.4	0.	5517.5
171	1.2	1.6	0.	5526.1
172	1.2	1.8	0.	5543.9
173	1.2	2.	0.	5565.5
174	1.2	2.2	0.	5587.
175	1.2	2.4	0.	5605.8
176	1.2	2.6	0.	5620.2
177	1.2	2.8	0.	5629.2
178	1.2	3.	0.	5632.3
179	1.2	3.2	0.	5629.2
180	1.2	3.4	0.	5620.2
181	1.2	3.6	0.	5605.8
182	1.2	3.8	0.	5587.
183	1.2	4.	0.	5565.5
184	1.2	4.2	0.	5543.9
185	1.2	4.4	0.	5526.1
186	1.2	4.6	0.	5517.5
187	1.2	4.8	0.	5525.2
188	1.2	5.	0.	5557.2
189	1.2	5.2	0.	5621.3
190	1.2	5.4	0.	5721.6
