Node Number	X Location (in)	Y Location (in)	Z Location (in)	Maximum Principal Stress (psi)
1	18.	2.2	0.	693.04
2	18.	2.4	0.	498.94
3	18.	2.6	0.	418.6
4	18.	2.8	0.	381.05
5	18.	3.	0.	369.71
6	18.	3.2	0.	381.05
7	18.	3.4	0.	418.6
8	18.	3.6	0.	498.94
9	18.	3.8	0.	693.04
10	18.167	2.2	0.	489.68
11	18.167	2.4	0.	428.3
12	18.167	2.6	0.	372.84
13	18.167	2.8	0.	344.52
14	18.167	3.	0.	335.46
15	18.167	3.2	0.	344.52
16	18.167	3.4	0.	372.84
17	18.167	3.6	0.	428.3
18	18.167	3.8	0.	489.68
19	0.2	0.2	0.	342.67
20	0.2	0.4	0.	652.44
21	0.2	0.6	0.	777.56
22	0.2	0.8	0.	859.46
23	0.2	1.	0.	911.24
24	0.2	1.2	0.	948.36
25	0.2	1.4	0.	975.22
26	0.2	1.6	0.	995.31
27	0.2	1.8	0.	1010.5
28	0.2	2.	0.	1021.9
29	0.2	2.2	0.	1030.4
30	0.2	2.4	0.	1036.6
31	0.2	2.6	0.	1040.8
32	0.2	2.8	0.	1043.2
33	0.2	3.	0.	1044.
34	0.2	3.2	0.	1043.2
35	0.2	3.4	0.	1040.8
36	0.2	3.6	0.	1036.6
37	0.2	3.8	0.	1030.4
38	0.2	4.	0.	1021.9
39	0.2	4.2	0.	1010.5
40	0.2	4.4	0.	995.31
41	0.2	4.6	0.	975.22
42	0.2	4.8	0.	948.36
43	0.2	5.	0.	911.24
44	0.2	5.2	0.	859.46
45	0.2	5.4	0.	777.56
46	0.2	5.6	0.	652.44
47	0.2	5.8	0.	342.67
48	0.4	0.2	0.	38.729
49	0.4	0.4	0.	-148.71
50	0.4	0.6	0.	-192.89
51	0.4	0.8	0.	-214.55
52	0.4	1.	0.	-228.53
53	0.4	1.2	0.	-238.22
54	0.4	1.4	0.	-245.2
55	0.4	1.6	0.	-250.37
56	0.4	1.8	0.	-254.27
57	0.4	2.	0.	-257.21
58	0.4	2.2	0.	-259.39
59	0.4	2.4	0.	-260.98
60	0.4	2.6	0.	-262.05
61	0.4	2.8	0.	-262.67
62	0.4	3.	0.	-262.87
63	0.4	3.2	0.	-262.67
64	0.4	3.4	0.	-262.05
65	0.4	3.6	0.	-260.98
66	0.4	3.8	0.	-259.39
67	0.4	4.	0.	-257.21
68	0.4	4.2	0.	-254.27
69	0.4	4.4	0.	-250.37
70	0.4	4.6	0.	-245.2
71	0.4	4.8	0.	-238.22
72	0.4	5.	0.	-228.53
73	0.4	5.2	0.	-214.55
74	0.4	5.4	0.	-192.89
75	0.4	5.6	0.	-148.71
76	0.4	5.8	0.	38.729
77	0.6	0.2	0.	68.253
78	0.6	0.4	0.	42.987
79	0.6	0.6	0.	51.254
80	0.6	0.8	0.	55.443
81	0.6	1.	0.	58.393
82	0.6	1.2	0.	60.579
83	0.6	1.4	0.	62.2
84	0.6	1.6	0.	63.424
85	0.6	1.8	0.	64.355
86	0.6	2.	0.	65.06
87	0.6	2.2	0.	65.587
88	0.6	2.4	0.	65.97
89	0.6	2.6	0.	66.229
90	0.6	2.8	0.	66.379
91	0.6	3.	0.	66.429
92	0.6	3.2	0.	66.379
93	0.6	3.4	0.	66.229
94	0.6	3.6	0.	65.97
95	0.6	3.8	0.	65.587
