Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
1	4.9193	2.674	0.	3.0063e-002
2	5.5766	3.5451	0.	3.9028e-002
3	4.4902	2.6611	0.	2.4994e-002
4	6.048	3.6766	0.	4.6724e-002
5	3.8685	2.0742	0.	1.8523e-002
6	6.9961	4.0505	0.	6.3642e-002
7	5.3232	3.5263	0.	3.5172e-002
8	5.1875	2.6318	0.	3.3599e-002
9	19.329	2.983	0.	0.36766
10	14.612	2.9844	0.	0.23958
11	9.1196	2.7984	0.	0.10718
12	2.3523	3.8372	0.	6.8198e-003
13	6.3647	2.2688	0.	5.2356e-002
14	5.8044	2.6542	0.	4.2934e-002
15	4.9762	3.2215	0.	3.064e-002
16	5.2082	3.1048	0.	3.3837e-002
17	5.4453	2.9384	0.	3.7323e-002
18	7.1288	1.4243	0.	6.6169e-002
19	7.1288	1.4243	0.1	6.6169e-002
20	5.4453	2.9384	0.1	3.7323e-002
21	5.2082	3.1048	0.1	3.3837e-002
22	4.9762	3.2215	0.1	3.064e-002
23	5.8044	2.6542	0.1	4.2934e-002
24	6.3647	2.2688	0.1	5.2356e-002
25	2.3523	3.8372	0.1	6.8198e-003
26	9.1196	2.7984	0.1	0.10718
27	14.612	2.9844	0.1	0.23958
28	19.329	2.983	0.1	0.36766
29	5.1875	2.6318	0.1	3.3599e-002
30	5.3232	3.5263	0.1	3.5172e-002
31	6.9961	4.0505	0.1	6.3642e-002
32	3.8685	2.0742	0.1	1.8523e-002
33	6.048	3.6766	0.1	4.6724e-002
34	4.4902	2.6611	0.1	2.4994e-002
35	5.5766	3.5451	0.1	3.9028e-002
36	4.9193	2.674	0.1	3.0063e-002
37	5.2667	5.	0.1	3.1854e-002
38	5.2667	4.5	0.1	3.2771e-002
39	5.2667	4.	0.1	3.3715e-002
40	5.1	4.	0.1	3.1437e-002
41	5.1	4.5	0.1	3.0794e-002
42	5.1	5.	0.1	3.0212e-002
43	5.2667	1.	0.1	3.2441e-002
44	5.2667	1.5	0.1	3.3265e-002
45	5.2667	2.	0.1	3.4089e-002
46	5.1	2.	0.1	3.1785e-002
47	5.1	1.5	0.1	3.0877e-002
48	5.1	1.	0.1	3.007e-002
49	5.2667	6.	0.1	2.9945e-002
50	7.6083	6.	0.1	7.3886e-002
51	9.95	6.	0.1	0.124
52	14.633	6.	0.1	0.23915
53	19.317	6.	0.1	0.36674
54	24.	6.	0.1	0.49848
55	24.	3.	0.1	0.49869
56	2.6226e-014	3.	0.1	0.
57	24.	0.	0.1	0.49885
58	19.317	0.	0.1	0.36712
59	14.633	0.	0.1	0.23953
60	9.95	0.	0.1	0.12447
61	7.6083	0.	0.1	7.4575e-002
62	5.2667	0.	0.1	3.0814e-002
63	5.1	0.	0.1	2.8374e-002
64	2.55	1.0919e-030	0.1	7.8727e-003
65	0.	0.	0.1	0.
66	3.937e-014	6.	0.1	0.
67	2.55	6.	0.1	7.0986e-003
68	5.1	6.	0.1	2.8538e-002
69	2.55	6.	0.	7.0986e-003
70	5.1	6.	0.	2.8538e-002
71	3.937e-014	6.	0.	0.
72	2.55	1.0919e-030	0.	7.8727e-003
73	5.1	0.	0.	2.8374e-002
74	0.	0.	0.	0.
75	7.6083	0.	0.	7.4575e-002
76	9.95	0.	0.	0.12447
77	14.633	0.	0.	0.23953
78	19.317	0.	0.	0.36712
79	5.2667	0.	0.	3.0814e-002
80	24.	0.	0.	0.49885
81	2.6226e-014	3.	0.	0.
82	24.	3.	0.	0.49869
83	24.	6.	0.	0.49848
84	19.317	6.	0.	0.36674
85	14.633	6.	0.	0.23915
86	9.95	6.	0.	0.124
87	7.6083	6.	0.	7.3886e-002
88	5.2667	6.	0.	2.9945e-002
89	5.1	1.5	0.	3.0877e-002
90	5.1	1.	0.	3.007e-002
91	5.1	2.	0.	3.1785e-002
92	5.2667	1.	0.	3.2441e-002
93	5.2667	1.5	0.	3.3265e-002
94	5.2667	2.	0.	3.4089e-002
95	5.1	4.5	0.	3.0794e-002
96	5.1	5.	0.	3.0212e-002
97	5.1	4.	0.	3.1437e-002
98	5.2667	5.	0.	3.1854e-002
99	5.2667	4.5	0.	3.2771e-002
100	5.2667	4.	0.	3.3715e-002
101	4.7048	2.6675	0.	2.7443e-002
102	5.0534	2.6529	0.	3.1793e-002
103	5.0638	2.8894	0.	3.1935e-002
104	4.9193	2.674	5.e-002	3.0055e-002
105	5.0097	2.337	0.	3.1039e-002
106	5.8123	3.6108	0.	4.2798e-002
107	5.4499	3.5357	0.	3.7066e-002
108	5.5109	3.2417	0.	3.8207e-002
109	5.5766	3.5451	5.e-002	3.9019e-002
110	5.4216	3.7725	0.	3.6386e-002
111	4.1794	2.3676	0.	2.1666e-002
112	4.7332	2.9413	0.	2.7748e-002
113	4.4902	2.6611	5.e-002	2.4987e-002
114	4.7951	2.3305	0.	2.8397e-002
115	4.7951	3.5805	0.	2.8096e-002
116	4.7951	3.3305	0.	2.8284e-002
117	6.522	3.8635	0.	5.4985e-002
118	5.9262	3.1654	0.	4.4891e-002
119	6.048	3.6766	5.e-002	4.6715e-002
120	5.6573	4.0883	0.	3.9784e-002
121	3.1104	2.9557	0.	1.2022e-002
122	3.8685	2.0742	5.e-002	1.8516e-002
123	3.2092	1.0371	0.	1.2644e-002
124	4.4842	1.7871	0.	2.4571e-002
125	4.4842	1.5371	0.	2.4351e-002
126	4.4842	3.5371	0.	2.46e-002
127	8.0578	3.4244	0.	8.4712e-002
128	6.6804	3.1596	0.	5.8078e-002
129	6.9961	4.0505	5.e-002	6.3634e-002
130	7.3022	5.0252	0.	6.8865e-002
131	6.1314	4.5252	0.	4.7434e-002
132	5.2657	3.3156	0.	3.4523e-002
133	5.3232	3.5263	5.e-002	3.5162e-002
134	5.2116	3.7632	0.	3.3282e-002
135	5.3164	2.7851	0.	3.5439e-002
136	5.1875	2.6318	5.e-002	3.3591e-002
137	5.2271	2.3159	0.	3.3933e-002
138	16.971	2.9837	0.	0.30273
139	19.329	2.983	5.e-002	0.36766
140	19.323	1.4915	0.	0.36748
141	21.665	2.9915	0.	0.43301
142	19.323	4.4915	0.	0.3673
143	11.866	2.8914	0.	0.17024
144	14.612	2.9844	5.e-002	0.23958
145	14.623	1.4922	0.	0.23975
146	14.623	4.4922	0.	0.23958
147	8.1242	2.1114	0.	8.6078e-002
148	9.1196	2.7984	5.e-002	0.10717
149	9.5348	1.3992	0.	0.11605
