Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.9193,2.674,0,0.00020909,2089.4,9.3338e-05,363.85,6.0213e-05,114.96,-0.00019982,-1838.9,0.030063
2,5.5766,3.5451,0,0.00016068,1605.6,5.6251e-05,31.045,5.0375e-05,-13.111,-0.00016032,-1596.2,0.039028
3,4.4902,2.6611,0,0.00015218,1520.8,6.5346e-05,154.45,3.7888e-05,-51.867,-0.00014938,-1458.9,0.024994
4,6.048,3.6766,0,0.00011546,1153.8,5.2586e-05,161.58,2.7406e-05,-27.621,-0.00011201,-1075.2,0.046724
5,3.8685,2.0742,0,0.000107,1069.3,3.8552e-05,55.664,3.4909e-05,28.292,-0.00010555,-1027.1,0.018523
6,6.9961,4.0505,0,7.7295e-05,772.42,2.859e-05,54.037,2.5219e-05,28.706,-7.5856e-05,-730.74,0.063642
7,5.3232,3.5263,0,0.00024744,2472.7,9.6013e-05,46.774,6.0766e-05,-218.06,-0.00024929,-2547.7,0.035172
8,5.1875,2.6318,0,0.0002423,2421.3,0.00011353,355.79,5.2984e-05,-99.156,-0.0002347,-2260.7,0.033599
9,19.329,2.983,0,9.4541e-06,94.476,4.2448e-06,2.3492,1.2575e-06,-20.096,-9.5537e-06,-101.33,0.36766
10,14.612,2.9844,0,2.8806e-05,287.86,1.0059e-05,2.5867,8.7991e-06,-6.8815,-2.8868e-05,-289.89,0.23958
11,9.1196,2.7984,0,5.0863e-05,508.28,1.9624e-05,-7.7162,1.1015e-05,-72.406,-5.1917e-05,-545.25,0.10718
12,2.3523,3.8372,0,0.00013196,1318.7,7.7196e-05,317.17,8.9448e-06,-195.64,-0.00012218,-1180.9,0.0068198
13,6.3647,2.2688,0,9.5905e-05,958.39,3.9379e-05,45.176,2.2154e-05,-84.251,-9.5911e-05,-971.35,0.052356
14,5.8044,2.6542,0,0.00014536,1452.6,5.8581e-05,106.4,3.9318e-05,-38.339,-0.00014366,-1413.2,0.042934
15,4.9762,3.2215,0,0.00020083,2006.9,6.8551e-05,-27.199,5.988e-05,-92.349,-0.00020279,-2065.9,0.03064
16,5.2082,3.1048,0,0.0002215,2213.5,7.7511e-05,68.456,7.1881e-05,26.157,-0.00021986,-2165.9,0.033837
17,5.4453,2.9384,0,0.00019946,1993.3,7.5333e-05,91.559,5.7862e-05,-39.708,-0.00019826,-1964.1,0.037323
18,7.1288,1.4243,0,7.4259e-05,742.08,2.796e-05,48.499,2.3051e-05,11.617,-7.3168e-05,-711.33,0.066169
19,7.1288,1.4243,0.1,7.4259e-05,742.08,7.3168e-05,711.33,-2.3051e-05,-11.617,-2.796e-05,-48.499,0.066169
20,5.4453,2.9384,0.1,0.00019946,1993.3,0.00019826,1964.1,-5.7862e-05,39.708,-7.5333e-05,-91.559,0.037323
21,5.2082,3.1048,0.1,0.0002215,2213.5,0.00021986,2165.9,-7.1881e-05,-26.157,-7.7511e-05,-68.456,0.033837
22,4.9762,3.2215,0.1,0.00020083,2007,0.00020279,2065.9,-5.988e-05,92.349,-6.8551e-05,27.199,0.03064
23,5.8044,2.6542,0.1,0.00014536,1452.6,0.00014366,1413.2,-3.9318e-05,38.339,-5.8581e-05,-106.4,0.042934
24,6.3647,2.2688,0.1,9.5905e-05,958.39,9.5911e-05,971.35,-2.2154e-05,84.251,-3.9379e-05,-45.176,0.052356
25,2.3523,3.8372,0.1,0.00013196,1318.7,0.00012218,1180.9,-8.9448e-06,195.64,-7.7196e-05,-317.17,0.0068198
26,9.1196,2.7984,0.1,5.0863e-05,508.28,5.1917e-05,545.25,-1.1015e-05,72.406,-1.9624e-05,7.7162,0.10718
27,14.612,2.9844,0.1,2.8806e-05,287.86,2.8868e-05,289.89,-8.7991e-06,6.8815,-1.0059e-05,-2.5867,0.23958
28,19.329,2.983,0.1,9.4541e-06,94.476,9.5537e-06,101.33,-1.2575e-06,20.096,-4.2448e-06,-2.3492,0.36766
29,5.1875,2.6318,0.1,0.0002423,2421.3,0.0002347,2260.7,-5.2984e-05,99.156,-0.00011353,-355.79,0.033599
30,5.3232,3.5263,0.1,0.00024744,2472.7,0.00024929,2547.7,-6.0766e-05,218.06,-9.6013e-05,-46.774,0.035172
31,6.9961,4.0505,0.1,7.7295e-05,772.42,7.5856e-05,730.74,-2.5219e-05,-28.706,-2.859e-05,-54.037,0.063642
32,3.8685,2.0742,0.1,0.000107,1069.3,0.00010555,1027.1,-3.4909e-05,-28.292,-3.8552e-05,-55.664,0.018523
33,6.048,3.6766,0.1,0.00011546,1153.8,0.00011201,1075.2,-2.7406e-05,27.621,-5.2586e-05,-161.58,0.046724
34,4.4902,2.6611,0.1,0.00015218,1520.8,0.00014938,1458.9,-3.7888e-05,51.867,-6.5346e-05,-154.45,0.024994
35,5.5766,3.5451,0.1,0.00016068,1605.6,0.00016032,1596.2,-5.0375e-05,13.111,-5.6251e-05,-31.044,0.039028
36,4.9193,2.674,0.1,0.00020909,2089.4,0.00019982,1838.9,-6.0213e-05,-114.96,-9.3338e-05,-363.85,0.030063
37,5.2667,5,0.1,0.0001132,1131.2,0.00011741,1260.5,-2.6673e-05,177.87,-3.887e-05,86.225,0.031854
38,5.2667,4.5,0.1,0.00014479,1446.9,0.00014929,1602.3,-2.7476e-05,274.12,-5.5914e-05,60.452,0.032771
39,5.2667,4,0.1,0.00046744,4671.2,0.00047895,5017.6,-0.00012685,465.93,-0.00015752,235.44,0.033715
40,5.1,4,0.1,0.00042733,4270.4,0.00043907,4762.1,-5.774e-05,1029.3,-0.0001807,105.4,0.031437
41,5.1,4.5,0.1,0.00018088,1807.6,0.0001542,1295,-1.415e-05,30.106,-0.00012134,-775.28,0.030794
42,5.1,5,0.1,0.00010859,1085.2,0.00011251,1218.7,-1.9619e-05,225.99,-4.1685e-05,60.197,0.030212
43,5.2667,1,0.1,9.2278e-05,922.14,9.6605e-05,1051.7,-2.2352e-05,157.86,-2.9578e-05,103.57,0.032441
44,5.2667,1.5,0.1,0.00015667,1565.6,0.0001635,1766.7,-4.324e-05,213.29,-4.6466e-05,189.05,0.033265
45,5.2667,2,0.1,0.00037024,3699.8,0.00038591,4190.7,-7.8283e-05,703.01,-0.00013057,310.17,0.034089
46,5.1,2,0.1,0.00038214,3818.8,0.00039486,4195.8,-0.00010465,442.68,-0.00012169,314.68,0.031785
47,5.1,1.5,0.1,0.00015588,1557.7,0.00016338,1781.5,-3.8174e-05,267.07,-4.9256e-05,183.81,0.030877
48,5.1,1,0.1,6.2742e-05,626.99,6.83e-05,853.15,4.4373e-06,373.31,-2.6118e-05,143.73,0.03007
49,5.2667,6,0.1,5.4074e-05,540.36,5.735e-05,645.59,-8.5464e-06,150.47,-1.9365e-05,69.186,0.029945
50,7.6083,6,0.1,5.8631e-05,585.91,5.7296e-05,555.08,-1.4639e-05,14.586,-2.5574e-05,-67.571,0.073886
51,9.95,6,0.1,4.8231e-05,481.98,4.7911e-05,473.33,-1.4687e-05,2.9951,-1.7682e-05,-19.509,0.124
52,14.633,6,0.1,2.8662e-05,286.43,2.8677e-05,286.86,-9.3149e-06,1.4039,-9.5722e-06,-0.52942,0.23915
53,19.317,6,0.1,1.0118e-05,101.11,1.0039e-05,104.26,-1.2205e-06,19.663,-4.8649e-06,-7.7189,0.36674
54,24,6,0.1,4.0391e-06,40.363,4.3171e-06,49.439,-5.2329e-07,13.069,-1.4626e-06,6.012,0.49848
55,24,3,0.1,2.4701e-06,24.684,2.9453e-06,38.699,-2.5315e-07,14.667,-4.2019e-07,13.412,0.49869
56,2.6226e-14,3,0.1,9.464e-05,945.75,0.00012597,1866.6,5.8124e-07,924.45,-3.8302e-07,917.2,0
57,24,0,0.1,3.903e-06,39.004,4.1137e-06,47.019,-2.987e-07,13.866,-1.606e-06,4.0431,0.49885
58,19.317,0,0.1,1.0017e-05,100.1,9.97e-06,103.99,-1.2133e-06,19.963,-4.7693e-06,-6.756,0.36712
59,14.633,0,0.1,2.8676e-05,286.56,2.8812e-05,291.08,-8.3306e-06,12.008,-1.0251e-05,-2.4229,0.23953
60,9.95,0,0.1,4.9915e-05,498.81,4.9667e-05,492.23,-1.5191e-05,4.9157,-1.8151e-05,-17.326,0.12447
61,7.6083,0,0.1,5.6939e-05,569,5.5818e-05,541.7,-1.5108e-05,8.7859,-2.3939e-05,-57.568,0.074575
62,5.2667,0,0.1,5.575e-05,557.12,5.7999e-05,630.24,-1.0791e-05,113.38,-2.0543e-05,40.107,0.030814
63,5.1,0,0.1,0.0001101,1100.3,0.00010745,1112,-8.611e-06,239.92,-5.7072e-05,-124.19,0.028374
64,2.55,1.0919e-30,0.1,0.00011065,1105.8,9.7627e-05,905.13,-2.7869e-06,150.66,-7.131e-05,-364.19,0.0078727
65,0,0,0.1,9.3619e-05,935.55,0.00012312,1803.2,6.117e-07,882.73,-3.3136e-06,853.24,0
66,3.937e-14,6,0.1,8.5293e-05,852.34,0.0001114,1632.5,6.9766e-06,847.88,-9.2987e-06,725.6,0
67,2.55,6,0.1,0.00012304,1229.6,0.00011464,1098.3,-1.2013e-05,146.71,-7.0132e-05,-289.97,0.0070986
68,5.1,6,0.1,0.00011304,1129.7,0.0001181,1287.7,-2.3544e-05,223.43,-3.9659e-05,102.35,0.028538
69,2.55,6,0,0.00012304,1229.6,7.0132e-05,289.97,1.2013e-05,-146.71,-0.00011464,-1098.3,0.0070986
70,5.1,6,0,0.00011304,1129.7,3.9659e-05,-102.35,2.3544e-05,-223.43,-0.0001181,-1287.7,0.028538
71,3.937e-14,6,0,8.5293e-05,852.34,9.2987e-06,-725.6,-6.9766e-06,-847.88,-0.0001114,-1632.5,0
72,2.55,1.0919e-30,0,0.00011065,1105.8,7.131e-05,364.19,2.7869e-06,-150.66,-9.7627e-05,-905.13,0.0078727
73,5.1,0,0,0.0001101,1100.3,5.7072e-05,124.19,8.611e-06,-239.92,-0.00010745,-1112,0.028374
74,0,0,0,9.3619e-05,935.55,3.3136e-06,-853.24,-6.117e-07,-882.73,-0.00012312,-1803.2,0
75,7.6083,0,0,5.6939e-05,569,2.3939e-05,57.568,1.5108e-05,-8.7859,-5.5818e-05,-541.7,0.074575
76,9.95,0,0,4.9915e-05,498.81,1.8151e-05,17.326,1.5191e-05,-4.9157,-4.9667e-05,-492.23,0.12447
77,14.633,0,0,2.8676e-05,286.56,1.0251e-05,2.4229,8.3306e-06,-12.008,-2.8812e-05,-291.08,0.23953
78,19.317,0,0,1.0017e-05,100.1,4.7693e-06,6.7561,1.2133e-06,-19.963,-9.97e-06,-103.99,0.36712
79,5.2667,0,0,5.575e-05,557.12,2.0543e-05,-40.107,1.0791e-05,-113.38,-5.7999e-05,-630.24,0.030814
80,24,0,0,3.903e-06,39.003,1.606e-06,-4.0431,2.987e-07,-13.866,-4.1137e-06,-47.019,0.49885
81,2.6226e-14,3,0,9.464e-05,945.75,3.8302e-07,-917.2,-5.8124e-07,-924.45,-0.00012597,-1866.6,0
82,24,3,0,2.4701e-06,24.684,4.2019e-07,-13.412,2.5315e-07,-14.667,-2.9453e-06,-38.699,0.49869
83,24,6,0,4.0391e-06,40.363,1.4626e-06,-6.012,5.2329e-07,-13.069,-4.3171e-06,-49.438,0.49848
84,19.317,6,0,1.0118e-05,101.11,4.8649e-06,7.7189,1.2205e-06,-19.663,-1.0039e-05,-104.26,0.36674
85,14.633,6,0,2.8662e-05,286.43,9.5722e-06,0.52942,9.3149e-06,-1.4039,-2.8677e-05,-286.86,0.23915
86,9.95,6,0,4.8231e-05,481.98,1.7682e-05,19.509,1.4687e-05,-2.9951,-4.7911e-05,-473.33,0.124
87,7.6083,6,0,5.8631e-05,585.91,2.5574e-05,67.571,1.4639e-05,-14.586,-5.7296e-05,-555.08,0.073886
88,5.2667,6,0,5.4074e-05,540.36,1.9365e-05,-69.186,8.5464e-06,-150.47,-5.735e-05,-645.59,0.029945
89,5.1,1.5,0,0.00015588,1557.7,4.9256e-05,-183.81,3.8174e-05,-267.07,-0.00016338,-1781.5,0.030877
90,5.1,1,0,6.2742e-05,626.99,2.6118e-05,-143.73,-4.4373e-06,-373.31,-6.83e-05,-853.15,0.03007
91,5.1,2,0,0.00038214,3818.8,0.00012169,-314.68,0.00010465,-442.68,-0.00039486,-4195.8,0.031785
92,5.2667,1,0,9.2278e-05,922.14,2.9578e-05,-103.57,2.2352e-05,-157.86,-9.6605e-05,-1051.7,0.032441
93,5.2667,1.5,0,0.00015667,1565.6,4.6466e-05,-189.05,4.324e-05,-213.29,-0.0001635,-1766.7,0.033265
94,5.2667,2,0,0.00037024,3699.8,0.00013057,-310.17,7.8283e-05,-703.01,-0.00038591,-4190.7,0.034089
95,5.1,4.5,0,0.00018088,1807.6,0.00012134,775.28,1.415e-05,-30.106,-0.0001542,-1295,0.030794
96,5.1,5,0,0.00010859,1085.2,4.1685e-05,-60.197,1.9619e-05,-225.99,-0.00011251,-1218.7,0.030212
97,5.1,4,0,0.00042733,4270.4,0.0001807,-105.4,5.774e-05,-1029.3,-0.00043907,-4762.1,0.031437
98,5.2667,5,0,0.0001132,1131.2,3.887e-05,-86.225,2.6673e-05,-177.87,-0.00011741,-1260.5,0.031854
99,5.2667,4.5,0,0.00014479,1446.9,5.5914e-05,-60.452,2.7476e-05,-274.12,-0.00014929,-1602.3,0.032771
100,5.2667,4,0,0.00046744,4671.2,0.00015752,-235.44,0.00012685,-465.93,-0.00047895,-5017.6,0.033715
101,4.7048,2.6675,0,0.00018054,1804.2,7.8947e-05,256.18,4.9416e-05,34.293,-0.00017457,-1648.7,0.027443
102,5.0534,2.6529,0,0.000225,2248.4,0.00010289,355.69,5.6664e-05,8.3974,-0.00021678,-2046.2,0.031793
103,5.0638,2.8894,0,0.00021475,2146,8.4697e-05,210.69,6.6505e-05,74.002,-0.00020958,-2000.4,0.031935
