Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Stress (psi)
1	7.1971	2.1593	0.	-1034.8
2	6.25	3.3305	0.	-1209.6
3	7.1431	1.6487	0.	-912.26
4	3.7575	3.2711	0.	-1369.2
5	7.4247	3.5963	0.	-1003.6
6	4.4701	0.56755	0.	-812.47
7	6.5649	0.48026	0.	-531.46
8	4.6148	4.6718	0.	-1059.5
9	6.7439	4.7259	0.	-841.27
10	6.3545	5.0672	0.	-573.07
11	6.6894	2.7985	0.	-1188.6
12	4.5974	1.4275	0.	-1054.7
13	4.6931	5.4019	0.	-752.08
14	6.5467	5.46	0.	-556.74
15	3.6185	1.0711	0.	-1112.2
16	3.5137	2.2394	0.	-1308.3
17	3.801	5.1993	0.	-1019.6
18	2.8107	4.7052	0.	-1284.7
19	1.3022	4.7549	0.	-1335.8
20	1.1564	1.1926	0.	-1335.1
21	2.3272	1.1499	0.	-1389.5
22	7.5981	0.68768	0.	-685.44
23	8.5122	1.1945	0.	-691.87
24	9.8923	1.2315	0.	-587.22
25	11.179	1.2214	0.	-487.87
26	12.398	1.2145	0.	-397.68
27	13.603	1.2205	0.	-320.49
28	14.773	1.2088	0.	-253.13
29	15.95	1.208	0.	-193.86
30	17.105	1.2082	0.	-143.2
31	18.249	1.2043	0.	-100.7
32	19.398	1.1907	0.	-65.955
33	20.551	1.1946	0.	-38.578
34	21.7	1.1933	0.	-18.882
35	22.849	1.1959	0.	-6.7088
36	1.29	3.5825	0.	-1382.9
37	1.229	2.3809	0.	-1392.8
38	22.843	2.3945	0.	-7.281
39	22.843	3.6001	0.	-7.2894
40	22.844	4.8066	0.	-6.7846
41	21.691	4.8073	0.	-19.072
42	20.541	4.7957	0.	-38.725
43	19.392	4.7957	0.	-65.926
44	18.261	4.8175	0.	-100.52
45	17.1	4.8139	0.	-143.47
46	15.943	4.8097	0.	-194.24
47	14.776	4.8021	0.	-253.31
48	13.6	4.7969	0.	-321.05
49	12.401	4.7915	0.	-397.36
50	11.186	4.7856	0.	-484.23
51	9.9345	4.7937	0.	-588.76
52	8.4349	4.7599	0.	-687.11
53	7.5845	5.2888	0.	-679.89
54	2.5239	3.4865	0.	-1404.2
55	2.4079	2.2976	0.	-1409.3
56	8.6625	3.6136	0.	-704.99
57	8.3164	2.429	0.	-764.85
58	9.7728	2.3981	0.	-592.88
59	11.071	2.4095	0.	-491.81
60	12.334	2.4119	0.	-401.03
61	13.563	2.4156	0.	-321.92
62	14.758	2.416	0.	-253.39
63	15.931	2.4167	0.	-194.39
64	17.086	2.4179	0.	-143.82
65	18.229	2.4053	0.	-101.17
66	19.387	2.3877	0.	-66.27
67	20.537	2.39	0.	-38.967
68	21.689	2.392	0.	-19.391
69	21.686	3.598	0.	-19.46
70	20.529	3.5949	0.	-39.124
71	19.387	3.5951	0.	-66.137
72	18.237	3.6166	0.	-101.05
73	17.096	3.6363	0.	-143.28
74	15.937	3.625	0.	-193.93
75	14.761	3.6129	0.	-253.46
76	13.552	3.6122	0.	-323.01
77	12.334	3.6049	0.	-400.61
78	9.815	3.5954	0.	-590.33
79	11.083	3.5971	0.	-488.63
80	7.1609	4.2084	0.	-958.63
81	4.7913	0.99947	0.	-606.3
82	4.6187	2.2058	0.	-1359.9
83	4.8817	5.0356	0.	-605.15
84	4.1478	4.1364	0.	-1302.1
85	6.3424	0.89258	0.	-485.52
86	6.7179	1.2167	0.	-787.34
87	5.7822	2.614	0.	-1393.4
88	5.9562	2.2916	0.	-814.
89	4.9398	3.0795	0.	-1406.3
90	7.5054	2.9697	0.	-983.28
91	7.5054	2.9697	0.1	-61.315
92	4.9398	3.0795	0.1	-271.21
93	5.9562	2.2916	0.1	-506.63
94	5.7822	2.614	0.1	-509.78
95	6.7179	1.2167	0.1	-111.24
96	6.3424	0.89258	0.1	-105.32
97	4.1478	4.1364	0.1	63.209
98	4.8817	5.0356	0.1	-212.07
99	4.6187	2.2058	0.1	-57.552
100	4.7913	0.99947	0.1	-246.6
101	7.1609	4.2084	0.1	57.719
102	11.083	3.5971	0.1	4.681
103	9.815	3.5954	0.1	-3.3417
104	12.334	3.6049	0.1	3.3613e-003
105	13.552	3.6122	0.1	-2.1893
106	14.761	3.6129	0.1	-5.8513
107	15.937	3.625	0.1	-8.0549
108	17.096	3.6363	0.1	-9.1397
109	18.237	3.6166	0.1	-9.8336
110	19.387	3.5951	0.1	-10.19
111	20.529	3.5949	0.1	-10.442
112	21.686	3.598	0.1	-10.56
113	21.689	2.392	0.1	-10.584
114	20.537	2.39	0.1	-10.429
115	19.387	2.3877	0.1	-10.147
116	18.229	2.4053	0.1	-9.7575
117	17.086	2.4179	0.1	-8.9093
118	15.931	2.4167	0.1	-7.7349
119	14.758	2.416	0.1	-5.8979
120	13.563	2.4156	0.1	-2.3642
121	12.334	2.4119	0.1	1.0168
122	11.071	2.4095	0.1	0.8021
123	9.7728	2.3981	0.1	0.70318
124	8.3164	2.429	0.1	33.916
125	8.6625	3.6136	0.1	8.5245
126	2.4079	2.2976	0.1	79.578
127	2.5239	3.4865	0.1	78.312
128	7.5845	5.2888	0.1	3.8955
129	8.4349	4.7599	0.1	8.8824
130	9.9345	4.7937	0.1	-9.5856
131	11.186	4.7856	0.1	4.6944
132	12.401	4.7915	0.1	-1.0219
133	13.6	4.7969	0.1	-2.9068
134	14.776	4.8021	0.1	-5.4674
135	15.943	4.8097	0.1	-6.8076
136	17.1	4.8139	0.1	-7.792
137	18.261	4.8175	0.1	-8.1197
138	19.392	4.7957	0.1	-8.5051
139	20.541	4.7957	0.1	-8.4391
140	21.691	4.8073	0.1	-8.1238
141	22.844	4.8066	0.1	-7.5558
142	22.843	3.6001	0.1	-10.595
143	22.843	2.3945	0.1	-10.591
144	1.229	2.3809	0.1	-302.29
145	1.29	3.5825	0.1	-303.47
146	22.849	1.1959	0.1	-7.5947
147	21.7	1.1933	0.1	-8.173
148	20.551	1.1946	0.1	-8.4042
149	19.398	1.1907	0.1	-8.4243
150	18.249	1.2043	0.1	-8.3631
151	17.105	1.2082	0.1	-7.8863
152	15.95	1.208	0.1	-6.9245
153	14.773	1.2088	0.1	-5.5023
154	13.603	1.2205	0.1	-2.9042
155	12.398	1.2145	0.1	0.83137
156	11.179	1.2214	0.1	0.46587
157	9.8923	1.2315	0.1	-4.4438
158	8.5122	1.1945	0.1	12.449
159	7.5981	0.68768	0.1	-8.344
160	2.3272	1.1499	0.1	49.861
161	1.1564	1.1926	0.1	-262.92
162	1.3022	4.7549	0.1	-255.45
163	2.8107	4.7052	0.1	37.566
164	3.801	5.1993	0.1	-1.9487
165	3.5137	2.2394	0.1	-58.329
166	3.6185	1.0711	0.1	-29.812
167	6.5467	5.46	0.1	-96.893
168	4.6931	5.4019	0.1	-147.3
169	4.5974	1.4275	0.1	-216.5
170	6.6894	2.7985	0.1	-23.736
171	6.3545	5.0672	0.1	-87.898
172	6.7439	4.7259	0.1	-118.84
173	4.6148	4.6718	0.1	-190.32
174	6.5649	0.48026	0.1	-91.643
175	4.4701	0.56755	0.1	-179.14
176	7.4247	3.5963	0.1	57.93
177	3.7575	3.2711	0.1	-20.218
178	7.1431	1.6487	0.1	19.313
179	6.25	3.3305	0.1	-68.617
180	7.1971	2.1593	0.1	19.81
181	5.6467	5.5	0.1	76.652
182	5.6467	5.	0.1	-340.64
183	5.6467	4.5	0.1	-424.86
184	5.6467	4.	0.1	78.955
185	5.48	4.	0.1	-5.3283
186	5.48	4.5	0.1	-710.94
187	5.48	5.	0.1	-343.75
188	5.48	5.5	0.1	89.295
189	5.6467	0.5	0.1	73.375
190	5.6467	1.	0.1	-295.94
191	5.6467	1.5	0.1	-425.9
192	5.6467	2.	0.1	287.45
193	5.48	2.	0.1	-166.44
194	5.48	1.5	0.1	-664.55
195	5.48	1.	0.1	-209.57
196	5.48	0.5	0.1	97.189
197	5.6467	6.	0.1	37.911
198	6.7938	6.	0.1	9.349
199	7.9408	6.	0.1	-34.366
200	9.0879	6.	0.1	-58.262
201	10.235	6.	0.1	-1.9968
202	11.382	6.	0.1	-7.0924
203	12.529	6.	0.1	-8.8979
204	13.676	6.	0.1	-9.034
205	14.823	6.	0.1	-9.453
206	15.97	6.	0.1	-9.9811
207	17.118	6.	0.1	-10.173
208	18.265	6.	0.1	-10.046
209	19.412	6.	0.1	-10.442
210	20.559	6.	0.1	-10.187
211	21.706	6.	0.1	-9.2741
212	22.853	6.	0.1	-7.5454
213	24.	6.	0.1	-5.0579
214	24.	4.8	0.1	-6.7253
215	24.	3.6	0.1	-10.008
216	24.	2.4	0.1	-10.025
217	24.	1.2	0.1	-6.7222
218	1.049e-014	1.2	0.1	966.32
219	2.0981e-014	2.4	0.1	1015.5
220	3.1471e-014	3.6	0.1	1018.3
221	4.1961e-014	4.8	0.1	962.7
222	24.	0.	0.1	-5.0654
223	22.853	0.	0.1	-7.56
224	21.706	0.	0.1	-9.1825
225	20.559	0.	0.1	-9.9787
226	19.412	0.	0.1	-10.436
227	18.265	0.	0.1	-10.46
228	17.118	0.	0.1	-9.9968
229	15.97	0.	0.1	-9.6361
230	14.823	0.	0.1	-9.7903
231	13.676	0.	0.1	-9.0341
232	12.529	0.	0.1	-9.0627
233	11.382	0.	0.1	-3.8122
234	10.235	0.	0.1	-4.1094
235	9.0879	0.	0.1	-43.549
236	7.9408	0.	0.1	-36.314
237	6.7938	0.	0.1	18.62
238	5.6467	0.	0.1	34.612
239	5.48	0.	0.1	40.086
240	4.384	1.844e-030	0.1	1.7186
241	3.288	1.383e-030	0.1	-46.61
242	2.192	9.2202e-031	0.1	29.884
243	1.096	4.6101e-031	0.1	-182.43
244	0.	0.	0.1	599.37
245	3.937e-014	6.	0.1	641.22
246	1.096	6.	0.1	-200.48
247	2.192	6.	0.1	-51.193
248	3.288	6.	0.1	-28.238
249	4.384	6.	0.1	40.868
250	5.48	6.	0.1	45.966
251	4.384	6.	0.	-788.35
252	3.288	6.	0.	-1118.5
253	2.192	6.	0.	-1434.6
254	1.096	6.	0.	-1293.3
