Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	2.2627	3.7339	0.	1.5979e-003
2	1.9448	2.2379	0.	1.7421e-003
3	2.5279	3.719	0.	1.153e-003
4	1.5802	5.1734	0.	4.2436e-004
5	1.6414	3.513	0.	1.1904e-003
6	1.1043	4.7935	0.	5.0848e-004
7	1.5226	4.2659	0.	8.2415e-004
8	2.5776	4.2737	0.	8.595e-004
9	1.0259	1.2182	0.	5.1198e-004
10	1.5718	3.8659	0.	1.0194e-003
11	2.9823	4.1659	0.	6.5852e-004
12	1.0722	1.8251	0.	6.6597e-004
13	2.9497	2.0939	0.	7.4296e-004
14	1.1752	2.8968	0.	8.8447e-004
15	2.3205	2.7231	0.	1.2506e-003
16	3.0863	3.8323	0.	6.9951e-004
17	2.9118	3.1681	0.	8.7272e-004
18	0.54282	4.7061	0.	5.8273e-004
19	0.55599	4.0421	0.	7.0437e-004
20	3.595	4.9594	0.	4.7028e-004
21	0.63698	3.3178	0.	7.8413e-004
22	3.6333	3.8256	0.	5.7915e-004
23	4.287	4.8365	0.	4.8652e-004
24	4.2131	1.2141	0.	4.9053e-004
25	4.821	1.2751	0.	4.8018e-004
26	5.4696	1.2724	0.	4.6487e-004
27	6.1364	1.2669	0.	4.4579e-004
28	6.798	1.2669	0.	4.2708e-004
29	7.4596	1.2669	0.	4.0832e-004
30	8.1212	1.2669	0.	3.8959e-004
31	8.7828	1.2669	0.	3.7106e-004
32	9.4444	1.2669	0.	3.5261e-004
33	10.106	1.2669	0.	3.3432e-004
34	10.768	1.2669	0.	3.1617e-004
35	11.429	1.2669	0.	2.9821e-004
36	12.091	1.2669	0.	2.8045e-004
37	12.753	1.2669	0.	2.6285e-004
38	13.414	1.2669	0.	2.457e-004
39	14.076	1.2669	0.	2.2862e-004
40	14.737	1.2669	0.	2.1168e-004
41	15.398	1.2446	0.	1.9508e-004
42	16.069	1.2391	0.	1.7875e-004
43	16.726	1.2389	0.	1.6255e-004
44	17.393	1.2428	0.	1.4676e-004
45	18.051	1.252	0.	1.3127e-004
46	18.713	1.2583	0.	1.1597e-004
47	19.369	1.2669	0.	1.012e-004
48	20.03	1.2669	0.	8.665e-005
49	20.704	1.2748	0.	7.2165e-005
50	21.382	1.2976	0.	5.8046e-005
51	22.046	1.318	0.	4.4722e-005
52	22.704	2.0148	0.	3.4307e-005
53	22.677	2.6956	0.	3.5676e-005
54	22.649	3.376	0.	3.6099e-005
55	22.657	4.0466	0.	3.4956e-005
56	21.959	4.7251	0.	4.6254e-005
57	21.271	4.7331	0.	6.0253e-005
58	20.589	4.7331	0.	7.47e-005
59	19.906	4.7331	0.	8.9428e-005
60	19.222	4.7228	0.	1.0456e-004
61	18.543	4.7186	0.	1.1968e-004
62	17.865	4.7265	0.	1.3552e-004
63	17.177	4.7331	0.	1.5211e-004
64	16.495	4.7331	0.	1.6821e-004
65	15.813	4.7331	0.	1.8494e-004
66	15.13	4.7331	0.	2.019e-004
67	14.448	4.7331	0.	2.1906e-004
68	13.766	4.7331	0.	2.3653e-004
69	13.083	4.7331	0.	2.5425e-004
70	12.401	4.7331	0.	2.7222e-004
71	11.719	4.7331	0.	2.9043e-004
72	11.036	4.7331	0.	3.0887e-004
73	10.354	4.7331	0.	3.2751e-004
74	9.6719	4.7331	0.	3.4633e-004
75	8.9896	4.7331	0.	3.6533e-004
76	8.3073	4.7331	0.	3.8443e-004
77	7.625	4.7331	0.	4.0368e-004
78	6.9427	4.7331	0.	4.2302e-004
79	6.2604	4.7331	0.	4.4235e-004
80	5.5861	4.7395	0.	4.614e-004
81	4.9404	4.7669	0.	4.7775e-004
82	4.1709	1.8362	0.	5.1563e-004
83	4.9001	3.5779	0.	4.866e-004
84	8.3073	2.8326	0.	3.8146e-004
85	8.9896	2.8326	0.	3.6308e-004
86	9.6719	2.8326	0.	3.4463e-004
87	10.354	2.8326	0.	3.2619e-004
88	11.036	2.8326	0.	3.0781e-004
89	11.719	2.8326	0.	2.8954e-004
90	12.401	2.8326	0.	2.7146e-004
91	13.083	2.8326	0.	2.5339e-004
92	13.766	2.8326	0.	2.3612e-004
93	14.448	2.8326	0.	2.1843e-004
94	15.13	2.8326	0.	2.0166e-004
95	15.765	2.8827	0.	1.8582e-004
96	16.382	2.9426	0.	1.7079e-004
97	17.027	2.9752	0.	1.549e-004
98	17.645	3.0235	0.	1.4028e-004
99	2.2384	2.235	0.	1.7347e-003
100	1.9428	3.6788	0.	1.6452e-003
101	1.5385	5.5229	0.	2.9399e-004
102	1.073	5.4176	0.	4.1689e-004
103	0.56569	5.3732	0.	4.4194e-004
104	0.53308	2.5984	0.	7.8419e-004
105	0.52005	1.9268	0.	6.9938e-004
106	0.54149	1.2612	0.	5.813e-004
107	0.59757	0.61334	0.	4.4176e-004
108	1.2395	0.56551	0.	3.682e-004
109	1.5829	0.80447	0.	4.0383e-004
110	1.498	1.1429	0.	5.2835e-004
111	1.5451	1.4863	0.	7.48e-004
112	1.6949	1.7139	0.	9.7882e-004
113	1.5626	1.9944	0.	9.732e-004
114	23.322	5.342	0.	1.8389e-005
115	22.641	5.3519	0.	3.107e-005
116	21.957	5.3604	0.	4.5052e-005
117	21.271	5.3665	0.	5.9524e-005
118	20.589	5.3665	0.	7.433e-005
119	19.906	5.3665	0.	8.9381e-005
120	19.224	5.3665	0.	1.0457e-004
121	18.542	5.3665	0.	1.2006e-004
122	17.859	5.3665	0.	1.36e-004
123	17.177	5.3665	0.	1.5226e-004
124	16.495	5.3665	0.	1.6871e-004
125	15.813	5.3665	0.	1.8538e-004
126	15.13	5.3665	0.	2.0232e-004
127	14.448	5.3665	0.	2.1955e-004
128	13.766	5.3665	0.	2.3704e-004
129	13.083	5.3665	0.	2.5481e-004
130	12.401	5.3665	0.	2.7285e-004
131	11.719	5.3665	0.	2.9116e-004
132	11.036	5.3665	0.	3.0974e-004
133	10.354	5.3665	0.	3.2856e-004
134	9.6719	5.3665	0.	3.4764e-004
135	8.9896	5.3665	0.	3.6696e-004
136	8.3073	5.3665	0.	3.8649e-004
137	7.625	5.3665	0.	4.0617e-004
138	6.9427	5.3665	0.	4.2588e-004
139	6.2604	5.3665	0.	4.4496e-004
140	5.5889	5.3749	0.	4.616e-004
141	4.9238	5.3925	0.	4.7238e-004
142	4.2665	5.425	0.	4.6685e-004
143	3.6027	5.4906	0.	4.2132e-004
144	2.9271	5.5793	0.	3.0447e-004
145	2.8663	5.2342	0.	3.6766e-004
146	2.6706	4.9626	0.	4.1769e-004
147	2.5807	4.6437	0.	5.9597e-004
148	2.6246	3.9573	0.	9.3086e-004
149	23.346	0.66304	0.	1.8061e-005
150	23.357	1.3246	0.	2.1615e-005
151	23.358	2.0049	0.	2.4017e-005
152	23.337	2.6826	0.	2.5431e-005
153	23.328	3.3528	0.	2.5464e-005
154	23.324	4.0187	0.	2.4388e-005
155	23.324	4.6826	0.	2.1967e-005
156	2.914	0.51781	0.	3.0944e-004
157	3.5684	0.56667	0.	4.2528e-004
158	4.1983	0.60507	0.	4.6507e-004
159	4.832	0.63019	0.	4.73e-004
160	5.4747	0.63347	0.	4.6414e-004
161	6.1364	0.63347	0.	4.4822e-004
162	6.798	0.63347	0.	4.299e-004
163	7.4596	0.63347	0.	4.1089e-004
164	8.1212	0.63347	0.	3.918e-004
165	8.7828	0.63347	0.	3.728e-004
166	9.4444	0.63347	0.	3.5402e-004
167	10.106	0.63347	0.	3.3545e-004
168	10.768	0.63347	0.	3.171e-004
169	11.429	0.63347	0.	2.9899e-004
170	12.091	0.63347	0.	2.8112e-004
171	12.753	0.63347	0.	2.635e-004
172	13.414	0.63347	0.	2.4618e-004
173	14.076	0.63347	0.	2.2907e-004
174	14.737	0.63347	0.	2.1224e-004
175	15.398	0.62491	0.	1.9562e-004
176	16.06	0.62048	0.	1.7926e-004
177	16.723	0.62672	0.	1.6311e-004
178	17.386	0.62217	0.	1.4727e-004
179	18.049	0.62545	0.	1.3161e-004
180	18.707	0.63347	0.	1.1635e-004
181	19.369	0.63347	0.	1.0134e-004
182	20.03	0.63347	0.	8.6519e-005
183	20.699	0.64094	0.	7.185e-005
184	21.367	0.64961	0.	5.7523e-005
185	22.029	0.65649	0.	4.3548e-005
186	22.69	0.66139	0.	3.0197e-005
187	2.5669	0.75677	0.	3.31e-004
188	2.6215	1.0371	0.	4.3665e-004
189	2.5999	1.368	0.	5.9243e-004
190	2.5739	1.6933	0.	8.3812e-004
191	2.5696	1.9888	0.	9.6539e-004
192	1.6957	4.939	0.	5.0919e-004
193	1.575	4.6667	0.	6.2113e-004
194	1.5318	2.285	0.	1.0708e-003
195	2.5456	2.2474	0.	1.1619e-003
196	3.1643	4.7407	0.	5.1593e-004
197	22.643	4.7037	0.	3.3355e-005
198	22.705	1.3259	0.	3.2325e-005
199	3.1089	1.0995	0.	4.6861e-004
200	1.0307	4.1545	0.	6.6033e-004
201	1.9264	2.5179	0.	1.3906e-003
202	2.2483	2.4672	0.	1.425e-003
203	2.0102	3.4634	0.	1.4099e-003
204	1.0386	2.4378	0.	7.841e-004
205	2.945	4.5143	0.	5.728e-004
206	3.6248	1.136	0.	4.8097e-004
207	3.0142	1.4258	0.	5.6377e-004
208	2.9741	1.7696	0.	6.5067e-004
209	2.4916	3.3684	0.	1.1614e-003
210	1.3478	3.2499	0.	9.5457e-004
211	2.7878	2.8697	0.	9.4892e-004
212	1.6096	2.5763	0.	1.1686e-003
213	2.4705	2.4408	0.	1.2326e-003
214	3.3082	4.2236	0.	6.2031e-004
215	21.964	4.0628	0.	4.7507e-005
216	3.0209	3.4907	0.	7.867e-004
217	22.037	2.0038	0.	4.6247e-005
218	3.5732	1.7177	0.	5.4763e-004
219	2.8778	2.3934	0.	8.3705e-004
220	2.4521	3.0158	0.	1.1601e-003
221	20.589	4.0996	0.	7.5089e-005
222	19.9	4.081	0.	8.9753e-005
223	19.222	4.0381	0.	1.0493e-004
224	18.557	4.0458	0.	1.1912e-004
225	17.872	4.0991	0.	1.3527e-004
226	17.167	4.1372	0.	1.5213e-004
227	16.478	4.128	0.	1.6839e-004
228	15.799	4.109	0.	1.8491e-004
229	15.13	4.0996	0.	2.0173e-004
230	14.448	4.0996	0.	2.1876e-004
231	13.766	4.0996	0.	2.3619e-004
232	13.083	4.0996	0.	2.539e-004
233	12.401	4.0996	0.	2.7178e-004
234	11.719	4.0996	0.	2.8992e-004
235	11.036	4.0996	0.	3.0825e-004
236	10.354	4.0996	0.	3.2673e-004
237	9.6719	4.0996	0.	3.4534e-004
238	8.9896	4.0996	0.	3.6405e-004
239	8.3073	4.0996	0.	3.8271e-004
240	7.625	4.0996	0.	4.0153e-004
241	6.9427	4.1067	0.	4.2046e-004
242	6.2604	4.0996	0.	4.3961e-004
243	5.5994	4.1153	0.	4.5997e-004
244	4.9475	4.173	0.	4.8152e-004
245	3.7718	4.3762	0.	5.3809e-004
246	4.7681	1.923	0.	4.9024e-004
247	5.4644	1.8773	0.	4.6411e-004
248	6.1379	1.8914	0.	4.4316e-004
249	6.798	1.9004	0.	4.2438e-004
250	7.4596	1.9004	0.	4.0613e-004
251	8.1212	1.9004	0.	3.8773e-004
252	8.7828	1.9004	0.	3.697e-004
253	9.4444	1.9004	0.	3.5157e-004
254	10.106	1.9004	0.	3.335e-004
255	10.768	1.9004	0.	3.1552e-004
256	11.429	1.9004	0.	2.9769e-004
257	12.091	1.9004	0.	2.8001e-004
258	12.753	1.9004	0.	2.6253e-004
259	13.414	1.9004	0.	2.4503e-004
260	14.076	1.9004	0.	2.287e-004
261	14.737	1.9004	0.	2.1117e-004
262	15.436	1.8254	0.	1.939e-004
263	16.119	1.8143	0.	1.7732e-004
264	16.754	1.8292	0.	1.616e-004
265	17.422	1.8244	0.	1.459e-004
266	18.084	1.8519	0.	1.3045e-004
267	18.733	1.8985	0.	1.1576e-004
268	19.377	1.9247	0.	1.0099e-004
269	20.03	1.9004	0.	8.6966e-005
270	20.705	1.9321	0.	7.2795e-005
271	21.367	1.9676	0.	5.9212e-005
272	3.4749	2.228	0.	6.3084e-004
273	1.6952	2.9528	0.	1.1859e-003
274	2.6003	2.606	0.	1.1019e-003
275	3.6013	3.3059	0.	6.1852e-004
276	3.1855	2.5986	0.	7.3709e-004
277	21.966	3.3887	0.	4.8198e-005
278	21.28	4.0883	0.	6.0901e-005
279	21.988	2.7034	0.	4.7839e-005
280	4.3177	4.2665	0.	5.0551e-004
281	4.0258	2.5017	0.	5.3787e-004
282	20.617	3.3712	0.	7.4867e-005
283	19.951	3.3282	0.	8.8859e-005
284	19.283	3.3219	0.	1.0344e-004
285	18.563	3.3205	0.	1.1735e-004
286	17.803	3.5432	0.	1.3886e-004
287	17.11	3.5492	0.	1.5282e-004
288	16.45	3.522	0.	1.6907e-004
289	15.78	3.4909	0.	1.8528e-004
290	15.13	3.4661	0.	2.0163e-004
291	14.448	3.4661	0.	2.1859e-004
292	13.766	3.4661	0.	2.3603e-004
293	13.083	3.4661	0.	2.5363e-004
294	12.401	3.4661	0.	2.715e-004
295	11.719	3.4661	0.	2.8959e-004
296	11.036	3.4661	0.	3.0785e-004
297	10.354	3.4661	0.	3.2624e-004
298	9.6719	3.4661	0.	3.4472e-004
299	8.9896	3.4661	0.	3.632e-004
300	8.3073	3.4661	0.	3.8168e-004
301	7.6321	3.4851	0.	4.0011e-004
302	6.9451	3.4947	0.	4.1832e-004
303	6.2412	3.5433	0.	4.3836e-004
304	5.5599	3.549	0.	4.6e-004
305	4.7635	2.463	0.	4.9525e-004
306	5.4674	2.4544	0.	4.6255e-004
307	6.1364	2.5339	0.	4.4118e-004
308	6.798	2.5339	0.	4.2284e-004
309	7.4596	2.5339	0.	4.0429e-004
310	8.1212	2.5339	0.	3.8691e-004
311	8.7828	2.5339	0.	3.6884e-004
312	9.4444	2.5339	0.	3.5096e-004
313	10.106	2.5339	0.	3.3302e-004
314	10.768	2.5339	0.	3.1516e-004
315	11.429	2.5339	0.	2.9742e-004
316	12.091	2.5339	0.	2.7982e-004
317	12.753	2.5339	0.	2.6243e-004
318	13.414	2.5339	0.	2.4493e-004
319	14.182	2.373	0.	2.2586e-004
320	14.847	2.3734	0.	2.0792e-004
321	15.563	2.3685	0.	1.9092e-004
322	16.238	2.3954	0.	1.7411e-004
323	16.864	2.4106	0.	1.5892e-004
324	17.478	2.4055	0.	1.4463e-004
325	18.114	2.4343	0.	1.2943e-004
326	18.73	2.5572	0.	1.1543e-004
327	19.348	2.6284	0.	1.0215e-004
328	20.008	2.6373	0.	8.7627e-005
329	20.662	2.6531	0.	7.4029e-005
330	21.317	2.7096	0.	6.065e-005
331	3.4304	2.8974	0.	6.8369e-004
332	21.277	3.4269	0.	6.1394e-005
333	18.092	2.9117	0.	1.3459e-004
334	4.2643	3.6812	0.	5.2556e-004
335	4.1793	3.1171	0.	5.3898e-004
336	7.625	2.8326	0.	3.9986e-004
337	6.9068	2.9997	0.	4.1899e-004
338	6.1905	2.9917	0.	4.392e-004
339	5.4914	2.9716	0.	4.6148e-004
340	4.8222	3.0267	0.	4.9434e-004
341	2.2121	3.4189	0.	1.3493e-003
342	2.0146	2.8217	0.	1.2881e-003
343	1.8351	3.2455	0.	1.2798e-003
344	2.1402	3.1065	0.	1.2688e-003
345	3.4182	4.4434	0.	5.2733e-004
346	1.1255	3.646	0.	8.1596e-004
347	1.1255	3.646	0.1	8.1596e-004
348	3.4182	4.4434	0.1	5.2733e-004
349	2.1402	3.1065	0.1	1.2688e-003
350	1.8351	3.2455	0.1	1.2798e-003
351	2.0146	2.8217	0.1	1.2881e-003
352	2.2121	3.4189	0.1	1.3493e-003
353	4.8222	3.0267	0.1	4.9434e-004
354	5.4914	2.9716	0.1	4.6148e-004
355	6.1905	2.9917	0.1	4.392e-004
356	6.9068	2.9997	0.1	4.1899e-004
357	7.625	2.8326	0.1	3.9986e-004
358	4.1793	3.1171	0.1	5.3898e-004
359	4.2643	3.6812	0.1	5.2556e-004
360	18.092	2.9117	0.1	1.3459e-004
361	21.277	3.4269	0.1	6.1394e-005
362	3.4304	2.8974	0.1	6.8369e-004
363	21.317	2.7096	0.1	6.065e-005
364	20.662	2.6531	0.1	7.4029e-005
365	20.008	2.6373	0.1	8.7627e-005
366	19.348	2.6284	0.1	1.0215e-004
367	18.73	2.5572	0.1	1.1543e-004
368	18.114	2.4343	0.1	1.2943e-004
369	17.478	2.4055	0.1	1.4463e-004
370	16.864	2.4106	0.1	1.5892e-004
371	16.238	2.3954	0.1	1.7411e-004
372	15.563	2.3685	0.1	1.9092e-004
373	14.847	2.3734	0.1	2.0792e-004
374	14.182	2.373	0.1	2.2586e-004
375	13.414	2.5339	0.1	2.4493e-004
376	12.753	2.5339	0.1	2.6243e-004
377	12.091	2.5339	0.1	2.7982e-004
378	11.429	2.5339	0.1	2.9742e-004
379	10.768	2.5339	0.1	3.1516e-004
380	10.106	2.5339	0.1	3.3302e-004
381	9.4444	2.5339	0.1	3.5096e-004
382	8.7828	2.5339	0.1	3.6884e-004
383	8.1212	2.5339	0.1	3.8691e-004
384	7.4596	2.5339	0.1	4.0429e-004
385	6.798	2.5339	0.1	4.2284e-004
386	6.1364	2.5339	0.1	4.4118e-004
387	5.4674	2.4544	0.1	4.6255e-004
388	4.7635	2.463	0.1	4.9525e-004
389	5.5599	3.549	0.1	4.6e-004
390	6.2412	3.5433	0.1	4.3836e-004
391	6.9451	3.4947	0.1	4.1832e-004
392	7.6321	3.4851	0.1	4.0011e-004
393	8.3073	3.4661	0.1	3.8168e-004
394	8.9896	3.4661	0.1	3.632e-004
395	9.6719	3.4661	0.1	3.4472e-004
396	10.354	3.4661	0.1	3.2624e-004
397	11.036	3.4661	0.1	3.0785e-004
398	11.719	3.4661	0.1	2.8959e-004
399	12.401	3.4661	0.1	2.715e-004
400	13.083	3.4661	0.1	2.5363e-004
401	13.766	3.4661	0.1	2.3603e-004
402	14.448	3.4661	0.1	2.1859e-004
403	15.13	3.4661	0.1	2.0163e-004
404	15.78	3.4909	0.1	1.8528e-004
405	16.45	3.522	0.1	1.6907e-004
406	17.11	3.5492	0.1	1.5282e-004
407	17.803	3.5432	0.1	1.3886e-004
408	18.563	3.3205	0.1	1.1735e-004
409	19.283	3.3219	0.1	1.0344e-004
410	19.951	3.3282	0.1	8.8859e-005
411	20.617	3.3712	0.1	7.4867e-005
412	4.0258	2.5017	0.1	5.3787e-004
413	4.3177	4.2665	0.1	5.0551e-004
414	21.988	2.7034	0.1	4.7839e-005
415	21.28	4.0883	0.1	6.0901e-005
416	21.966	3.3887	0.1	4.8198e-005
417	3.1855	2.5986	0.1	7.3709e-004
418	3.6013	3.3059	0.1	6.1852e-004
419	2.6003	2.606	0.1	1.1019e-003
420	1.6952	2.9528	0.1	1.1859e-003
421	3.4749	2.228	0.1	6.3084e-004
422	21.367	1.9676	0.1	5.9212e-005
423	20.705	1.9321	0.1	7.2795e-005
424	20.03	1.9004	0.1	8.6966e-005
425	19.377	1.9247	0.1	1.0099e-004
426	18.733	1.8985	0.1	1.1576e-004
427	18.084	1.8519	0.1	1.3045e-004
428	17.422	1.8244	0.1	1.459e-004
429	16.754	1.8292	0.1	1.616e-004
430	16.119	1.8143	0.1	1.7732e-004
431	15.436	1.8254	0.1	1.939e-004
432	14.737	1.9004	0.1	2.1117e-004
433	14.076	1.9004	0.1	2.287e-004
434	13.414	1.9004	0.1	2.4503e-004
435	12.753	1.9004	0.1	2.6253e-004
436	12.091	1.9004	0.1	2.8001e-004
437	11.429	1.9004	0.1	2.9769e-004
438	10.768	1.9004	0.1	3.1552e-004
439	10.106	1.9004	0.1	3.335e-004
440	9.4444	1.9004	0.1	3.5157e-004
441	8.7828	1.9004	0.1	3.697e-004
442	8.1212	1.9004	0.1	3.8773e-004
443	7.4596	1.9004	0.1	4.0613e-004
444	6.798	1.9004	0.1	4.2438e-004
445	6.1379	1.8914	0.1	4.4316e-004
446	5.4644	1.8773	0.1	4.6411e-004
447	4.7681	1.923	0.1	4.9024e-004
448	3.7718	4.3762	0.1	5.3809e-004
449	4.9475	4.173	0.1	4.8152e-004
450	5.5994	4.1153	0.1	4.5997e-004
451	6.2604	4.0996	0.1	4.3961e-004
452	6.9427	4.1067	0.1	4.2046e-004
453	7.625	4.0996	0.1	4.0153e-004
454	8.3073	4.0996	0.1	3.8271e-004
455	8.9896	4.0996	0.1	3.6405e-004
456	9.6719	4.0996	0.1	3.4534e-004
457	10.354	4.0996	0.1	3.2673e-004
458	11.036	4.0996	0.1	3.0825e-004
459	11.719	4.0996	0.1	2.8992e-004
460	12.401	4.0996	0.1	2.7178e-004
461	13.083	4.0996	0.1	2.539e-004
462	13.766	4.0996	0.1	2.3619e-004
463	14.448	4.0996	0.1	2.1876e-004
464	15.13	4.0996	0.1	2.0173e-004
465	15.799	4.109	0.1	1.8491e-004
466	16.478	4.128	0.1	1.6839e-004
467	17.167	4.1372	0.1	1.5213e-004
468	17.872	4.0991	0.1	1.3527e-004
469	18.557	4.0458	0.1	1.1912e-004
470	19.222	4.0381	0.1	1.0493e-004
471	19.9	4.081	0.1	8.9753e-005
472	20.589	4.0996	0.1	7.5089e-005
473	2.4521	3.0158	0.1	1.1601e-003
474	2.8778	2.3934	0.1	8.3705e-004
475	3.5732	1.7177	0.1	5.4763e-004
476	22.037	2.0038	0.1	4.6247e-005
477	3.0209	3.4907	0.1	7.867e-004
478	21.964	4.0628	0.1	4.7507e-005
479	3.3082	4.2236	0.1	6.2031e-004
480	2.4705	2.4408	0.1	1.2326e-003
481	1.6096	2.5763	0.1	1.1686e-003
482	2.7878	2.8697	0.1	9.4892e-004
483	1.3478	3.2499	0.1	9.5457e-004
484	2.4916	3.3684	0.1	1.1614e-003
485	2.9741	1.7696	0.1	6.5067e-004
486	3.0142	1.4258	0.1	5.6377e-004
487	3.6248	1.136	0.1	4.8097e-004
488	2.945	4.5143	0.1	5.728e-004
489	1.0386	2.4378	0.1	7.841e-004
490	2.0102	3.4634	0.1	1.4099e-003
491	2.2483	2.4672	0.1	1.425e-003
492	1.9264	2.5179	0.1	1.3906e-003
493	1.0307	4.1545	0.1	6.6033e-004
494	3.1089	1.0995	0.1	4.6861e-004
495	22.705	1.3259	0.1	3.2325e-005
496	22.643	4.7037	0.1	3.3355e-005
497	3.1643	4.7407	0.1	5.1593e-004
498	2.5456	2.2474	0.1	1.1619e-003
499	1.5318	2.285	0.1	1.0708e-003
500	1.575	4.6667	0.1	6.2113e-004
501	1.6957	4.939	0.1	5.0919e-004
502	2.5696	1.9888	0.1	9.6539e-004
503	2.5739	1.6933	0.1	8.3812e-004
504	2.5999	1.368	0.1	5.9243e-004
505	2.6215	1.0371	0.1	4.3665e-004
506	2.5669	0.75677	0.1	3.31e-004
