Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent Elastic Strain (in/in)
1	18.009	2.3094	0.	3.6162e-004
2	18.692	4.0807	0.	1.7806e-004
3	17.242	2.3326	0.	1.9792e-004
4	17.289	5.3687	0.	1.0028e-004
5	19.023	3.7433	0.	1.5992e-004
6	22.288	4.0013	0.	3.6648e-005
7	21.441	4.0052	0.	5.2569e-005
8	1.9961	2.006	0.	5.2269e-004
9	2.9772	1.9595	0.	5.0772e-004
10	3.9554	1.9234	0.	4.8768e-004
11	4.9496	1.8537	0.	4.6633e-004
12	5.9766	1.8744	0.	4.4202e-004
13	6.9754	1.9682	0.	4.1705e-004
14	7.9728	2.0122	0.	3.8945e-004
15	9.0006	2.0222	0.	3.6255e-004
16	10.035	2.0376	0.	3.3463e-004
17	11.082	2.0572	0.	3.0671e-004
18	12.107	2.0541	0.	2.7955e-004
19	13.151	2.0406	0.	2.5358e-004
20	14.1	1.9406	0.	2.3218e-004
21	15.012	1.7136	0.	2.0333e-004
22	2.0069	3.0209	0.	5.1698e-004
23	14.509	5.0715	0.	2.1499e-004
24	18.268	2.4666	0.	2.9229e-004
25	17.827	3.2313	0.	2.6582e-004
26	16.556	5.2066	0.	1.5436e-004
27	15.573	5.1278	0.	1.8635e-004
28	13.422	5.0443	0.	2.4503e-004
29	12.332	5.0367	0.	2.7437e-004
30	11.211	5.0367	0.	3.0426e-004
31	10.09	5.0367	0.	3.349e-004
32	8.97	5.0244	0.	3.6586e-004
33	7.8716	5.0351	0.	3.961e-004
34	6.7656	5.0631	0.	4.3152e-004
35	5.6204	5.0552	0.	4.5709e-004
36	4.4719	5.0245	0.	4.8663e-004
37	3.3355	5.0076	0.	5.2326e-004
38	2.2105	5.0133	0.	5.4186e-004
39	1.1041	5.0046	0.	5.6504e-004
40	1.0674	4.0162	0.	6.0392e-004
41	1.0197	3.0123	0.	6.1489e-004
42	1.0005	2.0038	0.	6.0605e-004
43	0.99358	0.99392	0.	5.6332e-004
44	1.9884	0.98817	0.	5.432e-004
45	2.984	0.97595	0.	5.3091e-004
46	3.9805	0.95701	0.	5.0511e-004
47	4.9849	0.94453	0.	4.772e-004
48	6.	0.96325	0.	4.4908e-004
49	6.9994	0.97798	0.	4.2062e-004
50	8.0003	0.98342	0.	3.9221e-004
51	9.0057	1.0157	0.	3.6449e-004
52	10.013	1.0208	0.	3.3658e-004
53	11.023	1.0295	0.	3.0906e-004
54	12.034	1.031	0.	2.8193e-004
55	13.028	1.0107	0.	2.5553e-004
56	13.996	0.95102	0.	2.2955e-004
57	14.953	0.84721	0.	2.0522e-004
58	15.921	0.71062	0.	1.7392e-004
59	16.935	0.57904	0.	1.1734e-004
60	16.999	1.1129	0.	1.4094e-004
61	17.099	1.6945	0.	1.753e-004
62	18.99	5.505	0.	6.2484e-005
63	18.922	5.1407	0.	7.0027e-005
64	18.804	4.5	0.	1.1721e-004
65	23.17	5.0079	0.	2.0208e-005
66	22.32	4.999	0.	3.5199e-005
67	21.505	5.0155	0.	5.0194e-005
68	20.7	5.0705	0.	6.5039e-005
69	19.905	5.1603	0.	7.1763e-005
70	23.037	1.	0.	2.2494e-005
71	23.053	1.9835	0.	2.3301e-005
72	23.094	2.985	0.	2.2897e-005
73	23.135	3.9865	0.	2.2129e-005
74	19.199	0.59006	0.	6.3418e-005
75	20.196	0.75879	0.	7.0858e-005
76	21.141	0.93985	0.	5.6364e-005
77	22.058	0.98243	0.	4.089e-005
78	19.123	1.1328	0.	7.606e-005
79	19.054	1.6587	0.	1.0412e-004
80	19.193	2.2048	0.	1.2646e-004
81	17.4	4.8892	0.	1.3382e-004
82	17.354	4.3417	0.	1.8566e-004
83	17.242	3.7606	0.	2.0643e-004
84	17.848	2.5563	0.	3.0893e-004
85	19.401	4.852	0.	8.4403e-005
86	22.085	1.9859	0.	4.0474e-005
87	19.313	2.7137	0.	1.4245e-004
88	16.631	4.4626	0.	1.7453e-004
89	17.222	3.1021	0.	2.3644e-004
90	18.354	2.8313	0.	2.4816e-004
91	19.172	3.1393	0.	1.6098e-004
92	15.525	4.2498	0.	1.9465e-004
93	14.468	4.0872	0.	2.1939e-004
94	13.406	4.0441	0.	2.4707e-004
95	12.296	4.0544	0.	2.7519e-004
96	11.186	4.0548	0.	3.0398e-004
97	10.078	4.0484	0.	3.3376e-004
98	8.9698	4.0362	0.	3.6341e-004
99	7.8682	4.051	0.	3.9405e-004
100	6.8322	4.0972	0.	4.2069e-004
101	5.7248	4.2122	0.	4.5285e-004
102	4.458	4.0325	0.	4.6232e-004
103	3.2528	4.0196	0.	5.0125e-004
104	2.1481	4.0232	0.	5.1983e-004
105	19.383	4.3654	0.	1.0032e-004
106	19.784	3.5723	0.	1.1158e-004
107	20.175	2.3057	0.	9.102e-005
108	21.047	1.9576	0.	5.739e-005
109	16.522	3.6214	0.	1.9707e-004
110	15.983	1.3693	0.	1.8425e-004
111	16.481	2.4471	0.	1.9369e-004
112	16.218	1.9245	0.	1.9008e-004
113	22.194	2.9805	0.	3.9137e-005
114	3.0769	3.0122	0.	4.9941e-004
115	20.008	4.2243	0.	8.1181e-005
116	20.401	2.9733	0.	7.6257e-005
117	16.577	3.0417	0.	2.0141e-004
118	15.587	3.4652	0.	2.0777e-004
119	13.328	3.0536	0.	2.4966e-004
120	12.225	3.0602	0.	2.7633e-004
121	11.137	3.0608	0.	3.049e-004
122	10.065	3.056	0.	3.3336e-004
123	8.9897	3.0371	0.	3.6229e-004
124	5.8012	3.4765	0.	4.3945e-004
125	4.018	2.9113	0.	4.8086e-004
126	4.9277	2.697	0.	4.5547e-004
127	5.0618	3.3817	0.	4.7714e-004
128	5.8671	2.6521	0.	4.4402e-004
129	6.8495	3.0441	0.	4.1538e-004
130	7.9262	3.0282	0.	3.9105e-004
131	15.283	2.3906	0.	2.1092e-004
132	14.514	3.0202	0.	2.1104e-004
133	15.823	2.8354	0.	1.9414e-004
134	21.313	3.0124	0.	5.4812e-005
135	18.418	3.409	0.	2.5352e-004
136	20.681	4.0837	0.	6.6598e-005
137	19.828	1.7912	0.	8.7098e-005
138	20.082	1.3996	0.	8.4293e-005
139	20.082	1.3996	0.1	8.4293e-005
140	19.828	1.7912	0.1	8.7098e-005
141	20.681	4.0837	0.1	6.6598e-005
142	18.418	3.409	0.1	2.5352e-004
143	21.313	3.0124	0.1	5.4812e-005
144	15.823	2.8354	0.1	1.9414e-004
145	14.514	3.0202	0.1	2.1104e-004
146	15.283	2.3906	0.1	2.1092e-004
147	7.9262	3.0282	0.1	3.9105e-004
148	6.8495	3.0441	0.1	4.1538e-004
149	5.8671	2.6521	0.1	4.4402e-004
150	5.0618	3.3817	0.1	4.7714e-004
151	4.9277	2.697	0.1	4.5547e-004
152	4.018	2.9113	0.1	4.8086e-004
153	5.8012	3.4765	0.1	4.3945e-004
154	8.9897	3.0371	0.1	3.6229e-004
155	10.065	3.056	0.1	3.3336e-004
156	11.137	3.0608	0.1	3.049e-004
157	12.225	3.0602	0.1	2.7633e-004
158	13.328	3.0536	0.1	2.4966e-004
159	15.587	3.4652	0.1	2.0777e-004
160	16.577	3.0417	0.1	2.0141e-004
161	20.401	2.9733	0.1	7.6257e-005
162	20.008	4.2243	0.1	8.1181e-005
163	3.0769	3.0122	0.1	4.9941e-004
164	22.194	2.9805	0.1	3.9137e-005
165	16.218	1.9245	0.1	1.9008e-004
166	16.481	2.4471	0.1	1.9369e-004
167	15.983	1.3693	0.1	1.8425e-004
168	16.522	3.6214	0.1	1.9707e-004
169	21.047	1.9576	0.1	5.739e-005
170	20.175	2.3057	0.1	9.102e-005
171	19.784	3.5723	0.1	1.1158e-004
172	19.383	4.3654	0.1	1.0032e-004
173	2.1481	4.0232	0.1	5.1983e-004
