Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	2.7256	3.0963	0.	2828.3
2	3.8117	2.908	0.	1445.8
3	1.8253	0.82454	0.	1081.8
4	1.8678	2.5338	0.	1434.
5	4.132	0.62871	0.	755.96
6	2.0098	5.0214	0.	1247.9
7	4.4587	4.5772	0.	1186.5
8	3.8832	5.01	0.	763.51
9	1.1058	4.5264	0.	1371.3
10	4.0539	5.4554	0.	805.87
11	0.88128	2.106	0.	1563.7
12	0.88256	1.0328	0.	1371.1
13	0.93129	3.2309	0.	1620.7
14	5.1925	0.96185	0.	924.
15	6.1519	1.2399	0.	911.74
16	7.3473	1.3147	0.	804.74
17	8.649	1.2523	0.	685.71
18	9.9105	1.2109	0.	582.48
19	11.15	1.199	0.	488.2
20	12.34	1.1942	0.	403.88
21	13.524	1.1828	0.	328.24
22	14.688	1.1814	0.	261.22
23	15.851	1.1823	0.	202.31
24	17.011	1.1853	0.	151.13
25	18.176	1.1864	0.	107.69
26	19.338	1.1897	0.	72.1
27	20.5	1.1915	0.	44.316
28	21.672	1.1968	0.	24.433
29	22.835	1.1964	0.	12.629
30	22.832	2.3954	0.	15.946
31	22.831	3.6017	0.	15.941
32	22.831	4.8044	0.	12.637
33	21.667	4.7994	0.	24.496
34	20.501	4.8006	0.	44.408
35	19.337	4.7921	0.	72.106
36	18.174	4.7639	0.	107.8
37	17.009	4.7369	0.	151.29
38	15.849	4.7229	0.	202.42
39	14.687	4.7165	0.	261.45
40	13.527	4.7139	0.	327.95
41	12.356	4.7445	0.	402.54
42	11.178	4.7769	0.	486.83
43	9.947	4.7671	0.	579.18
44	8.704	4.7604	0.	679.
45	7.4813	4.7665	0.	797.77
46	6.2221	4.8977	0.	921.68
47	5.1848	5.1739	0.	908.11
48	5.4337	2.571	0.	1006.
49	7.09	2.5192	0.	820.37
50	8.5369	2.4467	0.	690.61
51	9.8575	2.4014	0.	579.96
52	11.129	2.3762	0.	486.45
53	12.338	2.3751	0.	401.99
54	13.524	2.3698	0.	327.54
55	14.688	2.3677	0.	261.14
56	15.85	2.3699	0.	202.51
57	17.011	2.3716	0.	151.51
58	18.175	2.3754	0.	108.27
59	19.337	2.3801	0.	72.979
60	20.499	2.3944	0.	45.705
61	21.668	2.401	0.	26.599
62	21.661	3.6003	0.	26.674
63	20.496	3.5982	0.	45.747
64	19.331	3.5742	0.	73.139
65	18.17	3.5634	0.	108.47
66	17.009	3.5563	0.	151.6
67	15.847	3.5457	0.	202.62
68	14.686	3.541	0.	261.3
69	13.513	3.5453	0.	328.08
70	12.339	3.5495	0.	401.85
71	11.164	3.5647	0.	484.47
72	9.8777	3.5805	0.	577.52
73	8.5495	3.5929	0.	689.27
74	7.0737	3.635	0.	831.48
75	5.3318	3.7934	0.	983.26
