Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,4.7438,2.2895,0,0.00059422,5695,0.00018688,-532.19,0.0001407,-879.15,-0.00059311,-6392.7,0.15139
2,5.1749,4.227,0,0.00051007,4642.2,0.00017292,-199.34,9.9814e-05,-748.59,-0.00047822,-5091.7,0.18233
3,2.5761,1.879,0,0.00083094,8072.5,0.00027898,-573.21,0.00019147,-1230.7,-0.00083648,-8954.3,0.036343
4,2.3603,0.7259,0,0.00054404,5333.8,0.00019091,-14.424,0.00014928,-327.24,-0.00053887,-5497.7,0.026128
5,4.7247,0.59831,0,0.00044856,4386,0.00017379,335.12,0.00012564,-26.633,-0.00043253,-4220.5,0.14154
6,2.2181,4.3597,0,0.00059551,5872,0.00020133,-346.67,0.00014882,-741.22,-0.00060511,-6406,0.02687
7,4.3484,5.0845,0,0.00042375,3729.8,0.00016506,413.37,8.7233e-05,-171.38,-0.00036567,-3574.3,0.11555
8,5.5251,3.3621,0,0.00051094,5065.9,0.00019862,-2.9214,0.00011134,-658.67,-0.000515,-5364.8,0.21216
9,1.093,3.8601,0,0.00066198,6599.6,0.00037297,1005,9.3809e-06,-1726.8,-0.0006288,-6521.9,0.0064646
10,4.6826,1.5485,0,0.0006744,6642.2,0.00027402,692.8,0.00018836,49.17,-0.00064971,-6247.8,0.1441
11,2.2003,5.177,0,0.0005121,5090.7,0.00017397,-33.89,0.000155,-176.37,-0.00051285,-5194.4,0.023979
12,4.6576,4.7654,0,0.00066371,6463.7,0.00025382,335.13,0.00017414,-263.6,-0.00064352,-6407.1,0.1402
13,5.7175,1.1255,0,0.00041953,4110.4,0.00013265,-172.23,0.00012517,-228.48,-0.00041811,-4310.4,0.22435
14,4.5399,5.4744,0,0.00043001,4100.6,0.0001672,426.47,0.00011974,69.855,-0.00040073,-3840.8,0.12668
15,1.4109,2.7109,0,0.00064735,6367.4,0.00036837,1215.2,1.6998e-05,-1424.8,-0.00059826,-6047.6,0.011094
16,1.0671,4.9571,0,0.00059185,5897.4,0.00031414,990.75,6.3527e-05,-892.24,-0.00056546,-5618.2,0.0055301
17,5.7686,2.3053,0,0.00046176,4592.1,0.00017527,321.64,0.00014071,62.012,-0.00045245,-4394.8,0.23225
18,1.2985,1.3016,0,0.00054623,5415.1,0.00028138,928.53,7.5804e-05,-616.11,-0.00051977,-5091,0.0086351
19,6.9432,1.1679,0,0.00041635,4153,0.00015092,135.39,0.000126,-51.817,-0.00041384,-4108,0.33408
20,8.1041,1.1952,0,0.0003869,3861.9,0.00013164,4.2601,0.00012092,-76.3,-0.00038762,-3897.3,0.44957
21,9.2499,1.2061,0,0.00035672,3561.7,0.00012081,8.2258,0.00011294,-50.897,-0.0003571,-3582.7,0.57377
22,10.404,1.1991,0,0.00032561,3251.9,0.00010844,-1.0506,0.0001055,-23.142,-0.00032582,-3263.9,0.7083
23,11.552,1.1911,0,0.00029467,2943.1,9.7745e-05,0.62901,9.6305e-05,-10.191,-0.00029467,-2947.8,0.85068
24,12.688,1.1756,0,0.00026444,2641.2,8.7426e-05,1.1113,8.6973e-05,-2.2922,-0.00026432,-2641.8,0.99923
25,13.816,1.2115,0,0.00023509,2348.1,7.8065e-05,5.9344,7.7197e-05,-0.59255,-0.00023488,-2345.4,1.1537
26,14.946,1.2019,0,0.00020643,2061.6,6.9038e-05,11.349,6.7502e-05,-0.19393,-0.00020611,-2056,1.3141
27,16.077,1.1937,0,0.00017848,1782.3,6.0134e-05,15.495,5.8113e-05,0.3112,-0.00017808,-1774.3,1.48
28,17.211,1.18,0,0.0001511,1508.7,5.1424e-05,19.229,4.8864e-05,-0.0078865,-0.00015063,-1499,1.6509
29,18.34,1.1797,0,0.00012469,1244.6,4.3119e-05,24.164,3.9888e-05,-0.11746,-0.00012412,-1232.4,1.8249
30,19.47,1.181,0,9.9095e-05,988.74,3.5216e-05,30.855,3.1113e-05,0.022334,-9.8381e-05,-972.94,2.0022
31,20.601,1.1914,0,7.4364e-05,741.53,2.7898e-05,41.138,2.2418e-05,-0.037058,-7.3419e-05,-720.12,2.1821
32,21.732,1.1926,0,5.0687e-05,504.93,2.1369e-05,57.146,1.3763e-05,-0.0054612,-4.9313e-05,-473.93,2.364
33,22.865,1.1954,0,2.8933e-05,287.99,1.6268e-05,84.556,4.9983e-06,-0.11937,-2.6432e-05,-236.28,2.5473
34,22.856,2.3938,0,3.2396e-05,322.84,2.041e-05,123.96,3.9186e-06,0.050268,-2.8359e-05,-242.47,2.5462
35,22.853,3.6006,0,3.2504e-05,323.89,2.0464e-05,124.15,3.9376e-06,-0.019514,-2.8461e-05,-243.45,2.5455
