Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,5.0765,3.403,0,0.00022592,2257.7,0.00011073,475.92,5.4383e-05,52.575,-0.00021393,-1963.4,0.036027
2,4.668,2.8225,0,0.00021719,2170.4,0.00011381,594.5,5.1545e-05,126.64,-0.0002011,-1771.6,0.030211
3,5.9929,3.2117,0,0.00013477,1346.8,5.0841e-05,-12.364,3.2115e-05,-153.06,-0.00013703,-1424,0.051605
4,6.2875,1.9198,0,9.3479e-05,934.14,3.5686e-05,57.969,2.7862e-05,-0.81914,-9.2368e-05,-904.18,0.056697
5,4.1055,5.3621,0,8.1519e-05,814.63,3.1201e-05,51.049,2.4202e-05,-1.5356,-8.055e-05,-788.6,0.020778
6,6.0839,5.3158,0,6.399e-05,639.45,2.5707e-05,58.38,1.856e-05,4.6763,-6.2747e-05,-606.23,0.051884
7,3.7044,0.59839,0,9.8272e-05,982.04,4.56e-05,167.22,2.4658e-05,9.8701,-9.4309e-05,-884,0.016946
8,6.0926,0.68128,0,6.4504e-05,644.6,2.5378e-05,45.705,1.8421e-05,-6.5672,-6.3679e-05,-623.44,0.051592
9,3.7971,4.3652,0,0.00012736,1272.7,5.1835e-05,121.41,3.6221e-05,4.0878,-0.00012481,-1205.9,0.019163
10,3.697,1.6002,0,0.00011902,1189.4,5.2842e-05,167.33,3.0927e-05,2.6611,-0.00011527,-1095.8,0.018172
11,3.2575,5.0704,0,0.00011517,1150.9,4.037e-05,50.628,3.8642e-05,37.65,-0.00011366,-1106.7,0.01356
12,3.7617,3.1158,0,0.0001503,1502,5.9844e-05,17.999,3.3064e-05,-183.22,-0.0001521,-1574.5,0.019505
13,2.6297,3.6649,0,0.00012334,1232.5,5.2306e-05,-36.914,1.5687e-05,-312.06,-0.00012695,-1383.7,0.0095449
14,7.0276,1.0808,0,7.9378e-05,793.23,2.9998e-05,46.583,2.395e-05,1.1401,-7.8469e-05,-768.4,0.070811
15,7.9242,1.5569,0,7.1915e-05,718.66,2.4955e-05,-2.3469,2.1422e-05,-28.894,-7.241e-05,-733.91,0.090376
16,9.0323,1.8977,0,6.331e-05,632.67,2.2042e-05,0.31774,1.8954e-05,-22.887,-6.3662e-05,-643.63,0.11585
17,10.206,1.9704,0,5.5235e-05,551.97,1.9734e-05,6.9861,1.6285e-05,-18.931,-5.5393e-05,-557.49,0.14436
18,11.375,1.8755,0,4.6306e-05,462.74,1.5546e-05,-4.1409,1.4451e-05,-12.362,-4.6582e-05,-470.94,0.17419
19,12.553,1.5718,0,3.7248e-05,372.22,1.3207e-05,5.0827,1.1193e-05,-10.049,-3.7309e-05,-374.47,0.20543
20,13.712,1.4175,0,3.2073e-05,320.5,1.0881e-05,5.9687,1.0628e-05,4.067,-3.1901e-05,-315.48,0.23729
21,14.925,1.2422,0,2.513e-05,251.13,8.463e-06,2.1837,8.2051e-06,0.24599,-2.5088e-05,-249.91,0.27151
22,16.074,1.2091,0,1.9125e-05,191.12,6.8958e-06,6.7136,5.9296e-06,-0.54559,-1.901e-05,-187.93,0.30472
23,17.206,1.2107,0,1.4317e-05,143.07,5.4714e-06,8.7361,4.2434e-06,-0.49067,-1.4154e-05,-138.72,0.33789
24,18.346,1.1993,0,1.0213e-05,102.06,4.1402e-06,8.9983,2.8639e-06,-0.59139,-1.0036e-05,-97.515,0.37168
25,19.486,1.1943,0,6.8306e-06,68.259,3.0166e-06,9.0121,1.7471e-06,-0.52643,-6.636e-06,-63.514,0.4057
26,20.617,1.1936,0,4.214e-06,42.111,2.1284e-06,8.8151,8.82e-07,-0.54977,-3.9945e-06,-37.19,0.43963
27,21.745,1.1942,0,2.3505e-06,23.488,1.4634e-06,8.4082,2.6617e-07,-0.58742,-2.0844e-06,-18.248,0.47355
28,22.872,1.1976,0,1.2417e-06,12.409,1.0121e-06,7.7733,-1.0382e-07,-0.61109,-8.8509e-07,-6.4813,0.50752
29,7.1788,2.809,0,8.6777e-05,867.17,3.3658e-05,15.719,2.127e-05,-77.357,-8.745e-05,-894.24,0.074904
30,2.4169,4.9518,0,0.00012422,1241.4,4.4295e-05,-56.609,2.9937e-05,-164.49,-0.00012763,-1348.4,0.0075358
31,2.7185,1.1301,0,0.00011777,1176.9,4.4303e-05,-14.55,2.7927e-05,-137.59,-0.00011987,-1248.1,0.0096263
32,1.266,4.8364,0,0.0001415,1414.1,7.7534e-05,274.89,1.4393e-05,-199.53,-0.00013412,-1315.4,0.0020749
33,1.2897,3.6146,0,0.00014785,1477.4,8.5221e-05,285.57,4.981e-06,-317.32,-0.00013885,-1398,0.0023173
34,12.565,2.8766,0,4.0627e-05,405.98,1.5921e-05,26.221,1.1471e-05,-7.2195,-4.02e-05,-395.45,0.20614
35,13.764,2.5407,0,3.1198e-05,311.76,1.1321e-05,9.7977,9.44e-06,-4.3326,-3.1081e-05,-308.79,0.2391
36,14.874,2.4613,0,2.5164e-05,251.47,9.2634e-06,11.848,7.752e-06,0.49137,-2.4935e-05,-245.11,0.27045
37,15.983,2.4258,0,1.9697e-05,196.84,7.4749e-06,10.894,5.8257e-06,-1.4976,-1.9508e-05,-191.85,0.30238
38,17.134,2.4044,0,1.4718e-05,147.08,5.7963e-06,10.721,4.2209e-06,-1.1163,-1.4519e-05,-141.92,0.33604
39,18.286,2.3869,0,1.0498e-05,104.91,4.4096e-06,10.784,2.8098e-06,-1.2369,-1.0284e-05,-99.618,0.37011
40,19.427,2.3903,0,7.0783e-06,70.734,3.2811e-06,10.857,1.6639e-06,-1.2944,-6.8368e-06,-65.166,0.40414
41,20.57,2.3955,0,4.4441e-06,44.411,2.3947e-06,10.858,7.8203e-07,-1.2585,-4.155e-06,-38.353,0.43841
42,14.795,3.6822,0,2.551e-05,254.93,9.95e-06,17.473,7.3835e-06,-1.8105,-2.5189e-05,-246.55,0.26831
43,21.716,2.3986,0,2.6093e-06,26.075,1.7566e-06,10.88,1.5117e-07,-1.1827,-2.2257e-06,-19.042,0.47286
44,22.857,2.4014,0,1.5897e-06,15.886,1.362e-06,10.832,-2.4736e-07,-1.26,-1.0326e-06,-7.1599,0.50722
45,12.983,3.7922,0,3.3418e-05,333.95,1.3989e-05,31.032,8.7126e-06,-8.6146,-3.286e-05,-320.97,0.21755
46,13.785,3.7275,0,3.0529e-05,305.07,1.1944e-05,16.155,8.3173e-06,-11.091,-3.0351e-05,-301.63,0.23976
47,15.915,3.635,0,2.0092e-05,200.78,7.7171e-06,12.471,5.9067e-06,-1.1318,-1.9865e-05,-194.77,0.30053
48,17.059,3.6062,0,1.5088e-05,150.78,5.9582e-06,11.257,4.3233e-06,-1.0262,-1.4877e-05,-145.29,0.33394
49,18.208,3.5968,0,1.0773e-05,107.66,4.4991e-06,10.781,2.904e-06,-1.2036,-1.056e-05,-102.37,0.36793
50,19.365,3.5962,0,7.2542e-06,72.492,3.3352e-06,10.823,1.7282e-06,-1.2503,-7.0155e-06,-66.947,0.40239
51,20.522,3.5928,0,4.5452e-06,45.421,2.4303e-06,10.861,8.1375e-07,-1.2854,-4.2587e-06,-39.398,0.43706
52,21.68,3.593,0,2.6585e-06,26.567,1.7753e-06,10.862,1.6406e-07,-1.2447,-2.2791e-06,-19.602,0.47188
53,7.2319,4.8332,0,8.174e-05,816.83,2.9185e-05,29.806,2.5945e-05,5.4617,-8.1112e-05,-798.93,0.075517
54,22.839,3.5975,0,1.6001e-06,15.99,1.3642e-06,10.78,-2.4203e-07,-1.2885,-1.0495e-06,-7.3557,0.5068
55,8.5149,3.8569,0,6.4892e-05,648.47,2.4217e-05,0.56305,1.6568e-05,-56.913,-6.5659e-05,-674.73,0.10411
56,9.9308,3.9373,0,5.7345e-05,573.05,2.0831e-05,9.6557,1.6528e-05,-22.674,-5.7498e-05,-578.87,0.13774
57,11.293,3.8799,0,4.3626e-05,435.96,1.531e-05,1.0713,1.293e-05,-16.813,-4.3866e-05,-443.55,0.17232
58,12.456,4.667,0,4.163e-05,416.01,1.5945e-05,27.216,1.2447e-05,0.92744,-4.1089e-05,-401.32,0.20301
59,13.553,4.9036,0,3.2406e-05,323.84,1.1264e-05,5.8491,1.0261e-05,-1.6849,-3.2329e-05,-321.69,0.23305
60,14.684,4.8568,0,2.6154e-05,261.36,9.2353e-06,7.5707,8.297e-06,0.52085,-2.6009e-05,-257.24,0.26495
61,15.822,4.8271,0,2.0437e-05,204.23,7.6179e-06,9.9842,6.1637e-06,-0.94225,-2.0261e-05,-199.49,0.29772
62,16.977,4.8108,0,1.5329e-05,153.19,5.9111e-06,9.8315,4.4949e-06,-0.80871,-1.5148e-05,-148.4,0.33147
63,18.135,4.7948,0,1.0955e-05,109.47,4.4193e-06,9.2704,3.0746e-06,-0.83321,-1.0776e-05,-104.9,0.36575
64,19.304,4.7939,0,7.3443e-06,73.392,3.1797e-06,8.8325,1.9146e-06,-0.6723,-7.1592e-06,-68.849,0.4006
65,20.467,4.7997,0,4.5206e-06,45.175,2.2166e-06,8.5335,9.8578e-07,-0.7144,-4.316e-06,-40.55,0.43548
66,21.642,4.7936,0,2.4941e-06,24.924,1.5057e-06,8.2635,3.1802e-07,-0.66,-2.2418e-06,-19.894,0.47081
67,1.2914,1.192,0,0.00014035,1402.5,7.6007e-05,257.89,1.4659e-05,-203.05,-0.00013361,-1317.1,0.0021714
68,22.816,4.7959,0,1.2825e-06,12.816,1.0236e-06,7.661,-8.7502e-08,-0.6877,-9.4029e-07,-7.0952,0.50618
69,5.8325,4.8402,0,7.892e-05,788.66,3.7946e-05,138.93,1.7681e-05,-13.338,-7.5673e-05,-714.76,0.047611
70,5.5969,4.4381,0,0.00010368,1036.1,4.4217e-05,120.89,2.7907e-05,-1.659,-0.0001011,-970.99,0.043675
71,5.9647,3.8183,0,0.00011535,1152.7,4.3052e-05,20.501,3.1304e-05,-67.768,-0.0001159,-1173.8,0.05092
72,4.0354,1.0526,0,8.2613e-05,825.56,3.6715e-05,130.72,2.2828e-05,26.381,-7.9444e-05,-742.05,0.020751
73,3.6488,2.3444,0,0.00013148,1313.9,4.6602e-05,-25.308,3.548e-05,-108.87,-0.00013357,-1379,0.018246
74,1.3401,2.3622,0,0.00015014,1500.4,8.7685e-05,315.35,5.2379e-06,-304.12,-0.00014002,-1395.5,0.0025046
75,4.2109,4.9242,0,7.9317e-05,792.62,4.3736e-05,198.73,1.2341e-05,-37.166,-7.3888e-05,-685.06,0.022588
76,5.8348,1.1752,0,6.125e-05,612.08,2.7479e-05,86.54,1.5419e-05,-4.0724,-5.9342e-05,-565.8,0.047315
77,5.5501,2.785,0,0.00015922,1591.1,5.7104e-05,-50.755,3.9852e-05,-180.38,-0.00016275,-1702.7,0.043703
78,4.4572,3.7099,0,0.00019398,1938.5,8.2233e-05,226.05,5.3122e-05,7.3195,-0.00018908,-1812.5,0.027099
79,2.4524,2.3925,0,0.00012608,1260,4.9848e-05,-69.667,2.0003e-05,-293.91,-0.00013076,-1426.7,0.0083518
80,6.6805,4.1316,0,8.9939e-05,898.77,3.4057e-05,28.475,2.4718e-05,-41.693,-8.9958e-05,-903.32,0.064582
81,6.6805,4.1316,0.1,8.9939e-05,898.77,8.9958e-05,903.32,-2.4718e-05,41.693,-3.4057e-05,-28.475,0.064582
82,2.4524,2.3925,0.1,0.00012608,1260,0.00013076,1426.7,-2.0003e-05,293.91,-4.9848e-05,69.667,0.0083518
83,4.4572,3.7099,0.1,0.00019398,1938.5,0.00018908,1812.5,-5.3122e-05,-7.3195,-8.2233e-05,-226.05,0.027099
84,5.5501,2.785,0.1,0.00015922,1591.1,0.00016275,1702.7,-3.9852e-05,180.38,-5.7104e-05,50.755,0.043703
85,5.8348,1.1752,0.1,6.125e-05,612.08,5.9342e-05,565.8,-1.5419e-05,4.0724,-2.7479e-05,-86.54,0.047315
86,4.2109,4.9242,0.1,7.9317e-05,792.62,7.3888e-05,685.06,-1.2341e-05,37.166,-4.3736e-05,-198.73,0.022588
87,1.3401,2.3622,0.1,0.00015014,1500.4,0.00014002,1395.5,-5.2379e-06,304.12,-8.7685e-05,-315.35,0.0025046
88,3.6488,2.3444,0.1,0.00013148,1313.9,0.00013357,1379,-3.548e-05,108.87,-4.6602e-05,25.308,0.018246
89,4.0354,1.0526,0.1,8.2613e-05,825.56,7.9444e-05,742.05,-2.2828e-05,-26.381,-3.6715e-05,-130.72,0.020751
90,5.9647,3.8183,0.1,0.00011535,1152.7,0.0001159,1173.8,-3.1304e-05,67.768,-4.3052e-05,-20.501,0.05092
91,5.5969,4.4381,0.1,0.00010368,1036.1,0.0001011,970.99,-2.7907e-05,1.659,-4.4217e-05,-120.89,0.043675
92,5.8325,4.8402,0.1,7.892e-05,788.66,7.5673e-05,714.76,-1.7681e-05,13.338,-3.7946e-05,-138.93,0.047611
93,22.816,4.7959,0.1,1.2825e-06,12.816,9.4029e-07,7.0952,8.7502e-08,0.6877,-1.0236e-06,-7.661,0.50618
94,1.2914,1.192,0.1,0.00014035,1402.5,0.00013361,1317.1,-1.4659e-05,203.05,-7.6007e-05,-257.89,0.0021714
95,21.642,4.7936,0.1,2.4941e-06,24.924,2.2418e-06,19.894,-3.1802e-07,0.66,-1.5057e-06,-8.2635,0.47081
96,20.467,4.7997,0.1,4.5206e-06,45.175,4.316e-06,40.55,-9.8578e-07,0.7144,-2.2166e-06,-8.5335,0.43548
97,19.304,4.7939,0.1,7.3443e-06,73.392,7.1592e-06,68.849,-1.9146e-06,0.6723,-3.1797e-06,-8.8325,0.4006
98,18.135,4.7948,0.1,1.0955e-05,109.47,1.0776e-05,104.9,-3.0746e-06,0.83321,-4.4193e-06,-9.2704,0.36575
99,16.977,4.8108,0.1,1.5329e-05,153.19,1.5148e-05,148.4,-4.4949e-06,0.80871,-5.9111e-06,-9.8315,0.33147
100,15.822,4.8271,0.1,2.0437e-05,204.23,2.0261e-05,199.49,-6.1637e-06,0.94225,-7.6179e-06,-9.9842,0.29772
101,14.684,4.8568,0.1,2.6154e-05,261.36,2.6009e-05,257.24,-8.297e-06,-0.52085,-9.2353e-06,-7.5707,0.26495
102,13.553,4.9036,0.1,3.2406e-05,323.84,3.2329e-05,321.69,-1.0261e-05,1.6849,-1.1264e-05,-5.8491,0.23305
103,12.456,4.667,0.1,4.163e-05,416.01,4.1089e-05,401.32,-1.2447e-05,-0.92744,-1.5945e-05,-27.216,0.20301
104,11.293,3.8799,0.1,4.3626e-05,435.96,4.3866e-05,443.55,-1.293e-05,16.813,-1.531e-05,-1.0713,0.17232
105,9.9308,3.9373,0.1,5.7345e-05,573.05,5.7498e-05,578.87,-1.6528e-05,22.674,-2.0831e-05,-9.6557,0.13774
106,8.5149,3.8569,0.1,6.4892e-05,648.47,6.5659e-05,674.73,-1.6568e-05,56.913,-2.4217e-05,-0.56305,0.10411
107,22.839,3.5975,0.1,1.6001e-06,15.99,1.0495e-06,7.3557,2.4203e-07,1.2885,-1.3642e-06,-10.78,0.5068
108,7.2319,4.8332,0.1,8.174e-05,816.83,8.1112e-05,798.93,-2.5945e-05,-5.4617,-2.9185e-05,-29.806,0.075517
109,21.68,3.593,0.1,2.6585e-06,26.567,2.2791e-06,19.602,-1.6406e-07,1.2447,-1.7753e-06,-10.862,0.47188
110,20.522,3.5928,0.1,4.5452e-06,45.421,4.2587e-06,39.398,-8.1375e-07,1.2854,-2.4303e-06,-10.861,0.43706
111,19.365,3.5962,0.1,7.2542e-06,72.492,7.0155e-06,66.947,-1.7282e-06,1.2503,-3.3352e-06,-10.823,0.40239
112,18.208,3.5968,0.1,1.0773e-05,107.66,1.056e-05,102.37,-2.904e-06,1.2036,-4.4991e-06,-10.781,0.36793
113,17.059,3.6062,0.1,1.5088e-05,150.78,1.4877e-05,145.29,-4.3233e-06,1.0262,-5.9582e-06,-11.257,0.33394
114,15.915,3.635,0.1,2.0092e-05,200.78,1.9865e-05,194.77,-5.9067e-06,1.1318,-7.7171e-06,-12.471,0.30053
115,13.785,3.7275,0.1,3.0529e-05,305.07,3.0351e-05,301.63,-8.3173e-06,11.091,-1.1944e-05,-16.155,0.23976
116,12.983,3.7922,0.1,3.3418e-05,333.95,3.286e-05,320.97,-8.7126e-06,8.6146,-1.3989e-05,-31.032,0.21755
117,22.857,2.4014,0.1,1.5897e-06,15.886,1.0326e-06,7.1599,2.4736e-07,1.26,-1.362e-06,-10.832,0.50722
118,21.716,2.3986,0.1,2.6093e-06,26.075,2.2257e-06,19.042,-1.5117e-07,1.1827,-1.7566e-06,-10.88,0.47286
119,14.795,3.6822,0.1,2.551e-05,254.93,2.5189e-05,246.55,-7.3835e-06,1.8105,-9.95e-06,-17.473,0.26831
120,20.57,2.3955,0.1,4.4441e-06,44.411,4.155e-06,38.353,-7.8203e-07,1.2585,-2.3947e-06,-10.858,0.43841
121,19.427,2.3903,0.1,7.0783e-06,70.734,6.8368e-06,65.166,-1.6639e-06,1.2944,-3.2811e-06,-10.857,0.40414
122,18.286,2.3869,0.1,1.0498e-05,104.91,1.0284e-05,99.618,-2.8098e-06,1.2369,-4.4096e-06,-10.784,0.37011
123,17.134,2.4044,0.1,1.4718e-05,147.08,1.4519e-05,141.92,-4.2209e-06,1.1163,-5.7963e-06,-10.721,0.33604
124,15.983,2.4258,0.1,1.9697e-05,196.84,1.9508e-05,191.85,-5.8257e-06,1.4976,-7.4749e-06,-10.894,0.30238
125,14.874,2.4613,0.1,2.5164e-05,251.47,2.4935e-05,245.11,-7.752e-06,-0.49137,-9.2634e-06,-11.848,0.27045
126,13.764,2.5407,0.1,3.1198e-05,311.76,3.1081e-05,308.79,-9.44e-06,4.3326,-1.1321e-05,-9.7976,0.2391
127,12.565,2.8766,0.1,4.0627e-05,405.98,4.02e-05,395.45,-1.1471e-05,7.2195,-1.5921e-05,-26.221,0.20614
128,1.2897,3.6146,0.1,0.00014785,1477.4,0.00013885,1398,-4.981e-06,317.32,-8.5221e-05,-285.57,0.0023173
129,1.266,4.8364,0.1,0.0001415,1414.1,0.00013412,1315.4,-1.4393e-05,199.53,-7.7534e-05,-274.89,0.0020749
130,2.7185,1.1301,0.1,0.00011777,1176.9,0.00011987,1248.1,-2.7927e-05,137.59,-4.4303e-05,14.55,0.0096263
131,2.4169,4.9518,0.1,0.00012422,1241.4,0.00012763,1348.4,-2.9937e-05,164.49,-4.4295e-05,56.609,0.0075358
132,7.1788,2.809,0.1,8.6777e-05,867.17,8.745e-05,894.24,-2.127e-05,77.357,-3.3658e-05,-15.719,0.074904
133,22.872,1.1976,0.1,1.2417e-06,12.409,8.8509e-07,6.4813,1.0382e-07,0.61109,-1.0121e-06,-7.7733,0.50752
134,21.745,1.1942,0.1,2.3505e-06,23.488,2.0844e-06,18.248,-2.6617e-07,0.58742,-1.4634e-06,-8.4082,0.47355
135,20.617,1.1936,0.1,4.214e-06,42.111,3.9945e-06,37.19,-8.82e-07,0.54977,-2.1284e-06,-8.8151,0.43963
136,19.486,1.1943,0.1,6.8306e-06,68.259,6.636e-06,63.514,-1.7471e-06,0.52643,-3.0166e-06,-9.0121,0.4057
137,18.346,1.1993,0.1,1.0213e-05,102.06,1.0036e-05,97.515,-2.8639e-06,0.59139,-4.1402e-06,-8.9983,0.37168
138,17.206,1.2107,0.1,1.4317e-05,143.07,1.4154e-05,138.72,-4.2434e-06,0.49067,-5.4714e-06,-8.7361,0.33789
139,16.074,1.2091,0.1,1.9125e-05,191.12,1.901e-05,187.93,-5.9296e-06,0.54559,-6.8958e-06,-6.7136,0.30472
140,14.925,1.2422,0.1,2.513e-05,251.13,2.5088e-05,249.91,-8.2051e-06,-0.24599,-8.463e-06,-2.1837,0.27151
141,13.712,1.4175,0.1,3.2073e-05,320.5,3.1901e-05,315.48,-1.0628e-05,-4.067,-1.0881e-05,-5.9687,0.23729
142,12.553,1.5718,0.1,3.7248e-05,372.22,3.7309e-05,374.47,-1.1193e-05,10.049,-1.3207e-05,-5.0827,0.20543
143,11.375,1.8755,0.1,4.6306e-05,462.74,4.6582e-05,470.94,-1.4451e-05,12.362,-1.5546e-05,4.1409,0.17419
144,10.206,1.9704,0.1,5.5235e-05,551.97,5.5393e-05,557.49,-1.6285e-05,18.931,-1.9734e-05,-6.9861,0.14436
145,9.0323,1.8977,0.1,6.331e-05,632.67,6.3662e-05,643.63,-1.8954e-05,22.887,-2.2042e-05,-0.31774,0.11585
146,7.9242,1.5569,0.1,7.1915e-05,718.66,7.241e-05,733.91,-2.1422e-05,28.894,-2.4955e-05,2.3469,0.090376
147,7.0276,1.0808,0.1,7.9378e-05,793.23,7.8469e-05,768.4,-2.395e-05,-1.1401,-2.9998e-05,-46.583,0.070811
148,2.6297,3.6649,0.1,0.00012334,1232.5,0.00012695,1383.7,-1.5687e-05,312.06,-5.2306e-05,36.914,0.0095449
149,3.7617,3.1158,0.1,0.0001503,1502,0.0001521,1574.5,-3.3064e-05,183.22,-5.9844e-05,-17.999,0.019505
150,3.2575,5.0704,0.1,0.00011517,1150.9,0.00011366,1106.7,-3.8642e-05,-37.65,-4.037e-05,-50.628,0.01356
151,3.697,1.6002,0.1,0.00011902,1189.4,0.00011527,1095.8,-3.0927e-05,-2.6611,-5.2842e-05,-167.33,0.018172
152,3.7971,4.3652,0.1,0.00012736,1272.7,0.00012481,1205.9,-3.6221e-05,-4.0878,-5.1835e-05,-121.41,0.019163
153,6.0926,0.68128,0.1,6.4504e-05,644.6,6.3679e-05,623.44,-1.8421e-05,6.5672,-2.5378e-05,-45.705,0.051592
154,3.7044,0.59839,0.1,9.8272e-05,982.04,9.4309e-05,884,-2.4658e-05,-9.8701,-4.56e-05,-167.22,0.016946
155,6.0839,5.3158,0.1,6.399e-05,639.45,6.2747e-05,606.23,-1.856e-05,-4.6763,-2.5707e-05,-58.38,0.051884
156,4.1055,5.3621,0.1,8.1519e-05,814.63,8.055e-05,788.6,-2.4202e-05,1.5356,-3.1201e-05,-51.049,0.020778
157,6.2875,1.9198,0.1,9.3479e-05,934.14,9.2368e-05,904.18,-2.7862e-05,0.81914,-3.5686e-05,-57.969,0.056697
158,5.9929,3.2117,0.1,0.00013477,1346.8,0.00013703,1424,-3.2115e-05,153.06,-5.0841e-05,12.364,0.051605
159,4.668,2.8225,0.1,0.00021719,2170.4,0.0002011,1771.6,-5.1545e-05,-126.64,-0.00011381,-594.5,0.030211
160,5.0765,3.403,0.1,0.00022592,2257.7,0.00021393,1963.4,-5.4383e-05,-52.575,-0.00011073,-475.92,0.036027
161,5.0067,0.5,0.1,5.0408e-05,503.73,5.409e-05,616.48,-8.9173e-06,143.07,-1.6366e-05,87.108,0.030641
162,5.0067,1,0.1,0.00011533,1152.5,0.00011248,1082.6,-3.0121e-05,11.149,-4.98e-05,-136.71,0.031673
163,5.0067,1.5,0.1,0.00014007,1399.7,0.00014713,1614.9,-3.061e-05,279.41,-4.6672e-05,158.73,0.032757
164,5.0067,2,0.1,0.00047994,4796.1,0.00049578,5288.9,-0.00011251,718.44,-0.00016883,295.31,0.033898
165,4.84,2,0.1,0.00032077,3205.5,0.00033225,3554,-7.8866e-05,465.09,-0.00010835,243.55,0.031504
166,4.84,1.5,0.1,0.00018209,1819.6,0.00017464,1652.9,-3.9994e-05,40.221,-8.7923e-05,-319.9,0.030236
167,4.84,1,0.1,0.00013909,1389.9,0.00013338,1291.6,-2.2786e-05,118.21,-7.0913e-05,-243.4,0.028912
168,4.84,0.5,0.1,5.8194e-05,581.54,6.3446e-05,753.61,-4.8544e-06,240.42,-2.0622e-05,121.95,0.027656
169,5.0067,5.5,0.1,4.52e-05,451.68,4.8228e-05,551.82,-5.6099e-06,147.3,-1.6639e-05,64.437,0.031147
170,5.0067,5,0.1,6.9582e-05,695.34,7.3317e-05,807.7,-1.5754e-05,138.46,-2.2347e-05,88.916,0.03205
171,5.0067,4.5,0.1,0.00020364,2035,0.00018423,1624.2,-3.1623e-05,2.4275,-0.00011969,-659.26,0.033071
172,5.0067,4,0.1,0.00032987,3296.4,0.00034189,3656.9,-8.4552e-05,452.71,-0.00010815,275.4,0.034151
173,4.84,4,0.1,0.00052188,5215.2,0.00050165,4855.2,-9.0591e-05,405.32,-0.00026214,-883.63,0.031636
174,4.84,4.5,0.1,0.00016767,1675.5,0.00016581,1681.5,-2.83e-05,223.02,-7.777e-05,-148.68,0.030301
175,4.84,5,0.1,0.00013482,1347.3,0.00012642,1166,-2.5359e-05,25.548,-7.143e-05,-320.61,0.028984
