Node Numbers,X Locations (inches),Y Locations (inches),Z Locations (inches),Equivalent Elastic Strains (in/in),Equivalent Stress (psi),Max Principal Elastic Strain (in/in),Max Principal Stress (psi),Middle Principal Elastic Strain (in/in),Middle Principal Stress (psi),Min Principal Elastic Strain (in/in),Min Principal Stress (psi),Total Deformation (in)
1,3.5906,2.5351,0,0.00015761,1575,5.774e-05,21.384,4.4081e-05,-81.245,-0.00015838,-1602.4,0.022389
2,4.1855,4.2816,0,9.6613e-05,965.46,4.2349e-05,133.75,2.5927e-05,10.361,-9.3568e-05,-887.47,0.031602
3,1.6478,0.77287,0,0.00010822,1081.4,3.8185e-05,-19.397,2.9637e-05,-83.623,-0.00010982,-1131.5,0.0032198
4,1.8519,1.9037,0,0.00012918,1290.9,5.4473e-05,-106.32,1.0013e-05,-440.37,-0.00013519,-1531.4,0.0048181
5,3.4316,1.5557,0,0.00013861,1385.1,6.6694e-05,299.8,3.6564e-05,73.413,-0.00013086,-1184.6,0.01887
6,1.7872,5.085,0,0.00010868,1086.1,3.797e-05,-43.919,2.8135e-05,-117.81,-0.00011125,-1165.1,0.0037412
7,3.7669,5.4212,0,6.9983e-05,699.35,2.7318e-05,54.739,2.0862e-05,6.2275,-6.882e-05,-667.6,0.024191
8,4.7371,3.1116,0,9.993e-05,998.61,3.8756e-05,9.7307,2.369e-05,-103.46,-0.00010104,-1040.6,0.040404
9,0.80843,2.0515,0,0.00016865,1685.3,0.00010133,407.96,5.2339e-06,-314.03,-0.00015501,-1518.1,0.00091507
10,1.3291,2.7737,0,0.00016241,1623,9.3624e-05,311.57,5.2073e-06,-352.76,-0.00015257,-1538.2,0.0026515
11,1.1005,4.3579,0,0.00013629,1362,7.3973e-05,299.19,1.9203e-05,-112.33,-0.00012836,-1221.1,0.0017445
12,4.5086,1.2941,0,9.3476e-05,934.12,3.5719e-05,11.35,2.3359e-05,-81.515,-9.4323e-05,-965.73,0.03485
13,5.6256,1.7111,0,9.4229e-05,941.64,3.771e-05,22.768,2.1493e-05,-99.082,-9.4934e-05,-973.86,0.054892
14,6.8805,2.0939,0,8.5077e-05,850.19,3.2327e-05,12.967,2.1846e-05,-65.786,-8.5702e-05,-873.86,0.080051
15,9.4308,1.2785,0,6.4059e-05,640.15,2.2403e-05,9.7993,1.9886e-05,-9.1142,-6.4027e-05,-639.6,0.13719
16,10.586,1.2189,0,5.3389e-05,533.53,1.8038e-05,1.1217,1.701e-05,-6.6065,-5.3478e-05,-536.23,0.16624
17,11.704,1.1874,0,4.5108e-05,450.77,1.5257e-05,5.2795,1.474e-05,1.3975,-4.4993e-05,-447.41,0.19575
18,12.816,1.1771,0,3.7394e-05,373.68,1.2872e-05,6.3882,1.2023e-05,0.0042765,-3.7281e-05,-370.45,0.22623
19,13.93,1.1776,0,3.0471e-05,304.5,1.0724e-05,7.8308,9.6359e-06,-0.34434,-3.0335e-05,-300.67,0.25772
20,15.044,1.1812,0,2.4278e-05,242.61,8.743e-06,8.4031,7.5353e-06,-0.67076,-2.4134e-05,-238.62,0.28993
21,16.16,1.1809,0,1.8828e-05,188.15,6.9625e-06,8.7083,5.7302e-06,-0.55047,-1.8672e-05,-183.9,0.3228
22,17.28,1.1782,0,1.4061e-05,140.51,5.3885e-06,8.6914,4.1515e-06,-0.60299,-1.39e-05,-136.24,0.35623
23,18.401,1.1935,0,1.003e-05,100.23,4.0705e-06,8.9065,2.8114e-06,-0.55409,-9.8544e-06,-95.72,0.39009
24,19.52,1.191,0,6.7274e-06,67.227,2.968e-06,8.8203,1.721e-06,-0.54883,-6.5375e-06,-62.6,0.42406
25,20.637,1.1928,0,4.166e-06,41.631,2.1042e-06,8.7139,8.7179e-07,-0.5458,-3.949e-06,-36.767,0.45818
26,21.752,1.1858,0,2.3277e-06,23.26,1.4435e-06,8.2475,2.6793e-07,-0.58571,-2.0678e-06,-18.136,0.49228
27,22.872,1.1938,0,1.2325e-06,12.317,1.0033e-06,7.6935,-1.0193e-07,-0.61066,-8.8009e-07,-6.4575,0.52662
28,22.866,2.3858,0,1.5703e-06,15.692,1.3489e-06,10.754,-2.5002e-07,-1.2598,-1.014e-06,-7,0.52727
29,22.87,3.5998,0,1.5702e-06,15.692,1.3484e-06,10.759,-2.4689e-07,-1.2273,-1.0154e-06,-7.0016,0.5282
30,22.874,4.7954,0,1.2351e-06,12.342,1.0041e-06,7.6946,-9.9835e-08,-0.59977,-8.8363e-07,-6.4889,0.52906
31,21.749,4.7883,0,2.3349e-06,23.333,1.4499e-06,8.3128,2.6905e-07,-0.5593,-2.0728e-06,-18.155,0.49457
32,20.628,4.7882,0,4.1779e-06,41.75,2.1018e-06,8.6196,8.7901e-07,-0.56804,-3.9644e-06,-36.959,0.46027
33,19.512,4.793,0,6.7496e-06,67.449,2.9688e-06,8.7472,1.7337e-06,-0.53304,-6.5617e-06,-62.861,0.42622
34,18.388,4.7965,0,1.0067e-05,100.6,4.0738e-06,8.7599,2.8258e-06,-0.61715,-9.8957e-06,-96.202,0.39206
35,17.27,4.7808,0,1.4099e-05,140.9,5.3988e-06,8.6842,4.168e-06,-0.5642,-1.3938e-05,-136.61,0.35834
36,16.154,4.7662,0,1.8863e-05,188.5,6.9584e-06,8.4941,5.7491e-06,-0.592,-1.8712e-05,-184.38,0.325
37,15.038,4.7294,0,2.4306e-05,242.89,8.737e-06,8.3175,7.5629e-06,-0.50436,-2.4161e-05,-238.87,0.29212
38,13.924,4.6984,0,3.0402e-05,303.81,1.0671e-05,7.5613,9.6408e-06,-0.17681,-3.0269e-05,-300.04,0.2599
39,12.834,4.7767,0,3.7065e-05,370.4,1.2636e-05,4.9033,1.1996e-05,0.098703,-3.6978e-05,-367.87,0.22912
40,11.753,4.8104,0,4.4568e-05,445.37,1.4832e-05,1.6374,1.4647e-05,0.25214,-4.4535e-05,-444.42,0.19945
41,10.651,4.8466,0,5.2658e-05,526.22,1.7629e-05,1.48,1.7087e-05,-2.5932,-5.2676e-05,-526.76,0.17027
42,9.5146,4.7777,0,6.0104e-05,600.63,2.0243e-05,1.635,1.9291e-05,-5.5185,-6.0167e-05,-602.54,0.1415
43,8.4318,4.5318,0,6.8318e-05,682.71,2.2903e-05,-7.0011,2.1294e-05,-19.094,-6.8754e-05,-695.67,0.11555
44,7.3496,4.2054,0,8.0314e-05,802.59,2.8692e-05,4.8169,2.3182e-05,-36.584,-8.0774e-05,-817.67,0.091215
45,6.093,3.9428,0,8.9612e-05,895.51,3.3698e-05,17.6,2.4025e-05,-55.076,-9.0028e-05,-912.03,0.065317
46,4.8958,4.8867,0,9.8081e-05,980.13,3.5989e-05,55.503,3.1287e-05,20.17,-9.6746e-05,-941.82,0.043163
47,0.79805,1.0095,0,0.00013678,1366.9,7.826e-05,297.97,9.9073e-06,-215.6,-0.00012794,-1251.3,0.00078717
48,8.6539,3.1101,0,6.6173e-05,661.28,2.3785e-05,13.906,1.9777e-05,-16.206,-6.6161e-05,-661.91,0.12028
49,9.4931,2.3846,0,6.1817e-05,617.75,2.4793e-05,50.138,1.7405e-05,-5.3734,-6.0868e-05,-593.49,0.13992
50,10.633,2.4975,0,5.1837e-05,518.01,1.8688e-05,6.2052,1.4954e-05,-21.854,-5.2046e-05,-525.27,0.16882
51,11.726,2.3854,0,4.4478e-05,444.48,1.5852e-05,14.21,1.3982e-05,0.16527,-4.4217e-05,-437.12,0.19757
52,12.823,2.3587,0,3.7319e-05,372.93,1.3171e-05,9.3435,1.1716e-05,-1.5847,-3.7175e-05,-368.93,0.2276
53,13.93,2.3592,0,3.0514e-05,304.93,1.0937e-05,9.813,9.491e-06,-1.0489,-3.035e-05,-300.4,0.2588
54,15.04,2.3614,0,2.4339e-05,243.23,8.9264e-06,10.063,7.4259e-06,-1.2106,-2.4169e-05,-238.6,0.29085
55,16.155,2.365,0,1.8889e-05,188.76,7.1433e-06,10.299,5.6169e-06,-1.1699,-1.8708e-05,-183.93,0.32365
56,17.27,2.3831,0,1.4146e-05,141.37,5.5988e-06,10.56,4.0314e-06,-1.2167,-1.3951e-05,-136.33,0.3569
57,18.388,2.3853,0,1.0136e-05,101.29,4.2753e-06,10.622,2.7005e-06,-1.2105,-9.9242e-06,-96.068,0.39058
58,19.503,2.3945,0,6.8627e-06,68.58,3.1945e-06,10.714,1.6061e-06,-1.2206,-6.6228e-06,-63.05,0.42443
59,20.62,2.3794,0,4.3301e-06,43.271,2.3439e-06,10.695,7.515e-07,-1.2699,-4.0438e-06,-37.3,0.45849
