Node Number	X Location (in)	Y Location (in)	Z Location (in)	Minimum Principal Elastic Strain (in/in)
1	2.188	3.5727	0.	-1.5222e-003
2	2.4337	3.9887	0.	-1.204e-003
3	2.7216	0.61325	0.	-2.8656e-004
4	1.7386	3.7556	0.	-1.3977e-003
5	2.4347	3.5616	0.	-1.2902e-003
6	2.3965	3.3678	0.	-1.2619e-003
7	2.6834	3.9863	0.	-8.918e-004
8	1.4999	3.6652	0.	-1.0603e-003
9	2.6243	3.2687	0.	-1.0849e-003
10	2.7106	3.7727	0.	-9.5205e-004
11	1.9101	3.2056	0.	-1.3222e-003
12	2.4932	3.0523	0.	-1.16e-003
13	2.9716	3.717	0.	-7.927e-004
14	2.9197	3.9846	0.	-7.5157e-004
15	1.37	3.2197	0.	-1.0074e-003
16	2.2514	2.9946	0.	-1.2737e-003
17	1.6892	2.2411	0.	-1.2855e-003
18	0.9786	4.3998	0.	-6.2245e-004
19	2.6918	5.1149	0.	-3.739e-004
20	3.2383	3.8198	0.	-6.804e-004
21	1.6453	3.0086	0.	-1.1834e-003
22	2.3983	2.7011	0.	-1.2484e-003
23	1.408	0.88175	0.	-4.1765e-004
24	1.483	1.2253	0.	-5.4545e-004
25	1.5178	1.8061	0.	-8.6174e-004
26	1.4365	2.2535	0.	-9.9239e-004
27	1.0504	4.8721	0.	-5.0085e-004
28	3.0676	4.1959	0.	-6.3777e-004
29	1.9557	2.7641	0.	-1.3254e-003
30	0.817	0.65212	0.	-4.4992e-004
31	3.3857	0.68971	0.	-4.1647e-004
32	3.7464	0.73015	0.	-4.5262e-004
33	4.1235	0.7433	0.	-4.7065e-004
34	4.506	0.74472	0.	-4.7691e-004
35	4.8958	0.74472	0.	-4.7517e-004
36	5.2857	0.74472	0.	-4.6917e-004
37	5.6756	0.74472	0.	-4.606e-004
38	6.0655	0.74472	0.	-4.5064e-004
39	6.4554	0.74472	0.	-4.3992e-004
40	6.8452	0.74472	0.	-4.2883e-004
41	7.2351	0.74472	0.	-4.1756e-004
42	7.625	0.74472	0.	-4.0624e-004
43	8.0149	0.74472	0.	-3.9493e-004
44	8.4048	0.74472	0.	-3.8366e-004
45	8.7946	0.74472	0.	-3.7245e-004
46	9.1845	0.74472	0.	-3.6132e-004
47	9.5744	0.74472	0.	-3.5026e-004
48	9.9643	0.74472	0.	-3.3928e-004
49	10.354	0.74472	0.	-3.2838e-004
50	10.744	0.74472	0.	-3.1757e-004
51	11.134	0.74472	0.	-3.0684e-004
52	11.524	0.74472	0.	-2.962e-004
53	11.914	0.74472	0.	-2.8564e-004
54	12.304	0.74472	0.	-2.7517e-004
55	12.693	0.74472	0.	-2.6478e-004
56	13.083	0.74472	0.	-2.5449e-004
57	13.473	0.74472	0.	-2.4428e-004
58	13.863	0.74472	0.	-2.3416e-004
59	14.253	0.74472	0.	-2.2412e-004
60	14.643	0.74472	0.	-2.1418e-004
61	15.033	0.74472	0.	-2.0433e-004
62	15.423	0.74472	0.	-1.9456e-004
63	15.813	0.74472	0.	-1.8488e-004
64	16.202	0.74472	0.	-1.753e-004
65	16.592	0.74472	0.	-1.658e-004
66	16.982	0.74472	0.	-1.564e-004
67	17.372	0.74472	0.	-1.4708e-004
68	17.762	0.74472	0.	-1.3786e-004
69	18.152	0.74472	0.	-1.2872e-004
70	18.542	0.74472	0.	-1.1968e-004
71	18.932	0.74472	0.	-1.1072e-004
72	19.321	0.74472	0.	-1.0184e-004
73	19.711	0.74472	0.	-9.3059e-005
74	20.101	0.74472	0.	-8.4354e-005
75	20.491	0.74472	0.	-7.5736e-005
76	20.881	0.74472	0.	-6.7212e-005
77	21.271	0.74472	0.	-5.8734e-005
78	21.671	0.75192	0.	-5.0241e-005
