Node Number	X Location (in)	Y Location (in)	Z Location (in)	Middle Principal Elastic Strain (in/in)
1	6.2	2.1818	0.	4.8064e-004
2	6.2	2.3636	0.	3.6545e-004
3	6.2	2.5455	0.	3.2966e-004
4	6.2	2.7273	0.	3.0899e-004
5	6.2	2.9091	0.	3.0074e-004
6	6.2	3.0909	0.	3.0074e-004
7	6.2	3.2727	0.	3.0899e-004
8	6.2	3.4545	0.	3.2966e-004
9	6.2	3.6364	0.	3.6545e-004
10	6.2	3.8182	0.	4.8064e-004
11	6.3667	2.1818	0.	4.8065e-004
12	6.3667	2.3636	0.	3.6621e-004
13	6.3667	2.5455	0.	3.2934e-004
14	6.3667	2.7273	0.	3.0812e-004
15	6.3667	2.9091	0.	2.9968e-004
16	6.3667	3.0909	0.	2.9968e-004
17	6.3667	3.2727	0.	3.0812e-004
18	6.3667	3.4545	0.	3.2934e-004
19	6.3667	3.6364	0.	3.6621e-004
20	6.3667	3.8182	0.	4.8065e-004
21	6.0176	5.8182	0.	2.2445e-005
22	6.0176	5.6364	0.	2.9837e-005
23	6.0176	5.4545	0.	3.4563e-005
24	6.0176	5.2727	0.	3.8244e-005
25	6.0176	5.0909	0.	4.1543e-005
26	6.0176	4.9091	0.	4.49e-005
27	6.0176	4.7273	0.	4.9622e-005
28	6.0176	4.5455	0.	5.5707e-005
29	6.0176	4.3636	0.	7.2669e-005
30	6.0176	4.1818	0.	1.186e-004
31	6.0176	4.	0.	2.1972e-004
32	6.0176	3.8182	0.	3.4579e-004
33	6.0176	3.6364	0.	3.3017e-004
34	6.0176	3.4545	0.	3.1317e-004
35	6.0176	3.2727	0.	2.999e-004
36	6.0176	3.0909	0.	2.9434e-004
37	6.0176	2.9091	0.	2.9434e-004
38	6.0176	2.7273	0.	2.999e-004
39	6.0176	2.5455	0.	3.1317e-004
40	6.0176	2.3636	0.	3.3017e-004
41	6.0176	2.1818	0.	3.4579e-004
42	6.0176	2.	0.	2.1972e-004
43	6.0176	1.8182	0.	1.186e-004
44	6.0176	1.6364	0.	7.2669e-005
45	6.0176	1.4545	0.	5.5707e-005
46	6.0176	1.2727	0.	4.9622e-005
47	6.0176	1.0909	0.	4.49e-005
48	6.0176	0.90909	0.	4.1543e-005
49	6.0176	0.72727	0.	3.8244e-005
50	6.0176	0.54545	0.	3.4563e-005
51	6.0176	0.36364	0.	2.9837e-005
52	6.0176	0.18182	0.	2.2445e-005
53	5.8353	5.8182	0.	4.3183e-005
54	5.8353	5.6364	0.	4.7681e-005
55	5.8353	5.4545	0.	5.221e-005
56	5.8353	5.2727	0.	5.6796e-005
57	5.8353	5.0909	0.	6.193e-005
58	5.8353	4.9091	0.	6.844e-005
59	5.8353	4.7273	0.	7.7563e-005
60	5.8353	4.5455	0.	9.2182e-005
61	5.8353	4.3636	0.	1.1832e-004
62	5.8353	4.1818	0.	1.6381e-004
63	5.8353	4.	0.	2.3218e-004
64	5.8353	3.8182	0.	2.7615e-004
65	5.8353	3.6364	0.	2.8741e-004
66	5.8353	3.4545	0.	2.8797e-004
67	5.8353	3.2727	0.	2.8448e-004
68	5.8353	3.0909	0.	2.8217e-004
69	5.8353	2.9091	0.	2.8217e-004
70	5.8353	2.7273	0.	2.8448e-004
71	5.8353	2.5455	0.	2.8797e-004
72	5.8353	2.3636	0.	2.8741e-004
73	5.8353	2.1818	0.	2.7615e-004
74	5.8353	2.	0.	2.3218e-004
75	5.8353	1.8182	0.	1.6381e-004
76	5.8353	1.6364	0.	1.1832e-004
