Node Number	X Location (in)	Y Location (in)	Z Location (in)	Equivalent (von-Mises) Stress (psi)
1	6.7	2.1818	0.	16306
2	6.7	2.3636	0.	12911
3	6.7	2.5455	0.	11374
4	6.7	2.7273	0.	10578
5	6.7	2.9091	0.	10238
6	6.7	3.0909	0.	10238
7	6.7	3.2727	0.	10578
8	6.7	3.4545	0.	11374
9	6.7	3.6364	0.	12911
10	6.7	3.8182	0.	16306
11	6.8667	2.1818	0.	16129
12	6.8667	2.3636	0.	12845
13	6.8667	2.5455	0.	11312
14	6.8667	2.7273	0.	10520
15	6.8667	2.9091	0.	10181
16	6.8667	3.0909	0.	10181
17	6.8667	3.2727	0.	10520
18	6.8667	3.4545	0.	11312
19	6.8667	3.6364	0.	12845
20	6.8667	3.8182	0.	16129
21	6.5189	5.8182	0.	948.36
22	6.5189	5.6364	0.	1387.7
23	6.5189	5.4545	0.	1937.1
24	6.5189	5.2727	0.	2550.2
25	6.5189	5.0909	0.	3242.2
26	6.5189	4.9091	0.	4048.3
27	6.5189	4.7273	0.	5031.
28	6.5189	4.5455	0.	6299.3
29	6.5189	4.3636	0.	8113.9
30	6.5189	4.1818	0.	10787
31	6.5189	4.	0.	12851
32	6.5189	3.8182	0.	12161
33	6.5189	3.6364	0.	11380
34	6.5189	3.4545	0.	10545
35	6.5189	3.2727	0.	10059
36	6.5189	3.0909	0.	9829.5
37	6.5189	2.9091	0.	9829.5
38	6.5189	2.7273	0.	10059
39	6.5189	2.5455	0.	10545
40	6.5189	2.3636	0.	11380
41	6.5189	2.1818	0.	12161
42	6.5189	2.	0.	12851
43	6.5189	1.8182	0.	10787
44	6.5189	1.6364	0.	8113.9
45	6.5189	1.4545	0.	6299.3
46	6.5189	1.2727	0.	5031.
47	6.5189	1.0909	0.	4048.3
48	6.5189	0.90909	0.	3242.2
49	6.5189	0.72727	0.	2550.2
50	6.5189	0.54545	0.	1937.1
51	6.5189	0.36364	0.	1387.7
52	6.5189	0.18182	0.	948.36
53	6.3378	5.8182	0.	1431.9
54	6.3378	5.6364	0.	1660.6
55	6.3378	5.4545	0.	2048.
56	6.3378	5.2727	0.	2536.
57	6.3378	5.0909	0.	3112.2
58	6.3378	4.9091	0.	3786.9
59	6.3378	4.7273	0.	4588.8
60	6.3378	4.5455	0.	5540.
61	6.3378	4.3636	0.	6674.4
62	6.3378	4.1818	0.	7862.2
63	6.3378	4.	0.	8634.7
64	6.3378	3.8182	0.	9230.
65	6.3378	3.6364	0.	9390.6
66	6.3378	3.4545	0.	9319.2
67	6.3378	3.2727	0.	9180.4
68	6.3378	3.0909	0.	9095.6
69	6.3378	2.9091	0.	9095.6
70	6.3378	2.7273	0.	9180.4
71	6.3378	2.5455	0.	9319.1
72	6.3378	2.3636	0.	9390.6
73	6.3378	2.1818	0.	9230.
74	6.3378	2.	0.	8634.7
75	6.3378	1.8182	0.	7862.2
76	6.3378	1.6364	0.	6674.4
77	6.3378	1.4545	0.	5540.
78	6.3378	1.2727	0.	4588.8
79	6.3378	1.0909	0.	3786.9
80	6.3378	0.90909	0.	3112.2
81	6.3378	0.72727	0.	2536.
82	6.3378	0.54545	0.	2048.
83	6.3378	0.36364	0.	1660.6
84	6.3378	0.18182	0.	1431.9
85	6.1568	5.8182	0.	1954.2
86	6.1568	5.6364	0.	2114.7
87	6.1568	5.4545	0.	2402.9
88	6.1568	5.2727	0.	2792.1
89	6.1568	5.0909	0.	3269.4
90	6.1568	4.9091	0.	3830.8
91	6.1568	4.7273	0.	4475.1
92	6.1568	4.5455	0.	5196.5
93	6.1568	4.3636	0.	5938.7
94	6.1568	4.1818	0.	6628.6
95	6.1568	4.	0.	7210.1
96	6.1568	3.8182	0.	7669.5
97	6.1568	3.6364	0.	8013.
98	6.1568	3.4545	0.	8183.9
99	6.1568	3.2727	0.	8245.8
100	6.1568	3.0909	0.	8260.1
101	6.1568	2.9091	0.	8260.1
102	6.1568	2.7273	0.	8245.8
103	6.1568	2.5455	0.	8183.9
104	6.1568	2.3636	0.	8013.
105	6.1568	2.1818	0.	7669.5
106	6.1568	2.	0.	7210.1
107	6.1568	1.8182	0.	6628.6
108	6.1568	1.6364	0.	5938.7
109	6.1568	1.4545	0.	5196.5
110	6.1568	1.2727	0.	4475.1
111	6.1568	1.0909	0.	3830.8
112	6.1568	0.90909	0.	3269.4
113	6.1568	0.72727	0.	2792.1
114	6.1568	0.54545	0.	2402.9
115	6.1568	0.36364	0.	2114.7
116	6.1568	0.18182	0.	1954.2
117	5.9757	5.8182	0.	2437.9
118	5.9757	5.6364	0.	2571.8
119	5.9757	5.4545	0.	2799.3
120	5.9757	5.2727	0.	3108.9
121	5.9757	5.0909	0.	3492.9
122	5.9757	4.9091	0.	3942.3
123	5.9757	4.7273	0.	4444.6
124	5.9757	4.5455	0.	4978.
125	5.9757	4.3636	0.	5508.8
126	5.9757	4.1818	0.	5992.7
127	5.9757	4.	0.	6420.3
128	5.9757	3.8182	0.	6789.7
129	5.9757	3.6364	0.	7088.5
130	5.9757	3.4545	0.	7302.4
131	5.9757	3.2727	0.	7428.1
132	5.9757	3.0909	0.	7483.6
133	5.9757	2.9091	0.	7483.6
134	5.9757	2.7273	0.	7428.1
135	5.9757	2.5455	0.	7302.4
136	5.9757	2.3636	0.	7088.5
137	5.9757	2.1818	0.	6789.7
138	5.9757	2.	0.	6420.2
139	5.9757	1.8182	0.	5992.7
140	5.9757	1.6364	0.	5508.8
141	5.9757	1.4545	0.	4978.
142	5.9757	1.2727	0.	4444.6
143	5.9757	1.0909	0.	3942.3
144	5.9757	0.90909	0.	3492.9
145	5.9757	0.72727	0.	3108.9
146	5.9757	0.54545	0.	2799.3
147	5.9757	0.36364	0.	2571.8
148	5.9757	0.18182	0.	2437.9
149	5.7946	5.8182	0.	2871.7
150	5.7946	5.6364	0.	2990.3
151	5.7946	5.4545	0.	3176.1
152	5.7946	5.2727	0.	3423.3
153	5.7946	5.0909	0.	3727.
154	5.7946	4.9091	0.	4077.9
155	5.7946	4.7273	0.	4461.9
156	5.7946	4.5455	0.	4859.2
157	5.7946	4.3636	0.	5245.7
158	5.7946	4.1818	0.	5603.7
159	5.7946	4.	0.	5925.6
160	5.7946	3.8182	0.	6212.
161	5.7946	3.6364	0.	6457.1
162	5.7946	3.4545	0.	6647.1
163	5.7946	3.2727	0.	6773.5
164	5.7946	3.0909	0.	6835.5
165	5.7946	2.9091	0.	6835.5
166	5.7946	2.7273	0.	6773.5
167	5.7946	2.5455	0.	6647.1
168	5.7946	2.3636	0.	6457.1
169	5.7946	2.1818	0.	6212.
170	5.7946	2.	0.	5925.6
171	5.7946	1.8182	0.	5603.7
172	5.7946	1.6364	0.	5245.7
173	5.7946	1.4545	0.	4859.2
174	5.7946	1.2727	0.	4461.9
175	5.7946	1.0909	0.	4077.9
176	5.7946	0.90909	0.	3727.
177	5.7946	0.72727	0.	3423.3
178	5.7946	0.54545	0.	3176.1
179	5.7946	0.36364	0.	2990.3
180	5.7946	0.18182	0.	2871.7
181	5.6135	5.8182	0.	3254.5
182	5.6135	5.6364	0.	3359.5
183	5.6135	5.4545	0.	3512.7
184	5.6135	5.2727	0.	3709.6
185	5.6135	5.0909	0.	3947.
186	5.6135	4.9091	0.	4216.8
187	5.6135	4.7273	0.	4507.1
188	5.6135	4.5455	0.	4803.3
189	5.6135	4.3636	0.	5090.5
190	5.6135	4.1818	0.	5358.2
191	5.6135	4.	0.	5602.4
192	5.6135	3.8182	0.	5821.7
193	5.6135	3.6364	0.	6011.9
194	5.6135	3.4545	0.	6164.5
195	5.6135	3.2727	0.	6270.6
196	5.6135	3.0909	0.	6324.7
197	5.6135	2.9091	0.	6324.7
198	5.6135	2.7273	0.	6270.6
199	5.6135	2.5455	0.	6164.5
200	5.6135	2.3636	0.	6011.9
201	5.6135	2.1818	0.	5821.7
202	5.6135	2.	0.	5602.4
203	5.6135	1.8182	0.	5358.2
204	5.6135	1.6364	0.	5090.5
205	5.6135	1.4545	0.	4803.3
206	5.6135	1.2727	0.	4507.1
207	5.6135	1.0909	0.	4216.8
208	5.6135	0.90909	0.	3947.
209	5.6135	0.72727	0.	3709.6
210	5.6135	0.54545	0.	3512.7
211	5.6135	0.36364	0.	3359.5
212	5.6135	0.18182	0.	3254.5
213	5.4324	5.8182	0.	3588.4
214	5.4324	5.6364	0.	3679.3
215	5.4324	5.4545	0.	3804.3
216	5.4324	5.2727	0.	3959.9
217	5.4324	5.0909	0.	4143.2
218	5.4324	4.9091	0.	4348.1
219	5.4324	4.7273	0.	4565.8
220	5.4324	4.5455	0.	4786.
221	5.4324	4.3636	0.	4999.3
222	5.4324	4.1818	0.	5199.5
223	5.4324	4.	0.	5383.2
224	5.4324	3.8182	0.	5548.9
225	5.4324	3.6364	0.	5693.1
226	5.4324	3.4545	0.	5809.8
227	5.4324	3.2727	0.	5892.1
228	5.4324	3.0909	0.	5934.7
229	5.4324	2.9091	0.	5934.7
230	5.4324	2.7273	0.	5892.1
231	5.4324	2.5455	0.	5809.8
232	5.4324	2.3636	0.	5693.1
233	5.4324	2.1818	0.	5548.9
234	5.4324	2.	0.	5383.2
235	5.4324	1.8182	0.	5199.5
236	5.4324	1.6364	0.	4999.3
237	5.4324	1.4545	0.	4786.
238	5.4324	1.2727	0.	4565.8
239	5.4324	1.0909	0.	4348.1
240	5.4324	0.90909	0.	4143.2
241	5.4324	0.72727	0.	3959.9
